timestamp,edge_id,blocking_calibration_id,d_kw,p13_abs_kw,p30_abs_kw,original_limit_status,source_owner_cell_id,full_cell_location,containing_cell_ids,strict_interior_cell_ids,lies_in_at_least_one_valid_cell,lies_in_strict_interior_of_any_cell,owner_cell_classification,owner_cell_min_signed_facet_slack_kw,owner_cell_active_facet_ids,owner_cell_violated_facet_ids,geometry_tolerance_kw,materially_new_vs_prior_strict_interior_failure_zero
2010-12-21 11:30:00,E0019,CAL_004006,4,-2015.3502980045,3212.40618947717,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.517579161760284,,16:F1,1e-07,false
2010-12-21 11:30:00,E0019,CAL_004006,8,-2011.66142911826,3210.85950064612,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.0351583254316,,16:F1,1e-07,false
2010-12-21 11:30:00,E0019,CAL_004006,16,-2004.28369134577,3207.76612298403,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-2.07031665278756,,16:F1,1e-07,false
2010-12-21 11:30:00,E0019,CAL_004006,32,-1989.52821580079,3201.57936765983,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-4.14063330748216,,16:F1,1e-07,false
2010-12-21 11:30:00,E0019,CAL_004006,64,-1960.01726471082,3189.20585701145,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-8.2812666168936,,16:F1,1e-07,false
2010-12-21 11:30:00,E0019,CAL_004006,128,-1900.99536253089,3164.45883571467,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-16.5625332356942,,16:F1,1e-07,false
2010-12-21 11:30:00,E0019,CAL_004006,256,-1782.95155817104,3114.96479312113,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-33.1250664733077,,16:F1,1e-07,false
2010-12-21 11:30:00,E0019,CAL_004006,512,-1546.86394945132,3015.97670793403,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-66.2501329485279,,16:F0;16:F1,1e-07,false
2010-12-21 11:30:00,E0019,CAL_004006,1024,-1074.68873201189,2818.00053755985,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-384.994656032951,,16:F0;16:F1,1e-07,false
2010-12-21 11:30:00,E0019,CAL_004006,2048,-130.338297133036,2422.04819681148,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1059.71390171618,,16:F0;16:F1,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,0.5,-1015.77594965859,4781.25455030138,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.214961432090618,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,1,-1015.32308552487,4781.04262088767,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.429922869085894,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,2,-1014.41735725744,4780.61876206026,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.859845743074691,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,4,-1012.60590072258,4779.77104440543,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.71969149104526,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,8,-1008.98298765286,4778.07560909576,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-3.43938298698112,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,16,-1001.73716151342,4774.68473847643,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-6.8787659788587,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,32,-987.245509234544,4767.90299723778,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-13.7575319626168,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,64,-958.262204676788,4754.33951476047,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-27.5150639301289,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,128,-900.295595561275,4727.21254980584,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-55.0301278651489,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,256,-784.362377330251,4672.95861989659,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-110.060255735193,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,512,-552.495940868201,4564.4507600781,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-220.12051147529,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,1024,-88.7630679441029,4347.43504044111,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-440.241022955476,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,2048,838.702677904094,3913.40360116712,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-880.482045915843,,19:F25,1e-07,false
2011-02-05 18:00:00,E0021,CAL_007795,4096,2693.63416960049,3045.34072261915,FAIL,19,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1760.96409183658,,19:F24;19:F25,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,0.5,-2023.58744808673,3211.05889906264,PASS,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.0682177314576495,,16:F1,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,1,-2023.12504637274,3210.86867641705,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.136435464807229,,16:F1,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,2,-2022.20024294476,3210.48823112585,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.272870931488539,,16:F1,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,4,-2020.35063608879,3209.72734054346,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.545741864865773,,16:F1,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,8,-2016.65142237686,3208.20555937869,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.09148373162375,,16:F1,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,16,-2009.252994953,3205.16199704913,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-2.18296746512237,,16:F1,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,32,-1994.45614010528,3199.07487239003,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-4.36593493213675,,16:F1,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,64,-1964.86243040984,3186.90062307181,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-8.73186986614795,,16:F1,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,128,-1905.67501101896,3162.55212443538,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-17.4637397341791,,16:F1,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,256,-1787.3001722372,3113.85512716252,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-34.9274794702418,,16:F1,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,512,-1550.55049467369,3016.4611326168,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-69.8549589423618,,16:F0;16:F1,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,1024,-1077.05113954666,2821.67314352537,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-389.937367068855,,16:F0;16:F1,1e-07,false
2011-03-08 11:30:00,E0019,CAL_010025,2048,-130.052429292595,2432.0971653425,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1069.81866875156,,16:F0;16:F1,1e-07,false
2011-03-08 12:30:00,E0019,CAL_010772,0.5,-1983.93513345309,3229.2450317684,PASS,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.039241400097653,,16:F1,1e-07,false
