timestamp,edge_id,population,final_status,phase,recorded_limiting_calibration_id,attempt_derived_relevant_calibration_id,numeric_recorded_minus_attempt_derived,comparison_status,offset_equals_plus_20,comparator_basis
2010-07-01 07:30:00,E0000,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000011,CAL_000011,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0001,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000032,CAL_000032,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0002,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000050,CAL_000050,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0003,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000072,CAL_000072,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0004,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000091,CAL_000091,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0005,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000112,CAL_000112,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0006,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000120,CAL_000120,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0007,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000133,CAL_000133,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0008,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000152,CAL_000152,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0009,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000176,CAL_000176,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0010,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000192,CAL_000192,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0011,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000209,CAL_000209,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0012,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000215,CAL_000215,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0013,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000226,CAL_000226,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0014,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000234,CAL_000234,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0015,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000244,CAL_000244,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0016,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000254,CAL_000254,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0017,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000264,CAL_000264,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0018,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000300,CAL_000300,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0019,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000311,CAL_000311,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0020,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000321,CAL_000321,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0021,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000323,CAL_000323,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0022,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000344,CAL_000344,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0023,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000346,CAL_000346,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0024,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000356,CAL_000356,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0025,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000395,CAL_000395,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0026,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000397,CAL_000397,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0027,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000418,CAL_000418,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0028,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000438,CAL_000438,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0029,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000458,CAL_000458,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0030,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000460,CAL_000460,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0031,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000470,CAL_000470,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0032,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000481,CAL_000481,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0033,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000502,CAL_000502,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0034,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000531,CAL_000531,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0035,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000533,CAL_000533,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0036,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000545,CAL_000545,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0037,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000566,CAL_000566,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0038,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000606,CAL_000606,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0039,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000608,CAL_000608,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0040,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000618,CAL_000618,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0041,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000629,CAL_000629,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0042,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000640,CAL_000640,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0043,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000679,CAL_000679,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0044,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000686,CAL_000686,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0045,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000696,CAL_000696,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0046,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000706,CAL_000706,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0047,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000715,CAL_000715,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0048,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,VERIFY_ESCALATE,CAL_000724,CAL_000724,0,MATCH,false,SOURCE_REPLAYED_STRICTLY_INCREASING_SUCCESSFUL_ESCALATION_LIMITER
2010-07-01 07:30:00,E0049,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000730,CAL_000730,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-01 07:30:00,E0050,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000744,CAL_000744,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0000,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000765,CAL_000765,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0001,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000783,CAL_000783,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0002,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000805,CAL_000805,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0003,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000826,CAL_000826,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0004,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000846,CAL_000846,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0005,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000860,CAL_000860,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0006,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000866,CAL_000866,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0007,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000890,CAL_000890,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0008,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000907,CAL_000907,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0009,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000926,CAL_000926,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0010,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000947,CAL_000947,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0011,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000961,CAL_000961,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0012,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000972,CAL_000972,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0013,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000982,CAL_000982,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0014,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000991,CAL_000991,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0015,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_000997,CAL_000997,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0016,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001007,CAL_001007,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0017,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001017,CAL_001017,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0018,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001028,CAL_001028,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0019,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001034,CAL_001034,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0020,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001054,CAL_001054,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0021,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001073,CAL_001073,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0022,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001084,CAL_001084,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0023,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001094,CAL_001094,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0024,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001096,CAL_001096,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0025,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001126,CAL_001126,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0026,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001146,CAL_001146,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0027,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001166,CAL_001166,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0028,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001168,CAL_001168,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0029,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001184,CAL_001184,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0030,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001207,CAL_001207,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0031,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001209,CAL_001209,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0032,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001219,CAL_001219,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0033,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001247,CAL_001247,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0034,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001250,CAL_001250,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0035,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001256,CAL_001256,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0036,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001294,CAL_001294,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0037,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001314,CAL_001314,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0038,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001335,CAL_001335,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0039,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001337,CAL_001337,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0040,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001367,CAL_001367,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0041,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001377,CAL_001377,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0042,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001379,CAL_001379,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0043,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001390,CAL_001390,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0044,BLOCKER,LOCAL_PARALLEL_EDGE_REPAIR_INSUFFICIENT,ANCHOR_SEARCH,CAL_001400,CAL_001400,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0045,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001425,CAL_001425,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0046,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001436,CAL_001436,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0047,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001444,CAL_001444,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0048,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001449,CAL_001449,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0049,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001457,CAL_001457,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0050,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001467,CAL_001467,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0051,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001475,CAL_001475,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 17:30:00,E0052,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001492,CAL_001492,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0000,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001511,CAL_001511,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0001,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001533,CAL_001533,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0002,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001551,CAL_001551,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0003,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001573,CAL_001573,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0004,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001592,CAL_001592,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0005,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001607,CAL_001607,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0006,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001622,CAL_001622,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0007,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001633,CAL_001633,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0008,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001654,CAL_001654,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0009,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001672,CAL_001672,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0010,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001694,CAL_001694,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0011,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001706,CAL_001706,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0012,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001719,CAL_001719,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0013,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001729,CAL_001729,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0014,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001735,CAL_001735,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0015,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001740,CAL_001740,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
2010-07-02 18:00:00,E0016,NON_BLOCKER,EDGE_CALIBRATION_COMPLETE,ANCHOR_SEARCH,CAL_001750,CAL_001750,0,MATCH,false,UNIQUE_EXECUTED_ANCHOR_MEMBERSHIP
