timestamp,edge_id,blocking_calibration_id,blocking_phase,d_kw,p13_abs_kw,p30_abs_kw,vmin_pu,vmax_pu,original_limit_status,design_headroom_status,source_kind,source_id
2012-10-15 13:00:00,E0046,CAL_022417,ANCHOR_SEARCH,256,1697.81424397331,-3090.25820957899,0.899271052522833,1.01427317878214,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T030_001039_1
2012-10-15 13:00:00,E0046,CAL_022417,ANCHOR_SEARCH,512,1449.79908696633,-3026.8194052491,0.898458900404974,1.0051428834243,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T030_001040_1
2012-10-15 13:00:00,E0046,CAL_022417,ANCHOR_SEARCH,1024,953.768772952389,-2899.94179658931,0.896568373831687,1,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T030_001041_1
2012-10-15 13:00:00,E0046,CAL_022417,ANCHOR_SEARCH,2048,-38.2918550755014,-2646.18657926973,0.891573067716043,1,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T030_001042_1
2012-10-15 13:00:00,E0046,CAL_022417,ANCHOR_SEARCH,4096,-2022.41311113128,-2138.67614463057,0.841263737219851,1,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T030_001043_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,0,-2164.97725971112,3147.83346183496,0.920945469412727,1.0499970912881,PASS,FAIL,CALIBRATION_ATTEMPT_D0,ATT_T032_000445_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,0.5,-2164.48915123277,3147.72506389513,0.920972131045605,1.05000218088643,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000446_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,1,-2164.00104275441,3147.6166659553,0.920998790463436,1.05000726983854,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000447_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,2,-2163.0248257977,3147.39987007565,0.921052102655932,1.05001744580464,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000448_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,4,-2161.07239188429,3146.96627831634,0.921158700482027,1.05003778998822,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000449_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,8,-2157.16752405746,3146.09909479771,0.921371790008678,1.0500784473919,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000450_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,16,-2149.35778840379,3144.36472776046,0.921797545437782,1.05015963859173,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000451_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,32,-2133.73831709646,3140.89599368597,0.922647368783759,1.05032152852258,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000452_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,64,-2102.49937448181,3133.95852553697,0.924340320686384,1.05064335402598,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000453_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,128,-2040.0214892525,3120.08358923899,0.927699877786566,1.0512793090374,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000454_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,256,-1915.06571879388,3092.33371664302,0.934316918338465,1.05252136552842,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000455_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,512,-1665.15417787664,3036.83397145108,0.947167083542827,1.05489291168836,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000456_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,1024,-1165.33109604216,2925.83448106719,0.971498430951759,1.0592325632179,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000457_1
2013-04-17 05:30:00,E0019,CAL_023520,ANCHOR_SEARCH,2048,-165.684932373197,2703.83550029942,1,1.06658100519723,FAIL,FAIL,CALIBRATION_ATTEMPT,ATT_T032_000458_1
