registry_id,timestamp,p13_abs_kw,p30_abs_kw,first_membership_id
REG_004148,2010-12-21 11:30:00,1019.83015221692,1622.84733960447,CAL_003838
REG_004149,2010-12-21 11:30:00,1020.78640861145,-2770.4120812745,CAL_004365
REG_004150,2010-12-21 11:30:00,1025.83677309844,1602.05993320757,CAL_003837
REG_004151,2010-12-21 11:30:00,1031.79470116701,1581.44104040783,CAL_003836
REG_004152,2010-12-21 11:30:00,1037.70542272393,1560.98551748972,CAL_003835
REG_004153,2010-12-21 11:30:00,1043.57038634056,1540.68835131149,CAL_003834
REG_004154,2010-12-21 11:30:00,1046.48458183802,-2779.47177123416,CAL_004366
REG_004155,2010-12-21 11:30:00,1049.39100441187,1520.54465392887,CAL_003833
REG_004156,2010-12-21 11:30:00,1055.1686546448,1500.54965744417,CAL_003832
REG_004157,2010-12-21 11:30:00,1060.90468148493,1480.69870906885,CAL_003831
REG_004158,2010-12-21 11:30:00,1066.6003974848,1460.98726638818,CAL_003830
REG_004159,2010-12-21 11:30:00,1072.25708461688,1441.41089281741,CAL_003829
REG_004160,2010-12-21 11:30:00,1072.63234173232,-2788.68995945685,CAL_004367
REG_004161,2010-12-21 11:30:00,1077.87599553417,1421.96525323912,CAL_003828
REG_004162,2010-12-21 11:30:00,1083.4583547811,1402.64610981251,CAL_003827
REG_004163,2010-12-21 11:30:00,1089.00535995748,1383.44931794542,CAL_003826
REG_004164,2010-12-21 11:30:00,1094.51818283781,1364.37082242061,CAL_003825
REG_004165,2010-12-21 11:30:00,1099.24567972149,-2798.07228359513,CAL_004368
REG_004166,2010-12-21 11:30:00,1099.99797044832,1345.40665366827,CAL_003824
REG_004167,2010-12-21 11:30:00,1105.44584610408,1326.55292417715,CAL_003823
REG_004168,2010-12-21 11:30:00,1110.86291041,1307.80582503,CAL_003822
REG_004169,2010-12-21 11:30:00,1116.35021931501,1289.27975219234,CAL_003821
REG_004170,2010-12-21 11:30:00,1121.80923848309,1270.84919023915,CAL_003820
REG_004171,2010-12-21 11:30:00,1126.34130625814,-2807.62463478837,CAL_004369
REG_004172,2010-12-21 11:30:00,1127.24101127896,1252.51061659663,CAL_003819
REG_004173,2010-12-21 11:30:00,1132.64656242002,1234.26057164734,CAL_003818
REG_004174,2010-12-21 11:30:00,1138.0268988031,1216.09565593918,CAL_003817
REG_004175,2010-12-21 11:30:00,1143.38301030654,1198.01252747729,CAL_003816
REG_004176,2010-12-21 11:30:00,1148.71587056711,1180.00789910107,CAL_003815
REG_004177,2010-12-21 11:30:00,1153.93669265547,-2817.35317241135,CAL_004370
REG_004178,2010-12-21 11:30:00,1154.02643773303,1162.07853594177,CAL_003814
REG_004179,2010-12-21 11:30:00,1159.31565519452,1144.22125295625,CAL_003813
REG_004180,2010-12-21 11:30:00,1164.5844522929,1126.43291253267,CAL_003812
REG_004181,2010-12-21 11:30:00,1169.83374500969,1108.71042216431,CAL_003811
REG_004182,2010-12-21 11:30:00,1175.06443663651,1091.05073218742,CAL_003810
REG_004183,2010-12-21 11:30:00,1180.27741842728,1073.45083357975,CAL_003809
REG_004184,2010-12-21 11:30:00,1182.05011585781,-2827.26433985786,CAL_004371
REG_004185,2010-12-21 11:30:00,1185.47357023332,1055.907755816,CAL_003808
REG_004186,2010-12-21 11:30:00,1190.65376112271,1038.41856477697,CAL_003807
REG_004187,2010-12-21 11:30:00,1195.81884998464,1020.98036070908,CAL_003806
REG_004188,2010-12-21 11:30:00,1200.96968611976,1003.59027623127,CAL_003805
REG_004189,2010-12-21 11:30:00,1206.10710981741,986.245474386084,CAL_003804
REG_004190,2010-12-21 11:30:00,1210.70070639045,-2837.36488144493,CAL_004372
REG_004191,2010-12-21 11:30:00,1211.23195292066,968.943146732227,CAL_003803
REG_004192,2010-12-21 11:30:00,1216.34503938,951.680511475,CAL_003802
REG_004193,2010-12-21 11:30:00,1221.5660747973,934.55122503825,CAL_003801
REG_004194,2010-12-21 11:30:00,1226.77770165952,917.452806393409,CAL_003800
REG_004195,2010-12-21 11:30:00,1231.98073710969,900.382574639896,CAL_003799
REG_004196,2010-12-21 11:30:00,1237.17599298581,883.337866281967,CAL_003798
REG_004197,2010-12-21 11:30:00,1239.90849975576,-2847.66186053222,CAL_004373
REG_004198,2010-12-21 11:30:00,1242.36427633324,866.316033547684,CAL_003797
REG_004199,2010-12-21 11:30:00,1247.54638991097,849.314442727859,CAL_003796
REG_004200,2010-12-21 11:30:00,1252.72313269234,832.330472533426,CAL_003795
REG_004201,2010-12-21 11:30:00,1257.89530036073,815.361512469048,CAL_003794
REG_004202,2010-12-21 11:30:00,1263.06368580102,798.40496122081,CAL_003793
REG_004203,2010-12-21 11:30:00,1268.22907958736,781.458225055854,CAL_003792
REG_004204,2010-12-21 11:30:00,1269.69449156855,-2858.16267895949,CAL_004374
REG_004205,2010-12-21 11:30:00,1273.39227046797,764.518716231874,CAL_003791
REG_004206,2010-12-21 11:30:00,1278.55404584757,747.583851414388,CAL_003790
REG_004207,2010-12-21 11:30:00,1283.71519226802,730.651050099717,CAL_003789
REG_004208,2010-12-21 11:30:00,1288.87649588794,713.717733041639,CAL_003788
REG_004209,2010-12-21 11:30:00,1294.0387429617,696.78132067967,CAL_003787
REG_004210,2010-12-21 11:30:00,1299.20272031868,679.83923156694,CAL_003786
REG_004211,2010-12-21 11:30:00,1299.86045228386,-2868.43251903904,CAL_004376
REG_004212,2010-12-21 11:30:00,1304.36921584314,662.888880795617,CAL_003785
REG_004213,2010-12-21 11:30:00,1309.53901895556,645.927678417857,CAL_003784
REG_004214,2010-12-21 11:30:00,1314.71292109591,628.953027860209,CAL_003783
REG_004215,2010-12-21 11:30:00,1319.89171621,611.962324328,CAL_003782
REG_004216,2010-12-21 11:30:00,1325.19040485023,595.010920394691,CAL_003781
REG_004217,2010-12-21 11:30:00,1330.49659539096,578.035516608934,CAL_003780
REG_004218,2010-12-21 11:30:00,1330.63521640024,-2878.90962298224,CAL_004377
REG_004219,2010-12-21 11:30:00,1335.81111377514,561.033470639084,CAL_003779
REG_004220,2010-12-21 11:30:00,1341.13479108208,544.002123721417,CAL_003778
REG_004221,2010-12-21 11:30:00,1346.46846405345,526.938798977386,CAL_003777
REG_004222,2010-12-21 11:30:00,1351.81297562717,509.840799705543,CAL_003776
REG_004223,2010-12-21 11:30:00,1357.16917547958,492.705407647174,CAL_003775
REG_004224,2010-12-21 11:30:00,1362.04223411539,-2889.60197428355,CAL_004378
REG_004225,2010-12-21 11:30:00,1362.53792057647,475.529881223269,CAL_003774
REG_004226,2010-12-21 11:30:00,1367.92007573397,458.31145374032,CAL_003773
REG_004227,2010-12-21 11:30:00,1373.3165141899,441.047331562416,CAL_003772
REG_004228,2010-12-21 11:30:00,1378.72811818648,423.734692247009,CAL_003771
REG_004229,2010-12-21 11:30:00,1384.15577956526,406.370682641622,CAL_003770
REG_004230,2010-12-21 11:30:00,1389.60040037517,388.952416938725,CAL_003769
REG_004231,2010-12-21 11:30:00,1394.10612586923,-2900.51795484015,CAL_004379
REG_004232,2010-12-21 11:30:00,1395.06289349449,371.476974685843,CAL_003768
REG_004233,2010-12-21 11:30:00,1400.54418326776,353.941398747917,CAL_003767
REG_004234,2010-12-21 11:30:00,1406.04520615866,336.342693218769,CAL_003766
REG_004235,2010-12-21 11:30:00,1411.56691141975,318.677821278445,CAL_003765
REG_004236,2010-12-21 11:30:00,1417.11026178018,300.94370299304,CAL_003764
REG_004237,2010-12-21 11:30:00,1422.67623415252,283.137213053491,CAL_003763
REG_004238,2010-12-21 11:30:00,1426.85275728409,-2911.6663704649,CAL_004380
REG_004239,2010-12-21 11:30:00,1428.26582036,265.255178449,CAL_003762
REG_004240,2010-12-21 11:30:00,1434.01217595395,247.326073285873,CAL_003761
REG_004241,2010-12-21 11:30:00,1439.78579663261,229.311898801307,CAL_003760
REG_004242,2010-12-21 11:30:00,1445.5877626756,211.209284433462,CAL_003759
REG_004243,2010-12-21 11:30:00,1451.41917367496,193.014799364193,CAL_003758
REG_004244,2010-12-21 11:30:00,1457.28114942902,174.72494972993,CAL_003757
REG_004245,2010-12-21 11:30:00,1460.30931991886,-2923.05647837868,CAL_004381
REG_004246,2010-12-21 11:30:00,1463.17483086719,156.3361757365,CAL_003756
REG_004247,2010-12-21 11:30:00,1469.10138100691,137.844848673244,CAL_003755
REG_004248,2010-12-21 11:30:00,1475.06198594467,119.247267820863,CAL_003754
REG_004249,2010-12-21 11:30:00,1481.05785588306,100.539657247108,CAL_003753
REG_004250,2010-12-21 11:30:00,1487.09022619567,81.7181624841439,CAL_003752
REG_004251,2010-12-21 11:30:00,1493.16035853199,62.7788470810545,CAL_003751
REG_004252,2010-12-21 11:30:00,1494.50441837074,-2934.69801686369,CAL_004382
REG_004253,2010-12-21 11:30:00,1499.26954196463,43.7176890246374,CAL_003750
REG_004254,2010-12-21 11:30:00,1505.41909418095,24.5305770212248,CAL_003749
REG_004255,2010-12-21 11:30:00,1511.61036272177,5.21330663188495,CAL_003748
REG_004256,2010-12-21 11:30:00,1513.28125,0,CAL_003747
REG_004257,2010-12-21 11:30:00,1517.93060576908,-14.2330492690731,CAL_003746
REG_004258,2010-12-21 11:30:00,1524.3284583321,-33.8187629181194,CAL_003745
REG_004259,2010-12-21 11:30:00,1529.46816431494,-2946.60123727882,CAL_004383
REG_004260,2010-12-21 11:30:00,1530.77409508659,-53.550758070482,CAL_003744
REG_004261,2010-12-21 11:30:00,1537.26904629451,-73.4337193093973,CAL_003743
REG_004262,2010-12-21 11:30:00,1543.81488086445,-93.4724495267624,CAL_003742
REG_004263,2010-12-21 11:30:00,1550.41320801,-113.671875,CAL_003741
REG_004264,2010-12-21 11:30:00,1557.19151700502,-134.038624761343,CAL_004487
REG_004265,2010-12-21 11:30:00,1564.0277823008,-154.579515517961,CAL_004486
REG_004266,2010-12-21 11:30:00,1565.23227813631,-2958.77693865953,CAL_004384
REG_004267,2010-12-21 11:30:00,1570.92380520798,-175.299959658568,CAL_004485
REG_004268,2010-12-21 11:30:00,1577.88143703472,-196.20551979914,CAL_004484
REG_004269,2010-12-21 11:30:00,1584.90258125723,-217.301915304751,CAL_004483
REG_004270,2010-12-21 11:30:00,1591.98919579222,-238.595029117535,CAL_004482
REG_004271,2010-12-21 11:30:00,1599.14329537716,-260.090914908719,CAL_004481
REG_004272,2010-12-21 11:30:00,1601.83019887818,-2971.23650514938,CAL_004385
REG_004273,2010-12-21 11:30:00,1606.36695406481,-281.795804573793,CAL_004480
REG_004274,2010-12-21 11:30:00,1613.66230783864,-303.716116091185,CAL_004479
REG_004275,2010-12-21 11:30:00,1621.03155735651,-325.858461766152,CAL_004478
REG_004276,2010-12-21 11:30:00,1628.47697083029,-348.229656883041,CAL_004477
REG_004277,2010-12-21 11:30:00,1636.00088704953,-370.836728790684,CAL_004476
REG_004278,2010-12-21 11:30:00,1638.94309756751,-2983.39767114227,CAL_004387
REG_004279,2010-12-21 11:30:00,1643.6057185582,-393.686926447357,CAL_004475
REG_004280,2010-12-21 11:30:00,1651.29395499368,-416.787730453575,CAL_004474
REG_004281,2010-12-21 11:30:00,1659.06816659827,-440.146863602963,CAL_004473
REG_004282,2010-12-21 11:30:00,1666.9310079138,-463.772301983592,CAL_004472
REG_004283,2010-12-21 11:30:00,1674.8852216711,-487.672286664446,CAL_004471
REG_004284,2010-12-21 11:30:00,1676.93783116106,-2995.84779706625,CAL_004388
REG_004285,2010-12-21 11:30:00,1682.93364288643,-511.855336004194,CAL_004470
REG_004286,2010-12-21 11:30:00,1691.07920317846,-536.330258622134,CAL_004469
REG_004287,2010-12-21 11:30:00,1699.32493532,-561.106167075,CAL_004468
REG_004288,2010-12-21 11:30:00,1707.97260458044,-586.271824388645,CAL_004467
REG_004289,2010-12-21 11:30:00,1715.8522054072,-3008.59927112053,CAL_004389
REG_004290,2010-12-21 11:30:00,1716.73360566155,-611.767289616522,CAL_004466
REG_004291,2010-12-21 11:30:00,1725.61154223081,-637.603049822581,CAL_004465
REG_004292,2010-12-21 11:30:00,1734.61015091188,-663.789978987812,CAL_004464
REG_004293,2010-12-21 11:30:00,1743.73330787716,-690.339357195069,CAL_004463
REG_004294,2010-12-21 11:30:00,1752.98503582731,-717.26289094047,CAL_004462
REG_004295,2010-12-21 11:30:00,1755.72616579081,-3021.66518265381,CAL_004390
REG_004296,2010-12-21 11:30:00,1762.36951138471,-744.572734649033,CAL_004461
REG_004297,2010-12-21 11:30:00,1771.89107292986,-772.281513479424,CAL_004460
REG_004298,2010-12-21 11:30:00,1781.55422891223,-800.402347509586,CAL_004459
REG_004299,2010-12-21 11:30:00,1791.36366667,-828.948877403,CAL_004458
REG_004300,2010-12-21 11:30:00,1796.60195221259,-3035.05937284966,CAL_004391
REG_004301,2010-12-21 11:30:00,1801.63071359272,-858.05710760996,CAL_004457
REG_004302,2010-12-21 11:30:00,1812.06223928944,-887.631653599226,CAL_004456
REG_004303,2010-12-21 11:30:00,1822.66385583174,-917.688426223536,CAL_004455
REG_004304,2010-12-21 11:30:00,1833.44141249601,-948.244008837844,CAL_004454
REG_004305,2010-12-21 11:30:00,1838.52426726328,-3048.7964898667,CAL_004392
REG_004306,2010-12-21 11:30:00,1844.40100884096,-979.315694375587,CAL_004453
REG_004307,2010-12-21 11:30:00,1855.54900865139,-1010.92152488087,CAL_004452
REG_004308,2010-12-21 11:30:00,1866.89205481599,-1043.08033368858,CAL_004451
REG_004309,2010-12-21 11:30:00,1878.43708521312,-1075.8117904624,CAL_004450
REG_004310,2010-12-21 11:30:00,1881.54045950783,-3062.89204889717,CAL_004393
REG_004311,2010-12-21 11:30:00,1890.1913496854,-1109.13644931981,CAL_004449
REG_004312,2010-12-21 11:30:00,1902.16242819,-1143.07580029,CAL_004448
REG_004313,2010-12-21 11:30:00,1914.83246448632,-1177.90646026908,CAL_004447
REG_004314,2010-12-21 11:30:00,1925.70072336579,-3077.36249766381,CAL_004394
REG_004315,2010-12-21 11:30:00,1927.75083434566,-1213.4198035249,CAL_004446
REG_004316,2010-12-21 11:30:00,1940.92693770562,-1249.6416710276,CAL_004445
REG_004317,2010-12-21 11:30:00,1954.37063348828,-1286.59916552224,CAL_004444
REG_004318,2010-12-21 11:30:00,1968.09226839978,-1324.32073070027,CAL_004443
REG_004319,2010-12-21 11:30:00,1971.05831736856,-3092.22528793849,CAL_004395
REG_004320,2010-12-21 11:30:00,1982.10270791543,-1362.8362363795,CAL_004442
REG_004321,2010-12-21 11:30:00,1996.41336964859,-1402.17707023711,CAL_004441
REG_004322,2010-12-21 11:30:00,2011.03625932035,-1442.37623669227,CAL_004440
REG_004323,2010-12-21 11:30:00,2017.6698027958,-3107.49895373862,CAL_004396
REG_004324,2010-12-21 11:30:00,2025.98400956972,-1483.46846359767,CAL_004439
REG_004325,2010-12-21 11:30:00,2040.62982755078,-3088.03798031781,CAL_004398
REG_004326,2010-12-21 11:30:00,2041.26992187,-1525.49031747,CAL_004438
REG_004327,2010-12-21 11:30:00,2057.85609305548,-1569.12850760316,CAL_004437
REG_004328,2010-12-21 11:30:00,2063.69674674899,-3068.4864028992,CAL_004399
REG_004329,2010-12-21 11:30:00,2074.84677895865,-1613.8309753182,CAL_004436
REG_004330,2010-12-21 11:30:00,2086.87484700698,-3048.84058814101,CAL_004400
REG_004331,2010-12-21 11:30:00,2092.25964543279,-1659.64419944716,CAL_004435
REG_004332,2010-12-21 11:30:00,2110.11337921531,-1706.61734476659,CAL_004434
REG_004333,2010-12-21 11:30:00,2110.16849040021,-3029.09683873733,CAL_004401
REG_004334,2010-12-21 11:30:00,2128.42776324768,-1754.80246016418,CAL_004433
REG_004335,2010-12-21 11:30:00,2133.58211798301,-3009.25139043962,CAL_004402
REG_004336,2010-12-21 11:30:00,2147.22375875527,-1804.25469459065,CAL_004432
REG_004337,2010-12-21 11:30:00,2157.12025342527,-2989.30040897414,CAL_004403
REG_004338,2010-12-21 11:30:00,2166.52359480555,-1855.03253268738,CAL_004431
REG_004339,2010-12-21 11:30:00,2180.78750677468,-2969.23998685315,CAL_004404
REG_004340,2010-12-21 11:30:00,2186.35086615224,-1907.19805221401,CAL_004430
REG_004341,2010-12-21 11:30:00,2204.5885783515,-2949.06614007364,CAL_004405
REG_004342,2010-12-21 11:30:00,2206.73064027379,-1960.81720566673,CAL_004429
REG_004343,2010-12-21 11:30:00,2227.68957463,-2015.96012878,CAL_004428
REG_004344,2010-12-21 11:30:00,2228.52826278312,-2928.77480469763,CAL_004406
REG_004345,2010-12-21 11:30:00,2251.29466987504,-2074.4227109908,CAL_004427
REG_004346,2010-12-21 11:30:00,2252.61145318622,-2908.36183330743,CAL_004407
REG_004347,2010-12-21 11:30:00,2275.6412013758,-2134.72160343902,CAL_004426
REG_004348,2010-12-21 11:30:00,2276.84314550456,-2887.8229913288,CAL_004408
REG_004349,2010-12-21 11:30:00,2300.76854736429,-2196.95433392969,CAL_004425
REG_004350,2010-12-21 11:30:00,2301.2284430111,-2867.15395321503,CAL_004409
REG_004351,2010-12-21 11:30:00,2325.77256098336,-2846.35029848408,CAL_004410
REG_004352,2010-12-21 11:30:00,2326.71889885796,-2261.22539667477,CAL_004424
REG_004353,2010-12-21 11:30:00,2350.48083156164,-2825.40750760073,CAL_004411
REG_004354,2010-12-21 11:30:00,2353.53751599105,-2327.64688714737,CAL_004423
REG_004355,2010-12-21 11:30:00,2375.35870880011,-2804.32095769525,CAL_004412
REG_004356,2010-12-21 11:30:00,2381.27301288748,-2396.33920762447,CAL_004422
REG_004357,2010-12-21 11:30:00,2400.4117739215,-2783.08591810955,CAL_004413
REG_004358,2010-12-21 11:30:00,2409.97767485442,-2467.43185277818,CAL_004421
REG_004359,2010-12-21 11:30:00,2425.64574078656,-2761.69754576118,CAL_004414
REG_004360,2010-12-21 11:30:00,2439.70781225741,-2541.06428611591,CAL_004420
REG_004361,2010-12-21 11:30:00,2451.06646159029,-2740.1508803153,CAL_004415
REG_004362,2010-12-21 11:30:00,2470.52415612362,-2617.38691976817,CAL_004419
REG_004363,2010-12-21 11:30:00,2476.67993279745,-2718.44083915363,CAL_004416
REG_004364,2010-12-21 11:30:00,2502.49230132901,-2696.56221212754,CAL_004418
REG_004365,2010-12-21 12:00:00,-2289.31433657,2577.66701428,CAL_004773
REG_004366,2010-12-21 12:00:00,-2275.60680512184,2608.71366344285,CAL_004772
REG_004367,2010-12-21 12:00:00,-2274.34308738242,2512.84292095651,CAL_004775
REG_004368,2010-12-21 12:00:00,-2261.86487985522,2639.83821232227,CAL_004771
REG_004369,2010-12-21 12:00:00,-2259.78138659754,2449.79213349045,CAL_004776
REG_004370,2010-12-21 12:00:00,-2248.08632998559,2671.04571349729,CAL_004770
REG_004371,2010-12-21 12:00:00,-2245.61052660277,2388.43364968823,CAL_004777
REG_004372,2010-12-21 12:00:00,-2234.26890163186,2702.34127185902,CAL_004769
REG_004373,2010-12-21 12:00:00,-2231.81290671669,2328.69126026361,CAL_004778
REG_004374,2010-12-21 12:00:00,-2220.41031629653,2733.73004805306,CAL_004768
REG_004375,2010-12-21 12:00:00,-2218.37195218152,2270.49319808269,CAL_004779
REG_004376,2010-12-21 12:00:00,-2206.50826931114,2765.21726200059,CAL_004767
REG_004377,2010-12-21 12:00:00,-2205.27204016269,2213.77181774908,CAL_004780
REG_004378,2010-12-21 12:00:00,-2192.56042824568,2796.8081965008,CAL_004766
REG_004379,2010-12-21 12:00:00,-2192.49843205726,2158.46330250567,CAL_004781
REG_004380,2010-12-21 12:00:00,-2180.0372114923,2104.50739577359,CAL_004782
REG_004381,2010-12-21 12:00:00,-2178.56443127985,2828.50820091995,CAL_004765
REG_004382,2010-12-21 12:00:00,-2167.87522746282,2051.8471549448,CAL_004783
REG_004383,2010-12-21 12:00:00,-2164.51788553346,2860.32269497288,CAL_004764
REG_004384,2010-12-21 12:00:00,-2156.00004212,2000.42872531,CAL_004784
REG_004385,2010-12-21 12:00:00,-2150.41836535349,2892.25717260276,CAL_004763
REG_004386,2010-12-21 12:00:00,-2143.82472285393,1949.63449058132,CAL_004786
REG_004387,2010-12-21 12:00:00,-2136.26341055497,2924.31720596524,CAL_004762
REG_004388,2010-12-21 12:00:00,-2131.93285778568,1900.02279889267,CAL_004787
REG_004389,2010-12-21 12:00:00,-2122.05052461311,2956.50844952338,CAL_004761
REG_004390,2010-12-21 12:00:00,-2120.31291273771,1851.54553078967,CAL_004788
REG_004391,2010-12-21 12:00:00,-2108.95395606124,1804.15708050849,CAL_004789
REG_004392,2010-12-21 12:00:00,-2107.77717280339,2988.83664425996,CAL_004760
REG_004393,2010-12-21 12:00:00,-2097.84561949369,1757.81419267721,CAL_004790
REG_004394,2010-12-21 12:00:00,-2093.44078028691,3021.3076220143,CAL_004759
REG_004395,2010-12-21 12:00:00,-2086.97806202408,1712.47581156571,CAL_004791
REG_004396,2010-12-21 12:00:00,-2079.03873013746,3053.92730995056,CAL_004758
REG_004397,2010-12-21 12:00:00,-2076.34193649888,1668.10294176867,CAL_004792
REG_004398,2010-12-21 12:00:00,-2065.92835872883,1624.65851932206,CAL_004793
REG_004399,2010-12-21 12:00:00,-2064.56836130725,3086.70173516544,CAL_004757
REG_004400,2010-12-21 12:00:00,-2055.72887888062,1582.10729235224,CAL_004794
REG_004401,2010-12-21 12:00:00,-2050.02696652754,3119.637029443,CAL_004756
REG_004402,2010-12-21 12:00:00,-2045.73545496,1540.41571045,CAL_004795
REG_004403,2010-12-21 12:00:00,-2035.55221608582,1499.23697708565,CAL_004797
REG_004404,2010-12-21 12:00:00,-2035.41179014063,3152.73943416507,CAL_004755
REG_004405,2010-12-21 12:00:00,-2025.57153838683,1458.87735566853,CAL_004798
REG_004406,2010-12-21 12:00:00,-2020.72002585932,3186.01530538594,CAL_004754
REG_004407,2010-12-21 12:00:00,-2015.78596176119,1419.3066792205,CAL_004799
REG_004408,2010-12-21 12:00:00,-2006.18837325323,1380.49618454456,CAL_004800
REG_004409,2010-12-21 12:00:00,-2005.94881445,3219.47111908,CAL_004753
REG_004410,2010-12-21 12:00:00,-1996.77198679947,1342.41843032259,CAL_004801
REG_004411,2010-12-21 12:00:00,-1987.53032437206,1305.04722086321,CAL_004802
REG_004412,2010-12-21 12:00:00,-1978.45719840676,1268.35753504496,CAL_004803
REG_004413,2010-12-21 12:00:00,-1969.54669541478,1232.32546004578,CAL_004804
REG_004414,2010-12-21 12:00:00,-1960.79316068591,1196.92812948629,CAL_004805
REG_004415,2010-12-21 12:00:00,-1954.58440987235,3189.62384625285,CAL_004751
REG_004416,2010-12-21 12:00:00,-1952.191184,1162.14366565,CAL_004806
REG_004417,2010-12-21 12:00:00,-1943.44753564529,1127.76295197309,CAL_004808
REG_004418,2010-12-21 12:00:00,-1934.85273326748,1093.9675123953,CAL_004809
REG_004419,2010-12-21 12:00:00,-1926.40173189808,1060.73750970338,CAL_004810
REG_004420,2010-12-21 12:00:00,-1918.08969708059,1028.05393443369,CAL_004811
REG_004421,2010-12-21 12:00:00,-1909.91199371381,995.898561003518,CAL_004812
REG_004422,2010-12-21 12:00:00,-1904.84946445291,3160.72343365812,CAL_004750
REG_004423,2010-12-21 12:00:00,-1901.86417559205,964.253906581994,CAL_004813
REG_004424,2010-12-21 12:00:00,-1893.9419755909,933.103192500072,CAL_004814
REG_004425,2010-12-21 12:00:00,-1886.14129645266,902.430308017815,CAL_004815
REG_004426,2010-12-21 12:00:00,-1878.45820212866,872.219776282084,CAL_004816
REG_004427,2010-12-21 12:00:00,-1870.88890964,842.456722322,CAL_004817
REG_004428,2010-12-21 12:00:00,-1863.23784412959,813.029412731114,CAL_004819
REG_004429,2010-12-21 12:00:00,-1856.66042581044,3132.72132995485,CAL_004749
REG_004430,2010-12-21 12:00:00,-1855.69778373361,784.029047840175,CAL_004820
REG_004431,2010-12-21 12:00:00,-1848.26520621684,755.442080528679,CAL_004821
REG_004432,2010-12-21 12:00:00,-1840.93672134122,727.255471359847,CAL_004822
REG_004433,2010-12-21 12:00:00,-1833.70906444683,699.456663891983,CAL_004823
REG_004434,2010-12-21 12:00:00,-1826.57909039757,672.033561392461,CAL_004824
REG_004435,2010-12-21 12:00:00,-1819.54376786714,644.974504860668,CAL_004825
REG_004436,2010-12-21 12:00:00,-1812.60017394308,618.268252274182,CAL_004826
REG_004437,2010-12-21 12:00:00,-1809.93931310954,3105.57222136422,CAL_004748
REG_004438,2010-12-21 12:00:00,-1805.74548902818,591.903958978776,CAL_004827
REG_004439,2010-12-21 12:00:00,-1798.97699202017,565.871159148655,CAL_004828
REG_004440,2010-12-21 12:00:00,-1792.13278345462,540.100703151736,CAL_004830
REG_004441,2010-12-21 12:00:00,-1785.37276566436,514.647250158034,CAL_004831
REG_004442,2010-12-21 12:00:00,-1778.69438376418,489.501180274152,CAL_004832
REG_004443,2010-12-21 12:00:00,-1772.09516878247,464.653197096616,CAL_004833
REG_004444,2010-12-21 12:00:00,-1765.57273377693,440.094313086429,CAL_004834
REG_004445,2010-12-21 12:00:00,-1764.61325925568,3079.23376564419,CAL_004747
REG_004446,2010-12-21 12:00:00,-1759.12477015185,415.81583570249,CAL_004835
REG_004447,2010-12-21 12:00:00,-1752.74904416462,391.809354247573,CAL_004836
REG_004448,2010-12-21 12:00:00,-1746.44339360998,368.066727383727,CAL_004837
REG_004449,2010-12-21 12:00:00,-1740.2057246715,344.580071276918,CAL_004838
REG_004450,2010-12-21 12:00:00,-1734.0340089301,321.34174833339,CAL_004839
REG_004451,2010-12-21 12:00:00,-1727.76331416574,298.305264299981,CAL_004841
REG_004452,2010-12-21 12:00:00,-1721.55756533073,275.507370394295,CAL_004842
REG_004453,2010-12-21 12:00:00,-1720.61409748686,3053.66635186264,CAL_004746
REG_004454,2010-12-21 12:00:00,-1715.41482790158,252.94095980895,CAL_004843
REG_004455,2010-12-21 12:00:00,-1709.33322544735,230.599139149686,CAL_004844
REG_004456,2010-12-21 12:00:00,-1703.31093714562,208.47521930979,CAL_004845
REG_004457,2010-12-21 12:00:00,-1697.34619541645,186.562706777939,CAL_004846
REG_004458,2010-12-21 12:00:00,-1691.43728366751,164.855295354771,CAL_004847
REG_004459,2010-12-21 12:00:00,-1685.5825341443,143.346858255045,CAL_004848
REG_004460,2010-12-21 12:00:00,-1679.78032587933,122.031440573722,CAL_004849
REG_004461,2010-12-21 12:00:00,-1677.8779874174,3028.83288309565,CAL_004745
REG_004462,2010-12-21 12:00:00,-1674.02908273485,100.903252095632,CAL_004850
REG_004463,2010-12-21 12:00:00,-1668.32727153394,79.9566604296564,CAL_004851
REG_004464,2010-12-21 12:00:00,-1662.67340027507,59.1861844495295,CAL_004852
REG_004465,2010-12-21 12:00:00,-1657.06601642548,38.5864880244323,CAL_004853
REG_004466,2010-12-21 12:00:00,-1651.5037052892,18.1523740235832,CAL_004854
REG_004467,2010-12-21 12:00:00,-1646.5625,0,CAL_004855
REG_004468,2010-12-21 12:00:00,-1645.97559114097,-2.12181582035335,CAL_004856
REG_004469,2010-12-21 12:00:00,-1640.40960086134,-22.2442011779835,CAL_004857
REG_004470,2010-12-21 12:00:00,-1636.34507620995,3004.6985795384,CAL_004744
REG_004471,2010-12-21 12:00:00,-1634.88594925476,-42.2135221118886,CAL_004858
REG_004472,2010-12-21 12:00:00,-1629.40332320024,-62.0345258683068,CAL_004859
REG_004473,2010-12-21 12:00:00,-1623.96044141806,-81.711844579744,CAL_004860
REG_004474,2010-12-21 12:00:00,-1618.55605316,-101.25,CAL_004861
REG_004475,2010-12-21 12:00:00,-1613.06253084673,-120.651826755458,CAL_004862
REG_004476,2010-12-21 12:00:00,-1607.6068232177,-139.920100953797,CAL_004863
REG_004477,2010-12-21 12:00:00,-1602.18771864087,-159.059101794001,CAL_004864
REG_004478,2010-12-21 12:00:00,-1596.80403276583,-178.073012122741,CAL_004865
