timestamp,triangle_index_ccw,left_polygon_vertex_index,right_polygon_vertex_index,center_p13_abs_kw,center_p30_abs_kw,left_p13_abs_kw,left_p30_abs_kw,right_p13_abs_kw,right_p30_abs_kw,triangle_area_kw2,degenerate,contains_center_as_vertex,ac_certification_status
2010-07-01 07:30:00,0,0,1,452.1875,614.6875,1845.63183594,614.6875,1742.54916946,942.022984593,228061.888479145,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,1,1,2,452.1875,614.6875,1742.54916946,942.022984593,1650.3570753,1242.09111716,208687.080154203,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,2,2,3,452.1875,614.6875,1650.3570753,1242.09111716,1561.82229781,1536.37203979,204072.74386408,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,3,3,4,452.1875,614.6875,1561.82229781,1536.37203979,1471.18370831,1844.81169522,212897.780670088,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,4,4,5,452.1875,614.6875,1471.18370831,1844.81169522,1371.70521921,2191.24362036,237691.857250516,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,5,5,6,452.1875,614.6875,1371.70521921,2191.24362036,1290.38712214,2336.88732706,131062.256316906,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,6,6,7,452.1875,614.6875,1290.38712214,2336.88732706,1164.40795898,2389.44056452,130505.698394261,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,7,7,8,452.1875,614.6875,1164.40795898,2389.44056452,926.695859324,2490.29025509,246853.745121863,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,8,8,9,452.1875,614.6875,926.695859324,2490.29025509,694.427047002,2591.1525411,241752.011082449,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,9,9,10,452.1875,614.6875,694.427047002,2591.1525411,452.1875,2699.6262207,252527.305614649,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,10,10,11,452.1875,614.6875,452.1875,2699.6262207,181.439636502,2823.75572928,282246.352076889,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,11,11,12,452.1875,614.6875,181.439636502,2823.75572928,27.1962650697,2896.55479175,160511.970389859,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,12,12,13,452.1875,614.6875,27.1962650697,2896.55479175,0,2909.375,28304.8957920402,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,13,13,14,452.1875,614.6875,0,2909.375,-146.182084813,2979.88006149,151780.347625911,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,14,14,15,452.1875,614.6875,-146.182084813,2979.88006149,-346.303068974,3078.23026468,207237.44644329,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,15,15,16,452.1875,614.6875,-346.303068974,3078.23026468,-584.718261719,3198.51060563,245651.65259759,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,16,16,17,452.1875,614.6875,-584.718261719,3198.51060563,-880.783973283,3353.46616337,302153.557846432,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,17,17,18,452.1875,614.6875,-880.783973283,3353.46616337,-1269.50530266,3566.6103055,390253.310868941,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,18,18,19,452.1875,614.6875,-1269.50530266,3566.6103055,-1902.14986976,2986.3797833,1433248.31967678,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,19,19,20,452.1875,614.6875,-1902.14986976,2986.3797833,-1783.26932827,2471.50201416,465123.954929303,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,20,20,21,452.1875,614.6875,-1783.26932827,2471.50201416,-1681.70887418,2046.24479991,381032.609073624,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,21,21,22,452.1875,614.6875,-1681.70887418,2046.24479991,-1593.01448823,1685.62699947,321274.960577963,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,22,22,23,452.1875,614.6875,-1593.01448823,1685.62699947,-1514.09931396,1372.67524095,277768.090755939,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,23,23,24,452.1875,614.6875,-1514.09931396,1372.67524095,-1442.3984462,1095.3009772,245524.489282966,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,24,24,25,452.1875,614.6875,-1442.3984462,1095.3009772,-1314.46191406,614.6875,424537.75894236,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,25,25,26,452.1875,614.6875,-1314.46191406,614.6875,-1198.65323784,195.906652974,369919.469009017,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,26,26,27,452.1875,614.6875,-1198.65323784,195.906652974,-1142.8125,0,173397.857517278,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,27,27,28,452.1875,614.6875,-1142.8125,0,-1087.45894057,-191.525381621,169754.062373811,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,28,28,29,452.1875,614.6875,-1087.45894057,-191.525381621,-974.851951258,-570.639602661,337243.533168799,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,29,29,30,452.1875,614.6875,-974.851951258,-570.639602661,-854.132229337,-962.291386337,350997.452339938,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,30,30,31,452.1875,614.6875,-854.132229337,-962.291386337,-788.100927089,-1169.68513325,187526.256408005,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,31,31,32,452.1875,614.6875,-788.100927089,-1169.68513325,-705.419628652,-1370.08404438,198043.348244167,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,32,32,33,452.1875,614.6875,-705.419628652,-1370.08404438,-399.673339844,-1508.02972468,383261.718353969,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,33,33,34,452.1875,614.6875,-399.673339844,-1508.02972468,-115.922654242,-1630.89774535,353494.46156002,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,34,34,35,452.1875,614.6875,-115.922654242,-1630.89774535,0,-1680,144104.845715243,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,35,35,36,452.1875,614.6875,0,-1680,162.695553644,-1747.31622207,201887.503709872,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,36,36,37,452.1875,614.6875,162.695553644,-1747.31622207,452.1875,-1863.75427246,358744.46631973,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,37,37,38,452.1875,614.6875,452.1875,-1863.75427246,771.080338226,-1987.20205277,395178.665598824,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,38,38,39,452.1875,614.6875,771.080338226,-1987.20205277,1145.70381545,-2126.59426331,465138.8669829,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,39,39,40,452.1875,614.6875,1145.70381545,-2126.59426331,1366.40324789,-2205.89633478,275001.024453606,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,40,40,41,452.1875,614.6875,1366.40324789,-2205.89633478,1619.69946289,-2294.58786252,316680.009037814,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,41,41,42,452.1875,614.6875,1619.69946289,-2294.58786252,1917.38402559,-2395.76625866,373959.688093088,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,42,42,43,452.1875,614.6875,1917.38402559,-2395.76625866,2277.00565662,-2514.04854636,454658.746926413,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,43,43,44,452.1875,614.6875,2277.00565662,-2514.04854636,2610.03237304,-1559.06384919,1392313.05337712,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,44,44,45,452.1875,614.6875,2610.03237304,-1559.06384919,2399.7813744,-1003.02236938,371408.932221669,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,45,45,46,452.1875,614.6875,2399.7813744,-1003.02236938,2251.51557524,-592.419495542,279918.29765264,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,46,46,47,452.1875,614.6875,2251.51557524,-592.419495542,2138.34844642,-268.245516092,223345.254811318,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,47,47,48,452.1875,614.6875,2138.34844642,-268.245516092,2047.00272901,-0.100934777551,185741.385613333,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,48,48,49,452.1875,614.6875,2047.00272901,-0.100934777551,2047.1875,0,137.283694054812,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,49,49,50,452.1875,614.6875,2047.1875,0,1970.80144765,229.449590173,159509.272386022,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-01 07:30:00,50,50,0,452.1875,614.6875,1970.80144765,229.449590173,1845.63183594,614.6875,268403.791718899,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,0,0,1,889.53125,1223.90625,2089.95483398,1223.90625,2002.30435382,1507.05161725,169947.188270789,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,1,1,2,889.53125,1223.90625,2002.30435382,1507.05161725,1923.36175447,1766.90556254,155755.356262426,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,2,2,3,889.53125,1223.90625,1923.36175447,1766.90556254,1847.46917628,2022.01268005,152473.568886654,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,3,3,4,889.53125,1223.90625,1847.46917628,2022.01268005,1769.51346579,2289.45051166,159202.897811244,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,4,4,5,889.53125,1223.90625,1769.51346579,2289.45051166,1683.7011482,2589.69635098,177823.910777156,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,5,5,6,889.53125,1223.90625,1683.7011482,2589.69635098,1635.47376824,2761.22048834,101043.892425802,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,6,6,7,889.53125,1223.90625,1635.47376824,2761.22048834,1537.8289032,2844.29472637,106039.723821873,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,7,7,8,889.53125,1223.90625,1537.8289032,2844.29472637,1321.20731663,2935.4033662,205038.319999524,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,8,8,9,889.53125,1223.90625,1321.20731663,2935.4033662,1109.73248612,3026.03182768,200530.350171582,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,9,9,10,889.53125,1223.90625,1109.73248612,3026.03182768,889.53125,3122.54516602,209041.31812657,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,10,10,11,889.53125,1223.90625,889.53125,3122.54516602,644.035158449,3233.04477076,233054.216574769,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,11,11,12,889.53125,1223.90625,644.035158449,3233.04477076,504.570936267,3297.13668791,132234.312946676,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,12,12,13,889.53125,1223.90625,504.570936267,3297.13668791,348.141534269,3370.39295344,148056.721322488,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,13,13,14,889.53125,1223.90625,348.141534269,3370.39295344,168.134658419,3456.37612524,169915.980300674,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,14,14,15,889.53125,1223.90625,168.134658419,3456.37612524,0,3538.4375,158078.381925935,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,15,15,16,889.53125,1223.90625,0,3538.4375,-45.5586242676,3561.11794459,42635.9476738349,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,16,16,17,889.53125,1223.90625,-45.5586242676,3561.11794459,-308.935953817,3693.82940301,245735.716872457,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,17,17,18,889.53125,1223.90625,-308.935953817,3693.82940301,-650.884500817,3873.0680838,314887.476395595,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,18,18,19,889.53125,1223.90625,-650.884500817,3873.0680838,-1131.08615159,4139.77625192,430645.211355996,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,19,19,20,889.53125,1223.90625,-1131.08615159,4139.77625192,-1686.57631164,3826.91029782,1125959.74263553,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,20,20,21,889.53125,1223.90625,-1686.57631164,3826.91029782,-1560.92876674,3265.50815582,559585.617576874,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,21,21,22,889.53125,1223.90625,-1560.92876674,3265.50815582,-1453.03195433,2800.23912999,459920.403487913,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,22,22,23,889.53125,1223.90625,-1453.03195433,2800.23912999,-1358.28473294,2404.52776212,388812.864771303,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,23,23,24,889.53125,1223.90625,-1358.28473294,2404.52776212,-1273.67582124,2060.34590749,336883.186302582,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,24,24,25,889.53125,1223.90625,-1273.67582124,2060.34590749,-1196.57125292,1754.71550238,298324.267401702,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,25,25,26,889.53125,1223.90625,-1196.57125292,1754.71550238,-1058.18107605,1223.90625,516931.861820955,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,26,26,27,889.53125,1223.90625,-1058.18107605,1223.90625,-932.337772622,760.331266278,451455.354921884,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,27,27,28,889.53125,1223.90625,-932.337772622,760.331266278,-811.049280836,330.709487882,419470.460054404,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,28,28,29,889.53125,1223.90625,-811.049280836,330.709487882,-714.375,0,324373.635538837,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,29,29,30,889.53125,1223.90625,-714.375,0,-687.498816685,-89.9970855713,88620.4083824836,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,30,30,31,889.53125,1223.90625,-687.498816685,-89.9970855713,-554.628274031,-524.783514564,430125.160150175,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,31,31,32,889.53125,1223.90625,-554.628274031,-524.783514564,-481.839319308,-755.062307541,229922.30607876,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,32,32,33,889.53125,1223.90625,-481.839319308,-755.062307541,-362.534781187,-929.360192162,237563.459487646,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,33,33,34,889.53125,1223.90625,-362.534781187,-929.360192162,-31.0702133179,-1077.09236557,449350.983397923,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,34,34,35,889.53125,1223.90625,-31.0702133179,-1077.09236557,0,-1090.625,41975.3404443783,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,35,35,36,889.53125,1223.90625,0,-1090.625,276.141952047,-1208.04237007,371792.798709431,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,36,36,37,889.53125,1223.90625,276.141952047,-1208.04237007,577.316577397,-1331.25673248,404009.792888214,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,37,37,38,889.53125,1223.90625,577.316577397,-1331.25673248,889.53125,-1454.30476379,418088.387416097,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,38,38,39,889.53125,1223.90625,889.53125,-1454.30476379,1232.67092328,-1584.34674999,459500.226123399,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,39,39,40,889.53125,1223.90625,1232.67092328,-1584.34674999,1634.59835532,-1730.11483366,539347.552099716,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,40,40,41,889.53125,1223.90625,1634.59835532,-1730.11483366,1870.87686114,-1813.0148273,318102.81475778,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,41,41,42,889.53125,1223.90625,1870.87686114,-1813.0148273,2141.48658752,-1905.29527008,365630.687124799,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,42,42,43,889.53125,1223.90625,2141.48658752,-1905.29527008,2458.76862999,-2010.13780649,430790.638266789,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,43,43,44,889.53125,1223.90625,2458.76862999,-2010.13780649,2840.9258959,-2132.04503514,522306.027186067,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,44,44,45,889.53125,1223.90625,2840.9258959,-2132.04503514,2973.45968248,-1299.46063526,1034738.83579166,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,45,45,46,889.53125,1223.90625,2973.45968248,-1299.46063526,2715.05462818,-620.67695512,381242.926771362,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,46,46,47,889.53125,1223.90625,2715.05462818,-620.67695512,2548.76329676,-158.483703613,268503.194384341,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,47,47,48,889.53125,1223.90625,2548.76329676,-158.483703613,2493.4375,0,93239.7071536223,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,48,48,49,889.53125,1223.90625,2493.4375,0,2428.62167912,188.237780431,111293.632122748,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,49,49,50,889.53125,1223.90625,2428.62167912,188.237780431,2335.48097606,464.449352731,164325.848973193,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,50,50,51,889.53125,1223.90625,2335.48097606,464.449352731,2259.65317175,694.126033313,137256.49219096,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,51,51,52,889.53125,1223.90625,2259.65317175,694.126033313,2195.42771478,891.620599996,118283.129364254,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 17:30:00,52,52,0,889.53125,1223.90625,2195.42771478,891.620599996,2089.95483398,1223.90625,199441.765441463,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,0,0,1,825.234375,1134.53125,2054.24277496,1134.53125,1964.21189135,1424.23205853,178022.363579287,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,1,1,2,825.234375,1134.53125,1964.21189135,1424.23205853,1883.50374144,1690.15126031,163128.604138523,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,2,2,3,825.234375,1134.53125,1883.50374144,1690.15126031,1805.69101003,1951.08268738,159685.023318964,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,3,3,4,825.234375,1134.53125,1805.69101003,1951.08268738,1725.8278572,2224.61060565,166697.3172854,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,4,4,5,825.234375,1134.53125,1725.8278572,2224.61060565,1637.96075879,2531.69276219,186169.149348726,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,5,5,6,825.234375,1134.53125,1637.96075879,2531.69276219,1588.60212192,2707.14768414,105779.415981753,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,6,6,7,825.234375,1134.53125,1588.60212192,2707.14768414,1483.01131439,2777.97580271,110060.870253578,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,7,7,8,825.234375,1134.53125,1483.01131439,2777.97580271,1263.19030742,2870.25389891,210981.020083623,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,8,8,9,825.234375,1134.53125,1263.19030742,2870.25389891,1048.6774792,2962.47981053,206362.829770008,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,9,9,10,825.234375,1134.53125,1048.6774792,2962.47981053,825.234375,3060.66253662,215190.376889556,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,10,10,11,825.234375,1134.53125,825.234375,3060.66253662,576.028188492,3173.24303547,240001.916326159,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,11,11,12,825.234375,1134.53125,576.028188492,3173.24303547,434.43597308,3238.38773871,136215.627612808,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,12,12,13,825.234375,1134.53125,434.43597308,3238.38773871,275.514572263,3313.20047566,152555.561130204,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,13,13,14,825.234375,1134.53125,275.514572263,3313.20047566,92.5298494766,3401.11677628,175166.926433231,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,14,14,15,825.234375,1134.53125,92.5298494766,3401.11677628,0,3446.25,88328.7501507124,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,15,15,16,825.234375,1134.53125,0,3446.25,-124.574867249,3507.61356987,118671.364584418,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,16,16,17,825.234375,1134.53125,-124.574867249,3507.61356987,-392.707016133,3643.61636035,253561.477267906,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,17,17,18,825.234375,1134.53125,-392.707016133,3643.61636035,-741.268316973,3827.5129393,325297.357395454,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,18,18,19,825.234375,1134.53125,-741.268316973,3827.5129393,-1232.22072628,4102.40998285,445749.444922488,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,19,19,20,825.234375,1134.53125,-1232.22072628,4102.40998285,-1718.22872275,3703.55434229,1131520.18453141,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,20,20,21,825.234375,1134.53125,-1718.22872275,3703.55434229,-1593.51446501,3148.93226624,545133.487779401,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,21,21,22,825.234375,1134.53125,-1593.51446501,3148.93226624,-1486.59578374,2689.58089351,447839.24987118,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,22,22,23,825.234375,1134.53125,-1486.59578374,2689.58089351,-1392.7782132,2299.04778633,378477.617770982,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,23,23,24,825.234375,1134.53125,-1392.7782132,2299.04778633,-1308.97100029,1959.4372206,327832.812288719,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,24,24,25,825.234375,1134.53125,-1308.97100029,1959.4372206,-1232.63136226,1657.95279201,290228.332429311,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,25,25,26,825.234375,1134.53125,-1232.63136226,1657.95279201,-1095.82485199,1134.53125,502761.891441822,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,26,26,27,825.234375,1134.53125,-1095.82485199,1134.53125,-971.236792877,677.595847539,438899.985518047,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,27,27,28,825.234375,1134.53125,-971.236792877,677.595847539,-851.437254629,254.233343174,407649.591437957,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,28,28,29,825.234375,1134.53125,-851.437254629,254.233343174,-777.34375,0,245745.095419945,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,29,29,30,825.234375,1134.53125,-777.34375,0,-729.617507363,-160.392456055,155594.177602763,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,30,30,31,825.234375,1134.53125,-729.617507363,-160.392456055,-598.547333544,-588.815718548,417930.295685156,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,31,31,32,825.234375,1134.53125,-598.547333544,-588.815718548,-526.74115062,-815.693280937,223385.545536794,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,32,32,33,825.234375,1134.53125,-526.74115062,-815.693280937,-412.918407739,-993.982661627,231511.392257944,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,33,33,34,825.234375,1134.53125,-412.918407739,-993.982661627,-85.2146720886,-1140.21028828,439287.051538872,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,34,34,35,825.234375,1134.53125,-85.2146720886,-1140.21028828,0,-1177.1875,113753.610722658,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,35,35,36,825.234375,1134.53125,0,-1177.1875,218.56210195,-1269.85404734,290862.86469738,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,36,36,37,825.234375,1134.53125,218.56210195,-1269.85404734,516.376325964,-1392.18188433,395136.524240998,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,37,37,38,825.234375,1134.53125,516.376325964,-1392.18188433,825.234375,-1514.23789978,409046.835973898,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,38,38,39,825.234375,1134.53125,825.234375,-1514.23789978,1164.80158333,-1643.40809127,449717.572850711,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-07-02 18:00:00,39,39,40,825.234375,1134.53125,1164.80158333,-1643.40809127,1562.72604414,-1788.32216686,528100.973220966,false,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
