timestamp,cell_index,cell_vertex_index_ccw,p13_abs_kw,p30_abs_kw,vertex_role,triangle_indices,primary_classes,binding_families,cell_area_kw2,cell_irredundant_facet_count,cell_convex,ac_certification_status
2010-12-21 12:00:00,4,2,1116.92243728,1316.90793193,ANGULAR_POLYGON_BOUNDARY,4,VMAX_BUS_13,VMAX,284098.468091537,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,5,0,-62.109375,-101.25,PRODUCTION_CENTER,5;6;7,VMAX_BUS_13;VMAX_BUS_30,VMAX,642047.716246648,5,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,5,1,1116.92243728,1316.90793193,ANGULAR_POLYGON_BOUNDARY,5;6;7,VMAX_BUS_13;VMAX_BUS_30,VMAX,642047.716246648,5,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,5,2,1001.71106321,1716.10740328,ANGULAR_POLYGON_BOUNDARY,5;6;7,VMAX_BUS_13;VMAX_BUS_30,VMAX,642047.716246648,5,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,5,3,862.670689489,1791.95316599,ANGULAR_POLYGON_BOUNDARY,5;6;7,VMAX_BUS_13;VMAX_BUS_30,VMAX,642047.716246648,5,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,5,4,723.92791748,1850.3433218,ANGULAR_POLYGON_BOUNDARY,5;6;7,VMAX_BUS_13;VMAX_BUS_30,VMAX,642047.716246648,5,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,6,0,-62.109375,-101.25,PRODUCTION_CENTER,8,VMAX_BUS_30,VMAX,299839.604535176,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,6,1,723.92791748,1850.3433218,ANGULAR_POLYGON_BOUNDARY,8,VMAX_BUS_30,VMAX,299839.604535176,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,6,2,462.023927744,1962.99590533,ANGULAR_POLYGON_BOUNDARY,8,VMAX_BUS_30,VMAX,299839.604535176,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,7,0,-62.109375,-101.25,PRODUCTION_CENTER,9,VMAX_BUS_30,VMAX,294232.36783549,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,7,1,462.023927744,1962.99590533,ANGULAR_POLYGON_BOUNDARY,9,VMAX_BUS_30,VMAX,294232.36783549,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,7,2,205.7734234,2076.51794453,ANGULAR_POLYGON_BOUNDARY,9,VMAX_BUS_30,VMAX,294232.36783549,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,8,0,-62.109375,-101.25,PRODUCTION_CENTER,10,VMAX_BUS_30,VMAX,236584.499968104,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,8,1,205.7734234,2076.51794453,ANGULAR_POLYGON_BOUNDARY,10,VMAX_BUS_30,VMAX,236584.499968104,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,8,2,0,2170,ANGULAR_POLYGON_BOUNDARY,10,VMAX_BUS_30,VMAX,236584.499968104,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,9,0,-62.109375,-101.25,PRODUCTION_CENTER,11,VMAX_BUS_30,VMAX,71414.6209716797,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,9,1,0,2170,ANGULAR_POLYGON_BOUNDARY,11,VMAX_BUS_30,VMAX,71414.6209716797,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,9,2,-62.109375,2198.390625,ANGULAR_POLYGON_BOUNDARY,11,VMAX_BUS_30,VMAX,71414.6209716797,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,10,0,-62.109375,-101.25,PRODUCTION_CENTER,12,VMAX_BUS_30,VMAX,345275.719083693,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,10,1,-62.109375,2198.390625,ANGULAR_POLYGON_BOUNDARY,12,VMAX_BUS_30,VMAX,345275.719083693,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,10,2,-362.396050518,2339.94704595,ANGULAR_POLYGON_BOUNDARY,12,VMAX_BUS_30,VMAX,345275.719083693,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,11,0,-62.109375,-101.25,PRODUCTION_CENTER,13,VMAX_BUS_30,VMAX,196931.798251709,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,11,1,-362.396050518,2339.94704595,ANGULAR_POLYGON_BOUNDARY,13,VMAX_BUS_30,VMAX,196931.798251709,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,11,2,-533.949301689,2422.97335218,ANGULAR_POLYGON_BOUNDARY,13,VMAX_BUS_30,VMAX,196931.798251709,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,12,0,-62.109375,-101.25,PRODUCTION_CENTER,14,VMAX_BUS_30,VMAX,221495.410164619,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,12,1,-533.949301689,2422.97335218,ANGULAR_POLYGON_BOUNDARY,14,VMAX_BUS_30,VMAX,221495.410164619,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,12,2,-727.331064771,2518.65822193,ANGULAR_POLYGON_BOUNDARY,14,VMAX_BUS_30,VMAX,221495.410164619,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,13,0,-62.109375,-101.25,PRODUCTION_CENTER,15,VMAX_BUS_30,VMAX,255672.855055613,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,13,1,-727.331064771,2518.65822193,ANGULAR_POLYGON_BOUNDARY,15,VMAX_BUS_30,VMAX,255672.855055613,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,13,2,-951.446877613,2632.63097986,ANGULAR_POLYGON_BOUNDARY,15,VMAX_BUS_30,VMAX,255672.855055613,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,14,0,-62.109375,-101.25,PRODUCTION_CENTER,16,VMAX_BUS_30,VMAX,304447.994777667,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,14,1,-951.446877613,2632.63097986,ANGULAR_POLYGON_BOUNDARY,16,VMAX_BUS_30,VMAX,304447.994777667,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,14,2,-1220.12179565,2773.89260243,ANGULAR_POLYGON_BOUNDARY,16,VMAX_BUS_30,VMAX,304447.994777667,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,15,0,-62.109375,-101.25,PRODUCTION_CENTER,17,VMAX_BUS_30,VMAX,376978.252381275,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,15,1,-1220.12179565,2773.89260243,ANGULAR_POLYGON_BOUNDARY,17,VMAX_BUS_30,VMAX,376978.252381275,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,15,2,-1556.66755984,2958.39887863,ANGULAR_POLYGON_BOUNDARY,17,VMAX_BUS_30,VMAX,376978.252381275,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,16,0,-62.109375,-101.25,PRODUCTION_CENTER,18;19;20;21;22,VMAX_BUS_30;VMIN_BUS_18,VMAX;VMIN,2714872.6902831,7,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,16,1,-1556.66755984,2958.39887863,ANGULAR_POLYGON_BOUNDARY,18;19;20;21;22,VMAX_BUS_30;VMIN_BUS_18,VMAX;VMIN,2714872.6902831,7,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,16,2,-2005.94881445,3219.47111908,ANGULAR_POLYGON_BOUNDARY,18;19;20;21;22,VMAX_BUS_30;VMIN_BUS_18,VMAX;VMIN,2714872.6902831,7,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,16,3,-2289.31433657,2577.66701428,ANGULAR_POLYGON_BOUNDARY,18;19;20;21;22,VMAX_BUS_30;VMIN_BUS_18,VMAX;VMIN,2714872.6902831,7,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,16,4,-2156.00004212,2000.42872531,ANGULAR_POLYGON_BOUNDARY,18;19;20;21;22,VMAX_BUS_30;VMIN_BUS_18,VMAX;VMIN,2714872.6902831,7,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,16,5,-2045.73545496,1540.41571045,ANGULAR_POLYGON_BOUNDARY,18;19;20;21;22,VMAX_BUS_30;VMIN_BUS_18,VMAX;VMIN,2714872.6902831,7,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,16,6,-1952.191184,1162.14366565,ANGULAR_POLYGON_BOUNDARY,18;19;20;21;22,VMAX_BUS_30;VMIN_BUS_18,VMAX;VMIN,2714872.6902831,7,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,0,-62.109375,-101.25,PRODUCTION_CENTER,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,1,-1952.191184,1162.14366565,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,2,-1870.88890964,842.456722322,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,3,-1798.97699202,565.871159148,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,4,-1734.03400893,321.341748333,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,5,-1646.5625,0,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,6,-1618.55605316,-101.25,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,7,-1514.6053293,-468.379470024,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,8,-1415.64062001,-807.436967692,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,9,-1315.82859436,-1138.83862305,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,10,-1209.13770992,-1480.91364807,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,11,-1088.33406474,-1854.38142175,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,12,-968.606839366,-1957.02515714,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,13,-834.143444061,-2018.0757636,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,14,-577.563572166,-2131.31412741,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,15,-325.075167171,-2239.04487193,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,16,-62.109375,-2347.43640137,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,17,0,-2372.5,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,18,228.423894719,-2463.15619701,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,19,570.883197105,-2594.2271076,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,20,773.344737749,-2669.48995579,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,21,1006.15863037,-2753.57289246,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,22,1280.68547872,-2850.21006732,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,23,1613.38792325,-2963.55392816,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,24,2029.84558007,-3099.98351678,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,25,2504.04743169,-2676.95142086,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,17,26,2230.3904545,-1998.54223633,ANGULAR_POLYGON_BOUNDARY,23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47,VMAX_BUS_13;VMIN_BUS_18;VMIN_BUS_33,VMAX;VMIN,7593597.62109973,27,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,18,0,-62.109375,-101.25,PRODUCTION_CENTER,48,VMAX_BUS_13,VMAX,384410.508752797,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,18,1,2230.3904545,-1998.54223633,ANGULAR_POLYGON_BOUNDARY,48,VMAX_BUS_13,VMAX,384410.508752797,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,18,2,2044.77511071,-1509.56179943,ANGULAR_POLYGON_BOUNDARY,48,VMAX_BUS_13,VMAX,384410.508752797,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,19,0,-62.109375,-101.25,PRODUCTION_CENTER,49,VMAX_BUS_13,VMAX,304148.973964691,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,19,1,2044.77511071,-1509.56179943,ANGULAR_POLYGON_BOUNDARY,49,VMAX_BUS_13,VMAX,304148.973964691,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,19,2,1906.02887105,-1128.10001554,ANGULAR_POLYGON_BOUNDARY,49,VMAX_BUS_13,VMAX,304148.973964691,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,20,0,-62.109375,-101.25,PRODUCTION_CENTER,50,VMAX_BUS_13,VMAX,251635.499622657,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,20,1,1906.02887105,-1128.10001554,ANGULAR_POLYGON_BOUNDARY,50,VMAX_BUS_13,VMAX,251635.499622657,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,20,2,1795.67089172,-814.813033148,ANGULAR_POLYGON_BOUNDARY,50,VMAX_BUS_13,VMAX,251635.499622657,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,21,0,-62.109375,-101.25,PRODUCTION_CENTER,51,VMAX_BUS_13,VMAX,215459.178532619,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,21,1,1795.67089172,-814.813033148,ANGULAR_POLYGON_BOUNDARY,51,VMAX_BUS_13,VMAX,215459.178532619,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,21,2,1703.98673393,-547.64430944,ANGULAR_POLYGON_BOUNDARY,51,VMAX_BUS_13,VMAX,215459.178532619,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,22,0,-62.109375,-101.25,PRODUCTION_CENTER,52,VMAX_BUS_13,VMAX,361001.530500985,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,22,1,1703.98673393,-547.64430944,ANGULAR_POLYGON_BOUNDARY,52,VMAX_BUS_13,VMAX,361001.530500985,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2010-12-21 12:00:00,22,2,1555.30161285,-101.25,ANGULAR_POLYGON_BOUNDARY,52,VMAX_BUS_13,VMAX,361001.530500985,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,0,0,274.21875,366.875,PRODUCTION_CENTER,0,VMAX_BUS_13,VMAX,253837.106045537,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,0,1,1745.64788818,366.875,ANGULAR_POLYGON_BOUNDARY,0,VMAX_BUS_13,VMAX,253837.106045537,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,0,2,1636.05522842,711.896176296,ANGULAR_POLYGON_BOUNDARY,0,VMAX_BUS_13,VMAX,253837.106045537,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,1,0,274.21875,366.875,PRODUCTION_CENTER,1,VMAX_BUS_13,VMAX,232067.383815243,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,1,1,1636.05522842,711.896176296,ANGULAR_POLYGON_BOUNDARY,1,VMAX_BUS_13,VMAX,232067.383815243,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,1,2,1538.3267125,1027.95200747,ANGULAR_POLYGON_BOUNDARY,1,VMAX_BUS_13,VMAX,232067.383815243,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,2,0,274.21875,366.875,PRODUCTION_CENTER,2,VMAX_BUS_13,VMAX,226825.133399727,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,2,1,1538.3267125,1027.95200747,ANGULAR_POLYGON_BOUNDARY,2,VMAX_BUS_13,VMAX,226825.133399727,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,2,2,1444.7451265,1337.88252258,ANGULAR_POLYGON_BOUNDARY,2,VMAX_BUS_13,VMAX,226825.133399727,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,3,0,274.21875,366.875,PRODUCTION_CENTER,3,VMAX_BUS_13,VMAX,236573.163627041,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,3,1,1444.7451265,1337.88252258,ANGULAR_POLYGON_BOUNDARY,3,VMAX_BUS_13,VMAX,236573.163627041,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,3,2,1349.01618092,1662.68750656,ANGULAR_POLYGON_BOUNDARY,3,VMAX_BUS_13,VMAX,236573.163627041,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,4,0,274.21875,366.875,PRODUCTION_CENTER,4;5;6,VMAX_BUS_13;VMAX_BUS_30,VMAX,547012.987298524,5,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,4,1,1349.01618092,1662.68750656,ANGULAR_POLYGON_BOUNDARY,4;5;6,VMAX_BUS_13;VMAX_BUS_30,VMAX,547012.987298524,5,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,4,2,1244.0102362,2027.48196178,ANGULAR_POLYGON_BOUNDARY,4;5;6,VMAX_BUS_13;VMAX_BUS_30,VMAX,547012.987298524,5,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,4,3,1142.62017873,2148.82602904,ANGULAR_POLYGON_BOUNDARY,4;5;6,VMAX_BUS_13;VMAX_BUS_30,VMAX,547012.987298524,5,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,4,4,1012.18677521,2203.41414586,ANGULAR_POLYGON_BOUNDARY,4;5;6,VMAX_BUS_13;VMAX_BUS_30,VMAX,547012.987298524,5,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,5,0,274.21875,366.875,PRODUCTION_CENTER,7,VMAX_BUS_30,VMAX,264744.239535271,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,5,1,1012.18677521,2203.41414586,ANGULAR_POLYGON_BOUNDARY,7,VMAX_BUS_30,VMAX,264744.239535271,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,5,2,765.995974399,2308.22822098,ANGULAR_POLYGON_BOUNDARY,7,VMAX_BUS_30,VMAX,264744.239535271,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,6,0,274.21875,366.875,PRODUCTION_CENTER,8,VMAX_BUS_30,VMAX,259475.55876095,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,6,1,765.995974399,2308.22822098,ANGULAR_POLYGON_BOUNDARY,8,VMAX_BUS_30,VMAX,259475.55876095,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
2011-01-21 18:00:00,6,2,525.411850986,2413.74826551,ANGULAR_POLYGON_BOUNDARY,8,VMAX_BUS_30,VMAX,259475.55876095,3,true,NOT_AC_CERTIFIED_GEOMETRIC_CELL
