attempt_id,logical_call_id,attempt_index,phase,timestamp,edge_id,calibration_id,d_kw,p13_abs_kw,p30_abs_kw,initialization,solver_status,primary_power_flow_status,replay_status,vmin_pu,vmin_bus,vmax_pu,vmax_bus,maximum_residual,primary_replay_voltage_difference_pu,primary_iterations,replay_iterations,runtime_ms
ATT_T014_000001_1,CALL_T014_000001,1,CONFIGURATION_CONTROL,2011-03-08 11:30:00,,,0,-74.53125,-118.75,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.979820745674356,18,1,1,3.66373598126302e-15,8.34887714518118e-14,20,22,0.1875
ATT_T014_000002_1,CALL_T014_000002,1,CONFIGURATION_CONTROL,2011-03-08 11:30:00,,,0,1509.6875,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999292004617208,22,1.04999962633676,13,1.07503354137014e-14,1.26121335597418e-13,22,24,0.1591
ATT_T014_000003_1,CALL_T014_000003,1,CONFIGURATION_CONTROL,2011-03-08 11:30:00,,,0,-1658.75,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.900009055308175,18,1,1,2.4535928844216e-14,4.48308057343638e-13,26,28,0.1736
ATT_T014_000004_1,CALL_T014_000004,1,CONFIGURATION_CONTROL,2011-03-08 11:30:00,,,0,1509.84375,0,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.999292082425711,22,1.05000574940671,13,1.07503354137014e-14,1.25899290992493e-13,22,24,0.1249
ATT_T014_000005_1,CALL_T014_000005,1,ANCHOR_SEARCH,2011-03-08 11:30:00,E0000,CAL_009765,0,1515.9231679584,-19.2221543534015,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999284317623875,22,1.04999991513624,13,1.09915255337765e-14,1.27897692436818e-13,22,24,0.1327
ATT_T014_000006_1,CALL_T014_000006,1,ANCHOR_SEARCH,2011-03-08 11:30:00,E0000,CAL_009765,0.5,1515.44756711985,-19.3764392923009,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999283994095243,22,1.04997932171919,13,1.08909095325981e-14,1.28119737041743e-13,22,24,0.1359
ATT_T014_000007_1,CALL_T014_000007,1,ANCHOR_SEARCH,2011-03-08 11:30:00,E0000,CAL_009765,1,1514.9719662813,-19.5307242312002,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999283670551334,22,1.04995872738298,13,1.09724867746781e-14,1.27675647831893e-13,22,24,0.1419
ATT_T014_000008_1,CALL_T014_000008,1,ANCHOR_SEARCH,2011-03-08 11:30:00,E0000,CAL_009765,2,1514.0207646042,-19.8392941089989,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999283023417684,22,1.0499175359526,13,1.08461459740815e-14,1.27453603226968e-13,22,24,0.131
ATT_T014_000009_1,CALL_T014_000009,1,ANCHOR_SEARCH,2011-03-08 11:30:00,E0000,CAL_009765,4,1512.11836125001,-20.4564338645963,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999281728967006,22,1.04983514205703,13,1.08014153268585e-14,1.27009514017118e-13,22,24,0.1508
ATT_T014_000010_1,CALL_T014_000010,1,ANCHOR_SEARCH,2011-03-08 11:30:00,E0000,CAL_009765,3,1513.0695629271,-20.1478639867976,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999282376222912,22,1.04987634084424,13,1.08269716429541e-14,1.27231558622043e-13,22,24,0.1313
