attempt_id,logical_call_id,attempt_index,phase,timestamp,edge_id,calibration_id,d_kw,p13_abs_kw,p30_abs_kw,initialization,solver_status,primary_power_flow_status,replay_status,vmin_pu,vmin_bus,vmax_pu,vmax_bus,maximum_residual,primary_replay_voltage_difference_pu,primary_iterations,replay_iterations,runtime_ms
ATT_T019_000001_1,CALL_T019_000001,1,CONFIGURATION_CONTROL,2011-09-11 00:00:00,,,0,-21.25,-44.609375,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.980723979471463,18,1,1,3.10862446895044e-15,6.92779167366098e-14,20,22,0.1894
ATT_T019_000002_1,CALL_T019_000002,1,CONFIGURATION_CONTROL,2011-09-11 00:00:00,,,0,1564.0625,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999014834024032,25,1.04999788396302,13,1.25243863408765e-14,1.47215573065296e-13,22,24,0.1436
ATT_T019_000003_1,CALL_T019_000003,1,CONFIGURATION_CONTROL,2011-09-11 00:00:00,,,0,-1606.5625,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.90000709047817,18,1,1,2.19824158875781e-14,1.16362475210963e-12,25,28,0.1528
ATT_T019_000004_1,CALL_T019_000004,1,CONFIGURATION_CONTROL,2011-09-11 00:00:00,,,0,1564.21875,0,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.99901532864291,25,1.05000399557532,13,1.26126493851002e-14,1.46993528460371e-13,22,24,0.134
ATT_T019_000005_1,CALL_T019_000005,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0000,CAL_013522,0,1575.363156602,-34.6407300106878,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998926421180367,25,1.04999896385175,13,1.29433939077583e-14,1.51434420558871e-13,22,24,0.1398
ATT_T019_000006_1,CALL_T019_000006,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0000,CAL_013522,0.5,1574.8878109638,-34.7957994281885,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998924359818635,25,1.04997840358529,13,1.29306432188009e-14,1.51434420558871e-13,22,24,0.1677
ATT_T019_000007_1,CALL_T019_000007,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0000,CAL_013522,1,1574.4124653256,-34.9508688456893,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998922298361076,25,1.04995784240358,13,1.29115215438166e-14,1.51212375953946e-13,22,24,0.133
ATT_T019_000008_1,CALL_T019_000008,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0000,CAL_013522,2,1573.4617740492,-35.2610076806907,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998918175158443,25,1.049916717294,13,1.28796637655615e-14,1.50990331349021e-13,22,24,0.1332
ATT_T019_000009_1,CALL_T019_000009,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0000,CAL_013522,4,1571.5603914964,-35.8812853506937,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.99890992760283,25,1.04983445608716,13,1.28096285312307e-14,1.49436019114546e-13,22,24,0.1537
ATT_T019_000010_1,CALL_T019_000010,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0000,CAL_013522,3,1572.5110827728,-35.5711465156922,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998914051572386,25,1.04987558852214,13,1.28478206814939e-14,1.50324197534246e-13,22,24,0.136
ATT_T019_000011_1,CALL_T019_000011,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0000,CAL_013522,3.5,1572.0357371346,-35.7262159331929,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998911989635551,25,1.04985502276259,13,1.27483646819242e-14,1.50546242139171e-13,22,24,0.161
ATT_T019_000012_1,CALL_T019_000012,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0000,CAL_013522,3.75,1571.7980643155,-35.8037506419433,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998910958631176,25,1.04984473953937,13,1.28223568676238e-14,1.49436019114546e-13,22,24,0.1562
ATT_T019_000013_1,CALL_T019_000013,1,EDGE_CANDIDATE_SCREEN,2011-09-11 00:00:00,E0000,CAL_013523,3.75,1568.54604757749,-25.835105652631,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998936437517874,25,1.04984454852821,13,1.27205974933473e-14,1.49213974509621e-13,22,24,0.1343
ATT_T019_000014_1,CALL_T019_000014,1,EDGE_CANDIDATE_SCREEN,2011-09-11 00:00:00,E0000,CAL_013524,3.75,1565.31987566953,-15.9456847129602,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998961687418711,25,1.04984425609031,13,1.26189943116754e-14,1.46771483855446e-13,22,24,0.1294
ATT_T019_000015_1,CALL_T019_000015,1,EDGE_CANDIDATE_SCREEN,2011-09-11 00:00:00,E0000,CAL_013525,3.75,1562.09370376157,-6.05626377328948,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998986910972214,25,1.04984386126017,13,1.24477567948121e-14,1.46549439250521e-13,22,24,0.1344
ATT_T019_000016_1,CALL_T019_000016,1,LOCAL_REENTRY_STENCIL,2011-09-11 00:00:00,E0000,CAL_013522,4,1571.5603914964,-35.8812853506937,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.99890992760283,25,1.04983445608716,13,1.28096285312307e-14,1.49436019114546e-13,22,24,0.1336
ATT_T019_000017_1,CALL_T019_000017,1,LOCAL_REENTRY_STENCIL,2011-09-11 00:00:00,E0000,CAL_013522,3.5,1572.0357371346,-35.7262159331929,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998911989635551,25,1.04985502276259,13,1.27483646819242e-14,1.50546242139171e-13,22,24,0.1328
ATT_T019_000018_1,CALL_T019_000018,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0001,CAL_013534,0,1516.43924877591,148.282470424645,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.999123241600837,22,1.05000857246023,13,1.10741007640258e-14,1.31228361510694e-13,22,24,0.1741
ATT_T019_000019_1,CALL_T019_000019,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0001,CAL_013534,0.5,1515.96319805907,148.129579237855,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999122919909384,22,1.04998799024466,13,1.0986940396458e-14,1.31894495325469e-13,22,24,0.1399
ATT_T019_000020_1,CALL_T019_000020,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0001,CAL_013534,1,1515.48714734223,147.976688051065,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999122598202734,22,1.04996740711013,13,1.09741277972532e-14,1.31672450720544e-13,22,24,0.1362
ATT_T019_000021_1,CALL_T019_000021,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0001,CAL_013534,2,1514.53504590856,147.670905677485,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999121954743834,22,1.04992623808379,13,1.10296223255121e-14,1.31450406115619e-13,22,24,0.1333
ATT_T019_000022_1,CALL_T019_000022,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0001,CAL_013534,4,1512.63084304121,147.059340930325,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999120667643589,22,1.04984388899894,13,1.09661419575781e-14,1.30118138486068e-13,22,24,0.134
ATT_T019_000023_1,CALL_T019_000023,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0001,CAL_013534,3,1513.58294447488,147.365123303905,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999121311224123,22,1.04988506538035,13,1.09101038893268e-14,1.30340183090993e-13,22,24,0.1305
ATT_T019_000024_1,CALL_T019_000024,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0001,CAL_013534,3.5,1513.10689375804,147.212232117115,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.99912098944146,22,1.04986447764945,13,1.09724867746781e-14,1.30562227695918e-13,22,24,0.1375
ATT_T019_000025_1,CALL_T019_000025,1,ANCHOR_SEARCH,2011-09-11 00:00:00,E0001,CAL_013534,3.75,1512.86886839963,147.13578652372,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999120828544425,22,1.04985418343915,13,1.08845127389336e-14,1.30784272300843e-13,22,24,0.157
ATT_T019_000026_1,CALL_T019_000026,1,EDGE_CANDIDATE_SCREEN,2011-09-11 00:00:00,E0001,CAL_013527,4,1555.52178947672,13.5116445250129,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999036146008419,25,1.04983540626557,13,1.21697675553562e-14,1.4388490399142e-13,22,24,0.1331
ATT_T019_000027_1,CALL_T019_000027,1,EDGE_CANDIDATE_SCREEN,2011-09-11 00:00:00,E0001,CAL_013528,4,1549.26478604945,32.9938071620248,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999075164779294,22,1.04983778814343,13,1.20786193394453e-14,1.41442413337245e-13,22,24,0.133
ATT_T019_000028_1,CALL_T019_000028,1,EDGE_CANDIDATE_SCREEN,2011-09-11 00:00:00,E0001,CAL_013529,4,1543.05335639767,52.3340686931259,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999082918387677,22,1.0498397643139,13,1.18245348774316e-14,1.39221967287995e-13,22,24,0.179
ATT_T019_000029_1,CALL_T019_000029,1,EDGE_CANDIDATE_SCREEN,2011-09-11 00:00:00,E0001,CAL_013530,4,1536.88606851404,71.5368878979826,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999090601309498,22,1.04984134464749,13,1.16653208209993e-14,1.37667655053519e-13,22,24,0.1451
