timestamp,cell_id,convex,nondegenerate,area_before_kw2,area_after_kw2,area_loss_kw2,facet_count_before,facet_count_after
2010-12-21 12:00:00,10,true,true,345275.719083693,343452.246414203,1823.47266949003,3,3
2010-12-21 12:00:00,7,true,true,294232.36783549,292762.787110586,1469.58072490327,3,3
2010-12-21 12:00:00,13,true,true,255672.855055613,254354.54462711,1318.310428503,3,3
2010-12-21 12:00:00,3,true,true,272588.295918704,271172.698990155,1415.59692854882,3,3
2010-12-21 12:00:00,6,true,true,299839.604535176,298344.676407558,1494.9281276181,3,3
2010-12-21 12:00:00,12,true,true,221495.410164619,220417.92694838,1077.48321623888,3,3
2010-12-21 12:00:00,1,true,true,223791.938221752,222630.745070294,1161.19315145732,3,3
2010-12-21 12:00:00,14,true,true,304447.994777667,302856.456082325,1591.53869534278,3,3
2010-12-21 12:00:00,9,true,true,71414.6209716797,71073.5762629166,341.044708763045,3,3
2010-12-21 12:00:00,8,true,true,236584.499968104,235399.422740006,1185.07722809754,3,3
2010-12-21 12:00:00,20,true,true,251635.499622657,250308.629339581,1326.8702830759,3,3
2010-12-21 12:00:00,15,true,true,376978.252381275,374774.608403147,2203.64397812763,3,3
2010-12-21 12:00:00,19,true,true,304148.973964691,302426.299091342,1722.67487334879,3,3
2010-12-21 12:00:00,16,true,true,2714872.6902831,2707688.30248059,7184.38780251704,7,7
2010-12-21 12:00:00,4,true,true,284098.468091537,282618.501765933,1479.96632560436,3,3
2010-12-21 12:00:00,21,true,true,215459.178532619,214330.809404816,1128.3691278027,3,3
2010-12-21 12:00:00,18,true,true,384410.508752797,381930.15502614,2480.35372665699,3,3
2010-12-21 12:00:00,11,true,true,196931.798251709,195932.480846888,999.31740482102,3,3
2010-12-21 12:00:00,5,true,true,642047.716246648,638845.069626567,3202.64662008104,5,5
2010-12-21 12:00:00,0,true,true,81881.4312599063,81482.6217021363,398.809557769928,3,3
2010-12-21 12:00:00,17,true,true,7593597.62109973,7569786.24569733,23811.3754024059,27,26
2010-12-21 12:00:00,22,true,true,361001.530500985,359004.652488099,1996.87801288598,3,3
2010-12-21 12:00:00,2,true,true,279157.716507511,277709.86268453,1447.85382298089,3,3
