calibration_membership_id,registry_id,timestamp,edge_id,t,source_kind,p13_abs_kw,p30_abs_kw,d_e_star_kw,solver_status,vmin_pu,vmax_pu,original_limit_status,headroom_design_status,final_status
CAL_004488,REG_004987,2010-12-21 12:00:00,E0000,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1551.35794517763,-101.25,3.75,CONVERGED_FEASIBLE,0.999195779261418,1.04984115507326,PASS,PASS,PASS
CAL_004489,REG_004986,2010-12-21 12:00:00,E0000,0.199023537719722,COMMITTED_ANGULAR_INTERIOR,1544.81454821351,-81.1480004973989,3.75,CONVERGED_FEASIBLE,0.999203884426203,1.04984187430892,PASS,PASS,PASS
CAL_004490,REG_004985,2010-12-21 12:00:00,E0000,0.39646927110579,COMMITTED_ANGULAR_INTERIOR,1538.32302551614,-61.2053641650725,3.75,CONVERGED_FEASIBLE,0.999211908235054,1.0498421680407,PASS,PASS,PASS
CAL_004491,REG_004983,2010-12-21 12:00:00,E0000,0.592385609879745,COMMITTED_ANGULAR_INTERIOR,1531.88178549477,-41.4172014698054,3.75,CONVERGED_FEASIBLE,0.999219853113348,1.04984204736726,PASS,PASS,PASS
CAL_004492,REG_004982,2010-12-21 12:00:00,E0000,0.786819754302501,COMMITTED_ANGULAR_INTERIOR,1525.48927632267,-21.7787450376866,3.75,CONVERGED_FEASIBLE,0.999227721414949,1.04984152284729,PASS,PASS,PASS
CAL_004493,REG_004981,2010-12-21 12:00:00,E0000,0.979817744934676,COMMITTED_ANGULAR_INTERIOR,1519.14398430116,-2.28534462816032,3.75,CONVERGED_FEASIBLE,0.999235515425255,1.04984060452391,PASS,PASS,PASS
CAL_004494,REG_004980,2010-12-21 12:00:00,E0001,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1518.2277640366,-0.263020453062637,4,CONVERGED_FEASIBLE,0.99923619463992,1.04983037936279,PASS,PASS,PASS
CAL_004495,REG_004979,2010-12-21 12:00:00,E0001,0.0627246029772023,COMMITTED_ANGULAR_INTERIOR,1512.67973593099,17.055164960186,4,CONVERGED_FEASIBLE,0.999243148409733,1.04983268983508,PASS,PASS,PASS
CAL_004496,REG_004978,2010-12-21 12:00:00,E0001,0.132349057176169,COMMITTED_ANGULAR_INTERIOR,1506.52141191778,36.2783907740216,4,CONVERGED_FEASIBLE,0.999250852314689,1.04983489218243,PASS,PASS,PASS
CAL_004497,REG_004976,2010-12-21 12:00:00,E0001,0.201504587711315,COMMITTED_ANGULAR_INTERIOR,1500.40456447904,55.372147343426,4,CONVERGED_FEASIBLE,0.999258488970563,1.04983670334247,PASS,PASS,PASS
CAL_004498,REG_004975,2010-12-21 12:00:00,E0001,0.27020634450654,COMMITTED_ANGULAR_INTERIOR,1494.32785359506,74.3406175436767,4,CONVERGED_FEASIBLE,0.999266060404315,1.04983813220112,PASS,PASS,PASS
CAL_004499,REG_004974,2010-12-21 12:00:00,E0001,0.338469141963466,COMMITTED_ANGULAR_INTERIOR,1488.28996892329,93.187891612765,4,CONVERGED_FEASIBLE,0.999273568588563,1.04983918721958,PASS,PASS,PASS
CAL_004500,REG_004973,2010-12-21 12:00:00,E0001,0.406307472883762,COMMITTED_ANGULAR_INTERIOR,1482.28962856689,111.917970995332,4,CONVERGED_FEASIBLE,0.999281015443839,1.04983987645178,PASS,PASS,PASS
CAL_004501,REG_004972,2010-12-21 12:00:00,E0001,0.473735521863409,COMMITTED_ANGULAR_INTERIOR,1476.32557788997,130.53477204081,4,CONVERGED_FEASIBLE,0.99928840284075,1.04984020756089,PASS,PASS,PASS
CAL_004502,REG_004971,2010-12-21 12:00:00,E0001,0.540767178186479,COMMITTED_ANGULAR_INTERIOR,1470.39658837718,149.042129563376,4,CONVERGED_FEASIBLE,0.99929573260204,1.04984018783484,PASS,PASS,PASS
CAL_004503,REG_004969,2010-12-21 12:00:00,E0001,0.607416048244528,COMMITTED_ANGULAR_INTERIOR,1464.50145653515,167.443800270934,4,CONVERGED_FEASIBLE,0.999303006504567,1.04983982420104,PASS,PASS,PASS
CAL_004504,REG_004968,2010-12-21 12:00:00,E0001,0.673695467506356,COMMITTED_ANGULAR_INTERIOR,1458.63900283382,185.74346606995,4,CONVERGED_FEASIBLE,0.999310226281196,1.04983912324022,PASS,PASS,PASS
CAL_004505,REG_004967,2010-12-21 12:00:00,E0001,0.739618512061585,COMMITTED_ANGULAR_INTERIOR,1452.80807068535,203.944737252619,4,CONVERGED_FEASIBLE,0.999317393622611,1.04983809119956,PASS,PASS,PASS
CAL_004506,REG_004966,2010-12-21 12:00:00,E0001,0.805198009760336,COMMITTED_ANGULAR_INTERIOR,1447.00752545884,222.051155572516,4,CONVERGED_FEASIBLE,0.999324510179058,1.04983673400502,PASS,PASS,PASS
CAL_004507,REG_004965,2010-12-21 12:00:00,E0001,0.870446550970155,COMMITTED_ANGULAR_INTERIOR,1441.23625352885,240.066197214571,4,CONVERGED_FEASIBLE,0.999331577562006,1.04983505727306,PASS,PASS,PASS
CAL_004508,REG_004964,2010-12-21 12:00:00,E0001,0.935376498970277,COMMITTED_ANGULAR_INTERIOR,1435.49316135604,257.99327566491,4,CONVERGED_FEASIBLE,0.999338597345753,1.04983306632161,PASS,PASS,PASS
CAL_004509,REG_004962,2010-12-21 12:00:00,E0002,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1429.77883112324,275.836163184534,4,CONVERGED_FEASIBLE,0.999345572124376,1.04983083655525,PASS,PASS,PASS
CAL_004510,REG_004961,2010-12-21 12:00:00,E0002,0.0515750570363159,COMMITTED_ANGULAR_INTERIOR,1424.21949217408,293.632036971764,4,CONVERGED_FEASIBLE,0.999352585415029,1.04983380226127,PASS,PASS,PASS
CAL_004511,REG_004960,2010-12-21 12:00:00,E0002,0.102932414534249,COMMITTED_ANGULAR_INTERIOR,1418.68361932643,311.352793953871,4,CONVERGED_FEASIBLE,0.999359556425865,1.04983644541027,PASS,PASS,PASS
CAL_004512,REG_004959,2010-12-21 12:00:00,E0002,0.154081221769468,COMMITTED_ANGULAR_INTERIOR,1413.17022636856,329.001591070748,4,CONVERGED_FEASIBLE,0.999366486591557,1.04983877105368,PASS,PASS,PASS
CAL_004513,REG_004958,2010-12-21 12:00:00,E0002,0.205030490575947,COMMITTED_ANGULAR_INTERIOR,1407.6783419038,346.581537838297,4,CONVERGED_FEASIBLE,0.999373377317554,1.04984078398094,PASS,PASS,PASS
CAL_004514,REG_004957,2010-12-21 12:00:00,E0002,0.255789102052564,COMMITTED_ANGULAR_INTERIOR,1402.20700862756,364.095698662528,4,CONVERGED_FEASIBLE,0.999380229981315,1.04984248872757,PASS,PASS,PASS
CAL_004515,REG_004955,2010-12-21 12:00:00,E0002,0.306365813081401,COMMITTED_ANGULAR_INTERIOR,1396.75528262473,381.547095088685,4,CONVERGED_FEASIBLE,0.99938704593351,1.04984388958285,PASS,PASS,PASS
CAL_004516,REG_004954,2010-12-21 12:00:00,E0002,0.356769262670245,COMMITTED_ANGULAR_INTERIOR,1391.322232686,398.938707989713,4,CONVERGED_FEASIBLE,0.999393826499166,1.04984499059701,PASS,PASS,PASS
CAL_004517,REG_004953,2010-12-21 12:00:00,E0002,0.407007978129413,COMMITTED_ANGULAR_INTERIOR,1385.9069396421,416.273479697564,4,CONVERGED_FEASIBLE,0.999400572978789,1.04984579558803,PASS,PASS,PASS
CAL_004518,REG_004952,2010-12-21 12:00:00,E0002,0.45709038109266,COMMITTED_ANGULAR_INTERIOR,1380.50849571475,433.554316080693,4,CONVERGED_FEASIBLE,0.999407286649432,1.04984630814806,PASS,PASS,PASS
CAL_004519,REG_004951,2010-12-21 12:00:00,E0002,0.5070247933915,COMMITTED_ANGULAR_INTERIOR,1375.12600388346,450.784088570987,4,CONVERGED_FEASIBLE,0.999413968765738,1.04984653164936,PASS,PASS,PASS
CAL_004520,REG_004950,2010-12-21 12:00:00,E0002,0.556819442791981,COMMITTED_ANGULAR_INTERIOR,1369.75857726721,467.965636143224,4,CONVERGED_FEASIBLE,0.999420620560946,1.04984646925,PASS,PASS,PASS
CAL_004521,REG_004948,2010-12-21 12:00:00,E0002,0.606482468602549,COMMITTED_ANGULAR_INTERIOR,1364.4053385199,485.101767250059,4,CONVERGED_FEASIBLE,0.999427243247868,1.04984612389912,PASS,PASS,PASS
CAL_004522,REG_004947,2010-12-21 12:00:00,E0002,0.656021927161399,COMMITTED_ANGULAR_INTERIOR,1359.06541923892,502.195261715421,4,CONVERGED_FEASIBLE,0.999433838019825,1.04984549834186,PASS,PASS,PASS
CAL_004523,REG_004946,2010-12-21 12:00:00,E0002,0.705445797211363,COMMITTED_ANGULAR_INTERIOR,1353.73795938573,519.24887258911,4,CONVERGED_FEASIBLE,0.999440406051573,1.049844595124,PASS,PASS,PASS
CAL_004524,REG_004945,2010-12-21 12:00:00,E0002,0.754761985170186,COMMITTED_ANGULAR_INTERIOR,1348.42210671784,536.265327965292,4,CONVERGED_FEASIBLE,0.999446948500182,1.04984341659626,PASS,PASS,PASS
CAL_004525,REG_004944,2010-12-21 12:00:00,E0002,0.803978330303721,COMMITTED_ANGULAR_INTERIOR,1343.11701623111,553.247332767505,4,CONVERGED_FEASIBLE,0.999453466505904,1.0498419649183,PASS,PASS,PASS
CAL_004526,REG_004942,2010-12-21 12:00:00,E0002,0.853102609809422,COMMITTED_ANGULAR_INTERIOR,1337.82184961185,570.197570502705,4,CONVERGED_FEASIBLE,0.99945996119301,1.04984024206242,PASS,PASS,PASS
CAL_004527,REG_004941,2010-12-21 12:00:00,E0002,0.902142543817257,COMMITTED_ANGULAR_INTERIOR,1332.53577469774,587.118704986822,4,CONVERGED_FEASIBLE,0.999466433670607,1.04983824981702,PASS,PASS,PASS
CAL_004528,REG_004940,2010-12-21 12:00:00,E0002,0.95110580031499,COMMITTED_ANGULAR_INTERIOR,1327.25796494692,604.01338204422,4,CONVERGED_FEASIBLE,0.999472885033429,1.0498359897897,PASS,PASS,PASS
CAL_004529,REG_004939,2010-12-21 12:00:00,E0003,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1321.98296577838,620.881813904226,4,CONVERGED_FEASIBLE,0.999479312757123,1.0498332508716,PASS,PASS,PASS
CAL_004530,REG_004938,2010-12-21 12:00:00,E0003,0.0500136236115763,COMMITTED_ANGULAR_INTERIOR,1316.83025432228,637.790889290465,4,CONVERGED_FEASIBLE,0.999485812298085,1.0498355712597,PASS,PASS,PASS
CAL_004531,REG_004937,2010-12-21 12:00:00,E0003,0.0999800452598536,COMMITTED_ANGULAR_INTERIOR,1311.68240590307,654.684006193831,4,CONVERGED_FEASIBLE,0.999492294802099,1.0498376227171,PASS,PASS,PASS
CAL_004532,REG_004935,2010-12-21 12:00:00,E0003,0.149906932260671,COMMITTED_ANGULAR_INTERIOR,1306.53863058668,671.563756852443,4,CONVERGED_FEASIBLE,0.999498761320022,1.04983940682393,PASS,PASS,PASS
CAL_004533,REG_004934,2010-12-21 12:00:00,E0003,0.199801927760954,COMMITTED_ANGULAR_INTERIOR,1301.39814092904,688.432725333165,4,CONVERGED_FEASIBLE,0.999505212892621,1.04984092498998,PASS,PASS,PASS
CAL_004534,REG_004933,2010-12-21 12:00:00,E0003,0.249672655435933,COMMITTED_ANGULAR_INTERIOR,1296.26015149218,705.293489119687,4,CONVERGED_FEASIBLE,0.999511650551265,1.0498421784566,PASS,PASS,PASS
CAL_004535,REG_004932,2010-12-21 12:00:00,E0003,0.299526724156357,COMMITTED_ANGULAR_INTERIOR,1291.1238783634,722.148620690463,4,CONVERGED_FEASIBLE,0.999518075318597,1.04984316829851,PASS,PASS,PASS
CAL_004536,REG_004931,2010-12-21 12:00:00,E0003,0.349371732636503,COMMITTED_ANGULAR_INTERIOR,1285.98853867637,739.00068909015,4,CONVERGED_FEASIBLE,0.999524488209199,1.04984389542523,PASS,PASS,PASS
CAL_004537,REG_004930,2010-12-21 12:00:00,E0003,0.399215274069027,COMMITTED_ANGULAR_INTERIOR,1280.85335013361,755.852261496605,4,CONVERGED_FEASIBLE,0.999530890230243,1.0498443605824,PASS,PASS,PASS
CAL_004538,REG_004928,2010-12-21 12:00:00,E0003,0.449064940752654,COMMITTED_ANGULAR_INTERIOR,1275.71753052976,772.705904785456,4,CONVERGED_FEASIBLE,0.999537282382134,1.04984456435281,PASS,PASS,PASS
CAL_004539,REG_004927,2010-12-21 12:00:00,E0003,0.498928328718723,COMMITTED_ANGULAR_INTERIOR,1270.58029727491,789.564187094287,4,CONVERGED_FEASIBLE,0.999543665659147,1.04984450715726,PASS,PASS,PASS
CAL_004540,REG_004926,2010-12-21 12:00:00,E0003,0.54881304236255,COMMITTED_ANGULAR_INTERIOR,1265.44086691743,806.429679388454,4,CONVERGED_FEASIBLE,0.999550041050046,1.04984418925519,PASS,PASS,PASS
CAL_004541,REG_004925,2010-12-21 12:00:00,E0003,0.598726699085648,COMMITTED_ANGULAR_INTERIOR,1260.29845466571,823.304957030571,4,CONVERGED_FEASIBLE,0.999556409538707,1.04984361074508,PASS,PASS,PASS
