attempt_id,logical_call_id,attempt_index,phase,timestamp,edge_id,calibration_id,d_kw,p13_abs_kw,p30_abs_kw,initialization,solver_status,primary_power_flow_status,replay_status,vmin_pu,vmin_bus,vmax_pu,vmax_bus,maximum_residual,primary_replay_voltage_difference_pu,primary_iterations,replay_iterations,runtime_ms
ATT_T029_000001_1,CALL_T029_000001,1,CONFIGURATION_CONTROL,2012-09-03 07:00:00,,,0,216.953125,287.265625,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.984193436946524,33,1,1,3.10862446895044e-15,6.66133814775094e-14,20,22,0.198
ATT_T029_000002_1,CALL_T029_000002,1,CONFIGURATION_CONTROL,2012-09-03 07:00:00,,,0,1807.1875,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.995119168200828,33,1.0499966436914,13,8.70317942576407e-15,1.01696429055664e-13,23,25,0.1839
ATT_T029_000003_1,CALL_T029_000003,1,CONFIGURATION_CONTROL,2012-09-03 07:00:00,,,0,-1373.28125,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.900001893850259,18,1,1,3.38618022510673e-14,6.7479355436717e-13,25,27,0.1821
ATT_T029_000004_1,CALL_T029_000004,1,CONFIGURATION_CONTROL,2012-09-03 07:00:00,,,0,1807.5,0,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.995122789081912,33,1.05000876476825,13,8.62132366581502e-15,1.01696429055664e-13,23,25,0.1565
ATT_T029_000005_1,CALL_T029_000005,1,ANCHOR_SEARCH,2012-09-03 07:00:00,E0000,CAL_021022,0,1661.36198265983,450.535584716935,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.996894639850879,25,1.05000926439809,13,5.95059410298841e-15,2.26485497023532e-13,22,25,0.1932
ATT_T029_000006_1,CALL_T029_000006,1,ANCHOR_SEARCH,2012-09-03 07:00:00,E0000,CAL_021022,0.5,1660.88558473229,450.383778871752,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.996892608951055,25,1.04998878445268,13,5.86937324162401e-15,2.26707541628457e-13,22,25,0.1715
ATT_T029_000007_1,CALL_T029_000007,1,ANCHOR_SEARCH,2012-09-03 07:00:00,E0000,CAL_021022,1,1660.40918680474,450.231973026568,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.996890577956844,25,1.04996830359812,13,5.94426736157985e-15,2.25819363208757e-13,22,25,0.1608
ATT_T029_000008_1,CALL_T029_000008,1,ANCHOR_SEARCH,2012-09-03 07:00:00,E0000,CAL_021022,2,1659.45639094965,449.928361336201,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.996886515685218,25,1.04992733916108,13,5.84368992950333e-15,2.26263452418607e-13,22,25,0.1566
ATT_T029_000009_1,CALL_T029_000009,1,ANCHOR_SEARCH,2012-09-03 07:00:00,E0000,CAL_021022,4,1657.55079923948,449.321137955467,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.996878390008885,25,1.04984539937242,13,5.81161258530922e-15,2.24043006369357e-13,22,25,0.1518
ATT_T029_000010_1,CALL_T029_000010,1,ANCHOR_SEARCH,2012-09-03 07:00:00,E0000,CAL_021022,3,1658.50359509457,449.624749645834,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.996882453035925,25,1.04988637108613,13,5.91265425595959e-15,2.24709140184132e-13,22,25,0.157
ATT_T029_000011_1,CALL_T029_000011,1,ANCHOR_SEARCH,2012-09-03 07:00:00,E0000,CAL_021022,3.5,1658.02719716702,449.472943800651,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.996880421569628,25,1.04986588568418,13,5.81802565126873e-15,2.24487095579207e-13,22,25,0.178
