calibration_membership_id,registry_id,timestamp,edge_id,t,source_kind,p13_abs_kw,p30_abs_kw,d_e_star_kw,solver_status,vmin_pu,vmax_pu,original_limit_status,headroom_design_status,final_status
CAL_020269,REG_020308,2012-08-31 11:30:00,E0000,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1534.65181513235,-142.109375,3.75,CONVERGED_FEASIBLE,0.999304605012744,1.04983698241642,PASS,PASS,PASS
CAL_020270,REG_020307,2012-08-31 11:30:00,E0000,0.14287183306644,COMMITTED_ANGULAR_INTERIOR,1528.08218777035,-121.855054123551,3.75,CONVERGED_FEASIBLE,0.999312800527512,1.04983896044879,PASS,PASS,PASS
CAL_020271,REG_020306,2012-08-31 11:30:00,E0000,0.284615346607974,COMMITTED_ANGULAR_INTERIOR,1521.56444354491,-101.760690218453,3.75,CONVERGED_FEASIBLE,0.999320913907832,1.04984049599928,PASS,PASS,PASS
CAL_020272,REG_020305,2012-08-31 11:30:00,E0000,0.425265191677728,COMMITTED_ANGULAR_INTERIOR,1515.09698910831,-81.8213709550058,3.75,CONVERGED_FEASIBLE,0.999328947602635,1.04984160063376,PASS,PASS,PASS
CAL_020273,REG_020304,2012-08-31 11:30:00,E0000,0.564855155988889,COMMITTED_ANGULAR_INTERIOR,1508.67827081153,-62.0323063954748,3.75,CONVERGED_FEASIBLE,0.999336903988711,1.04984228536251,PASS,PASS,PASS
CAL_020274,REG_020303,2012-08-31 11:30:00,E0000,0.703418199431618,COMMITTED_ANGULAR_INTERIOR,1502.30677307105,-42.3888239590085,3.75,CONVERGED_FEASIBLE,0.999344785373779,1.04984256066529,PASS,PASS,PASS
CAL_020275,REG_020301,2012-08-31 11:30:00,E0000,0.840986488120718,COMMITTED_ANGULAR_INTERIOR,1495.98101680323,-22.8863635948494,3.75,CONVERGED_FEASIBLE,0.999352593999414,1.04984243651494,PASS,PASS,PASS
CAL_020276,REG_020300,2012-08-31 11:30:00,E0000,0.977591427052016,COMMITTED_ANGULAR_INTERIOR,1489.69955792275,-3.52047315278058,3.75,CONVERGED_FEASIBLE,0.999360332043834,1.04984192239963,PASS,PASS,PASS
CAL_020277,REG_020299,2012-08-31 11:30:00,E0001,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1488.67242776649,-0.343412937395783,3.75,CONVERGED_FEASIBLE,0.999361601675359,1.04984193317081,PASS,PASS,PASS
CAL_020278,REG_020298,2012-08-31 11:30:00,E0001,0.0674255706147316,COMMITTED_ANGULAR_INTERIOR,1483.52925260783,15.7200372884345,3.75,CONVERGED_FEASIBLE,0.999368039485163,1.04984379237624,PASS,PASS,PASS
CAL_020279,REG_020297,2012-08-31 11:30:00,E0001,0.147660781904672,COMMITTED_ANGULAR_INTERIOR,1477.40896705749,34.835252942736,3.75,CONVERGED_FEASIBLE,0.999375686251825,1.04984565904971,PASS,PASS,PASS
CAL_020280,REG_020296,2012-08-31 11:30:00,E0001,0.227383822172867,COMMITTED_ANGULAR_INTERIOR,1471.32774955289,53.8284491074002,3.75,CONVERGED_FEASIBLE,0.999383269063053,1.04984714258655,PASS,PASS,PASS
CAL_020281,REG_020295,2012-08-31 11:30:00,E0001,0.306611608267161,COMMITTED_ANGULAR_INTERIOR,1465.28430968874,72.7036560478121,3.75,CONVERGED_FEASIBLE,0.99939078986052,1.04984825127583,PASS,PASS,PASS
CAL_020282,REG_020293,2012-08-31 11:30:00,E0001,0.385360697541502,COMMITTED_ANGULAR_INTERIOR,1459.27738448173,91.4648183836257,3.75,CONVERGED_FEASIBLE,0.999398250535375,1.04984899300675,PASS,PASS,PASS
CAL_020283,REG_020292,2012-08-31 11:30:00,E0001,0.463647302897906,COMMITTED_ANGULAR_INTERIOR,1453.30573722307,110.115798672357,3.75,CONVERGED_FEASIBLE,0.999405652930333,1.0498493752846,PASS,PASS,PASS
CAL_020284,REG_020291,2012-08-31 11:30:00,E0001,0.541487307275305,COMMITTED_ANGULAR_INTERIOR,1447.36815637335,128.660380861203,3.75,CONVERGED_FEASIBLE,0.999412998841675,1.04984940524577,PASS,PASS,PASS
CAL_020285,REG_020290,2012-08-31 11:30:00,E0001,0.618896277614133,COMMITTED_ANGULAR_INTERIOR,1441.46345449728,147.102273613963,3.75,CONVERGED_FEASIBLE,0.999420290021164,1.04984908967197,PASS,PASS,PASS
CAL_020286,REG_020289,2012-08-31 11:30:00,E0001,0.69588947832401,COMMITTED_ANGULAR_INTERIOR,1435.59046723641,165.445113519574,3.75,CONVERGED_FEASIBLE,0.999427528177878,1.04984843500365,PASS,PASS,PASS
CAL_020287,REG_020287,2012-08-31 11:30:00,E0001,0.772481884280485,COMMITTED_ANGULAR_INTERIOR,1429.74805231777,183.692468188451,3.75,CONVERGED_FEASIBLE,0.999434714979973,1.04984744735266,PASS,PASS,PASS
CAL_020288,REG_020286,2012-08-31 11:30:00,E0001,0.848688193375511,COMMITTED_ANGULAR_INTERIOR,1423.93508859648,201.847839242511,3.75,CONVERGED_FEASIBLE,0.99944185205637,1.04984613251422,PASS,PASS,PASS
CAL_020289,REG_020285,2012-08-31 11:30:00,E0001,0.924522838645077,COMMITTED_ANGULAR_INTERIOR,1418.1504751307,219.914665204456,3.75,CONVERGED_FEASIBLE,0.999448940998372,1.0498444959782,PASS,PASS,PASS
CAL_020290,REG_020284,2012-08-31 11:30:00,E0002,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1412.15171048866,237.835318216561,4,CONVERGED_FEASIBLE,0.99945582938895,1.04983228089308,PASS,PASS,PASS
CAL_020291,REG_020283,2012-08-31 11:30:00,E0002,0.0515841240861364,COMMITTED_ANGULAR_INTERIOR,1406.53456500006,255.762291226058,4,CONVERGED_FEASIBLE,0.999462898512999,1.04983484055493,PASS,PASS,PASS
CAL_020292,REG_020282,2012-08-31 11:30:00,E0002,0.102949530310808,COMMITTED_ANGULAR_INTERIOR,1400.94123633633,273.613253461529,4,CONVERGED_FEASIBLE,0.999469924770986,1.04983707375074,PASS,PASS,PASS
CAL_020293,REG_020280,2012-08-31 11:30:00,E0002,0.154105381583033,COMMITTED_ANGULAR_INTERIOR,1395.3707267216,291.39138929851,4,CONVERGED_FEASIBLE,0.999476909613447,1.04983898556563,PASS,PASS,PASS
CAL_020294,REG_020279,2012-08-31 11:30:00,E0002,0.205060702614975,COMMITTED_ANGULAR_INTERIOR,1389.8220534287,309.099835085135,4,CONVERGED_FEASIBLE,0.999483854461229,1.04984058081845,PASS,PASS,PASS
CAL_020295,REG_020278,2012-08-31 11:30:00,E0002,0.255824386644621,COMMITTED_ANGULAR_INTERIOR,1384.29424804704,326.741681478464,4,CONVERGED_FEASIBLE,0.999490760706747,1.04984186407002,PASS,PASS,PASS
CAL_020296,REG_020277,2012-08-31 11:30:00,E0002,0.306405201973387,COMMITTED_ANGULAR_INTERIOR,1378.78635577075,344.319975716493,4,CONVERGED_FEASIBLE,0.999497629715199,1.04984283963095,PASS,PASS,PASS
CAL_020297,REG_020276,2012-08-31 11:30:00,E0002,0.35681179832674,COMMITTED_ANGULAR_INTERIOR,1373.29743470603,361.837723828649,4,CONVERGED_FEASIBLE,0.99950446282573,1.04984351156896,PASS,PASS,PASS
CAL_020298,REG_020275,2012-08-31 11:30:00,E0002,0.40705271304803,COMMITTED_ANGULAR_INTERIOR,1367.8265551967,379.297892788328,4,CONVERGED_FEASIBLE,0.999511261352566,1.04984388371578,PASS,PASS,PASS
CAL_020299,REG_020273,2012-08-31 11:30:00,E0002,0.457136377135317,COMMITTED_ANGULAR_INTERIOR,1362.37279916683,396.703412610866,4,CONVERGED_FEASIBLE,0.999518026586104,1.04984395967366,PASS,PASS,PASS
CAL_020300,REG_020272,2012-08-31 11:30:00,E0002,0.507071121130589,COMMITTED_ANGULAR_INTERIOR,1356.93525947945,414.057178400212,4,CONVERGED_FEASIBLE,0.999524759793963,1.04984374282145,PASS,PASS,PASS
CAL_020301,REG_020271,2012-08-31 11:30:00,E0002,0.556865180870415,COMMITTED_ANGULAR_INTERIOR,1351.51303931033,431.362052347447,4,CONVERGED_FEASIBLE,0.999531462222007,1.04984323632036,PASS,PASS,PASS
CAL_020302,REG_020270,2012-08-31 11:30:00,E0002,0.606526703106731,COMMITTED_ANGULAR_INTERIOR,1346.10525153592,448.620865684169,4,CONVERGED_FEASIBLE,0.99953813509533,1.04984244311932,PASS,PASS,PASS
CAL_020303,REG_020269,2012-08-31 11:30:00,E0002,0.656063751006175,COMMITTED_ANGULAR_INTERIOR,1340.71101813454,465.836420593671,4,CONVERGED_FEASIBLE,0.999544779619216,1.04984136595999,PASS,PASS,PASS
CAL_020304,REG_020268,2012-08-31 11:30:00,E0002,0.705484309536068,COMMITTED_ANGULAR_INTERIOR,1335.32946959983,483.011492082726,4,CONVERGED_FEASIBLE,0.999551396980063,1.04984000738148,PASS,PASS,PASS
CAL_020305,REG_020266,2012-08-31 11:30:00,E0002,0.754796290744879,COMMITTED_ANGULAR_INTERIOR,1329.9597443658,500.148829816696,4,CONVERGED_FEASIBLE,0.999557988346282,1.04983836972468,PASS,PASS,PASS
CAL_020306,REG_020265,2012-08-31 11:30:00,E0002,0.804007538944793,COMMITTED_ANGULAR_INTERIOR,1324.60098824245,517.251159920632,4,CONVERGED_FEASIBLE,0.999564554869176,1.04983645513636,PASS,PASS,PASS
