timestamp,cell_id,convex,nondegenerate,area_before_kw2,area_after_kw2,area_loss_kw2,facet_count_before,facet_count_after
2012-08-05 23:30:00,17,true,true,7975398.77858927,7945441.05837972,29957.7202095557,27,27
2012-08-05 23:30:00,5,true,true,631541.931176693,628620.423316795,2921.50785989768,5,5
2012-08-05 23:30:00,15,true,true,371474.162064517,369291.644402417,2182.51766209991,3,3
2012-08-05 23:30:00,22,true,true,354024.488117103,352047.245527846,1977.24258925766,3,3
2012-08-05 23:30:00,20,true,true,246645.809911377,245333.123010474,1312.68690090286,3,3
2012-08-05 23:30:00,0,true,true,40541.6144514094,40355.5650042553,186.049447154124,3,3
2012-08-05 23:30:00,10,true,true,340698.119916099,338888.159535027,1809.96038107231,3,3
2012-08-05 23:30:00,6,true,true,295989.113195346,294504.006105342,1485.10709000402,3,3
2012-08-05 23:30:00,9,true,true,29363.2247424387,29221.5946986717,141.630043766927,3,3
2012-08-05 23:30:00,11,true,true,194255.999613355,193311.703977311,944.295636043913,3,3
2012-08-05 23:30:00,19,true,true,298020.327387822,296316.121775193,1704.20561262826,3,3
2012-08-05 23:30:00,2,true,true,273885.789058327,272451.56468278,1434.22437554697,3,3
2012-08-05 23:30:00,3,true,true,267487.510362871,266084.850631976,1402.65973089461,3,3
2012-08-05 23:30:00,7,true,true,290385.592468037,288926.157227726,1459.43524031097,3,3
2012-08-05 23:30:00,13,true,true,252155.229638101,250846.324738972,1308.90489912938,3,3
2012-08-05 23:30:00,14,true,true,300177.097667894,298524.748437673,1652.34923022153,3,3
2012-08-05 23:30:00,18,true,true,376442.044376984,373992.243076926,2449.80130005785,3,3
2012-08-05 23:30:00,12,true,true,218454.827037831,217384.912108361,1069.91492947002,3,3
2012-08-05 23:30:00,4,true,true,278812.129766423,277346.034582032,1466.09518439142,3,3
2012-08-05 23:30:00,16,true,true,2424272.61612489,2418077.22774779,6195.38837709976,6,6
2012-08-05 23:30:00,1,true,true,259346.529774084,257987.836828927,1358.69294515694,3,3
2012-08-05 23:30:00,8,true,true,274569.541462337,273185.014897873,1384.52656446374,3,3
2012-08-05 23:30:00,21,true,true,211247.568675849,210130.686317828,1116.88235802096,3,3
