calibration_membership_id,registry_id,timestamp,edge_id,t,source_kind,p13_abs_kw,p30_abs_kw,d_e_star_kw,solver_status,vmin_pu,vmax_pu,original_limit_status,headroom_design_status,final_status
CAL_008259,REG_008645,2011-02-06 00:00:00,E0000,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1847.04620720882,628.59375,4,CONVERGED_FEASIBLE,0.993995086168311,1.04983288444565,PASS,PASS,PASS
CAL_008260,REG_008644,2011-02-06 00:00:00,E0000,0.0532398707039589,COMMITTED_ANGULAR_INTERIOR,1841.58552385852,645.91620886105,4,CONVERGED_FEASIBLE,0.994038591843305,1.0498353701314,PASS,PASS,PASS
CAL_008261,REG_008643,2011-02-06 00:00:00,E0000,0.106069611721475,COMMITTED_ANGULAR_INTERIOR,1836.16690650727,663.105225350299,4,CONVERGED_FEASIBLE,0.994081685826996,1.04983754222537,PASS,PASS,PASS
CAL_008262,REG_008642,2011-02-06 00:00:00,E0000,0.158501899028409,COMMITTED_ANGULAR_INTERIOR,1830.78905501122,680.164923802902,4,CONVERGED_FEASIBLE,0.994124380416053,1.04983940864572,PASS,PASS,PASS
CAL_008263,REG_008640,2011-02-06 00:00:00,E0000,0.210549098391756,COMMITTED_ANGULAR_INTERIOR,1825.45070104389,697.099327622508,4,CONVERGED_FEASIBLE,0.99416668755903,1.04984097693825,PASS,PASS,PASS
CAL_008264,REG_008639,2011-02-06 00:00:00,E0000,0.262223278128308,COMMITTED_ANGULAR_INTERIOR,1820.15060678753,713.912363432498,4,CONVERGED_FEASIBLE,0.994208618870988,1.04984225429272,PASS,PASS,PASS
CAL_008265,REG_008638,2011-02-06 00:00:00,E0000,0.313536221342399,COMMITTED_ANGULAR_INTERIOR,1814.88756367794,730.607865057737,4,CONVERGED_FEASIBLE,0.994250185647447,1.04984324755822,PASS,PASS,PASS
CAL_008266,REG_008637,2011-02-06 00:00:00,E0000,0.364499437670282,COMMITTED_ANGULAR_INTERIOR,1809.66039119988,747.189577345797,4,CONVERGED_FEASIBLE,0.994291398877712,1.04984396325772,PASS,PASS,PASS
CAL_008267,REG_008636,2011-02-06 00:00:00,E0000,0.415124174557116,COMMITTED_ANGULAR_INTERIOR,1804.46793573041,763.661159836106,4,CONVERGED_FEASIBLE,0.994332269257604,1.0498444076017,PASS,PASS,PASS
CAL_008268,REG_008634,2011-02-06 00:00:00,E0000,0.465421428091134,COMMITTED_ANGULAR_INTERIOR,1799.30906942763,780.026190285026,4,CONVERGED_FEASIBLE,0.994372807201634,1.04984458650111,PASS,PASS,PASS
CAL_008269,REG_008633,2011-02-06 00:00:00,E0000,0.515401953418172,COMMITTED_ANGULAR_INTERIOR,1794.18268916255,796.288168054384,4,CONVERGED_FEASIBLE,0.994413022854635,1.0498445055796,PASS,PASS,PASS
CAL_008270,REG_008632,2011-02-06 00:00:00,E0000,0.565076274758544,COMMITTED_ANGULAR_INTERIOR,1789.08771549162,812.45051737063,4,CONVERGED_FEASIBLE,0.994452926102905,1.04984417018501,PASS,PASS,PASS
CAL_008271,REG_008631,2011-02-06 00:00:00,E0000,0.614454695046986,COMMITTED_ANGULAR_INTERIOR,1784.02309166801,828.516590461348,4,CONVERGED_FEASIBLE,0.994492526584868,1.04984358540026,PASS,PASS,PASS
CAL_008272,REG_008630,2011-02-06 00:00:00,E0000,0.663547305215377,COMMITTED_ANGULAR_INTERIOR,1778.98778268953,844.489670575539,4,CONVERGED_FEASIBLE,0.994531833701286,1.04984275605364,PASS,PASS,PASS
CAL_008273,REG_008629,2011-02-06 00:00:00,E0000,0.712363993136835,COMMITTED_ANGULAR_INTERIOR,1773.98077438119,860.37297489373,4,CONVERGED_FEASIBLE,0.994570856625047,1.04984168672851,PASS,PASS,PASS
CAL_008274,REG_008627,2011-02-06 00:00:00,E0000,0.760914452248875,COMMITTED_ANGULAR_INTERIOR,1769.00107251083,876.169657333661,4,CONVERGED_FEASIBLE,0.994609604310551,1.04984038177244,PASS,PASS,PASS
CAL_008275,REG_008626,2011-02-06 00:00:00,E0000,0.80920818987238,COMMITTED_ANGULAR_INTERIOR,1764.04770193579,891.882811256991,4,CONVERGED_FEASIBLE,0.994648085502713,1.04983884530591,PASS,PASS,PASS
CAL_008276,REG_008625,2011-02-06 00:00:00,E0000,0.857254535242299,COMMITTED_ANGULAR_INTERIOR,1759.11970577925,907.515472082223,4,CONVERGED_FEASIBLE,0.994686308745607,1.04983708123041,PASS,PASS,PASS
CAL_008277,REG_008624,2011-02-06 00:00:00,E0000,0.905062647265181,COMMITTED_ANGULAR_INTERIOR,1754.21614463455,923.070619808742,4,CONVERGED_FEASIBLE,0.994724282390763,1.04983509323623,PASS,PASS,PASS
CAL_008278,REG_008623,2011-02-06 00:00:00,E0000,0.952641522017929,COMMITTED_ANGULAR_INTERIOR,1749.33609579611,938.551181456654,4,CONVERGED_FEASIBLE,0.994762014605149,1.04983288480963,PASS,PASS,PASS
CAL_008279,REG_008622,2011-02-06 00:00:00,E0001,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1744.48019328258,953.960424306478,4,CONVERGED_FEASIBLE,0.994799519536412,1.04983052403235,PASS,PASS,PASS
CAL_008280,REG_008620,2011-02-06 00:00:00,E0001,0.0515310123144366,COMMITTED_ANGULAR_INTERIOR,1739.76035144163,969.331316948672,4,CONVERGED_FEASIBLE,0.994837260925718,1.04983277675423,PASS,PASS,PASS
CAL_008281,REG_008619,2011-02-06 00:00:00,E0001,0.102849267149194,COMMITTED_ANGULAR_INTERIOR,1735.05999653892,984.638747372057,4,CONVERGED_FEASIBLE,0.994874788917836,1.04983479872758,PASS,PASS,PASS
CAL_008282,REG_008618,2011-02-06 00:00:00,E0001,0.153963848378024,COMMITTED_ANGULAR_INTERIOR,1730.37829656194,999.88542515368,4,CONVERGED_FEASIBLE,0.994912110989226,1.04983659343231,PASS,PASS,PASS
CAL_008283,REG_008617,2011-02-06 00:00:00,E0001,0.204883706101094,COMMITTED_ANGULAR_INTERIOR,1725.71443175079,1015.07401996803,4,CONVERGED_FEASIBLE,0.994949234471848,1.04983816416572,PASS,PASS,PASS
