calibration_membership_id,registry_id,timestamp,edge_id,t,source_kind,p13_abs_kw,p30_abs_kw,d_e_star_kw,solver_status,vmin_pu,vmax_pu,original_limit_status,headroom_design_status,final_status
CAL_013521,REG_013766,2011-09-11 00:00:00,E0000,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1574.67067517,-44.609375,3.75,CONVERGED_FEASIBLE,0.998888429970805,1.04984482148956,PASS,PASS,PASS
CAL_013522,REG_013765,2011-09-11 00:00:00,E0000,0.223465246695616,LOW_SAMPLE_ENRICHMENT,1571.42667634143,-34.6653078954827,3.75,CONVERGED_FEASIBLE,0.998913869737835,1.04984472299965,PASS,PASS,PASS
CAL_013523,REG_013764,2011-09-11 00:00:00,E0000,0.446930493391232,COMMITTED_ANGULAR_INTERIOR,1568.18267751287,-24.7212407909653,3.75,CONVERGED_FEASIBLE,0.998939282781719,1.04984452071165,PASS,PASS,PASS
CAL_013524,REG_013763,2011-09-11 00:00:00,E0000,0.668619789411873,LOW_SAMPLE_ENRICHMENT,1564.96445979342,-14.8562024076805,3.75,CONVERGED_FEASIBLE,0.998964467498442,1.04984421760947,PASS,PASS,PASS
CAL_013525,REG_013762,2011-09-11 00:00:00,E0000,0.890309085432513,COMMITTED_ANGULAR_INTERIOR,1561.74624207397,-4.9911640243957,3.75,CONVERGED_FEASIBLE,0.998989626002375,1.04984381263479,PASS,PASS,PASS
CAL_013526,REG_013761,2011-09-11 00:00:00,E0001,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1559.89889486386,-0.117160385015616,4,CONVERGED_FEASIBLE,0.999001231428696,1.04983350603485,PASS,PASS,PASS
CAL_013527,REG_013760,2011-09-11 00:00:00,E0001,0.0447266694982305,COMMITTED_ANGULAR_INTERIOR,1555.17901882262,14.5789147779175,4,CONVERGED_FEASIBLE,0.999038878061892,1.04983554693289,PASS,PASS,PASS
CAL_013528,REG_013758,2011-09-11 00:00:00,E0001,0.103863799679738,COMMITTED_ANGULAR_INTERIOR,1548.93844855387,34.0099101955839,4,CONVERGED_FEASIBLE,0.999075572533005,1.04983790158925,PASS,PASS,PASS
CAL_013529,REG_013757,2011-09-11 00:00:00,E0001,0.162570196152186,COMMITTED_ANGULAR_INTERIOR,1542.74333236735,53.2993771910681,4,CONVERGED_FEASIBLE,0.999083304971561,1.04983985282861,PASS,PASS,PASS
CAL_013530,REG_013756,2011-09-11 00:00:00,E0001,0.220859393318222,COMMITTED_ANGULAR_INTERIOR,1536.59224201671,72.4517628336652,4,CONVERGED_FEASIBLE,0.999090966958227,1.0498414104621,PASS,PASS,PASS
CAL_013531,REG_013755,2011-09-11 00:00:00,E0001,0.278744607679396,COMMITTED_ANGULAR_INTERIOR,1530.48378280277,91.4714097382478,4,CONVERGED_FEASIBLE,0.999098560604874,1.04984258383391,PASS,PASS,PASS
CAL_013532,REG_013754,2011-09-11 00:00:00,E0001,0.336238750932148,COMMITTED_ANGULAR_INTERIOR,1524.41659219157,110.362560368283,4,CONVERGED_FEASIBLE,0.999106087965063,1.04984338184131,PASS,PASS,PASS
CAL_013533,REG_013752,2011-09-11 00:00:00,E0001,0.393354442544971,COMMITTED_ANGULAR_INTERIOR,1518.3893384871,129.129361168378,4,CONVERGED_FEASIBLE,0.999113551036477,1.0498438129536,PASS,PASS,PASS
CAL_013534,REG_013751,2011-09-11 00:00:00,E0001,0.45010402184399,COMMITTED_ANGULAR_INTERIOR,1512.40071955596,147.775866535298,4,CONVERGED_FEASIBLE,0.999120951763254,1.04984388522993,PASS,PASS,PASS
CAL_013535,REG_013750,2011-09-11 00:00:00,E0001,0.506499559632687,COMMITTED_ANGULAR_INTERIOR,1506.4494616012,166.306042635924,4,CONVERGED_FEASIBLE,0.999128292038206,1.0498436063362,PASS,PASS,PASS
CAL_013536,REG_013749,2011-09-11 00:00:00,E0001,0.562552869370135,COMMITTED_ANGULAR_INTERIOR,1500.53431798264,184.723771080143,4,CONVERGED_FEASIBLE,0.999135573704945,1.04984298356094,PASS,PASS,PASS
CAL_013537,REG_013748,2011-09-11 00:00:00,E0001,0.618275517930787,COMMITTED_ANGULAR_INTERIOR,1494.6540680815,203.032852456243,4,CONVERGED_FEASIBLE,0.999142798559919,1.04984202383034,PASS,PASS,PASS
CAL_013538,REG_013747,2011-09-11 00:00:00,E0001,0.673678835967634,COMMITTED_ANGULAR_INTERIOR,1488.80751620673,221.237009735998,4,CONVERGED_FEASIBLE,0.999149968354359,1.04984073372243,PASS,PASS,PASS
CAL_013539,REG_013745,2011-09-11 00:00:00,E0001,0.728773927899441,COMMITTED_ANGULAR_INTERIOR,1482.99349054115,239.339891556219,4,CONVERGED_FEASIBLE,0.999157084796142,1.04983911948046,PASS,PASS,PASS
