timestamp,cell_id,convex,nondegenerate,area_before_kw2,area_after_kw2,area_loss_kw2,facet_count_before,facet_count_after
2011-09-30 11:30:00,6,true,true,297004.55911678,295516.961146577,1487.59797020297,3,3
2011-09-30 11:30:00,20,true,true,212361.881845352,211242.164247879,1119.71759747321,3,3
2011-09-30 11:30:00,10,true,true,194933.320305693,193986.220467209,947.099838484457,3,3
2011-09-30 11:30:00,7,true,true,291363.000416553,289901.143545478,1461.85687107494,3,3
2011-09-30 11:30:00,19,true,true,247958.622253398,246642.015356113,1316.60689728564,3,3
2011-09-30 11:30:00,21,true,true,355871.399662293,353888.729391108,1982.67027118517,3,3
2011-09-30 11:30:00,4,true,true,280175.237980483,278705.183560445,1470.0544200372,3,3
2011-09-30 11:30:00,12,true,true,253054.714588868,251743.453219908,1311.26136896005,3,3
2011-09-30 11:30:00,13,true,true,301276.82101021,299620.321307655,1656.4997025553,3,3
2011-09-30 11:30:00,14,true,true,372875.734237044,370688.874903993,2186.85933305102,3,3
2011-09-30 11:30:00,2,true,true,275266.727230409,273828.892141745,1437.83508866397,3,3
2011-09-30 11:30:00,1,true,true,249982.680787819,248676.336919461,1306.3438683585,3,3
2011-09-30 11:30:00,5,true,true,634293.981346473,631072.540342632,3221.441003841,5,5
2011-09-30 11:30:00,16,true,true,7651055.1724261,7627450.66648667,23604.505939425,27,27
2011-09-30 11:30:00,15,true,true,2724778.03502967,2717744.72800155,7033.30702812318,7,7
2011-09-30 11:30:00,3,true,true,268796.843154909,267390.959735562,1405.88341934711,3,3
2011-09-30 11:30:00,8,true,true,304979.658104144,303445.905281062,1533.75282308238,4,3
2011-09-30 11:30:00,17,true,true,378513.664539207,376055.698093804,2457.966445403,3,3
2011-09-30 11:30:00,18,true,true,299625.045092644,297916.332931325,1708.71216131886,3,3
2011-09-30 11:30:00,11,true,true,219242.982167245,218117.98672661,1124.99544063472,3,3
2011-09-30 11:30:00,0,true,true,51433.8981629219,51181.6962804852,252.201882436646,3,3
2011-09-30 11:30:00,9,true,true,341811.58354978,340080.648020589,1730.93552919122,3,3
