timestamp,cell_id,vertex_index_ccw,p13_abs_kw,p30_abs_kw
2011-02-05 17:30:00,0,0,2249.28604715826,2056.23180163805
2011-02-05 17:30:00,0,1,1316.25,1818.125
2011-02-05 17:30:00,0,2,2321.71754006179,1818.125
2011-02-05 17:30:00,1,0,2183.61838909296,2275.02805959181
2011-02-05 17:30:00,1,1,1316.25,1818.125
2011-02-05 17:30:00,1,2,2249.04436486001,2056.17012535103
2011-02-05 17:30:00,2,0,2120.44519063621,2490.10361425645
2011-02-05 17:30:00,2,1,1316.25,1818.125
2011-02-05 17:30:00,2,2,2183.84133789488,2275.14550218138
2011-02-05 17:30:00,3,0,2055.23277172091,2715.55886017568
2011-02-05 17:30:00,3,1,1316.25,1818.125
2011-02-05 17:30:00,3,2,2120.43796547249,2490.09757697152
2011-02-05 17:30:00,4,0,1983.10698906801,2968.32611604156
2011-02-05 17:30:00,4,1,1316.25,1818.125
2011-02-05 17:30:00,4,2,2055.22560579285,2715.55015774482
2011-02-05 17:30:00,5,0,1942.60234630277,3112.75758687892
2011-02-05 17:30:00,5,1,1316.25,1818.125
2011-02-05 17:30:00,5,2,1983.09527094937,2968.30590452192
2011-02-05 17:30:00,6,0,1806.96945924146,3317.98169469336
2011-02-05 17:30:00,6,1,1704.24183313825,3360.9310158702
2011-02-05 17:30:00,6,2,1316.25,1818.125
2011-02-05 17:30:00,6,3,1942.59415700243,3112.74066008818
2011-02-05 17:30:00,6,4,1897.12537474998,3276.7859867525
2011-02-05 17:30:00,7,0,1513.96991208082,3441.00439140417
2011-02-05 17:30:00,7,1,1316.25,1818.125
2011-02-05 17:30:00,7,2,1704.17943432302,3360.68289397873
2011-02-05 17:30:00,8,0,1316.25,3526.21143725235
2011-02-05 17:30:00,8,1,1316.25,1818.125
2011-02-05 17:30:00,8,2,1513.96842943386,3440.99222188026
2011-02-05 17:30:00,9,0,1096.29962187425,3623.47142184912
2011-02-05 17:30:00,9,1,1316.25,1818.125
2011-02-05 17:30:00,9,2,1316.25,3526.1865876965
2011-02-05 17:30:00,10,0,971.633616833654,3679.51799534708
2011-02-05 17:30:00,10,1,1316.25,1818.125
2011-02-05 17:30:00,10,2,1096.26634530696,3623.74455496302
2011-02-05 17:30:00,11,0,832.090188378663,3743.33219825087
2011-02-05 17:30:00,11,1,1316.25,1818.125
2011-02-05 17:30:00,11,2,971.640373096806,3679.48150241894
2011-02-05 17:30:00,12,0,671.977621672942,3817.7638788278
2011-02-05 17:30:00,12,1,1316.25,1818.125
2011-02-05 17:30:00,12,2,832.098394865514,3743.29956607616
2011-02-05 17:30:00,13,0,482.781743788922,3907.44181147168
2011-02-05 17:30:00,13,1,1316.25,1818.125
2011-02-05 17:30:00,13,2,671.993037179543,3817.71603346398
2011-02-05 17:30:00,14,0,250.898336395044,4020.1427434207
2011-02-05 17:30:00,14,1,1316.25,1818.125
2011-02-05 17:30:00,14,2,482.953317517478,3907.01171485695
2011-02-05 17:30:00,15,0,4.83529135052939,4143.301886086
2011-02-05 17:30:00,15,1,1316.25,1818.125
2011-02-05 17:30:00,15,2,250.952102689477,4020.0316117274
2011-02-05 17:30:00,16,0,-47.8027167079495,4170.85576957147
2011-02-05 17:30:00,16,1,1316.25,1818.125
2011-02-05 17:30:00,16,2,4.46897640118982,4143.95137327538
2011-02-05 17:30:00,17,0,-457.340321541404,4385.01889946849
2011-02-05 17:30:00,17,1,1316.25,1818.125
2011-02-05 17:30:00,17,2,-46.313508508513,4168.28716946519
2011-02-05 17:30:00,18,0,-1091.86227666851,4742.5795054138
2011-02-05 17:30:00,18,1,1316.25,1818.125
2011-02-05 17:30:00,18,2,-453.877627895931,4380.0073885878
2011-02-05 17:30:00,19,0,3004.94411000212,-232.655250619021
2011-02-05 17:30:00,19,1,-1107.43906091,4761.49623006
2011-02-05 17:30:00,19,2,-1343.42231988449,4046.4108398256
2011-02-05 17:30:00,19,3,-1228.81031948576,3537.94093751029
2011-02-05 17:30:00,19,4,-1128.51203251774,3107.80746892849
2011-02-05 17:30:00,19,5,-1047.36297099944,2769.25781513743
2011-02-05 17:30:00,19,6,-948.583971760113,2368.97906108284
2011-02-05 17:30:00,19,7,-808.130341025233,1818.75645979332
2011-02-05 17:30:00,19,8,-672.544158373689,1310.63490585063
2011-02-05 17:30:00,19,9,-541.379001356645,838.999297624709
2011-02-05 17:30:00,19,10,-413.735970664972,398.851837807492
2011-02-05 17:30:00,19,11,-293.620109406927,0.80391098799879
2011-02-05 17:30:00,19,12,-262.095768087394,-101.015315825821
2011-02-05 17:30:00,19,13,-181.071468023433,-358.748960263499
2011-02-05 17:30:00,19,14,-37.4800216422067,-494.603289317257
2011-02-05 17:30:00,19,15,23.5926918276124,-522.154101880854
2011-02-05 17:30:00,19,16,329.265155518769,-656.266084108196
2011-02-05 17:30:00,19,17,643.849678988564,-788.20098270006
2011-02-05 17:30:00,19,18,983.038028893568,-924.669295572871
2011-02-05 17:30:00,19,19,1335.0961974357,-1060.61325630071
2011-02-05 17:30:00,19,20,1668.10143024316,-1184.13158236349
2011-02-05 17:30:00,19,21,2133.57560047682,-1349.1875437849
2011-02-05 17:30:00,19,22,2337.46089352892,-1418.85719012295
