timestamp,cell_id,vertex_index_ccw,p13_abs_kw,p30_abs_kw
2013-04-07 02:00:00,0,0,1505.402796992,438.188287263365
2013-04-07 02:00:00,0,1,63.28125,73.359375
2013-04-07 02:00:00,0,2,1622.24490454845,73.359375
2013-04-07 02:00:00,1,0,1401.57556022434,772.21282150341
2013-04-07 02:00:00,1,1,63.28125,73.359375
2013-04-07 02:00:00,1,2,1505.40472557483,438.18877515759
2013-04-07 02:00:00,2,0,1302.14417054708,1099.55755193433
2013-04-07 02:00:00,2,1,63.28125,73.359375
2013-04-07 02:00:00,2,2,1401.57122334934,772.210556799735
2013-04-07 02:00:00,3,0,1200.67045857191,1442.63616011098
2013-04-07 02:00:00,3,1,63.28125,73.359375
2013-04-07 02:00:00,3,2,1302.13377211027,1099.54893850606
2013-04-07 02:00:00,4,0,829.496946541067,1977.417857715
2013-04-07 02:00:00,4,1,63.28125,73.359375
2013-04-07 02:00:00,4,2,1200.65729241039,1442.62030967106
2013-04-07 02:00:00,4,3,1089.27619172414,1828.20744658477
2013-04-07 02:00:00,4,4,964.546974635826,1920.82029018835
2013-04-07 02:00:00,5,0,574.070271028684,2086.82536046441
2013-04-07 02:00:00,5,1,63.28125,73.359375
2013-04-07 02:00:00,5,2,829.403272722506,1977.18507675052
2013-04-07 02:00:00,6,0,324.256957601042,2196.84792844091
2013-04-07 02:00:00,6,1,63.28125,73.359375
2013-04-07 02:00:00,6,2,574.130729052297,2087.06367837861
2013-04-07 02:00:00,7,0,63.28125,2315.19637172854
2013-04-07 02:00:00,7,1,63.28125,73.359375
2013-04-07 02:00:00,7,2,324.254523988502,2196.82812679569
2013-04-07 02:00:00,8,0,0.1551806282881,2344.72887109697
2013-04-07 02:00:00,8,1,63.28125,73.359375
2013-04-07 02:00:00,8,2,63.28125,2315.4494986833
2013-04-07 02:00:00,9,0,-229.067390788152,2452.12097710718
2013-04-07 02:00:00,9,1,63.28125,73.359375
