timestamp,cell_id,convex,nondegenerate,area_before_kw2,area_after_kw2,area_loss_kw2,facet_count_before,facet_count_after
2011-03-04 18:00:00,2,true,true,244554.47275155,243212.320741366,1342.15201018419,3,3
2011-03-04 18:00:00,0,true,true,273927.918082955,272425.904479002,1502.01360395248,3,3
2011-03-04 18:00:00,21,true,true,184407.463637742,183391.997394149,1015.46624359261,3,3
2011-03-04 18:00:00,7,true,true,285592.217043227,284108.692487184,1483.52455604251,3,3
2011-03-04 18:00:00,22,true,true,138497.069260398,137783.628606302,713.44065409599,3,3
2011-03-04 18:00:00,13,true,true,280523.356454144,278936.236730508,1587.11972363538,3,3
2011-03-04 18:00:00,4,true,true,584017.535703715,580828.503878811,3189.03182490449,5,5
2011-03-04 18:00:00,10,true,true,182191.455863189,181233.942707385,957.513155804598,3,3
2011-03-04 18:00:00,12,true,true,235990.861637981,234731.193015377,1259.6686226046,3,3
2011-03-04 18:00:00,9,true,true,163836.80996389,162979.014459744,857.795504145906,3,3
2011-03-04 18:00:00,18,true,true,270807.303666734,269190.562299865,1616.74136686878,3,3
2011-03-04 18:00:00,19,true,true,224509.227814756,223259.448993003,1249.77882175313,3,3
2011-03-04 18:00:00,8,true,true,155859.648621027,155085.593700428,774.054920599679,3,3
2011-03-04 18:00:00,3,true,true,255006.678797163,253603.409645186,1403.26915197712,3,3
2011-03-04 18:00:00,6,true,true,273046.599948066,271632.786501769,1413.81344629661,3,3
2011-03-04 18:00:00,11,true,true,204701.859700188,203619.789242375,1082.07045781281,3,3
2011-03-04 18:00:00,5,true,true,278467.587828671,277027.99028019,1439.59754848166,3,3
2011-03-04 18:00:00,17,true,true,341092.195011884,338777.087405041,2315.10760684311,3,3
2011-03-04 18:00:00,1,true,true,250283.262612703,248997.160515569,1286.10209713399,3,3
2011-03-04 18:00:00,14,true,true,346419.840104581,344331.216329199,2088.62377538229,3,3
2011-03-04 18:00:00,16,true,true,8370951.83944931,8234747.46031214,136204.379137171,27,27
2011-03-04 18:00:00,20,true,true,192501.945843982,191504.079810249,997.866033733066,3,3
2011-03-04 18:00:00,15,true,true,2460428.26959564,2451016.29011631,9411.97947933106,6,6
