timestamp,cell_id,vertex_index_ccw,p13_abs_kw,p30_abs_kw
2012-08-31 11:30:00,0,0,1488.66915206302,-0.343706836212657
2012-08-31 11:30:00,0,1,-91.40625,-142.109375
2012-08-31 11:30:00,0,2,1534.65181513235,-142.109375
2012-08-31 11:30:00,1,0,1412.39313028678,237.896324292512
2012-08-31 11:30:00,1,1,-91.40625,-142.109375
2012-08-31 11:30:00,1,2,1488.67242776649,-0.343412937395783
2012-08-31 11:30:00,2,0,1303.25879841334,585.364200931748
2012-08-31 11:30:00,2,1,-91.40625,-142.109375
2012-08-31 11:30:00,2,2,1412.15171048866,237.835318216561
2012-08-31 11:30:00,3,0,1199.53069386163,926.024871964868
2012-08-31 11:30:00,3,1,-91.40625,-142.109375
2012-08-31 11:30:00,3,2,1303.25345469052,585.361413583523
2012-08-31 11:30:00,4,0,1093.6227196678,1282.92038851348
2012-08-31 11:30:00,4,1,-91.40625,-142.109375
2012-08-31 11:30:00,4,2,1199.52065041988,926.016561919872
2012-08-31 11:30:00,5,0,696.97677950562,1814.83883430621
2012-08-31 11:30:00,5,1,-91.40625,-142.109375
2012-08-31 11:30:00,5,2,1093.60737739681,1282.90193901278
2012-08-31 11:30:00,5,3,977.711305184936,1684.36530834659
2012-08-31 11:30:00,5,4,832.845778708602,1757.56852562001
2012-08-31 11:30:00,6,0,434.2434838047,1927.61263563263
2012-08-31 11:30:00,6,1,-91.40625,-142.109375
2012-08-31 11:30:00,6,2,696.789573801692,1814.37414664379
2012-08-31 11:30:00,7,0,177.240145737812,2041.34280511262
2012-08-31 11:30:00,7,1,-91.40625,-142.109375
2012-08-31 11:30:00,7,2,434.241349001171,1927.60422994046
2012-08-31 11:30:00,8,0,-0.227999789099502,2122.15050523736
2012-08-31 11:30:00,8,1,-91.40625,-142.109375
2012-08-31 11:30:00,8,2,177.270095549499,2041.58622539541
2012-08-31 11:30:00,9,0,-91.40625,2164.42493591276
2012-08-31 11:30:00,9,1,-91.40625,-142.109375
2012-08-31 11:30:00,9,2,-0.217649703692629,2122.4075323583
2012-08-31 11:30:00,10,0,-392.568104421614,2305.61565700189
2012-08-31 11:30:00,10,1,-91.40625,-142.109375
2012-08-31 11:30:00,10,2,-91.40625,2163.85130542009
2012-08-31 11:30:00,11,0,-564.822054792006,2389.93747871097
2012-08-31 11:30:00,11,1,-91.40625,-142.109375
2012-08-31 11:30:00,11,2,-392.634299772995,2306.15366676707
2012-08-31 11:30:00,12,0,-758.822168679999,2485.81056540941
2012-08-31 11:30:00,12,1,-91.40625,-142.109375
2012-08-31 11:30:00,12,2,-564.758202439459,2389.59596677425
2012-08-31 11:30:00,13,0,-983.760206978708,2600.386881796
2012-08-31 11:30:00,13,1,-91.40625,-142.109375
2012-08-31 11:30:00,13,2,-758.80578585849,2485.746058792
2012-08-31 11:30:00,14,0,-1253.41006788826,2742.25165956701
2012-08-31 11:30:00,14,1,-91.40625,-142.109375
2012-08-31 11:30:00,14,2,-983.729150234089,2600.29143423822
2012-08-31 11:30:00,15,0,-1591.00227318839,2927.11709982464
2012-08-31 11:30:00,15,1,-91.40625,-142.109375
2012-08-31 11:30:00,15,2,-1253.04835821004,2741.35381285978
2012-08-31 11:30:00,16,0,-1964.43144551671,1109.58299526019
2012-08-31 11:30:00,16,1,-91.40625,-142.109375
2012-08-31 11:30:00,16,2,-1590.04458034728,2925.15698778299
2012-08-31 11:30:00,16,3,-2048.47731217652,3192.61868914083
2012-08-31 11:30:00,16,4,-2300.60058175204,2516.53777844493
2012-08-31 11:30:00,16,5,-2174.90910801512,1973.62484553702
2012-08-31 11:30:00,16,6,-2058.12154448177,1487.77298843324
2012-08-31 11:30:00,17,0,2211.05861009542,-2047.19202151106
2012-08-31 11:30:00,17,1,-91.40625,-142.109375
2012-08-31 11:30:00,17,2,-1964.40964548976,1109.56842688841
2012-08-31 11:30:00,17,3,-1884.34962705727,794.997034899869
2012-08-31 11:30:00,17,4,-1812.85606018716,520.496792524794
2012-08-31 11:30:00,17,5,-1748.15339656317,277.805384448873
2012-08-31 11:30:00,17,6,-1672.90169225091,0.661857300331064
2012-08-31 11:30:00,17,7,-1633.4623249594,-141.434508977604
2012-08-31 11:30:00,17,8,-1530.33532217922,-505.638421981767
2012-08-31 11:30:00,17,9,-1432.04455725282,-841.940466423069
2012-08-31 11:30:00,17,10,-1340.32855766526,-1146.0533186935
2012-08-31 11:30:00,17,11,-1219.26809423643,-1533.75025988844
2012-08-31 11:30:00,17,12,-1108.21504797389,-1877.36111597102
2012-08-31 11:30:00,17,13,-989.837011864606,-1983.83101266098
2012-08-31 11:30:00,17,14,-857.487999980252,-2044.06209881025
2012-08-31 11:30:00,17,15,-584.416348889076,-2164.71935297065
2012-08-31 11:30:00,17,16,-372.161662058292,-2255.31131494476
2012-08-31 11:30:00,17,17,-90.0837697644679,-2371.99311397578
2012-08-31 11:30:00,17,18,1.297516153288,-2408.78062579488
