timestamp,cell_id,convex,nondegenerate,area_before_kw2,area_after_kw2,area_loss_kw2,facet_count_before,facet_count_after
2013-04-07 02:00:00,11,true,true,211020.313271389,209971.333258076,1048.98001331248,3,3
2013-04-07 02:00:00,3,true,true,266010.570711202,264577.531610436,1433.03910076513,3,3
2013-04-07 02:00:00,19,true,true,234720.847225783,233442.538099707,1278.30912607652,3,3
2013-04-07 02:00:00,7,true,true,294036.158059861,292529.770392399,1506.38766746206,3,3
2013-04-07 02:00:00,1,true,true,261192.966459419,259791.925377743,1401.04108167643,3,3
2013-04-07 02:00:00,10,true,true,187732.578976725,186805.713857095,926.865119630354,3,3
2013-04-07 02:00:00,13,true,true,289544.073258443,287926.568163063,1617.50509537989,3,3
2013-04-07 02:00:00,21,true,true,279908.164314769,278400.151687647,1508.01262712199,3,3
2013-04-07 02:00:00,20,true,true,201173.871361536,200084.731743836,1089.13961770019,3,3
2013-04-07 02:00:00,16,true,true,7866621.93875226,7831342.61465736,35279.3240949018,27,27
2013-04-07 02:00:00,14,true,true,357906.216226321,355774.817169479,2131.39905684185,3,3
2013-04-07 02:00:00,12,true,true,243414.266222509,242132.086418672,1282.17980383697,3,3
2013-04-07 02:00:00,6,true,true,281062.26347447,279627.557912653,1434.70556181733,3,3
2013-04-07 02:00:00,4,true,true,605932.739519242,602738.796590479,3193.94292876311,5,5
2013-04-07 02:00:00,9,true,true,258233.111653911,256901.75238794,1331.35926597103,3,3
2013-04-07 02:00:00,0,true,true,285911.901422391,284377.507173515,1534.39424887556,3,3
2013-04-07 02:00:00,2,true,true,255155.256974213,253784.957374191,1370.29960002174,3,3
2013-04-07 02:00:00,18,true,true,283294.587300707,281637.619883597,1656.96741711028,3,3
2013-04-07 02:00:00,17,true,true,357278.743452739,355026.19015734,2252.55329539871,3,3
2013-04-07 02:00:00,15,true,true,2760947.29058118,2736840.65858675,24106.6319944253,7,7
2013-04-07 02:00:00,22,true,true,57336.3592492875,57047.4327718824,288.926477405141,3,3
2013-04-07 02:00:00,8,true,true,71115.5249475469,70767.1683426312,348.356604915723,3,3
2013-04-07 02:00:00,5,true,true,286584.058608629,285053.68353028,1530.3750783485,3,3
