timestamp,cell_id,vertex_index_ccw,p13_abs_kw,p30_abs_kw
2010-07-01 07:30:00,0,0,1738.66574850004,941.037848788138
2010-07-01 07:30:00,0,1,452.1875,614.6875
2010-07-01 07:30:00,0,2,1841.4381815028,614.6875
2010-07-01 07:30:00,1,0,1646.75245448235,1240.20361126259
2010-07-01 07:30:00,1,1,452.1875,614.6875
2010-07-01 07:30:00,1,2,1738.66719429395,941.038215553256
2010-07-01 07:30:00,2,0,1558.48032981976,1533.59613528957
2010-07-01 07:30:00,2,1,452.1875,614.6875
2010-07-01 07:30:00,2,2,1646.74846066802,1240.20151996131
2010-07-01 07:30:00,3,0,1468.10628345028,1841.09665217269
2010-07-01 07:30:00,3,1,452.1875,614.6875
2010-07-01 07:30:00,3,2,1558.47113940122,1533.58850154674
2010-07-01 07:30:00,4,0,1162.54560762476,2384.79984726278
2010-07-01 07:30:00,4,1,452.1875,614.6875
2010-07-01 07:30:00,4,2,1468.09333244369,1841.08101781957
2010-07-01 07:30:00,4,3,1370.71656361587,2180.19374253159
2010-07-01 07:30:00,4,4,1284.9987393822,2333.71752261838
2010-07-01 07:30:00,5,0,925.39292127059,2485.14009460353
2010-07-01 07:30:00,5,1,452.1875,614.6875
2010-07-01 07:30:00,5,2,1162.45229451132,2384.56732412764
2010-07-01 07:30:00,6,0,693.76099552728,2585.71813754513
2010-07-01 07:30:00,6,1,452.1875,614.6875
2010-07-01 07:30:00,6,2,925.391171479236,2485.13317815323
2010-07-01 07:30:00,7,0,452.1875,2693.87388685325
2010-07-01 07:30:00,7,1,452.1875,614.6875
2010-07-01 07:30:00,7,2,693.758709495767,2585.69948550659
2010-07-01 07:30:00,8,0,182.225345818422,2817.34502130273
2010-07-01 07:30:00,8,1,452.1875,614.6875
2010-07-01 07:30:00,8,2,452.1875,2693.57573610574
2010-07-01 07:30:00,9,0,25.0632180108697,2892.03261178358
2010-07-01 07:30:00,9,1,1.20082553073318,2903.2812461146
2010-07-01 07:30:00,9,2,452.1875,614.6875
2010-07-01 07:30:00,9,3,182.158878211208,2817.88733944875
2010-07-01 07:30:00,10,0,-144.582514901352,2973.55739577865
2010-07-01 07:30:00,10,1,452.1875,614.6875
2010-07-01 07:30:00,10,2,1.20879392566297,2903.24080940142
2010-07-01 07:30:00,11,0,-344.047783412202,3071.27214564399
2010-07-01 07:30:00,11,1,452.1875,614.6875
2010-07-01 07:30:00,11,2,-144.492028176536,2973.19972631503
2010-07-01 07:30:00,12,0,-581.759421049646,3191.13759144723
2010-07-01 07:30:00,12,1,452.1875,614.6875
2010-07-01 07:30:00,12,2,-344.024552973029,3071.20047393919
2010-07-01 07:30:00,13,0,-876.729946905839,3345.1365920588
2010-07-01 07:30:00,13,1,452.1875,614.6875
2010-07-01 07:30:00,13,2,-581.564673369292,3190.65230765882
2010-07-01 07:30:00,14,0,-1678.64819585791,2044.19149664388
2010-07-01 07:30:00,14,1,452.1875,614.6875
2010-07-01 07:30:00,14,2,-876.241262051302,3344.13251981904
2010-07-01 07:30:00,14,3,-1269.77656303117,3559.91626458976
2010-07-01 07:30:00,14,4,-1898.80439110917,2983.00283777085
2010-07-01 07:30:00,14,5,-1780.83552876067,2472.07359810983
2010-07-01 07:30:00,15,0,2391.98824793924,-996.549244898245
2010-07-01 07:30:00,15,1,452.1875,614.6875
2010-07-01 07:30:00,15,2,-1678.62563427699,2044.17636085929
2010-07-01 07:30:00,15,3,-1590.58858335927,1686.23118406906
2010-07-01 07:30:00,15,4,-1511.67701465028,1373.29372402423
2010-07-01 07:30:00,15,5,-1439.98025978635,1095.93537098149
