timestamp,cell_id,convex,nondegenerate,area_before_kw2,area_after_kw2,area_loss_kw2,facet_count_before,facet_count_after
2012-08-31 11:30:00,19,true,true,309162.889922255,307424.52668452,1738.36323773535,3,3
2012-08-31 11:30:00,11,true,true,199120.046895714,198161.441291739,958.605603974342,3,3
2012-08-31 11:30:00,8,true,true,205648.404510976,204623.763079613,1024.64143136365,3,3
2012-08-31 11:30:00,13,true,true,258645.468908784,257318.232916497,1327.23599228685,3,3
2012-08-31 11:30:00,5,true,true,650658.625757764,647394.18657387,3264.4391838935,5,5
2012-08-31 11:30:00,21,true,true,218857.812630092,217720.294476197,1137.51815389495,3,3
2012-08-31 11:30:00,9,true,true,105667.433291672,105164.817673771,502.61561790065,3,3
2012-08-31 11:30:00,20,true,true,255677.465174955,254338.912557481,1338.5526174737,3,3
2012-08-31 11:30:00,0,true,true,115819.168814526,115259.604038301,559.564776225103,3,3
2012-08-31 11:30:00,10,true,true,349066.838883718,347233.697369321,1833.14151439781,3,3
2012-08-31 11:30:00,22,true,true,366610.39920173,364597.760630967,2012.638570763,3,3
2012-08-31 11:30:00,7,true,true,297400.412380624,295852.647916651,1547.76446397323,3,3
2012-08-31 11:30:00,12,true,true,224023.336875149,222884.705929969,1138.63094518002,3,3
2012-08-31 11:30:00,2,true,true,283410.190738431,281951.551089032,1458.63964939897,3,3
2012-08-31 11:30:00,15,true,true,381564.298553498,379343.608367632,2220.69018586655,3,3
2012-08-31 11:30:00,14,true,true,308051.497759613,306449.403413818,1602.09434579551,3,3
2012-08-31 11:30:00,17,true,true,7531170.69424161,7507003.8251019,24166.8691397076,27,27
2012-08-31 11:30:00,6,true,true,303035.242691938,301460.60143287,1574.64125906816,3,3
2012-08-31 11:30:00,1,true,true,194564.879787408,193625.668493169,939.211294238892,3,3
2012-08-31 11:30:00,3,true,true,276708.696742759,275282.438439617,1426.25830314233,3,3
2012-08-31 11:30:00,18,true,true,390960.161984965,388455.294854155,2504.86713080987,3,3
2012-08-31 11:30:00,16,true,true,2704382.47460609,2695354.62811706,9027.84648902481,7,7
2012-08-31 11:30:00,4,true,true,288415.603134728,286924.53855746,1491.06457726751,3,3
