calibration_membership_id,registry_id,timestamp,edge_id,t,source_kind,p13_abs_kw,p30_abs_kw,d_e_star_kw,solver_status,vmin_pu,vmax_pu,original_limit_status,headroom_design_status,final_status
CAL_014281,REG_014492,2011-09-30 05:30:00,E0000,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1528.02136961147,-158.75,3.75,CONVERGED_FEASIBLE,0.999348809592991,1.04984021605714,PASS,PASS,PASS
CAL_014282,REG_014491,2011-09-30 05:30:00,E0000,0.128300007006959,COMMITTED_ANGULAR_INTERIOR,1521.41035108139,-138.431491771042,3.75,CONVERGED_FEASIBLE,0.999357027932742,1.04984153577676,PASS,PASS,PASS
CAL_014283,REG_014489,2011-09-30 05:30:00,E0000,0.255583621500112,COMMITTED_ANGULAR_INTERIOR,1514.8517050328,-118.273946741833,3.75,CONVERGED_FEASIBLE,0.999365163625241,1.04984241457466,PASS,PASS,PASS
CAL_014284,REG_014488,2011-09-30 05:30:00,E0000,0.381882033585924,COMMITTED_ANGULAR_INTERIOR,1508.34382430779,-98.2724254236725,3.75,CONVERGED_FEASIBLE,0.999373219134588,1.04984286398532,PASS,PASS,PASS
CAL_014285,REG_014487,2011-09-30 05:30:00,E0000,0.507225654526252,COMMITTED_ANGULAR_INTERIOR,1501.88514188061,-78.4221116712713,3.75,CONVERGED_FEASIBLE,0.99938119685213,1.04984289498523,PASS,PASS,PASS
CAL_014286,REG_014486,2011-09-30 05:30:00,E0000,0.631644148781466,COMMITTED_ANGULAR_INTERIOR,1495.47412920653,-58.7183076081743,3.75,CONVERGED_FEASIBLE,0.999389099099557,1.04984251801808,PASS,PASS,PASS
CAL_014287,REG_014485,2011-09-30 05:30:00,E0000,0.75516646472584,COMMITTED_ANGULAR_INTERIOR,1489.1092946392,-39.1564287624502,3.75,CONVERGED_FEASIBLE,0.999396928131854,1.04984174301856,PASS,PASS,PASS
CAL_014288,REG_014483,2011-09-30 05:30:00,E0000,0.877820864105737,COMMITTED_ANGULAR_INTERIOR,1482.78918191268,-19.7319994014828,3.75,CONVERGED_FEASIBLE,0.99940468614012,1.04984057943477,PASS,PASS,PASS
CAL_014289,REG_014482,2011-09-30 05:30:00,E0000,0.99963495030708,COMMITTED_ANGULAR_INTERIOR,1476.51236868493,-0.440648055331246,3.75,CONVERGED_FEASIBLE,0.999412375254253,1.0498390362493,PASS,PASS,PASS
CAL_014290,REG_014481,2011-09-30 05:30:00,E0001,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1476.49718017665,-0.38247310710662,3.75,CONVERGED_FEASIBLE,0.999412400282809,1.04983917777045,PASS,PASS,PASS
CAL_014291,REG_014480,2011-09-30 05:30:00,E0001,0.0858023974660582,COMMITTED_ANGULAR_INTERIOR,1470.37063189569,18.7324044800433,3.75,CONVERGED_FEASIBLE,0.999420049886385,1.04984091203227,PASS,PASS,PASS
CAL_014292,REG_014479,2011-09-30 05:30:00,E0001,0.171314416622184,COMMITTED_ANGULAR_INTERIOR,1464.26481749615,37.7825921982357,3.75,CONVERGED_FEASIBLE,0.999427658373978,1.04984226702747,PASS,PASS,PASS
CAL_014293,REG_014478,2011-09-30 05:30:00,E0001,0.256294587256098,COMMITTED_ANGULAR_INTERIOR,1458.19697867476,56.7142958216101,3.75,CONVERGED_FEASIBLE,0.999435204526631,1.04984324527051,PASS,PASS,PASS
CAL_014294,REG_014477,2011-09-30 05:30:00,E0001,0.34076068050709,COMMITTED_ANGULAR_INTERIOR,1452.16584651891,75.5314743671886,3.75,CONVERGED_FEASIBLE,0.999442690244593,1.04984385469138,PASS,PASS,PASS
CAL_014295,REG_014475,2011-09-30 05:30:00,E0001,0.424730097465675,COMMITTED_ANGULAR_INTERIOR,1446.1701785386,94.2380044133057,3.75,CONVERGED_FEASIBLE,0.999450117379382,1.04984410283336,PASS,PASS,PASS
CAL_014296,REG_014474,2011-09-30 05:30:00,E0001,0.508219884735311,COMMITTED_ANGULAR_INTERIOR,1440.20875755527,112.837683566415,3.75,CONVERGED_FEASIBLE,0.9994574877358,1.04984399686828,PASS,PASS,PASS
CAL_014297,REG_014473,2011-09-30 05:30:00,E0001,0.591246749430635,COMMITTED_ANGULAR_INTERIOR,1434.28039063085,131.334233802366,3.75,CONVERGED_FEASIBLE,0.999464803073857,1.04984354361076,PASS,PASS,PASS
CAL_014298,REG_014472,2011-09-30 05:30:00,E0001,0.673827073641616,COMMITTED_ANGULAR_INTERIOR,1428.38390803506,149.731304688696,3.75,CONVERGED_FEASIBLE,0.999472065110621,1.0498427495318,PASS,PASS,PASS
CAL_014299,REG_014471,2011-09-30 05:30:00,E0001,0.755976928391542,COMMITTED_ANGULAR_INTERIOR,1422.51816224866,168.032476494159,3.75,CONVERGED_FEASIBLE,0.999479275521988,1.04984162077151,PASS,PASS,PASS
