attempt_id,logical_call_id,attempt_index,phase,timestamp,edge_id,calibration_id,d_kw,p13_abs_kw,p30_abs_kw,initialization,solver_status,primary_power_flow_status,replay_status,vmin_pu,vmin_bus,vmax_pu,vmax_bus,maximum_residual,primary_replay_voltage_difference_pu,primary_iterations,replay_iterations,runtime_ms
ATT_T020_000001_1,CALL_T020_000001,1,CONFIGURATION_CONTROL,2011-09-30 05:30:00,,,0,-103.28125,-158.75,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.97932553970003,18,1,1,3.99680288865056e-15,9.34807786734382e-14,20,22,0.1838
ATT_T020_000002_1,CALL_T020_000002,1,CONFIGURATION_CONTROL,2011-09-30 05:30:00,,,0,1480.3125,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999414516827824,22,1.04999371993789,13,9.92983598906844e-15,1.16129328375791e-13,22,24,0.1416
ATT_T020_000003_1,CALL_T020_000003,1,CONFIGURATION_CONTROL,2011-09-30 05:30:00,,,0,-1686.875,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.900004290640883,18,1,1,2.64233079860787e-14,4.75175454539567e-13,26,28,0.2082
ATT_T020_000004_1,CALL_T020_000004,1,CONFIGURATION_CONTROL,2011-09-30 05:30:00,,,0,1480.625,0,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.999414672597255,22,1.05000597850849,13,9.93618837026577e-15,1.16129328375791e-13,22,24,0.1414
ATT_T020_000005_1,CALL_T020_000005,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0000,CAL_014285,0,1505.76546492306,-78.2279273439575,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999383240818912,22,1.049997449757,13,1.06291987168655e-14,1.23456800338317e-13,22,24,0.154
ATT_T020_000006_1,CALL_T020_000006,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0000,CAL_014285,0.5,1505.2899995281,-78.3826291803857,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999382916623424,22,1.04997684651716,13,1.06100951961602e-14,1.23234755733392e-13,22,24,0.1439
ATT_T020_000007_1,CALL_T020_000007,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0000,CAL_014285,1,1504.81453413314,-78.5373310168139,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999382592412629,22,1.0499562423574,13,1.05973631009501e-14,1.23012711128467e-13,22,24,0.1418
ATT_T020_000008_1,CALL_T020_000008,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0000,CAL_014285,2,1503.86360334321,-78.8467346896703,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999381943945112,22,1.04991503127765,13,1.05782703619166e-14,1.23234755733392e-13,22,24,0.141
ATT_T020_000009_1,CALL_T020_000009,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0000,CAL_014285,4,1501.96174176337,-79.4655420353831,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999380646826326,22,1.0498325980743,13,1.0446796865493e-14,1.22568621918617e-13,22,24,0.1357
ATT_T020_000010_1,CALL_T020_000010,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0000,CAL_014285,3,1502.91267255329,-79.1561383625267,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999381295416349,22,1.04987381651691,13,1.04660328379958e-14,1.22790666523542e-13,22,24,0.1376
ATT_T020_000011_1,CALL_T020_000011,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0000,CAL_014285,3.5,1502.43720715833,-79.3108401989549,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999380971128995,22,1.04985320775589,13,1.05273883424529e-14,1.22346577313692e-13,22,24,0.1424
ATT_T020_000012_1,CALL_T020_000012,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0000,CAL_014285,3.75,1502.19947446085,-79.388191117169,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999380808979575,22,1.04984290303018,13,1.04403862222377e-14,1.21902488103842e-13,22,24,0.1458
ATT_T020_000013_1,CALL_T020_000013,1,EDGE_CANDIDATE_SCREEN,2011-09-30 05:30:00,E0000,CAL_014282,3.75,1521.77188382702,-139.542637660856,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999356578960798,22,1.04984147487747,13,1.1124975193284e-14,1.28341781646668e-13,22,24,0.1438
ATT_T020_000014_1,CALL_T020_000014,1,EDGE_CANDIDATE_SCREEN,2011-09-30 05:30:00,E0000,CAL_014283,3.75,1515.19738293278,-119.336363860068,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999364735263238,22,1.04984237894055,13,1.08589322217274e-14,1.26121335597418e-13,22,24,0.1365
ATT_T020_000015_1,CALL_T020_000015,1,EDGE_CANDIDATE_SCREEN,2011-09-30 05:30:00,E0000,CAL_014284,3.75,1508.67377008202,-99.2864909414461,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999372811136609,22,1.04984285131166,13,1.07056766816256e-14,1.24789067967868e-13,22,24,0.1389
ATT_T020_000016_1,CALL_T020_000016,1,EDGE_CANDIDATE_SCREEN,2011-09-30 05:30:00,E0000,CAL_014286,3.75,1495.77296382947,-59.6367551541538,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999388731120904,22,1.04984254459971,13,1.02739504221133e-14,1.19904086659517e-13,22,24,0.1662
ATT_T020_000017_1,CALL_T020_000017,1,EDGE_CANDIDATE_SCREEN,2011-09-30 05:30:00,E0000,CAL_014287,3.75,1489.39274293562,-40.0275874979844,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999396579822431,22,1.04984178601205,13,1.01334937578217e-14,1.18793863634892e-13,22,24,0.1367
ATT_T020_000018_1,CALL_T020_000018,1,EDGE_CANDIDATE_SCREEN,2011-09-30 05:30:00,E0000,CAL_014288,3.75,1483.05735199299,-20.5562015964258,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999404357281887,22,1.04984063676968,13,9.9870355201207e-15,1.17017506795491e-13,22,24,0.1334
ATT_T020_000019_1,CALL_T020_000019,1,EDGE_CANDIDATE_SCREEN,2011-09-30 05:30:00,E0000,CAL_014289,3.75,1476.76536522116,-1.21821541196253,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.99941206563559,22,1.04983910590702,13,9.75291591460484e-15,1.14352971536391e-13,22,24,0.1624
ATT_T020_000020_1,CALL_T020_000020,1,LOCAL_REENTRY_STENCIL,2011-09-30 05:30:00,E0000,CAL_014285,4,1501.96174176337,-79.4655420353831,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999380646826326,22,1.0498325980743,13,1.0446796865493e-14,1.22568621918617e-13,22,24,0.1447
ATT_T020_000021_1,CALL_T020_000021,1,LOCAL_REENTRY_STENCIL,2011-09-30 05:30:00,E0000,CAL_014285,3.5,1502.43720715833,-79.3108401989549,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999380971128995,22,1.04985320775589,13,1.05273883424529e-14,1.22346577313692e-13,22,24,0.1425
ATT_T020_000022_1,CALL_T020_000022,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0001,CAL_014295,0,1449.9122556791,94.8489952521921,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999452323154294,22,1.04999880680707,13,9.09760970377941e-15,1.08357767203415e-13,22,24,0.1526
ATT_T020_000023_1,CALL_T020_000023,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0001,CAL_014295,0.5,1449.43611442613,94.6963862510837,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999452000880851,22,1.04997818232666,13,9.09760970377941e-15,1.07913677993565e-13,22,24,0.1438
ATT_T020_000024_1,CALL_T020_000024,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0001,CAL_014295,1,1448.95997317316,94.5437772499753,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999451678592169,22,1.04995755692273,13,9.07844953943719e-15,1.0857981180834e-13,22,24,0.1392
ATT_T020_000025_1,CALL_T020_000025,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0001,CAL_014295,2,1448.00769066722,94.2385592477585,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999451033969078,22,1.04991630334388,13,9.05929668497442e-15,1.0724754417879e-13,22,24,0.1396
ATT_T020_000026_1,CALL_T020_000026,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0001,CAL_014295,4,1446.10312565533,93.6281232433249,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999449744539948,22,1.04983378509922,13,9.00825849812359e-15,1.0724754417879e-13,22,24,0.1616
ATT_T020_000027_1,CALL_T020_000027,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0001,CAL_014295,3,1447.05540816127,93.9333412455417,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999450389285009,22,1.04987504606967,13,9.03377099697156e-15,1.07025499573865e-13,22,24,0.1369
ATT_T020_000028_1,CALL_T020_000028,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0001,CAL_014295,3.5,1446.5792669083,93.7807322444333,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999450066920103,22,1.04985441604653,13,9.00825849812359e-15,1.0680345496894e-13,22,24,0.1351
ATT_T020_000029_1,CALL_T020_000029,1,ANCHOR_SEARCH,2011-09-30 05:30:00,E0001,CAL_014295,3.75,1446.34119628182,93.7044277438791,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999449905731932,22,1.04984410068841,13,9.01463538022738e-15,1.0680345496894e-13,22,24,0.151
ATT_T020_000030_1,CALL_T020_000030,1,EDGE_CANDIDATE_SCREEN,2011-09-30 05:30:00,E0001,CAL_014291,3.75,1470.60009610688,18.0164743826318,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.999419763653729,22,1.04984085384829,13,9.61872115962756e-15,1.13020703906841e-13,22,24,0.1481
