calibration_membership_id,registry_id,timestamp,edge_id,t,source_kind,p13_abs_kw,p30_abs_kw,d_e_star_kw,solver_status,vmin_pu,vmax_pu,original_limit_status,headroom_design_status,final_status
CAL_006757,REG_007165,2011-02-05 17:30:00,E0000,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,2321.71754006179,1818.125,3.75,CONVERGED_FEASIBLE,0.985467496572309,1.04984026621843,PASS,PASS,PASS
CAL_006758,REG_007164,2011-02-05 17:30:00,E0000,0.0531304937652747,COMMITTED_ANGULAR_INTERIOR,2317.86921907967,1830.7757319399,3.75,CONVERGED_FEASIBLE,0.985497972465624,1.04984173143311,PASS,PASS,PASS
CAL_006759,REG_007163,2011-02-05 17:30:00,E0000,0.105863836403656,COMMITTED_ANGULAR_INTERIOR,2314.04966434658,1843.33189949521,3.75,CONVERGED_FEASIBLE,0.985528182606236,1.04984304121415,PASS,PASS,PASS
CAL_006760,REG_007162,2011-02-05 17:30:00,E0000,0.158212407651458,COMMITTED_ANGULAR_INTERIOR,2310.25797917974,1855.79645036534,3.75,CONVERGED_FEASIBLE,0.985558134996992,1.04984419929345,PASS,PASS,PASS
CAL_006761,REG_007161,2011-02-05 17:30:00,E0000,0.210188290858721,COMMITTED_ANGULAR_INTERIOR,2306.49328836405,1868.17226167814,3.75,CONVERGED_FEASIBLE,0.985587837426809,1.04984520922945,PASS,PASS,PASS
CAL_006762,REG_007159,2011-02-05 17:30:00,E0000,0.261803285185347,COMMITTED_ANGULAR_INTERIOR,2302.75473726877,1880.46214289382,3.75,CONVERGED_FEASIBLE,0.985617297479537,1.04984607441444,PASS,PASS,PASS
CAL_006763,REG_007158,2011-02-05 17:30:00,E0000,0.313068917307228,COMMITTED_ANGULAR_INTERIOR,2299.04149099954,1892.66883859231,3.75,CONVERGED_FEASIBLE,0.985646522542436,1.04984679808143,PASS,PASS,PASS
CAL_006764,REG_007157,2011-02-05 17:30:00,E0000,0.363996452658175,COMMITTED_ANGULAR_INTERIOR,2295.35273358417,1904.79503115003,3.75,CONVERGED_FEASIBLE,0.985675519814283,1.04984738331066,PASS,PASS,PASS
CAL_006765,REG_007156,2011-02-05 17:30:00,E0000,0.414596906232007,COMMITTED_ANGULAR_INTERIOR,2291.68766719022,1916.84334331193,3.75,CONVERGED_FEASIBLE,0.98570429631314,1.04984783303582,PASS,PASS,PASS
CAL_006766,REG_007155,2011-02-05 17:30:00,E0000,0.46488105296784,COMMITTED_ANGULAR_INTERIOR,2288.04551137277,1928.8163406643,3.75,CONVERGED_FEASIBLE,0.985732858883792,1.04984815004983,PASS,PASS,PASS
CAL_006767,REG_007154,2011-02-05 17:30:00,E0000,0.514859437740361,COMMITTED_ANGULAR_INTERIOR,2284.42550235078,1940.71653401352,3.75,CONVERGED_FEASIBLE,0.985761214204874,1.04984833701031,PASS,PASS,PASS
CAL_006768,REG_007153,2011-02-05 17:30:00,E0000,0.564542384975721,COMMITTED_ANGULAR_INTERIOR,2280.82689231068,1952.54638167569,3.75,CONVERGED_FEASIBLE,0.985789368795706,1.04984839644484,PASS,PASS,PASS
CAL_006769,REG_007151,2011-02-05 17:30:00,E0000,0.613940007912561,COMMITTED_ANGULAR_INTERIOR,2277.24894873548,1964.3082916817,3.75,CONVERGED_FEASIBLE,0.985817329022856,1.04984833075583,PASS,PASS,PASS
CAL_006770,REG_007150,2011-02-05 17:30:00,E0000,0.663062217526691,COMMITTED_ANGULAR_INTERIOR,2273.69095375841,1976.00462390231,3.75,CONVERGED_FEASIBLE,0.985845101106428,1.04984814222515,PASS,PASS,PASS
CAL_006771,REG_007149,2011-02-05 17:30:00,E0000,0.711918731136974,COMMITTED_ANGULAR_INTERIOR,2270.15220353955,1987.63769209725,3.75,CONVERGED_FEASIBLE,0.985872691126111,1.04984783301854,PASS,PASS,PASS
CAL_006772,REG_007148,2011-02-05 17:30:00,E0000,0.760519080709053,COMMITTED_ANGULAR_INTERIOR,2266.63200766441,1999.20976589234,3.75,CONVERGED_FEASIBLE,0.985900105026989,1.04984740518972,PASS,PASS,PASS
CAL_006773,REG_007147,2011-02-05 17:30:00,E0000,0.80887262087276,COMMITTED_ANGULAR_INTERIOR,2263.12968856318,2010.7230726886,3.75,CONVERGED_FEASIBLE,0.985927348625126,1.04984686068434,PASS,PASS,PASS
CAL_006774,REG_007146,2011-02-05 17:30:00,E0000,0.85698853666821,COMMITTED_ANGULAR_INTERIOR,2259.6445809497,2022.17979950654,3.75,CONVERGED_FEASIBLE,0.985954427612942,1.04984620134362,PASS,PASS,PASS
CAL_006775,REG_007145,2011-02-05 17:30:00,E0000,0.904875851034879,COMMITTED_ANGULAR_INTERIOR,2256.17603127898,2033.58209476943,3.75,CONVERGED_FEASIBLE,0.985981347564386,1.04984542890786,PASS,PASS,PASS
CAL_006776,REG_007143,2011-02-05 17:30:00,E0000,0.952543432057271,COMMITTED_ANGULAR_INTERIOR,2252.72339722243,2044.93207002849,3.75,CONVERGED_FEASIBLE,0.986008113939916,1.04984454501974,PASS,PASS,PASS
CAL_006777,REG_007142,2011-02-05 17:30:00,E0001,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,2249.04436486001,2056.17012535103,4,CONVERGED_FEASIBLE,0.986033789298395,1.04983355193648,PASS,PASS,PASS
CAL_006778,REG_007141,2011-02-05 17:30:00,E0001,0.051463954075007,COMMITTED_ANGULAR_INTERIOR,2245.67728544782,2067.43342002775,4,CONVERGED_FEASIBLE,0.986060473532922,1.04983472161839,PASS,PASS,PASS
CAL_006779,REG_007140,2011-02-05 17:30:00,E0001,0.102722660223314,COMMITTED_ANGULAR_INTERIOR,2242.32363458151,2078.65179456722,4,CONVERGED_FEASIBLE,0.986087022149721,1.04983577544913,PASS,PASS,PASS
CAL_006780,REG_007139,2011-02-05 17:30:00,E0001,0.153785105411343,COMMITTED_ANGULAR_INTERIOR,2238.98282428003,2089.82721583836,4,CONVERGED_FEASIBLE,0.986113440192636,1.0498367150664,PASS,PASS,PASS
CAL_006781,REG_007138,2011-02-05 17:30:00,E0001,0.204660148370544,COMMITTED_ANGULAR_INTERIOR,2235.65427495224,2100.96162264482,4,CONVERGED_FEASIBLE,0.986139732616397,1.04983754201953,PASS,PASS,PASS
CAL_006782,REG_007137,2011-02-05 17:30:00,E0001,0.255356526038337,COMMITTED_ANGULAR_INTERIOR,2232.33741497547,2112.05692713468,4,CONVERGED_FEASIBLE,0.986165904290597,1.04983825777198,PASS,PASS,PASS
CAL_006783,REG_007135,2011-02-05 17:30:00,E0001,0.305882859848872,COMMITTED_ANGULAR_INTERIOR,2229.03168028398,2123.11501617721,4,CONVERGED_FEASIBLE,0.986191960003542,1.04983886370369,PASS,PASS,PASS
CAL_006784,REG_007134,2011-02-05 17:30:00,E0001,0.356247661861964,COMMITTED_ANGULAR_INTERIOR,2225.73651396796,2134.13775270425,4,CONVERGED_FEASIBLE,0.986217904465988,1.0498393611133,PASS,PASS,PASS
