timestamp,cell_id,convex,nondegenerate,area_before_kw2,area_after_kw2,area_loss_kw2,facet_count_before,facet_count_after
2011-09-11 00:00:00,21,true,true,210728.985594652,209613.421933317,1115.56366133469,3,3
2011-09-11 00:00:00,9,true,true,24254.8974037063,24143.9358454526,110.961558253668,3,3
2011-09-11 00:00:00,0,true,true,35684.492733482,35508.7480537716,175.744679710398,3,3
2011-09-11 00:00:00,13,true,true,251689.767423141,250382.840098825,1306.92732431649,3,3
2011-09-11 00:00:00,2,true,true,273213.602015877,271781.083452865,1432.51856301189,3,3
2011-09-11 00:00:00,18,true,true,375459.307908259,373013.457834672,2445.85007358727,3,3
2011-09-11 00:00:00,22,true,true,353205.247908305,351230.717676766,1974.53023153968,3,3
2011-09-11 00:00:00,8,true,true,279204.638297484,277796.001040776,1408.63725670829,3,3
2011-09-11 00:00:00,12,true,true,218091.311377085,217023.177344863,1068.13403222189,3,3
2011-09-11 00:00:00,10,true,true,340112.177640264,338303.370473922,1808.80716634216,3,3
2011-09-11 00:00:00,5,true,true,630182.36342178,627047.691202734,3134.67221904628,5,5
2011-09-11 00:00:00,4,true,true,278162.653995506,276698.084192757,1464.56980274973,3,3
2011-09-11 00:00:00,14,true,true,299588.365658302,298013.058415349,1575.30724295258,3,3
2011-09-11 00:00:00,11,true,true,193944.487746472,193000.639338542,943.848407930403,3,3
2011-09-11 00:00:00,20,true,true,246031.379608049,244720.552118006,1310.82749004307,3,3
2011-09-11 00:00:00,6,true,true,295529.533913178,294045.530932705,1484.00298047293,3,3
2011-09-11 00:00:00,19,true,true,297264.550319432,295562.48757471,1702.0627447216,3,3
2011-09-11 00:00:00,1,true,true,263492.977018832,262110.738442288,1382.23857654375,3,3
2011-09-11 00:00:00,3,true,true,266850.630656962,265449.602307347,1401.02834961488,3,3
2011-09-11 00:00:00,7,true,true,289959.036747641,288500.688012599,1458.34873504244,3,3
2011-09-11 00:00:00,17,true,true,7985513.03327284,7955222.88183495,30290.1514378898,28,28
2011-09-11 00:00:00,16,true,true,2425431.92938956,863378.886170269,1562053.04321929,6,3
2011-09-11 00:00:00,15,true,true,370775.040486561,368592.853623217,2182.1868633444,3,3
