timestamp,edge_id,boundary_class,guard_relation,normal_sign_category,calibration_point_count,anchor_id,anchor_selection_source,limiting_calibration_id,d_e_star_kw,representability_cap_kw,design_headroom_pu,original_limit_status,headroom_design_status,primary_design_status,replay_design_status,reentry_status,unresolved_count,logical_call_count,retry_count,escalated,final_status
2012-08-24 12:00:00,E0000,VMAX13,NONE,componentwise_nonpositive,6,CAL_019524,COMMITTED_D0_AC,CAL_019524,3.75,1543.38896685544,0.00015,PASS_AT_SEARCH_POINTS,PASS_AT_SEARCH_POINTS,NOT_SEPARATELY_PREREGISTERED,PASS_AT_SEARCH_POINTS,NO_ADDITIONAL_FEASIBILITY_CROSSING_DETECTED_AT_RETREAT_SWEEP_RESOLUTION_0.25_KW,0,15,0,false,EDGE_CALIBRATION_COMPLETE
2012-08-24 12:00:00,E0001,VMAX13,NONE,componentwise_nonpositive,13,CAL_019536,COMMITTED_D0_AC,CAL_019536,4,1545.20880073817,0.00015,PASS_AT_SEARCH_POINTS,PASS_AT_SEARCH_POINTS,NOT_SEPARATELY_PREREGISTERED,PASS_AT_SEARCH_POINTS,NO_ADDITIONAL_FEASIBILITY_CROSSING_DETECTED_AT_RETREAT_SWEEP_RESOLUTION_0.25_KW,0,22,0,false,EDGE_CALIBRATION_COMPLETE
2012-08-24 12:00:00,E0002,VMAX13,NONE,componentwise_nonpositive,19,CAL_019552,COMMITTED_D0_AC,CAL_019552,4,1545.82613985197,0.00015,PASS_AT_SEARCH_POINTS,PASS_AT_SEARCH_POINTS,NOT_SEPARATELY_PREREGISTERED,PASS_AT_SEARCH_POINTS,NO_ADDITIONAL_FEASIBILITY_CROSSING_DETECTED_AT_RETREAT_SWEEP_RESOLUTION_0.25_KW,0,28,0,false,EDGE_CALIBRATION_COMPLETE
2012-08-24 12:00:00,E0003,VMAX13,NONE,componentwise_nonpositive,19,CAL_019574,COMMITTED_D0_AC,CAL_019574,4,1543.60699554143,0.00015,PASS_AT_SEARCH_POINTS,PASS_AT_SEARCH_POINTS,NOT_SEPARATELY_PREREGISTERED,PASS_AT_SEARCH_POINTS,NO_ADDITIONAL_FEASIBILITY_CROSSING_DETECTED_AT_RETREAT_SWEEP_RESOLUTION_0.25_KW,0,28,0,false,EDGE_CALIBRATION_COMPLETE
2012-08-24 12:00:00,E0004,VMAX13,NONE,componentwise_nonpositive,19,CAL_019592,COMMITTED_D0_AC,CAL_019592,4,1539.41598766648,0.00015,PASS_AT_SEARCH_POINTS,PASS_AT_SEARCH_POINTS,NOT_SEPARATELY_PREREGISTERED,PASS_AT_SEARCH_POINTS,NO_ADDITIONAL_FEASIBILITY_CROSSING_DETECTED_AT_RETREAT_SWEEP_RESOLUTION_0.25_KW,0,28,0,false,EDGE_CALIBRATION_COMPLETE
2012-08-24 12:00:00,E0005,VMAX13,NONE,componentwise_nonpositive,20,CAL_019614,COMMITTED_D0_AC,CAL_019614,4,1531.03578398565,0.00015,PASS_AT_SEARCH_POINTS,PASS_AT_SEARCH_POINTS,NOT_SEPARATELY_PREREGISTERED,PASS_AT_SEARCH_POINTS,NO_ADDITIONAL_FEASIBILITY_CROSSING_DETECTED_AT_RETREAT_SWEEP_RESOLUTION_0.25_KW,0,29,0,false,EDGE_CALIBRATION_COMPLETE
2012-08-24 12:00:00,E0006,CLASS_TRANSITION,NONE,componentwise_nonpositive,9,CAL_019633,COMMITTED_D0_AC,CAL_019633,3.5,2110.83569442183,0.00015,PASS_AT_SEARCH_POINTS,PASS_AT_SEARCH_POINTS,NOT_SEPARATELY_PREREGISTERED,PASS_AT_SEARCH_POINTS,NO_ADDITIONAL_FEASIBILITY_CROSSING_DETECTED_AT_RETREAT_SWEEP_RESOLUTION_0.25_KW,0,18,0,false,EDGE_CALIBRATION_COMPLETE
2012-08-24 12:00:00,E0007,VMAX30,NONE,componentwise_nonpositive,9,CAL_019637,COMMITTED_D0_AC,CAL_019637,5,2108.54805942181,0.00015,PASS_AT_SEARCH_POINTS,PASS_AT_SEARCH_POINTS,NOT_SEPARATELY_PREREGISTERED,PASS_AT_SEARCH_POINTS,NO_ADDITIONAL_FEASIBILITY_CROSSING_DETECTED_AT_RETREAT_SWEEP_RESOLUTION_0.25_KW,0,20,0,false,EDGE_CALIBRATION_COMPLETE
2012-08-24 12:00:00,E0008,VMAX30,NONE,componentwise_nonpositive,19,CAL_019654,COMMITTED_D0_AC,CAL_019654,5.25,2108.19001401377,0.00015,PASS_AT_SEARCH_POINTS,PASS_AT_SEARCH_POINTS,NOT_SEPARATELY_PREREGISTERED,PASS_AT_SEARCH_POINTS,NO_ADDITIONAL_FEASIBILITY_CROSSING_DETECTED_AT_RETREAT_SWEEP_RESOLUTION_0.25_KW,0,30,0,false,EDGE_CALIBRATION_COMPLETE
2012-08-24 12:00:00,E0009,VMAX30,NONE,componentwise_nonpositive,19,CAL_019674,COMMITTED_D0_AC,CAL_019674,5.25,2104.65411293559,0.00015,PASS_AT_SEARCH_POINTS,PASS_AT_SEARCH_POINTS,NOT_SEPARATELY_PREREGISTERED,PASS_AT_SEARCH_POINTS,NO_ADDITIONAL_FEASIBILITY_CROSSING_DETECTED_AT_RETREAT_SWEEP_RESOLUTION_0.25_KW,0,30,0,false,EDGE_CALIBRATION_COMPLETE
