timestamp,cell_id,vertex_index_ccw,p13_abs_kw,p30_abs_kw
2011-01-21 18:00:00,0,0,1632.17087592652,710.912075864204
2011-01-21 18:00:00,0,1,274.21875,366.875
2011-01-21 18:00:00,0,2,1741.4509456451,366.875
2011-01-21 18:00:00,1,0,1534.72264955908,1026.06722925928
2011-01-21 18:00:00,1,1,274.21875,366.875
2011-01-21 18:00:00,1,2,1632.17253443415,710.912496046994
2011-01-21 18:00:00,2,0,1441.40371026006,1335.11065825452
2011-01-21 18:00:00,2,1,274.21875,366.875
2011-01-21 18:00:00,2,2,1534.71815573466,1026.06487917203
2011-01-21 18:00:00,3,0,1345.93936525105,1658.9779924604
2011-01-21 18:00:00,3,1,274.21875,366.875
2011-01-21 18:00:00,3,2,1441.39426819635,1335.10282561181
2011-01-21 18:00:00,4,0,1010.32233327488,2198.7742150201
2011-01-21 18:00:00,4,1,274.21875,366.875
2011-01-21 18:00:00,4,2,1345.92613663468,1658.96204358851
2011-01-21 18:00:00,4,3,1241.42700828147,2021.99580039366
2011-01-21 18:00:00,4,4,1138.56314225814,2145.10372822033
2011-01-21 18:00:00,5,0,764.691260530936,2303.07769683094
2011-01-21 18:00:00,5,1,274.21875,366.875
2011-01-21 18:00:00,5,2,1010.22890268376,2198.54169961002
2011-01-21 18:00:00,6,0,524.744256201094,2408.3082995553
2011-01-21 18:00:00,6,1,274.21875,366.875
2011-01-21 18:00:00,6,2,764.688980261599,2303.06869517734
2011-01-21 18:00:00,7,0,274.21875,2520.57513553983
2011-01-21 18:00:00,7,1,274.21875,366.875
2011-01-21 18:00:00,7,2,524.710562257734,2408.03374093247
2011-01-21 18:00:00,8,0,0.769408499837969,2647.02181681674
2011-01-21 18:00:00,8,1,274.21875,366.875
2011-01-21 18:00:00,8,2,274.21875,2520.5449230733
2011-01-21 18:00:00,9,0,-165.840698608013,2726.59739995797
2011-01-21 18:00:00,9,1,274.21875,366.875
2011-01-21 18:00:00,9,2,0.730168351907992,2647.34901928101
2011-01-21 18:00:00,10,0,-345.673232945866,2813.97754571196
2011-01-21 18:00:00,10,1,274.21875,366.875
2011-01-21 18:00:00,10,2,-165.833355881168,2726.55802619366
2011-01-21 18:00:00,11,0,-553.438645133173,2917.1092217758
2011-01-21 18:00:00,11,1,274.21875,366.875
2011-01-21 18:00:00,11,2,-345.661068699948,2813.92952580209
2011-01-21 18:00:00,12,0,-801.504381877076,3043.96611278037
2011-01-21 18:00:00,12,1,274.21875,366.875
2011-01-21 18:00:00,12,2,-553.411469566398,2917.02548657233
2011-01-21 18:00:00,13,0,-1110.12968432614,3207.54411393881
2011-01-21 18:00:00,13,1,274.21875,366.875
2011-01-21 18:00:00,13,2,-801.305528391885,3043.47123739638
2011-01-21 18:00:00,14,0,-5.62308320046195,-1913.4454574543
2011-01-21 18:00:00,14,1,274.21875,366.875
2011-01-21 18:00:00,14,2,-1109.42644044314,3206.10106453847
2011-01-21 18:00:00,14,3,-1484.17723979576,3415.78871984625
2011-01-21 18:00:00,14,4,-2118.45432252848,3227.37529902036
2011-01-21 18:00:00,14,5,-1981.27452109597,2617.33435105178
2011-01-21 18:00:00,14,6,-1879.66383650963,2183.11696159395
2011-01-21 18:00:00,14,7,-1772.72048766696,1740.54572524208
