timestamp,cell_id,vertex_index_ccw,p13_abs_kw,p30_abs_kw
2011-05-11 18:00:00,0,0,1856.11510454004,1196.30114090571
2011-05-11 18:00:00,0,1,649.453125,889.765625
2011-05-11 18:00:00,0,2,1952.08785334954,889.765625
2011-05-11 18:00:00,1,0,1770.26889904325,1477.49378931282
2011-05-11 18:00:00,1,1,649.453125,889.765625
2011-05-11 18:00:00,1,2,1856.11651598329,1196.30149946303
2011-05-11 18:00:00,2,0,1687.86512373083,1753.51047424925
2011-05-11 18:00:00,2,1,649.453125,889.765625
2011-05-11 18:00:00,2,2,1770.49076240612,1477.61012899148
2011-05-11 18:00:00,3,0,1603.15623235911,2042.69612439954
2011-05-11 18:00:00,3,1,649.453125,889.765625
2011-05-11 18:00:00,3,2,1687.85695447341,1753.50367911011
2011-05-11 18:00:00,4,0,1330.97222096105,2590.41606872046
2011-05-11 18:00:00,4,1,649.453125,889.765625
2011-05-11 18:00:00,4,2,1603.14512836054,2042.6827007895
2011-05-11 18:00:00,4,3,1503.19729703313,2391.21184309125
2011-05-11 18:00:00,4,4,1452.86984954789,2539.96966122923
2011-05-11 18:00:00,5,0,1103.32909858933,2686.35044366483
2011-05-11 18:00:00,5,1,649.453125,889.765625
2011-05-11 18:00:00,5,2,1330.8789904597,2590.18342301117
2011-05-11 18:00:00,6,0,881.080642913705,2782.31745712996
2011-05-11 18:00:00,6,1,649.453125,889.765625
2011-05-11 18:00:00,6,2,1103.32742405951,2686.34381534558
2011-05-11 18:00:00,7,0,649.453125,2884.84075993729
2011-05-11 18:00:00,7,1,649.453125,889.765625
2011-05-11 18:00:00,7,2,881.078743038725,2782.30193387993
2011-05-11 18:00:00,8,0,390.85163752887,3002.71284005112
2011-05-11 18:00:00,8,1,649.453125,889.765625
2011-05-11 18:00:00,8,2,649.453125,2884.81094046488
2011-05-11 18:00:00,9,0,243.734959995083,3071.23138292516
2011-05-11 18:00:00,9,1,649.453125,889.765625
2011-05-11 18:00:00,9,2,390.819121979318,3002.97851385116
2011-05-11 18:00:00,10,0,78.4955822401916,3149.79636714248
2011-05-11 18:00:00,10,1,649.453125,889.765625
2011-05-11 18:00:00,10,2,243.74307624288,3071.18774347744
2011-05-11 18:00:00,11,0,1.81092639000021,3187.01397221678
2011-05-11 18:00:00,11,1,649.453125,889.765625
2011-05-11 18:00:00,11,2,78.4229235768553,3150.08397313859
2011-05-11 18:00:00,12,0,-111.962837903909,3242.24502846124
2011-05-11 18:00:00,12,1,649.453125,889.765625
2011-05-11 18:00:00,12,2,1.90978552573517,3186.66330947945
2011-05-11 18:00:00,13,0,-338.249526410049,3354.46098326197
2011-05-11 18:00:00,13,1,649.453125,889.765625
2011-05-11 18:00:00,13,2,-111.838895147217,3241.86209351302
2011-05-11 18:00:00,14,0,-618.355448762878,3498.34047450885
2011-05-11 18:00:00,14,1,649.453125,889.765625
2011-05-11 18:00:00,14,2,-338.202781107919,3354.34433587926
2011-05-11 18:00:00,15,0,-983.842859598984,3694.08688464393
2011-05-11 18:00:00,15,1,649.453125,889.765625
2011-05-11 18:00:00,15,2,-617.880210690356,3497.36265016757
2011-05-11 18:00:00,16,0,-1802.46476500701,3363.24962005039
2011-05-11 18:00:00,16,1,649.453125,889.765625
2011-05-11 18:00:00,16,2,-982.060302477978,3691.02628639468
2011-05-11 18:00:00,16,3,-1511.91168488311,3994.74493551289
2011-05-11 18:00:00,17,0,2644.51697786741,-1122.84602455793
2011-05-11 18:00:00,17,1,649.453125,889.765625
2011-05-11 18:00:00,17,2,-1801.57952959103,3362.356598452
2011-05-11 18:00:00,17,3,-1680.43311293022,2830.34113404804
2011-05-11 18:00:00,17,4,-1575.9343708426,2387.02689522841
2011-05-11 18:00:00,17,5,-1494.1179451977,2050.01897640593
2011-05-11 18:00:00,17,6,-1393.02649681097,1644.54942856289
2011-05-11 18:00:00,17,7,-1328.79469496102,1393.55487636825
2011-05-11 18:00:00,17,8,-1196.17763363958,890.415196499778
2011-05-11 18:00:00,17,9,-1075.68726884741,451.579527985395
2011-05-11 18:00:00,17,10,-975.951662977631,101.216585295621
2011-05-11 18:00:00,17,11,-936.262609422106,-35.9675965187674
2011-05-11 18:00:00,17,12,-842.451182123919,-352.460482908893
2011-05-11 18:00:00,17,13,-724.068027135717,-738.361887071496
2011-05-11 18:00:00,17,14,-647.145526002096,-980.863751275241
2011-05-11 18:00:00,17,15,-549.163897865287,-1167.48176442718
2011-05-11 18:00:00,17,16,-231.934799000632,-1309.95097816245
2011-05-11 18:00:00,17,17,1.37469733537259,-1410.68749267656
2011-05-11 18:00:00,17,18,62.3150347050216,-1436.43007348328
2011-05-11 18:00:00,17,19,351.038055828024,-1556.00751052376
2011-05-11 18:00:00,17,20,650.727580560757,-1675.43373667727
2011-05-11 18:00:00,17,21,980.514244749106,-1801.89422498695
2011-05-11 18:00:00,17,22,1367.41439286458,-1944.15186732402
2011-05-11 18:00:00,17,23,1595.09173400282,-2025.00831062837
2011-05-11 18:00:00,17,24,1856.22323422149,-2115.45508595973
2011-05-11 18:00:00,17,25,2162.75545525842,-2218.3440411346
2011-05-11 18:00:00,17,26,2534.14739794925,-2338.72741886516
2011-05-11 18:00:00,17,27,2954.07399430471,-1907.40630258665
2011-05-11 18:00:00,18,0,2459.09667062352,-615.484982099856
2011-05-11 18:00:00,18,1,649.453125,889.765625
2011-05-11 18:00:00,18,2,2648.04681261101,-1126.40690633911
2011-05-11 18:00:00,19,0,2325.36826902662,-236.137367741845
2011-05-11 18:00:00,19,1,649.453125,889.765625
2011-05-11 18:00:00,19,2,2460.01886230617,-616.252055589835
2011-05-11 18:00:00,20,0,2243.20062191932,2.9140960795827
2011-05-11 18:00:00,20,1,649.453125,889.765625
2011-05-11 18:00:00,20,2,2325.77693509333,-236.411915262451
2011-05-11 18:00:00,21,0,2222.6208024812,64.8352727934082
2011-05-11 18:00:00,21,1,649.453125,889.765625
2011-05-11 18:00:00,21,2,2243.56619599316,2.71066992397073
2011-05-11 18:00:00,22,0,2138.42741161781,314.966563205789
2011-05-11 18:00:00,22,1,649.453125,889.765625
2011-05-11 18:00:00,22,2,2222.30794186562,64.9993291883471
2011-05-11 18:00:00,23,0,2067.92514328586,529.422745805255
2011-05-11 18:00:00,23,1,649.453125,889.765625
2011-05-11 18:00:00,23,2,2138.45151677094,314.957257726488
2011-05-11 18:00:00,24,0,1951.815021478,889.765625
2011-05-11 18:00:00,24,1,649.453125,889.765625
2011-05-11 18:00:00,24,2,2067.65830644557,529.490531954058
