attempt_id,logical_call_id,attempt_index,phase,timestamp,edge_id,calibration_id,d_kw,p13_abs_kw,p30_abs_kw,initialization,solver_status,primary_power_flow_status,replay_status,vmin_pu,vmin_bus,vmax_pu,vmax_bus,maximum_residual,primary_replay_voltage_difference_pu,primary_iterations,replay_iterations,runtime_ms
ATT_T018_000001_1,CALL_T018_000001,1,CONFIGURATION_CONTROL,2011-05-16 07:30:00,,,0,302.109375,405.859375,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.985221782008319,33,1,1,3.66373598126302e-15,8.45989944764369e-14,20,22,0.1972
ATT_T018_000002_1,CALL_T018_000002,1,CONFIGURATION_CONTROL,2011-05-16 07:30:00,,,0,1894.0625,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.992324440626061,33,1.0499977799888,13,1.09101038893268e-14,1.29007915461443e-13,23,25,0.1494
ATT_T018_000003_1,CALL_T018_000003,1,CONFIGURATION_CONTROL,2011-05-16 07:30:00,,,0,-1289.84375,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.900006090465268,18,1,1,2.8421709430404e-14,5.79425396551869e-13,25,27,0.1499
ATT_T018_000004_1,CALL_T018_000004,1,CONFIGURATION_CONTROL,2011-05-16 07:30:00,,,0,1894.375,0,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.992328056172765,33,1.05000986476884,13,1.10105707285004e-14,1.28563826251593e-13,23,25,0.1461
ATT_T018_000005_1,CALL_T018_000005,1,ANCHOR_SEARCH,2011-05-16 07:30:00,E0000,CAL_012768,0,1705.35638486491,582.296873050237,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.996064965906595,25,1.05000936217824,13,6.77692322657046e-15,2.63122856836162e-13,22,25,0.1701
ATT_T018_000006_1,CALL_T018_000006,1,ANCHOR_SEARCH,2011-05-16 07:30:00,E0000,CAL_012768,0.5,1704.87976652254,582.145760655933,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.996062942917244,25,1.04998891534989,13,6.75778802490569e-15,2.62234678416462e-13,22,25,0.1442
ATT_T018_000007_1,CALL_T018_000007,1,ANCHOR_SEARCH,2011-05-16 07:30:00,E0000,CAL_012768,1,1704.40314818016,581.994648261629,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.996060919833897,25,1.0499684676153,13,6.75141183551974e-15,2.62012633811537e-13,22,25,0.1384
ATT_T018_000008_1,CALL_T018_000008,1,ANCHOR_SEARCH,2011-05-16 07:30:00,E0000,CAL_012768,2,1703.44991149541,581.692423473021,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.996056873385176,25,1.04992756942694,13,6.73866279233219e-15,2.61568544601687e-13,22,25,0.1361
ATT_T018_000009_1,CALL_T018_000009,1,ANCHOR_SEARCH,2011-05-16 07:30:00,E0000,CAL_012768,4,1701.54343812592,581.087973895804,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.996048779359361,25,1.04984576217064,13,6.7980800761529e-15,2.60236276972137e-13,22,25,0.1558
ATT_T018_000010_1,CALL_T018_000010,1,ANCHOR_SEARCH,2011-05-16 07:30:00,E0000,CAL_012768,3,1702.49667481066,581.390198684412,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.996052826560356,25,1.04988666761234,13,6.71954761397229e-15,2.60902410786912e-13,22,25,0.1383
