calibration_membership_id,registry_id,timestamp,edge_id,t,source_kind,p13_abs_kw,p30_abs_kw,d_e_star_kw,solver_status,vmin_pu,vmax_pu,original_limit_status,headroom_design_status,final_status
CAL_018765,REG_018859,2012-08-05 23:30:00,E0000,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1572.26162590749,-50.625,3.5,CONVERGED_FEASIBLE,0.998933005407118,1.04984764094627,PASS,PASS,PASS
CAL_018766,REG_018858,2012-08-05 23:30:00,E0000,0.197124995906615,LOW_SAMPLE_ENRICHMENT,1569.03430401805,-40.6684717577403,3.5,CONVERGED_FEASIBLE,0.998958549913513,1.04984837817486,PASS,PASS,PASS
CAL_018767,REG_018857,2012-08-05 23:30:00,E0000,0.394249991813229,COMMITTED_ANGULAR_INTERIOR,1565.80698212862,-30.7119435154807,3.5,CONVERGED_FEASIBLE,0.998984067620645,1.04984901152597,PASS,PASS,PASS
CAL_018768,REG_018856,2012-08-05 23:30:00,E0000,0.589818570351397,LOW_SAMPLE_ENRICHMENT,1562.60514183688,-20.8340278987504,3.5,CONVERGED_FEASIBLE,0.999009357412047,1.04984953736927,PASS,PASS,PASS
CAL_018769,REG_018855,2012-08-05 23:30:00,E0000,0.785387148889564,COMMITTED_ANGULAR_INTERIOR,1559.40330154514,-10.9561122820201,3.5,CONVERGED_FEASIBLE,0.999034620913548,1.04984996125357,PASS,PASS,PASS
CAL_018770,REG_018854,2012-08-05 23:30:00,E0001,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1555.3733475804,-0.132784030747786,4,CONVERGED_FEASIBLE,0.999060619979065,1.04982989350311,PASS,PASS,PASS
CAL_018771,REG_018853,2012-08-05 23:30:00,E0001,0.0271235397793899,COMMITTED_ANGULAR_INTERIOR,1552.56482595727,8.62914397814719,4,CONVERGED_FEASIBLE,0.999083081836544,1.04983131910463,PASS,PASS,PASS
CAL_018772,REG_018851,2012-08-05 23:30:00,E0001,0.0873432275338231,COMMITTED_ANGULAR_INTERIOR,1546.32934575919,28.0823780734776,4,CONVERGED_FEASIBLE,0.999091736003301,1.04983419980821,PASS,PASS,PASS
CAL_018773,REG_018850,2012-08-05 23:30:00,E0001,0.147125234000511,COMMITTED_ANGULAR_INTERIOR,1540.1391855072,47.3942245783513,4,CONVERGED_FEASIBLE,0.99909948575629,1.04983667251193,PASS,PASS,PASS
CAL_018774,REG_018849,2012-08-05 23:30:00,E0001,0.206483321342954,COMMITTED_ANGULAR_INTERIOR,1533.99292019062,66.5691291914793,4,CONVERGED_FEASIBLE,0.999107165011685,1.04983874715104,PASS,PASS,PASS
CAL_018775,REG_018848,2012-08-05 23:30:00,E0001,0.265430928985343,COMMITTED_ANGULAR_INTERIOR,1527.88915821701,85.6114333545836,4,CONVERGED_FEASIBLE,0.99911477588317,1.04984043319077,PASS,PASS,PASS
CAL_018776,REG_018847,2012-08-05 23:30:00,E0001,0.323981186909452,COMMITTED_ANGULAR_INTERIOR,1521.82654003527,104.525378547795,4,CONVERGED_FEASIBLE,0.999122320426126,1.04984173964649,PASS,PASS,PASS
CAL_018777,REG_018846,2012-08-05 23:30:00,E0001,0.382146928425366,COMMITTED_ANGULAR_INTERIOR,1515.80373681337,123.315110415082,4,CONVERGED_FEASIBLE,0.999129800640071,1.04984267510277,PASS,PASS,PASS
CAL_018778,REG_018844,2012-08-05 23:30:00,E0001,0.439940702443654,COMMITTED_ANGULAR_INTERIOR,1509.81944916756,141.984682728625,4,CONVERGED_FEASIBLE,0.999137218470983,1.0498432477313,PASS,PASS,PASS
CAL_018779,REG_018843,2012-08-05 23:30:00,E0001,0.497374785275083,COMMITTED_ANGULAR_INTERIOR,1503.87240594058,160.538061200571,4,CONVERGED_FEASIBLE,0.999144575813524,1.04984346530786,PASS,PASS,PASS
CAL_018780,REG_018842,2012-08-05 23:30:00,E0001,0.554461191982582,COMMITTED_ANGULAR_INTERIOR,1497.96136302625,178.979127150144,4,CONVERGED_FEASIBLE,0.999151874513167,1.04984333522831,PASS,PASS,PASS
CAL_018781,REG_018841,2012-08-05 23:30:00,E0001,0.611211687308811,COMMITTED_ANGULAR_INTERIOR,1492.0851022379,197.311681033668,4,CONVERGED_FEASIBLE,0.999159116368227,1.04984286452374,PASS,PASS,PASS
CAL_018782,REG_018840,2012-08-05 23:30:00,E0001,0.667637796201487,COMMITTED_ANGULAR_INTERIOR,1486.24243021858,215.539445844637,4,CONVERGED_FEASIBLE,0.99916630313181,1.04984205987468,PASS,PASS,PASS
CAL_018783,REG_018839,2012-08-05 23:30:00,E0001,0.723750813957428,COMMITTED_ANGULAR_INTERIOR,1480.43217739065,233.666070390634,4,CONVERGED_FEASIBLE,0.999173436513673,1.0498409276246,PASS,PASS,PASS
CAL_018784,REG_018837,2012-08-05 23:30:00,E0001,0.779561816005242,COMMITTED_ANGULAR_INTERIOR,1474.65319694287,251.6951324535,4,CONVERGED_FEASIBLE,0.999180518182019,1.04983947379262,PASS,PASS,PASS
CAL_018785,REG_018836,2012-08-05 23:30:00,E0001,0.835081667345511,COMMITTED_ANGULAR_INTERIOR,1468.90436385286,269.630141838876,4,CONVERGED_FEASIBLE,0.9991875497652,1.04983770408551,PASS,PASS,PASS
CAL_018786,REG_018835,2012-08-05 23:30:00,E0001,0.890321031666422,COMMITTED_ANGULAR_INTERIOR,1463.18457394325,287.474543320895,4,CONVERGED_FEASIBLE,0.999194532853366,1.04983562390903,PASS,PASS,PASS
CAL_018787,REG_018834,2012-08-05 23:30:00,E0001,0.94529038015189,COMMITTED_ANGULAR_INTERIOR,1457.49274296962,305.231719487536,4,CONVERGED_FEASIBLE,0.999201469000043,1.04983323837862,PASS,PASS,PASS
CAL_018788,REG_018833,2012-08-05 23:30:00,E0002,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1451.82953687559,322.905431135786,4,CONVERGED_FEASIBLE,0.999208360825154,1.04983062582099,PASS,PASS,PASS
CAL_018789,REG_018831,2012-08-05 23:30:00,E0002,0.0515737278969972,COMMITTED_ANGULAR_INTERIOR,1446.32575502602,340.5340469959,4,CONVERGED_FEASIBLE,0.999215294654094,1.04983341082204,PASS,PASS,PASS
CAL_018790,REG_018830,2012-08-05 23:30:00,E0002,0.102929905507922,COMMITTED_ANGULAR_INTERIOR,1440.84518944111,358.088301149389,4,CONVERGED_FEASIBLE,0.999222186829373,1.0498358807094,PASS,PASS,PASS
CAL_018791,REG_018829,2012-08-05 23:30:00,E0002,0.154077680110845,COMMITTED_ANGULAR_INTERIOR,1435.38686395284,375.57132026283,4,CONVERGED_FEASIBLE,0.999229038766725,1.04983804039343,PASS,PASS,PASS
CAL_018792,REG_018828,2012-08-05 23:30:00,E0002,0.205026061656802,COMMITTED_ANGULAR_INTERIOR,1429.94981704831,392.986184062515,4,CONVERGED_FEASIBLE,0.999235851853124,1.04983989452881,PASS,PASS,PASS
CAL_018793,REG_018827,2012-08-05 23:30:00,E0002,0.255783929469952,COMMITTED_ANGULAR_INTERIOR,1424.5331011547,410.335927624654,4,CONVERGED_FEASIBLE,0.999242627448009,1.04984144752245,PASS,PASS,PASS
CAL_018794,REG_018826,2012-08-05 23:30:00,E0002,0.306360038763058,COMMITTED_ANGULAR_INTERIOR,1419.13578194394,427.623543602463,4,CONVERGED_FEASIBLE,0.99924936688446,1.04984270354092,PASS,PASS,PASS
CAL_018795,REG_018824,2012-08-05 23:30:00,E0002,0.356763026977339,COMMITTED_ANGULAR_INTERIOR,1413.75693765617,444.851984393208,4,CONVERGED_FEASIBLE,0.999256071470332,1.04984366651748,PASS,PASS,PASS
CAL_018796,REG_018823,2012-08-05 23:30:00,E0002,0.407001419956815,COMMITTED_ANGULAR_INTERIOR,1408.39565844083,462.024164248684,4,CONVERGED_FEASIBLE,0.999262742489352,1.04984434015869,PASS,PASS,PASS
CAL_018797,REG_018822,2012-08-05 23:30:00,E0002,0.45708363796688,COMMITTED_ANGULAR_INTERIOR,1403.05104571436,479.142961332447,4,CONVERGED_FEASIBLE,0.999269381202179,1.04984472795061,PASS,PASS,PASS
CAL_018798,REG_018821,2012-08-05 23:30:00,E0002,0.50701800156646,COMMITTED_ANGULAR_INTERIOR,1397.72221153356,496.211219726998,4,CONVERGED_FEASIBLE,0.99927598884743,1.04984483316464,PASS,PASS,PASS
CAL_018799,REG_018820,2012-08-05 23:30:00,E0002,0.556812737342751,COMMITTED_ANGULAR_INTERIOR,1392.40827798357,513.231751393999,4,CONVERGED_FEASIBLE,0.999282566642665,1.04984465886303,PASS,PASS,PASS
CAL_018800,REG_018819,2012-08-05 23:30:00,E0002,0.606475983517202,COMMITTED_ANGULAR_INTERIOR,1387.10837657968,530.207338090469,4,CONVERGED_FEASIBLE,0.999289115785357,1.04984420790398,PASS,PASS,PASS
CAL_018801,REG_018817,2012-08-05 23:30:00,E0002,0.656015795431112,COMMITTED_ANGULAR_INTERIOR,1381.82164768183,547.140733243847,4,CONVERGED_FEASIBLE,0.999295637453811,1.04984348294648,PASS,PASS,PASS
CAL_018802,REG_018816,2012-08-05 23:30:00,E0002,0.705440150918907,COMMITTED_ANGULAR_INTERIOR,1376.54723992129,564.034663788642,4,CONVERGED_FEASIBLE,0.999302132808078,1.04984248645477,PASS,PASS,PASS
CAL_018803,REG_018815,2012-08-05 23:30:00,E0002,0.754756955576916,COMMITTED_ANGULAR_INTERIOR,1371.28430963831,580.891831967383,4,CONVERGED_FEASIBLE,0.999308602990818,1.04984122070255,PASS,PASS,PASS
CAL_018804,REG_018814,2012-08-05 23:30:00,E0002,0.803974047935214,COMMITTED_ANGULAR_INTERIOR,1366.03202033025,597.714917098421,4,CONVERGED_FEASIBLE,0.99931504912816,1.04983968777684,PASS,PASS,PASS
CAL_018805,REG_018813,2012-08-05 23:30:00,E0002,0.853099204539861,COMMITTED_ANGULAR_INTERIOR,1360.78954210921,614.506577313111,4,CONVERGED_FEASIBLE,0.999321472330524,1.04983788958159,PASS,PASS,PASS
CAL_018806,REG_018812,2012-08-05 23:30:00,E0002,0.902140144952696,COMMITTED_ANGULAR_INTERIOR,1355.55605116846,631.26945126481,4,CONVERGED_FEASIBLE,0.999327873693427,1.04983582784104,PASS,PASS,PASS
CAL_018807,REG_018810,2012-08-05 23:30:00,E0002,0.951104536675602,COMMITTED_ANGULAR_INTERIOR,1350.33072925693,648.006159812061,4,CONVERGED_FEASIBLE,0.999334254298267,1.04983350410272,PASS,PASS,PASS
CAL_018808,REG_018809,2012-08-05 23:30:00,E0003,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1345.10776480305,664.716699340956,4,CONVERGED_FEASIBLE,0.99934061132835,1.04983069062934,PASS,PASS,PASS
CAL_018809,REG_018808,2012-08-05 23:30:00,E0003,0.0500065522656085,COMMITTED_ANGULAR_INTERIOR,1340.01466347518,681.472230240579,4,CONVERGED_FEASIBLE,0.999347046390573,1.04983329000441,PASS,PASS,PASS
CAL_018810,REG_018807,2012-08-05 23:30:00,E0003,0.0999666526527958,COMMITTED_ANGULAR_INTERIOR,1334.9262932098,698.212196662169,4,CONVERGED_FEASIBLE,0.999353464792177,1.04983562582068,PASS,PASS,PASS
CAL_018811,REG_018806,2012-08-05 23:30:00,E0003,0.149887965590519,COMMITTED_ANGULAR_INTERIOR,1329.84187339494,714.939166700714,4,CONVERGED_FEASIBLE,0.999359867572032,1.04983769965812,PASS,PASS,PASS
CAL_018812,REG_018805,2012-08-05 23:30:00,E0003,0.199778131796765,COMMITTED_ANGULAR_INTERIOR,1324.76062583355,731.655700506444,4,CONVERGED_FEASIBLE,0.999366255759157,1.04983951292992,PASS,PASS,PASS
