attempt_id,logical_call_id,attempt_index,phase,timestamp,edge_id,calibration_id,d_kw,p13_abs_kw,p30_abs_kw,initialization,solver_status,primary_power_flow_status,replay_status,vmin_pu,vmin_bus,vmax_pu,vmax_bus,maximum_residual,primary_replay_voltage_difference_pu,primary_iterations,replay_iterations,runtime_ms
ATT_T012_000001_1,CALL_T012_000001,1,CONFIGURATION_CONTROL,2011-02-06 00:00:00,,,0,461.953125,628.59375,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.987136108395725,33,1,1,6.88338275267597e-15,1.48103751484996e-13,20,22,0.1865
ATT_T012_000002_1,CALL_T012_000002,1,CONFIGURATION_CONTROL,2011-02-06 00:00:00,,,0,2057.1875,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.98706353361905,33,1.04999591529574,13,1.68976584895088e-14,1.98951966012828e-13,23,25,0.1378
ATT_T012_000003_1,CALL_T012_000003,1,CONFIGURATION_CONTROL,2011-02-06 00:00:00,,,0,-1133.28125,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.900001350054533,18,1,1,2.03170813506404e-14,4.42312853010662e-13,25,27,0.1394
ATT_T012_000004_1,CALL_T012_000004,1,CONFIGURATION_CONTROL,2011-02-06 00:00:00,,,0,2057.5,0,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.987067139272395,33,1.05000793226671,13,1.69864179457949e-14,1.98951966012828e-13,23,25,0.1361
ATT_T012_000005_1,CALL_T012_000005,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0000,CAL_008268,0,1803.35856446533,780.484725589733,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.994387058430252,25,1.05000764059381,13,9.12969655016874e-15,1.15463194561016e-13,23,25,0.1692
ATT_T012_000006_1,CALL_T012_000006,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0000,CAL_008268,0.5,1802.8816975672,780.334399406147,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994385047143245,25,1.04998726167459,13,9.11706231654801e-15,1.15685239165941e-13,23,25,0.1365
ATT_T012_000007_1,CALL_T012_000007,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0000,CAL_008268,1,1802.40483066908,780.184073222561,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994383035762864,25,1.04996688185552,13,9.11706231654801e-15,1.15463194561016e-13,23,25,0.1347
ATT_T012_000008_1,CALL_T012_000008,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0000,CAL_008268,2,1801.45109687283,779.88342085539,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994379012721942,25,1.04992611951739,13,9.08549260836545e-15,1.15463194561016e-13,23,25,0.1291
ATT_T012_000009_1,CALL_T012_000009,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0000,CAL_008268,4,1799.54362928032,779.282116121046,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994370965519194,25,1.04984458403834,13,8.96364370024372e-15,1.14130926931466e-13,23,25,0.129
ATT_T012_000010_1,CALL_T012_000010,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0000,CAL_008268,3,1800.49736307657,779.582768488218,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994374989307411,25,1.04988535357861,13,9.07287111521382e-15,1.14352971536391e-13,23,25,0.1319
ATT_T012_000011_1,CALL_T012_000011,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0000,CAL_008268,3.5,1800.02049617845,779.432442304632,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994372977460018,25,1.04986496925871,13,8.97001472567742e-15,1.14575016141316e-13,23,25,0.1395
ATT_T012_000012_1,CALL_T012_000012,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0000,CAL_008268,3.75,1799.78206272938,779.357279212839,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994371971501286,25,1.04985477676109,13,9.04763916745599e-15,1.14575016141316e-13,23,25,0.1441
ATT_T012_000013_1,CALL_T012_000013,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008260,4,1841.94809622212,644.766051554774,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.99403570560459,25,1.04983521432967,13,9.85366912278418e-15,1.23012711128467e-13,23,25,0.1412
ATT_T012_000014_1,CALL_T012_000014,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008261,4,1836.51307137355,662.007116144804,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.99407893507169,25,1.04983741221967,13,9.75229385727802e-15,1.21680443498917e-13,23,25,0.1283
ATT_T012_000015_1,CALL_T012_000015,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008262,4,1831.11893581862,679.118471124988,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.99412176365552,25,1.04983930244412,13,9.65113090157745e-15,1.20570220474292e-13,23,25,0.1312
ATT_T012_000016_1,CALL_T012_000016,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008263,4,1825.76441739036,696.104152081783,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994164203348619,25,1.04984089260073,13,9.46577293848494e-15,1.19237952844742e-13,23,25,0.1288
ATT_T012_000017_1,CALL_T012_000017,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008264,4,1820.44827452295,712.968097528333,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994206265808667,25,1.04984218992876,13,9.37676690162347e-15,1.18349774425042e-13,23,25,0.1305
ATT_T012_000018_1,CALL_T012_000018,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008265,4,1815.16929499266,729.714152898269,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994247962372499,25,1.04984320132455,13,9.29426439314117e-15,1.17461596005342e-13,23,25,0.1595
ATT_T012_000019_1,CALL_T012_000019,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008266,4,1809.92629470967,746.346074378509,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994289304069482,25,1.04984393335605,13,9.21823632840109e-15,1.16351372980716e-13,23,25,0.1326
ATT_T012_000020_1,CALL_T012_000020,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008267,4,1804.71811655788,762.867532589516,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994330301634305,25,1.04984439227668,13,9.12337898164615e-15,1.15241149956091e-13,23,25,0.132
ATT_T012_000021_1,CALL_T012_000021,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008269,4,1794.40172640771,795.593334930947,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994411305905607,25,1.04984451430365,13,8.97203274970751e-15,1.13464793116691e-13,23,25,0.13
ATT_T012_000022_1,CALL_T012_000022,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008270,4,1789.29132522798,811.804623614178,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994451332715408,25,1.04984418845761,13,8.80464706264515e-15,1.13020703906841e-13,23,25,0.1314
ATT_T012_000023_1,CALL_T012_000023,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008271,4,1784.21136579449,827.919344548821,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994491055621581,25,1.04984361161856,13,8.72218687710995e-15,1.11910480882216e-13,23,25,0.13
ATT_T012_000024_1,CALL_T012_000024,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008272,4,1779.16080997106,843.940790925508,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994530484058482,25,1.04984278864847,13,8.57014917910686e-15,1.11022302462516e-13,23,25,0.1506
ATT_T012_000025_1,CALL_T012_000025,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008273,4,1774.13864051182,859.872189666345,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994569627231664,25,1.04984172416277,13,8.57667777348337e-15,1.0902390101819e-13,23,25,0.1684
ATT_T012_000026_1,CALL_T012_000026,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008274,4,1769.14386017405,875.716704239089,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994608494127306,25,1.04984042253956,13,8.51357039445301e-15,1.08801856413265e-13,23,25,0.1338
ATT_T012_000027_1,CALL_T012_000027,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008275,4,1764.1754908624,891.477437372056,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994647093521247,25,1.0498388879283,13,8.35963945025777e-15,1.0902390101819e-13,23,25,0.132
ATT_T012_000028_1,CALL_T012_000028,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008276,4,1759.23257280263,907.157433674954,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994685433987671,25,1.04983712425806,13,8.29604184348736e-15,1.07469588783715e-13,23,25,0.143
ATT_T012_000029_1,CALL_T012_000029,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008277,4,1754.31416374359,922.759682170562,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994723523907433,25,1.04983513524528,13,8.2261926125011e-15,1.0680345496894e-13,23,25,0.1466
ATT_T012_000030_1,CALL_T012_000030,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0000,CAL_008278,4,1749.41933818572,938.287118741964,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994761371476074,25,1.04983292440104,13,8.15645948946023e-15,1.0635936575909e-13,23,25,0.1432
ATT_T012_000031_1,CALL_T012_000031,1,LOCAL_REENTRY_STENCIL,2011-02-06 00:00:00,E0000,CAL_008268,4.25,1799.30519583126,779.206953029253,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994369959513743,25,1.04983439109044,13,8.95727351862526e-15,1.14797060746241e-13,23,25,0.1694
ATT_T012_000032_1,CALL_T012_000032,1,LOCAL_REENTRY_STENCIL,2011-02-06 00:00:00,E0000,CAL_008268,3.75,1799.78206272938,779.357279212839,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994371971501286,25,1.04985477676109,13,9.04763916745599e-15,1.14575016141316e-13,23,25,0.152
ATT_T012_000033_1,CALL_T012_000033,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0001,CAL_008290,0,1697.22782694743,1121.47195291032,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.995220816605169,25,1.05000654752558,13,7.54645785993677e-15,1.00364161426114e-13,23,25,0.1464
ATT_T012_000034_1,CALL_T012_000034,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0001,CAL_008290,0.5,1696.74985305724,1121.32518452033,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.995218825308999,25,1.04998612333734,13,7.53381438365103e-15,1.00808250635964e-13,23,25,0.1434
ATT_T012_000035_1,CALL_T012_000035,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0001,CAL_008290,1,1696.27187916706,1121.17841613034,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.995216833920015,25,1.04996569824187,13,7.52749427630508e-15,1.00364161426114e-13,23,25,0.1648
ATT_T012_000036_1,CALL_T012_000036,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0001,CAL_008290,2,1695.31593138668,1120.88487935037,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.995212850863568,25,1.04992484532885,13,7.50222478300754e-15,9.9475983006414e-14,23,25,0.1452
ATT_T012_000037_1,CALL_T012_000037,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0001,CAL_008290,4,1693.40403582594,1120.29780579041,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.995204883636493,25,1.0498431286115,13,7.37464390561192e-15,9.9253938401489e-14,23,25,0.1712
ATT_T012_000038_1,CALL_T012_000038,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0001,CAL_008290,3,1694.35998360631,1120.59134257039,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.995208867435752,25,1.04988398878567,13,7.4832842234689e-15,9.9475983006414e-14,23,25,0.1579
ATT_T012_000039_1,CALL_T012_000039,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0001,CAL_008290,3.5,1693.88200971612,1120.4445741804,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.995206875582558,25,1.04986355915251,13,7.39380416238204e-15,1.00142116821189e-13,23,25,0.1469
ATT_T012_000040_1,CALL_T012_000040,1,ANCHOR_SEARCH,2011-02-06 00:00:00,E0001,CAL_008290,3.75,1693.64302277103,1120.3711899854,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.995205879621135,25,1.04985334399549,13,7.46435365668987e-15,9.96980276113391e-14,23,25,0.1421
ATT_T012_000041_1,CALL_T012_000041,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0001,CAL_008280,4,1739.80420293005,969.188507815789,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994836910541793,25,1.04983275685065,13,7.95961000618513e-15,1.04805053524615e-13,23,25,0.1712
ATT_T012_000042_1,CALL_T012_000042,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0001,CAL_008281,4,1735.08962108252,984.542270478441,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994874552572853,25,1.04983478667497,13,7.90215727185476e-15,1.04360964314765e-13,23,25,0.1834
ATT_T012_000043_1,CALL_T012_000043,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0001,CAL_008282,4,1730.39375062509,999.83509661439,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994911987884289,25,1.04983658786756,13,7.86389777976195e-15,1.04360964314765e-13,23,25,0.1477
ATT_T012_000044_1,CALL_T012_000044,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0001,CAL_008283,4,1725.71576931663,1015.06966397864,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994949223833135,25,1.04983816374627,13,7.79384520239964e-15,1.03028696685215e-13,23,25,0.1462
ATT_T012_000045_1,CALL_T012_000045,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0001,CAL_008284,4,1721.05486659862,1030.24861227997,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.994986267637582,25,1.04983951745065,13,7.74297238725487e-15,1.02362562870439e-13,23,25,0.142
ATT_T012_000046_1,CALL_T012_000046,1,EDGE_CANDIDATE_SCREEN,2011-02-06 00:00:00,E0001,CAL_008285,4,1716.4102430048,1045.37454510354,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.995023126383014,25,1.04984065194717,13,7.70485980442163e-15,1.02584607475364e-13,23,25,0.1459
