timestamp,cell_id,convex,nondegenerate,area_before_kw2,area_after_kw2,area_loss_kw2,facet_count_before,facet_count_after
2011-09-30 05:30:00,15,true,true,383492.648524879,381263.685717595,2228.96280728327,3,3
2011-09-30 05:30:00,4,true,true,290195.960283151,288700.39226701,1495.5680161413,3,3
2011-09-30 05:30:00,1,true,true,182502.153468912,181623.815462859,878.338006052916,3,3
2011-09-30 05:30:00,8,true,true,193004.391378662,192045.016080141,959.375298521103,3,3
2011-09-30 05:30:00,7,true,true,298669.527916019,297118.2060066,1551.32190941874,3,3
2011-09-30 05:30:00,0,true,true,129797.661113931,129172.384607501,625.276506430688,3,3
2011-09-30 05:30:00,17,true,true,7667756.84300571,7646311.44632258,21445.3966831276,26,26
2011-09-30 05:30:00,5,true,true,654189.753438744,650916.275048166,3273.47839057795,5,5
2011-09-30 05:30:00,6,true,true,304314.893049498,302808.581231656,1506.31181784172,3,3
2011-09-30 05:30:00,16,true,true,2700368.37746053,2693175.47615476,7192.9013057705,7,7
2011-09-30 05:30:00,3,true,true,278426.581375179,276995.949833945,1430.63154123374,3,3
2011-09-30 05:30:00,21,true,true,368960.235051747,366941.161610826,2019.07344092132,3,3
2011-09-30 05:30:00,14,true,true,309546.242524364,307863.565049772,1682.67747459258,3,3
2011-09-30 05:30:00,2,true,true,285147.421071025,283684.302752437,1463.11831858748,3,3
2011-09-30 05:30:00,11,true,true,199999.821829961,199040.008651852,959.813178108656,3,3
2011-09-30 05:30:00,10,true,true,350587.783080847,348749.422782407,1838.36029843986,3,3
2011-09-30 05:30:00,13,true,true,259868.005507569,258536.606522768,1331.39898480088,3,3
2011-09-30 05:30:00,18,true,true,311218.873149273,309474.390555435,1744.48259383824,3,3
2011-09-30 05:30:00,20,true,true,220281.297012274,219139.699852336,1141.5971599379,3,3
2011-09-30 05:30:00,19,true,true,257364.298904862,256021.322634506,1342.97627035537,3,3
2011-09-30 05:30:00,12,true,true,225021.982327401,223933.681544755,1088.30078264672,3,3
2011-09-30 05:30:00,9,true,true,119641.071863094,119073.497556174,567.574306919909,3,3
