attempt_id,logical_call_id,attempt_index,phase,timestamp,edge_id,calibration_id,d_kw,p13_abs_kw,p30_abs_kw,initialization,solver_status,primary_power_flow_status,replay_status,vmin_pu,vmin_bus,vmax_pu,vmax_bus,maximum_residual,primary_replay_voltage_difference_pu,primary_iterations,replay_iterations,runtime_ms
ATT_T003_000001_1,CALL_T003_000001,1,CONFIGURATION_CONTROL,2010-07-02 18:00:00,,,0,825.234375,1134.53125,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.986291948169605,25,1,1,9.65894031423886e-15,1.81521464526213e-13,21,23,0.2833
ATT_T003_000002_1,CALL_T003_000002,1,CONFIGURATION_CONTROL,2010-07-02 18:00:00,,,0,2427.8125,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.975071160469231,33,1.04999458991875,13,1.60962298276214e-14,1.89182003396127e-13,24,26,0.2553
ATT_T003_000003_1,CALL_T003_000003,1,CONFIGURATION_CONTROL,2010-07-02 18:00:00,,,0,-777.34375,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.90000406179447,18,1,1,1.04360964314765e-14,7.9924955542765e-13,24,27,0.1985
ATT_T003_000004_1,CALL_T003_000004,1,CONFIGURATION_CONTROL,2010-07-02 18:00:00,,,0,2428.125,0,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.97507474405501,33,1.05000645407911,13,1.61089496852768e-14,1.89404048001052e-13,24,26,0.2117
ATT_T003_000005_1,CALL_T003_000005,1,ANCHOR_SEARCH,2010-07-02 18:00:00,E0000,CAL_001511,0,2012.35972306943,1269.30226978652,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.990692543554155,25,1.05000399250198,13,1.71133832173596e-14,2.30038210702332e-13,23,25,0.3226
ATT_T003_000006_1,CALL_T003_000006,1,ANCHOR_SEARCH,2010-07-02 18:00:00,E0000,CAL_001511,0.5,2011.8822487679,1269.15388416935,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.990690560142571,25,1.04998376036149,13,1.71786217540176e-14,2.29372076887557e-13,23,25,0.2769
ATT_T003_000007_1,CALL_T003_000007,1,ANCHOR_SEARCH,2010-07-02 18:00:00,E0000,CAL_001511,1,2011.40477446638,1269.00549855219,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.990688576639004,25,1.04996352733447,13,1.71659876893564e-14,2.29372076887557e-13,23,25,0.2129
ATT_T003_000008_1,CALL_T003_000008,1,ANCHOR_SEARCH,2010-07-02 18:00:00,E0000,CAL_001511,2,2010.44982586332,1268.70872731785,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.990684609355887,25,1.04992305862037,13,1.70498775673567e-14,2.28705943072782e-13,23,25,0.2028
ATT_T003_000009_1,CALL_T003_000009,1,ANCHOR_SEARCH,2010-07-02 18:00:00,E0000,CAL_001511,4,2008.53992865722,1268.11518484918,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.990676673685455,25,1.04984211054918,13,1.69610471008748e-14,2.27373675443232e-13,23,25,0.1952
ATT_T003_000010_1,CALL_T003_000010,1,ANCHOR_SEARCH,2010-07-02 18:00:00,E0000,CAL_001511,3,2009.49487726027,1268.41195608352,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.990680641704728,25,1.04988258635888,13,1.69864179457949e-14,2.28261853862932e-13,23,25,0.1929
ATT_T003_000011_1,CALL_T003_000011,1,ANCHOR_SEARCH,2010-07-02 18:00:00,E0000,CAL_001511,3.5,2009.01740295875,1268.26357046635,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.990678657741111,25,1.04986234889761,13,1.69737315903329e-14,2.28483898467857e-13,23,25,0.2293
ATT_T003_000012_1,CALL_T003_000012,1,ANCHOR_SEARCH,2010-07-02 18:00:00,E0000,CAL_001511,3.75,2008.77866580798,1268.18937765777,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.990677665724788,25,1.0498522298343,13,1.69737315903329e-14,2.28039809258007e-13,23,25,0.1964
ATT_T003_000013_1,CALL_T003_000013,1,EDGE_CANDIDATE_SCREEN,2010-07-02 18:00:00,E0000,CAL_001503,4,2045.63364653839,1148.75525378253,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.990384225215562,25,1.04983531627919,13,1.80418073513917e-14,2.37809771874709e-13,23,25,0.2772
ATT_T003_000014_1,CALL_T003_000014,1,EDGE_CANDIDATE_SCREEN,2010-07-02 18:00:00,E0000,CAL_001504,4,2040.88077375587,1164.04901779692,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.990421894634822,25,1.04983694460102,13,1.80070379934326e-14,2.36255459640233e-13,23,25,0.217
