calibration_membership_id,registry_id,timestamp,edge_id,t,source_kind,p13_abs_kw,p30_abs_kw,d_e_star_kw,solver_status,vmin_pu,vmax_pu,original_limit_status,headroom_design_status,final_status
CAL_021013,REG_021025,2012-09-03 07:00:00,E0000,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1709.19034821417,287.265625,4,CONVERGED_FEASIBLE,0.996469630941528,1.04983346512684,PASS,PASS,PASS
CAL_021014,REG_021024,2012-09-03 07:00:00,E0000,0.0532737595900241,COMMITTED_ANGULAR_INTERIOR,1703.2540492267,305.894950712015,4,CONVERGED_FEASIBLE,0.996516970571009,1.04983618939184,PASS,PASS,PASS
CAL_021015,REG_021023,2012-09-03 07:00:00,E0000,0.106133358698688,COMMITTED_ANGULAR_INTERIOR,1697.36390017243,324.379448453118,4,CONVERGED_FEASIBLE,0.996563851659517,1.04983854327397,PASS,PASS,PASS
CAL_021016,REG_021022,2012-09-03 07:00:00,E0000,0.158591566973533,COMMITTED_ANGULAR_INTERIOR,1691.51847812858,342.723583647282,4,CONVERGED_FEASIBLE,0.996610287889722,1.04984053626765,PASS,PASS,PASS
CAL_021017,REG_021020,2012-09-03 07:00:00,E0000,0.210660839486663,COMMITTED_ANGULAR_INTERIOR,1685.71639522554,360.931711714452,4,CONVERGED_FEASIBLE,0.996656292550568,1.04984217741874,PASS,PASS,PASS
CAL_021018,REG_021019,2012-09-03 07:00:00,E0000,0.262353329673252,COMMITTED_ANGULAR_INTERIOR,1679.95629720513,379.008082595013,4,CONVERGED_FEASIBLE,0.996701878553889,1.0498434753444,PASS,PASS,PASS
CAL_021019,REG_021018,2012-09-03 07:00:00,E0000,0.313680901739235,COMMITTED_ANGULAR_INTERIOR,1674.236862038,396.956845088644,4,CONVERGED_FEASIBLE,0.996747058450274,1.04984443825184,PASS,PASS,PASS
CAL_021020,REG_021017,2012-09-03 07:00:00,E0000,0.364655142566271,COMMITTED_ANGULAR_INTERIOR,1668.55679859706,414.782051017369,4,CONVERGED_FEASIBLE,0.996791844444191,1.04984507395599,PASS,PASS,PASS
CAL_021021,REG_021016,2012-09-03 07:00:00,E0000,0.415287373140513,COMMITTED_ANGULAR_INTERIOR,1662.914845384,432.487659222088,4,CONVERGED_FEASIBLE,0.996836248408443,1.04984538989615,PASS,PASS,PASS
CAL_021022,REG_021015,2012-09-03 07:00:00,E0000,0.465588659530215,COMMITTED_ANGULAR_INTERIOR,1657.30976930599,450.077539401346,4,CONVERGED_FEASIBLE,0.996880281897964,1.04984539315177,PASS,PASS,PASS
CAL_021023,REG_021013,2012-09-03 07:00:00,E0000,0.515569823435843,COMMITTED_ANGULAR_INTERIOR,1651.74036450016,467.5554758006,4,CONVERGED_FEASIBLE,0.99692395616302,1.04984509045727,PASS,PASS,PASS
CAL_021024,REG_021012,2012-09-03 07:00:00,E0000,0.565241452335074,COMMITTED_ANGULAR_INTERIOR,1646.20545120308,484.925170759831,4,CONVERGED_FEASIBLE,0.996967282161816,1.04984448821609,PASS,PASS,PASS
CAL_021025,REG_021011,2012-09-03 07:00:00,E0000,0.614613909243831,COMMITTED_ANGULAR_INTERIOR,1640.70387466311,502.190248126886,4,CONVERGED_FEASIBLE,0.997010270572574,1.04984359251388,PASS,PASS,PASS
CAL_021026,REG_021010,2012-09-03 07:00:00,E0000,0.663697342113417,COMMITTED_ANGULAR_INTERIOR,1635.2345040933,519.354256543565,4,CONVERGED_FEASIBLE,0.997052931805084,1.04984240913103,PASS,PASS,PASS
CAL_021027,REG_021009,2012-09-03 07:00:00,E0000,0.712501692882707,COMMITTED_ANGULAR_INTERIOR,1629.79623166264,536.420672611089,4,CONVERGED_FEASIBLE,0.997095276011774,1.04984094355447,PASS,PASS,PASS
CAL_021028,REG_021008,2012-09-03 07:00:00,E0000,0.761036706203404,COMMITTED_ANGULAR_INTERIOR,1624.38797152389,553.392903941231,4,CONVERGED_FEASIBLE,0.997137313098309,1.04983920098881,PASS,PASS,PASS
CAL_021029,REG_021006,2012-09-03 07:00:00,E0000,0.809311937855422,COMMITTED_ANGULAR_INTERIOR,1619.00865887577,570.274292099104,4,CONVERGED_FEASIBLE,0.997179052733762,1.04983718636677,PASS,PASS,PASS
CAL_021030,REG_021005,2012-09-03 07:00:00,E0000,0.857336762868589,COMMITTED_ANGULAR_INTERIOR,1613.65724905801,587.06811544324,4,CONVERGED_FEASIBLE,0.997220504360369,1.04983490435924,PASS,PASS,PASS
CAL_021031,REG_021004,2012-09-03 07:00:00,E0000,0.905120383366048,COMMITTED_ANGULAR_INTERIOR,1608.33271667735,603.77759186835,4,CONVERGED_FEASIBLE,0.997261677202884,1.04983235938455,PASS,PASS,PASS
CAL_021032,REG_021003,2012-09-03 07:00:00,E0000,0.952671836143995,COMMITTED_ANGULAR_INTERIOR,1603.03405476292,620.405881455889,4,CONVERGED_FEASIBLE,0.997302580277577,1.04982955561732,PASS,PASS,PASS
CAL_021033,REG_021002,2012-09-03 07:00:00,E0001,0,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,1597.76215120414,636.956564452837,4,CONVERGED_FEASIBLE,0.997343229955954,1.04982657631552,PASS,PASS,PASS
CAL_021034,REG_021001,2012-09-03 07:00:00,E0001,0.0515479270244968,COMMITTED_ANGULAR_INTERIOR,1592.65608654994,653.470047168856,4,CONVERGED_FEASIBLE,0.997384204887075,1.04982936669773,PASS,PASS,PASS
CAL_021035,REG_020999,2012-09-03 07:00:00,E0001,0.102881199555815,COMMITTED_ANGULAR_INTERIOR,1587.57128443303,669.914764883689,4,CONVERGED_FEASIBLE,0.997424941584297,1.0498318847497,PASS,PASS,PASS
CAL_021036,REG_020998,2012-09-03 07:00:00,E0001,0.154008926418526,COMMITTED_ANGULAR_INTERIOR,1582.50684258148,686.293635627716,4,CONVERGED_FEASIBLE,0.997465448277119,1.04983413467001,PASS,PASS,PASS
CAL_021037,REG_020997,2012-09-03 07:00:00,E0001,0.20494008125913,COMMITTED_ANGULAR_INTERIOR,1577.4618721134,702.609534126748,4,CONVERGED_FEASIBLE,0.997505733032263,1.04983612043942,PASS,PASS,PASS
