timestamp_scope,scope,group_key,metric,count,min,q1,median,q3,max,mean,expected_ordering_violation_count,quantile_method
2010-12-21 12:00:00,TIMESTAMP,2010-12-21 12:00:00,DELTA_RHO_OUT_MINUS_IN,53,6.43152864732155e-05,9.72846390024928e-05,0.000113104331979197,0.000171064682790378,0.000278267855586156,0.000134852690381818,0,LINEAR_TYPE7
2010-12-21 12:00:00,TIMESTAMP,2010-12-21 12:00:00,PHYSICAL_PAIR_SPACING_KW,53,0.154731749999883,0.185408482649175,0.314346432133296,0.404414016173228,0.845557615110435,0.335733207386999,0,LINEAR_TYPE7
2010-12-21 12:00:00,TIMESTAMP,2010-12-21 12:00:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312500000044,0.000195312500000044,0.000390625000000089,0.000175382653061255,0,LINEAR_TYPE7
2011-01-21 18:00:00,TIMESTAMP,2011-01-21 18:00:00,DELTA_RHO_OUT_MINUS_IN,53,4.86423203795994e-05,9.27755752652137e-05,0.000104903148918312,0.000165673514121667,0.000280804304038984,0.00012958142209638,0,LINEAR_TYPE7
2011-01-21 18:00:00,TIMESTAMP,2011-01-21 18:00:00,PHYSICAL_PAIR_SPACING_KW,53,0.155410759999995,0.198088931832001,0.3125,0.396177854020217,0.813914674819387,0.307931029892552,0,LINEAR_TYPE7
2011-01-21 18:00:00,TIMESTAMP,2011-01-21 18:00:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999822,0.000195312500000044,0.000390625000000089,0.000161431760204073,0,LINEAR_TYPE7
2011-02-05 11:30:00,TIMESTAMP,2011-02-05 11:30:00,DELTA_RHO_OUT_MINUS_IN,53,4.86423207440856e-05,7.96395898732261e-05,0.000126487712330814,0.000206719072346151,0.000314416671618023,0.000140177274002689,0,LINEAR_TYPE7
2011-02-05 11:30:00,TIMESTAMP,2011-02-05 11:30:00,PHYSICAL_PAIR_SPACING_KW,53,0.15625,0.194623835368508,0.3125,0.400950759249039,0.778495340206598,0.307202551979186,0,LINEAR_TYPE7
2011-02-05 11:30:00,TIMESTAMP,2011-02-05 11:30:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,9.76562500001332e-05,0.000195312500000044,0.000390625000000089,0.000157445790816337,0,LINEAR_TYPE7
2011-02-05 17:30:00,TIMESTAMP,2011-02-05 17:30:00,DELTA_RHO_OUT_MINUS_IN,54,5.27023947791694e-05,7.91050189449249e-05,0.000135238772545343,0.000236753253303384,0.000393143010347763,0.000159910845962226,0,LINEAR_TYPE7
2011-02-05 17:30:00,TIMESTAMP,2011-02-05 17:30:00,PHYSICAL_PAIR_SPACING_KW,54,0.15625,0.217008680767527,0.320096909245485,0.414780807113887,0.78351942636401,0.339798379845641,0,LINEAR_TYPE7
2011-02-05 17:30:00,TIMESTAMP,2011-02-05 17:30:00,SIGNED_PRODUCTION_RAY_SPACING,50,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999933,0.000195312500000044,0.000390625000000089,0.000171875000000004,0,LINEAR_TYPE7
2011-02-05 18:00:00,TIMESTAMP,2011-02-05 18:00:00,DELTA_RHO_OUT_MINUS_IN,54,4.86423186442098e-05,7.95047012346062e-05,0.000157092645071633,0.000241738274885883,0.000319441868411818,0.000166800533832749,0,LINEAR_TYPE7
2011-02-05 18:00:00,TIMESTAMP,2011-02-05 18:00:00,PHYSICAL_PAIR_SPACING_KW,54,0.15625,0.213829163935562,0.330620729108873,0.432178072132365,0.807958569248274,0.355745748287053,0,LINEAR_TYPE7
2011-02-05 18:00:00,TIMESTAMP,2011-02-05 18:00:00,SIGNED_PRODUCTION_RAY_SPACING,50,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999933,0.000195312500000044,0.000390625000000089,0.000181640624999992,0,LINEAR_TYPE7
2011-02-06 00:00:00,TIMESTAMP,2011-02-06 00:00:00,DELTA_RHO_OUT_MINUS_IN,51,5.66556632255466e-05,9.18039822058181e-05,0.000116437441664785,0.000178949232331582,0.000316872553432601,0.000136220663740754,0,LINEAR_TYPE7
2011-02-06 00:00:00,TIMESTAMP,2011-02-06 00:00:00,PHYSICAL_PAIR_SPACING_KW,51,0.155784599999834,0.190044313500532,0.3125,0.408381230405306,0.854157002870694,0.316962456989372,0,LINEAR_TYPE7
2011-02-06 00:00:00,TIMESTAMP,2011-02-06 00:00:00,SIGNED_PRODUCTION_RAY_SPACING,47,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999822,0.000195312500000044,0.000390625000000089,0.000162067819148928,0,LINEAR_TYPE7
2011-03-04 18:00:00,TIMESTAMP,2011-03-04 18:00:00,DELTA_RHO_OUT_MINUS_IN,53,6.80396853357523e-05,9.46589149054544e-05,0.000107498583515997,0.000146566875009357,0.000211595429355782,0.000123212834235109,0,LINEAR_TYPE7
2011-03-04 18:00:00,TIMESTAMP,2011-03-04 18:00:00,PHYSICAL_PAIR_SPACING_KW,53,0.155143739999858,0.202973381136147,0.3125,0.383837909625631,0.720750476773087,0.296518755051409,0,LINEAR_TYPE7
2011-03-04 18:00:00,TIMESTAMP,2011-03-04 18:00:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999822,0.000195312500000044,0.000390624999999867,0.000153459821428556,0,LINEAR_TYPE7
2011-03-08 11:30:00,TIMESTAMP,2011-03-08 11:30:00,DELTA_RHO_OUT_MINUS_IN,53,5.67329852090293e-05,9.64193094307175e-05,0.000113239713034674,0.00015804973511524,0.000230315822188576,0.000128465926390555,0,LINEAR_TYPE7
2011-03-08 11:30:00,TIMESTAMP,2011-03-08 11:30:00,PHYSICAL_PAIR_SPACING_KW,53,0.154708860000028,0.202156323822167,0.3125,0.393663916013291,0.808625287181876,0.318131428231734,0,LINEAR_TYPE7
2011-03-08 11:30:00,TIMESTAMP,2011-03-08 11:30:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999822,0.000195312500000044,0.000390625000000089,0.000165417729591834,0,LINEAR_TYPE7
2011-03-08 12:30:00,TIMESTAMP,2011-03-08 12:30:00,DELTA_RHO_OUT_MINUS_IN,53,6.35950070465574e-05,9.16405216581095e-05,0.000102701037084207,0.000139632522711541,0.000199595903122129,0.000117864004082506,0,LINEAR_TYPE7
2011-03-08 12:30:00,TIMESTAMP,2011-03-08 12:30:00,PHYSICAL_PAIR_SPACING_KW,53,0.154769890000125,0.173988257654324,0.221870419999959,0.3938750470583,0.718534122184156,0.288251776221796,0,LINEAR_TYPE7
2011-03-08 12:30:00,TIMESTAMP,2011-03-08 12:30:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999822,0.000195312500000044,0.000390624999999867,0.000151466836734699,0,LINEAR_TYPE7
2011-05-11 17:30:00,TIMESTAMP,2011-05-11 17:30:00,DELTA_RHO_OUT_MINUS_IN,53,5.01272820062626e-05,9.11569290472647e-05,0.000133019025004733,0.000180421012477061,0.000235769934903263,0.00013907980095409,0,LINEAR_TYPE7
2011-05-11 17:30:00,TIMESTAMP,2011-05-11 17:30:00,PHYSICAL_PAIR_SPACING_KW,53,0.156135559999939,0.20485191315119,0.323319857505522,0.419687954425244,0.797575727410388,0.332352716021948,0,LINEAR_TYPE7
2011-05-11 17:30:00,TIMESTAMP,2011-05-11 17:30:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312500000044,0.000195312500000044,0.000390625000000089,0.000173389668367348,0,LINEAR_TYPE7
2011-05-11 18:00:00,TIMESTAMP,2011-05-11 18:00:00,DELTA_RHO_OUT_MINUS_IN,53,4.86423190075858e-05,8.84223897149594e-05,0.000112923550337651,0.000180995474920786,0.000275854178498403,0.000134366415304491,0,LINEAR_TYPE7
2011-05-11 18:00:00,TIMESTAMP,2011-05-11 18:00:00,PHYSICAL_PAIR_SPACING_KW,53,0.156150819999993,0.18766899827353,0.3125,0.398868446952297,0.8195803540782,0.321273027788796,0,LINEAR_TYPE7
2011-05-11 18:00:00,TIMESTAMP,2011-05-11 18:00:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562499999112e-05,0.000195312499999822,0.000195312500000044,0.000390625000000089,0.000167410714285709,0,LINEAR_TYPE7
2011-05-16 07:30:00,TIMESTAMP,2011-05-16 07:30:00,DELTA_RHO_OUT_MINUS_IN,53,5.16911738042136e-05,9.37572151749055e-05,0.00010160562834638,0.00016334262608142,0.000310290014090664,0.000126702784668101,0,LINEAR_TYPE7
2011-05-16 07:30:00,TIMESTAMP,2011-05-16 07:30:00,PHYSICAL_PAIR_SPACING_KW,53,0.155464169999959,0.186570544410476,0.223426820000441,0.396384080781889,0.814350386120499,0.300153372075433,0,LINEAR_TYPE7
2011-05-16 07:30:00,TIMESTAMP,2011-05-16 07:30:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,9.76562500001332e-05,0.000195312500000044,0.000390624999999867,0.000157445790816328,0,LINEAR_TYPE7
2011-09-11 00:00:00,TIMESTAMP,2011-09-11 00:00:00,DELTA_RHO_OUT_MINUS_IN,53,4.86423191241592e-05,9.72846364690749e-05,0.000116630293765074,0.000172703152418352,0.000258091660573001,0.000131104487644215,0,LINEAR_TYPE7
2011-09-11 00:00:00,TIMESTAMP,2011-09-11 00:00:00,PHYSICAL_PAIR_SPACING_KW,53,0.154815670000062,0.197022997028523,0.328195868595539,0.404714585236921,0.828950109260413,0.320003925926566,0,LINEAR_TYPE7
2011-09-11 00:00:00,TIMESTAMP,2011-09-11 00:00:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999822,0.000195312500000044,0.000390625000000089,0.000169403698979567,0,LINEAR_TYPE7
2011-09-30 05:30:00,TIMESTAMP,2011-09-30 05:30:00,DELTA_RHO_OUT_MINUS_IN,52,6.99945244215794e-05,9.83722046992985e-05,0.000114339714310796,0.000162250169169903,0.000253088080327979,0.000129064810931808,0,LINEAR_TYPE7
2011-09-30 05:30:00,TIMESTAMP,2011-09-30 05:30:00,PHYSICAL_PAIR_SPACING_KW,52,0.154647829999931,0.20570136591911,0.314170589280057,0.385000718669323,0.827672476132705,0.310001215271246,0,LINEAR_TYPE7
2011-09-30 05:30:00,TIMESTAMP,2011-09-30 05:30:00,SIGNED_PRODUCTION_RAY_SPACING,48,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999822,0.000195312500000044,0.000390625000000089,0.000162760416666662,0,LINEAR_TYPE7
2011-09-30 11:30:00,TIMESTAMP,2011-09-30 11:30:00,DELTA_RHO_OUT_MINUS_IN,53,7.11020511101612e-05,9.72846399402982e-05,0.000116258260998481,0.00015851240268272,0.000208024633044035,0.000128490262633201,0,LINEAR_TYPE7
2011-09-30 11:30:00,TIMESTAMP,2011-09-30 11:30:00,PHYSICAL_PAIR_SPACING_KW,53,0.154785149999952,0.20718893066643,0.320329018498263,0.404620595587802,0.718656224814728,0.310807599281569,0,LINEAR_TYPE7
