timestamp_scope,scope,group_key,endpoint_side,metric,count,min,q1,median,q3,max,mean,quantile_method
2010-07-03 00:00:00,TIMESTAMP,2010-07-03 00:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.901196779445671,0.929515695655439,0.959243148490535,0.993591975221541,1.00021079257931,0.957635378519394,LINEAR_TYPE7
2010-11-26 18:00:00,TIMESTAMP,2010-11-26 18:00:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.90531529721043,0.929714979809799,0.960698291782616,0.992967559526731,1,0.959078601718813,LINEAR_TYPE7
2010-11-26 18:00:00,TIMESTAMP,2010-11-26 18:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.905515366889146,0.929812128710956,0.960832561283862,0.993061546045404,1.00021505376203,0.959204938442449,LINEAR_TYPE7
2010-12-21 11:30:00,TIMESTAMP,2010-12-21 11:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.894070231890123,0.921943586489493,0.956292063845145,0.993705153211138,1,0.955004338933524,LINEAR_TYPE7
2010-12-21 11:30:00,TIMESTAMP,2010-12-21 11:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.8942563414279,0.922035891612998,0.956419586456466,0.993797197036358,1.00010766580178,0.955119060565196,LINEAR_TYPE7
2010-12-21 12:00:00,TIMESTAMP,2010-12-21 12:00:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.89461464702034,0.922327826227093,0.956518956082573,0.993646194628434,1,0.955183565887826,LINEAR_TYPE7
2010-12-21 12:00:00,TIMESTAMP,2010-12-21 12:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.894707981883652,0.922420336540452,0.956774573115975,0.993738088296994,1.00020533880896,0.955318418578208,LINEAR_TYPE7
2011-01-21 18:00:00,TIMESTAMP,2011-01-21 18:00:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.912342695744024,0.934481582042638,0.963250101748276,0.995982985223366,1,0.961895677485275,LINEAR_TYPE7
2011-01-21 18:00:00,TIMESTAMP,2011-01-21 18:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.912447598892942,0.934673427983423,0.963388878598106,0.99607188052857,1.00022172949149,0.962025258907371,LINEAR_TYPE7
2011-02-05 11:30:00,TIMESTAMP,2011-02-05 11:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.906651483025674,0.929420617517679,0.949692640896392,0.993005079724167,1,0.956456427358487,LINEAR_TYPE7
2011-02-05 11:30:00,TIMESTAMP,2011-02-05 11:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.906783206321022,0.929644844446684,0.949789925534121,0.993088204206103,1.00023601604897,0.95659660463249,LINEAR_TYPE7
2011-02-05 17:30:00,TIMESTAMP,2011-02-05 17:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,54,0.871064780168121,0.900853041086695,0.933393441881777,0.989386867924417,1,0.937487431709019,LINEAR_TYPE7
2011-02-05 17:30:00,TIMESTAMP,2011-02-05 17:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,54,0.871353212215512,0.901069210638542,0.933594741259709,0.989464000151366,1.00021748586697,0.937647342554982,LINEAR_TYPE7
2011-02-05 18:00:00,TIMESTAMP,2011-02-05 18:00:00,INWARD,HOMOTHETIC_GAUGE_RHO,54,0.877185301213259,0.904380451087663,0.936708146589491,0.989090980293506,1,0.939873569828259,LINEAR_TYPE7
2011-02-05 18:00:00,TIMESTAMP,2011-02-05 18:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,54,0.877482551400515,0.904536185100537,0.93692805277983,0.989225977359022,1.00022406453278,0.940040370362092,LINEAR_TYPE7
2011-02-06 00:00:00,TIMESTAMP,2011-02-06 00:00:00,INWARD,HOMOTHETIC_GAUGE_RHO,51,0.9206749128341,0.940743157253323,0.958539483167024,0.995800239130683,1,0.963690999968237,LINEAR_TYPE7
2011-02-06 00:00:00,TIMESTAMP,2011-02-06 00:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,51,0.920774509861555,0.940828079128511,0.958856355720457,0.995889300343694,1.00023736054632,0.963827220631978,LINEAR_TYPE7
2011-03-04 18:00:00,TIMESTAMP,2011-03-04 18:00:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.905439533407625,0.929657174945658,0.960743547348714,0.992896863353357,1,0.959114138547672,LINEAR_TYPE7
2011-03-04 18:00:00,TIMESTAMP,2011-03-04 18:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.905639630544916,0.929851460669081,0.960877804410366,0.992990852077086,1.00021159542936,0.959237351381907,LINEAR_TYPE7
2011-03-08 11:30:00,TIMESTAMP,2011-03-08 11:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.894001778292108,0.921763692343637,0.956282617831888,0.993665718647865,1,0.95496187275583,LINEAR_TYPE7
2011-03-08 11:30:00,TIMESTAMP,2011-03-08 11:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.894094729197158,0.921948155757881,0.956410037231952,0.99375781853711,1.00020403999426,0.955090338682221,LINEAR_TYPE7
2011-03-08 12:30:00,TIMESTAMP,2011-03-08 12:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.895427856063322,0.92283543285528,0.956871129602782,0.993474906132404,1,0.955434747318261,LINEAR_TYPE7
2011-03-08 12:30:00,TIMESTAMP,2011-03-08 12:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.895521667262226,0.923021114027139,0.956999396508088,0.993566546654062,1.00019857029379,0.955552611322344,LINEAR_TYPE7
