timestamp,coordinate_semantics,units,center_p13_abs_kw,center_p30_abs_kw,s13_positive_kw,s13_negative_kw,s30_positive_kw,s30_negative_kw,alpha_outward_exclusion_sup,N_in_total,N_in_retained_at_sup,fraction_in_retained_at_sup,comparison_tolerance_at_sup,N_in_strictly_below_sup,fraction_in_strictly_below_sup,strict_comparison_has_no_subtracted_epsilon
2011-02-05 18:00:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,1366.015625,1887.34375,1613.515625,1613.515625,2336.09375,2336.09375,0.877482551400515,54,1,0.0185185185185185,1e-12,1,0.0185185185185185,true
2011-02-06 00:00:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,461.953125,628.59375,1595.234375,1595.234375,2295.15625,2295.15625,0.920774509861555,51,1,0.0196078431372549,1e-12,1,0.0196078431372549,true
2011-03-04 18:00:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,140.703125,181.09375,1588.671875,1588.671875,2280.46875,2280.46875,0.905639630544916,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2011-03-08 11:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,-74.53125,-118.75,1584.21875,1584.21875,2270.625,2270.625,0.894094729197158,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2011-03-08 12:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,-47.03125,-80.390625,1584.84375,1584.84375,2271.953125,2271.953125,0.895521667262226,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2011-05-11 17:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,638.359375,874.0625,1598.828125,1598.828125,2303.125,2303.125,0.88403984386504,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2011-05-11 18:00:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,649.453125,889.765625,1598.984375,1598.984375,2303.671875,2303.671875,0.884876026095012,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2011-05-16 07:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,302.109375,405.859375,1591.953125,1591.953125,2287.890625,2287.890625,0.913734936899013,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2011-09-11 00:00:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,-21.25,-44.609375,1585.3125,1585.3125,2273.046875,2273.046875,0.896999457874606,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2011-09-30 05:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,-103.28125,-158.75,1583.59375,1583.59375,2269.375,2269.375,0.910100176128113,52,1,0.0192307692307692,1e-12,1,0.0192307692307692,true
2011-09-30 11:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,-35.3125,-64.0625,1585,1585,2272.5,2272.5,0.896168437947021,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
2011-11-14 17:30:00,ABSOLUTE_PHYSICAL_P_PCC_ENDPOINTS_WITH_CENTERED_SIGN_NORMALIZED_GAUGE,kW for physical coordinates/scales; dimensionless fractions and alpha,640.859375,877.65625,1598.828125,1598.828125,2303.28125,2303.28125,0.884189384415932,53,1,0.0188679245283019,1e-12,1,0.0188679245283019,true
