timestamp,H_kW,pv_factor,actual_PV_kW,total_P_load_kW,total_Q_load_kvar,P_sub_kW,Q_sub_kvar,total_active_loss_kW,total_reactive_loss_kvar,V_bus13_pu,V_bus20_pu,V_max_pu,V_max_bus,termination_status,replay_status,maximum_residual
2012-10-15 12:30:00,850.0,0.9282211452522351,0.0,625.6340316835958,387.33735474354523,630.7432007391333,390.7379371898343,5.109169055540568,3.4005824462913106,0.9874775564651168,0.9988356926902174,1.0,1,CONVERGED,PASSED,3.9968028886505635e-15
2012-10-15 12:30:00,0.0,0.9282211452522351,0.0,625.6340316835958,387.33735474354523,630.7432007391333,390.7379371898343,5.109169055540568,3.4005824462913106,0.9874775564651168,0.9988356926902174,1.0,1,CONVERGED,PASSED,3.9968028886505635e-15
