timestamp,geometry_stage,vertex_index,p13_abs_kw,p30_abs_kw,constraint_1,constraint_2,maximum_internal_enumeration_violation_kw,center_p13_abs_kw,center_p30_abs_kw,normalized_x,normalized_y,normalized_radius,normalized_ray_angle_deg,physical_displacement_angle_deg,stored_guard_direction_count,nearest_stored_guard_angle_deg,nearest_guard_angular_deviation_deg,guard_alignment_threshold_deg,guard_alignment_classification
2010-07-02 18:00:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,2,-2125.07000571961,4485.86176254705,VMAX_BUS_30,VMIN_BUS_18,4.54747350886464e-13,825.234375,1134.53125,-1.84097382504807,1.4497137735925,2.34325727350966,141.780588250621,131.358696999698,2,140,1.78058825062146,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-02 18:00:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,3,-487.058020898441,-968.010801054297,VMIN_BUS_18,VMIN_BUS_33,0,825.234375,1134.53125,-0.81886328998684,-0.909514641888983,1.22382759059376,228.002343984647,238.0298323291,2,315,86.9976560153528,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-02 18:00:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,4,3310.92484750279,-2599.12965132811,VMAX_BUS_13,VMIN_BUS_33,4.54747350886464e-13,825.234375,1134.53125,1.55105728309052,-1.61510170790807,2.23927046653943,313.841190570504,303.653752257448,2,315,1.15880942949627,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-02 18:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,1,1672.91286268162,2854.74291227323,VMAX_BUS_13,VMAX_BUS_30,4.54747350886464e-13,825.234375,1134.53125,0.528946748029285,0.744126707573417,0.91296726073546,54.5936862402923,63.7670427833999,2,140,85.4063137597077,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-02 18:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,2,-1552.40190019015,4239.91811976466,VMAX_BUS_30,GUARD_CAP_BASE_140DEG,9.09494701772928e-13,825.234375,1134.53125,-1.48363205393818,1.34332382335207,2.00142023719609,137.841387869319,127.439437599134,2,140,2.15861213068089,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-02 18:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,3,-1881.35843795276,3674.40748431657,VMIN_BUS_18,GUARD_CAP_BASE_140DEG,4.54747350886464e-13,825.234375,1134.53125,-1.68889913741507,1.09869603917716,2.0148233875119,146.954397237713,136.820070417719,2,140,6.95439723771301,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-02 18:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,4,-487.058020898441,-968.010801054297,VMIN_BUS_18,VMIN_BUS_33,0,825.234375,1134.53125,-0.81886328998684,-0.909514641888983,1.22382759059376,228.002343984647,238.0298323291,2,315,86.9976560153528,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-02 18:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,5,2893.85553971313,-2420.01098929667,VMIN_BUS_33,GUARD_CAP_ADAPTIVE_315DEG,2.27373675443232e-13,825.234375,1134.53125,1.29080831220826,-1.53761881253793,2.00759998792999,310.01296300131,300.197931161693,2,315,4.98703699868969,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-02 18:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,6,3147.31840263909,-2054.39084041648,VMAX_BUS_13,GUARD_CAP_ADAPTIVE_315DEG,0,825.234375,1134.53125,1.44896775477894,-1.37945936996725,2.00060383579048,316.407756143173,306.061061750487,2,315,1.40775614317283,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-03 00:00:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,1,1203.54238678831,1997.20851770491,VMAX_BUS_13,VMAX_BUS_30,0,59.6875,68.28125,0.720822299669671,0.847240032483112,1.11238503241596,49.6092368748274,59.3320367933334,2,135,85.3907631251726,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-03 00:00:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,2,-2630.65451151756,3643.88019927591,VMAX_BUS_30,VMIN_BUS_18,0,59.6875,68.28125,-1.69537109823871,1.57050533768209,2.31101063961876,137.18954949562,126.958430467978,2,135,2.18954949561964,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-03 00:00:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,3,-1000.42957082737,-1784.06487006345,VMIN_BUS_18,VMIN_BUS_33,-2.27373675443232e-13,59.6875,68.28125,-0.668053293943991,-0.813603401853412,1.05273249168859,230.610433185902,240.217042212202,2,320,89.3895668140976,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-03 00:00:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,4,2833.7673274785,-3430.73655163444,VMAX_BUS_13,VMIN_BUS_33,4.54747350886464e-13,59.6875,68.28125,1.74814010396439,-1.53686870705239,2.32765101460798,318.679841241233,308.407969215099,2,320,1.32015875876658,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-07-03 00:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,1,1203.54238678831,1997.20851770491,VMAX_BUS_13,VMAX_BUS_30,0,59.6875,68.28125,0.720822299669671,0.847240032483112,1.11238503241596,49.6092368748274,59.3320367933334,2,135,85.3907631251726,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
