population,scope,group_key,timestamp_scope,metric,count,min,q1,median,q3,max,mean,quantile_method
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2010-07-02 17:30:00,2010-07-02 17:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,24,19.6540483168499,70.7640291423744,105.015903839696,150.865426238266,167.304248893528,105.219456685385,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2010-07-02 17:30:00,2010-07-02 17:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,22,26.2769488609596,93.8561692352113,123.204804119425,165.205964006635,247.301684940916,131.333395781515,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2010-07-02 18:00:00,2010-07-02 18:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,24,39.7805119596734,86.2527605463774,112.803548581455,164.845120964337,355.51407987111,134.783593330446,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2010-07-02 18:00:00,2010-07-02 18:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,22,55.4458078823826,99.612641120566,146.01539062263,239.756471457961,421.980096326429,169.634629349378,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2010-07-03 00:00:00,2010-07-03 00:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,22.1737094362383,84.3505715391956,119.520516178555,176.485005083479,380.551700160131,133.836532146626,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2010-07-03 00:00:00,2010-07-03 00:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,22.2373785979387,100.052508761193,158.107158749201,239.897022262032,401.833806814299,164.263368447864,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2010-11-26 18:00:00,2010-11-26 18:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,36.3065394855051,90.2803793518579,117.541379349015,183.844812653223,358.705369408453,142.728681226091,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2010-11-26 18:00:00,2010-11-26 18:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,40.2665244689842,107.535737059683,154.900365185982,225.713273016321,378.548839064541,167.354327456617,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2010-12-21 11:30:00,2010-12-21 11:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,22.9684128431986,115.119167117529,140.926756671529,209.164597507887,435.847393342123,180.962374221922,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2010-12-21 11:30:00,2010-12-21 11:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,23.0405488746649,147.854261683154,183.29439043482,277.946391842425,520.132433926829,212.194014673409,LINEAR_TYPE7
