timestamp,outward_inside_hull_count,required_erosion_distance_sup_kw,strict_exclusion_semantics,outward_points_on_eroded_boundary_at_sup,inward_total,inward_retained_on_or_inside_at_sup,inward_retained_fraction_at_sup,original_hull_area_kw2,eroded_hull_area_at_sup_kw2,area_retained_fraction_at_sup,median_physical_bracket_spacing_kw,max_physical_bracket_spacing_kw,erosion_sup_over_median_bracket_ratio,erosion_sup_over_max_bracket_ratio,diagnostic_role,erosion_method,units
2011-02-06 00:00:00,22,45.6984761925135,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,51,1,0.0196078431372549,15999508.3951705,15250733.7859398,0.953200148983535,0.3125,0.854157002870694,146.235123816043,53.5012603525205,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2011-03-04 18:00:00,22,58.4612223443295,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,1,0.0188679245283019,16470704.6949681,15475647.6378264,0.939586248702177,0.3125,0.720750476773087,187.075911501854,81.111597186962,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2011-03-08 11:30:00,22,68.3946414539731,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,1,0.0188679245283019,16549092.3567365,15381094.589622,0.929422246130674,0.3125,0.808625287181876,218.862852652714,84.5813784680589,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2011-03-08 12:30:00,22,67.1727485335133,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,1,0.0188679245283019,16535004.2903984,15389755.9129069,0.93073794494529,0.221870419999959,0.718534122184156,302.756665505594,93.4858157178753,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2011-05-11 17:30:00,24,63.8247100889331,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,2,0.0377358490566038,16590750.1150292,15498197.2311287,0.934146866396907,0.323319857505522,0.797575727410388,197.404237962226,80.0233857368787,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2011-05-11 18:00:00,24,63.042628696694,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,2,0.0377358490566038,16581521.1385713,15503286.5724032,0.934973724234509,0.3125,0.8195803540782,201.736411829421,76.9206196598007,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2011-05-16 07:30:00,22,51.7694082669886,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,2,0.0377358490566038,16459600.0158122,15568914.0895709,0.945886538835357,0.223426820000441,0.814350386120499,231.706329020332,63.5714173521965,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2011-09-11 00:00:00,22,65.9251528467779,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,1,0.0188679245283019,16522469.7130454,15399818.3316902,0.932053052548871,0.328195868595539,0.828950109260413,200.871367238393,79.5284928614054,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2011-09-30 05:30:00,22,59.1587071212935,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,52,2,0.0384615384615385,16239999.0419119,15243373.5841317,0.938631433708332,0.314170589280057,0.827672476132705,188.301225957718,71.4759869721804,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
2011-09-30 11:30:00,22,66.5160220146332,ALL_STORED_OUTWARD_INSIDE_POINTS_EXCLUDED_FOR_DELTA_STRICTLY_GREATER_THAN_SUPREMUM;DEEPEST_POINT_ON_BOUNDARY_AT_EQUALITY,1,53,2,0.0377358490566038,16529571.888878,15396139.8694075,0.931430043857754,0.320329018498263,0.718656224814728,207.649067594524,92.5561064078743,OPTIONAL_GEOMETRIC_DIAGNOSTIC_ONLY_NOT_POLICY,UNIFORM_INWARD_OFFSET_OF_EUCLIDEAN_UNIT_CCW_HULL_EDGE_HALFPLANES,kW distance; kW^2 area; dimensionless fractions/ratios
