timestamp,kernel_vertex_index_ccw,p13_abs_kw,p30_abs_kw,center_p13_abs_kw,center_p30_abs_kw,coordinate_semantics,units
2011-09-30 11:30:00,2,-2056.98702608743,3061.88420127082,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,3,-2276.80342598,2632.59096409,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,4,-2142.85871768,2051.75650884999,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,5,-2032.08968235999,1588.82617187998,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,6,-1938.11100928,1208.09234348999,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,7,-1856.35237357001,886.23579217402,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,8,-1784.14243245,607.791111045987,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,9,-1718.78942055,361.536465088988,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,10,-1620.3125,9.66338120633736e-12,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,11,-1602.66699219,-64.0624999999908,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,12,-1498.065536,-433.860369341013,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,13,-1398.47429674,-775.419975578985,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,14,-1297.90945762,-1109.21276854999,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,15,-1190.56250486,-1453.90034917,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,16,-1068.95546446,-1830.22902077,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,17,-946.650679574,-1930.13025458,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,18,-811.405273438,-1991.36059545,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,19,-553.485709291992,-2105.25381772,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,20,-299.659206675004,-2213.52443458,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,21,-35.3125000000031,-2322.359375,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,22,1.98454586097796e-11,-2336.56250000001,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,23,256.691833637007,-2438.41475799,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,24,600.810230164996,-2569.88134693,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,25,804.158627184989,-2645.18039024,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,26,1038.12255859002,-2729.76100259001,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,27,1313.80537402001,-2826.53357634,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,28,1647.92666380999,-2940.18197237,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,29,2066.12046534,-3077.00030046,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,30,2331.31167352565,-2802.56953810041,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-09-30 11:30:00,31,1693.20188175413,-589.682284589847,-35.3125,-64.0625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,0,1246.41030891765,2408.3018147724,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,1,-97.1573699107197,3179.00306761628,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,2,-1608.29006374048,3808.38784394328,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,3,-1809.16931769,3349.05683587,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,4,-1687.3131398,2814.07698058998,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,5,-1582.92113466001,2371.51543029002,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,6,-1491.56086003,1995.76451063001,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,7,-1410.2296423,1669.39546197999,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,8,-1336.23182507,1379.87239144,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,9,-1203.56998444,877.656249999991,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,10,-1083.4446161,439.652531688003,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,11,-967.919204683001,34.1130356178027,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,12,-957.96875,5.54223333892878e-13,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,13,-850.588112407999,-362.831649780004,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,14,-724.571595890001,-772.892942420996,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,15,-655.731221107,-990.219828887,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,16,-557.362576542,-1179.50783848,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,17,-240.603923798002,-1321.7732951,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,18,5.71276359551121e-12,-1425.625,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,19,53.2291997246932,-1448.20291426,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,20,341.589885758993,-1567.40005341,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,21,640.859375000002,-1686.76850891,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,22,970.196798972995,-1813.05754937,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,23,1356.59976388001,-1955.26726677,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,24,1584.05952219,-2036.25623886,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,25,1844.82067108,-2126.47114745,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,26,2150.94721012002,-2229.19614019,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,27,2520.43896361,-2349.2948388,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,28,2782.78626454314,-2094.99608876003,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 17:30:00,29,2143.56788246552,138.386969852405,640.859375,877.65625,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,0,1287.39507558207,2463.89487941682,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,1,-20.2556965829716,3209.69749472197,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,2,-1553.24887813271,3844.23797846778,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,3,-1785.72901252,3440.63390307,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,4,-1662.94011016,2900.414505,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,5,-1557.94890314,2453.57877277,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,6,-1466.00136673,2074.05075287002,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,7,-1383.99719263,1744.25677617998,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,8,-1309.42814592,1451.66453854,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,9,-1175.74250031,943.984375000008,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,10,-1054.33875949,501.122763068992,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,11,-937.795306748997,90.9675220389899,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,12,-911.25,-2.8421709430404e-14,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,13,-819.230215775,-310.472320556999,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,14,-691.957541903001,-725.297437963998,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,15,-622.312497524,-945.024125638,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,16,-520.049326084,-1131.62023816,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,17,-200.416641234997,-1274.81206227,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,18,-8.64019966684282e-12,-1361.40625,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,19,95.9990931705986,-1401.98730991,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,20,386.764726988005,-1522.15695903,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,21,688.515625000007,-1642.15059662,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,22,1020.51485991,-1769.36972424,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,23,1409.85868386001,-1912.05474,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,24,1639.00332550999,-1993.40903073,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,25,1901.61914824999,-2083.95136058,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,26,2210.06269216999,-2187.47492462,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,27,2581.85036432,-2307.65246558,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,28,2807.82202367977,-2006.61891437214,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-11-14 19:30:00,29,2172.07958095391,207.500060415482,688.515625,943.984375,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,0,842.901674403094,1459.06200726128,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,1,-712.707675875931,2369.30276230844,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,2,-2156.97236988311,2979.52464835673,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,3,-2318.92073633,2450.45203076,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,4,-2186.74951218,1881.09146603001,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,5,-2077.55215878,1427.69366454999,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,6,-1984.98920756,1055.07354093,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,7,-1904.61659052,740.320513818014,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,8,-1833.6532648,468.136359081012,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,9,-1769.47188748999,227.519332116979,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,10,-1707.5,-1.76214598468505e-12,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,11,-1655.55371094,-188.124999999998,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,12,-1553.11995069,-549.106620784989,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,13,-1455.56103672,-882.375550278997,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,14,-1357.2277062,-1208.0357666,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,15,-1252.32176702,-1544.29378796,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,16,-1133.54115056,-1911.42447513,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,17,-1019.38281008,-2019.64495212,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,18,-886.717712402001,-2080.13092165,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,19,-633.422028860011,-2192.15237503,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,20,-384.113575393013,-2298.83853028999,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,21,-124.374999999991,-2406.27584839,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,22,-2.10889083973598e-11,-2456.56249999999,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,23,162.693174333988,-2520.92704438,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,24,501.265848184993,-2651.16144971,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,25,701.362220229027,-2725.47819218001,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,26,931.711608887017,-2809.15368603001,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,27,1203.37214556999,-2905.19110949,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,28,1532.82388988001,-3018.03559057,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,29,1945.27424059,-3153.69622728,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,30,2135.11234827519,-2414.13444845612,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2011-12-15 05:30:00,31,1548.53402060213,-387.316946979274,-124.375,-188.125,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,0,837.585013957158,1447.13171180127,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,1,-714.089709110792,2355.99595911339,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,2,-2167.65810595304,2968.71052208589,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,3,-2322.98411807,2432.465658,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,4,-2191.01397645,1864.31339315,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,5,-2081.97728364999,1411.89556121998,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,6,-1989.50607014,1040.07093683999,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,7,-1909.42356094,726.127881884997,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,8,-1838.35829397,454.479086012999,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,9,-1774.40868043,214.47915748199,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,10,-1716.09375000001,1.91846538655227e-11,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,11,-1660.74894714,-200.15625000001,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,12,-1558.52415765,-560.255621139,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,13,-1461.11652358,-892.672567770004,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,14,-1363.02720503,-1217.53070830999,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,15,-1258.33260308,-1552.91275928999,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,16,-1139.87768291,-1919.19733812,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,17,-1026.59177022,-2028.39490672,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,18,-894.115211486998,-2088.70227225,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,19,-641.275667010012,-2200.64764726999,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,20,-392.369957064986,-2307.16187451001,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,21,-133.046874999992,-2414.52651978,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,22,1.3926637620898e-11,-2468.12500000001,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,23,153.577612289005,-2528.9863797,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,24,491.611359375003,-2658.9374992,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,25,691.473576593025,-2733.37197897001,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,26,921.596267699987,-2817.19077443,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,27,1192.77264205001,-2912.85094041,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,28,1521.78469273,-3025.5797834,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,29,1933.87667697,-3161.35600885,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,30,2128.6400693452,-2432.44797856699,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-04 03:30:00,31,1536.63838114944,-381.135106800345,-133.046875,-200.15625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,0,806.541236685481,1646.58476449433,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,1,-580.504280548978,2449.18326420611,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,2,-2049.56204730755,3065.65201868294,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,3,-2272.03191573,2651.82073215,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,4,-2137.87257202,2069.81342767001,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,5,-2027.0657385,1606.04223632998,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,6,-1932.85181071,1224.42503910999,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,7,-1851.0854923,901.929531255988,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,8,-1778.67951839,622.814596463002,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,9,-1713.24038646,375.996039990996,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,10,-1610.9375,9.03810359886847e-12,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,11,-1596.84996796,-50.6250000000028,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,12,-1492.178951,-421.360186888988,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,13,-1392.26687687,-763.750379870997,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,14,-1291.57034075,-1098.47146605999,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,15,-1183.85152381,-1443.93536956,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,16,-1061.98665225,-1821.28506528,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,17,-938.774361190999,-1920.22202297,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,18,-803.381336211994,-1981.84026938,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,19,-544.906011359997,-2095.85124909,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,20,-290.545917089996,-2204.09841528,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,21,-25.7031250000099,-2313.2276001,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,22,2.01925587361984e-10,-2323.43750000008,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,23,266.828265937998,-2429.23824656,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,24,611.572618445,-2560.95980869,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,25,815.266054176,-2636.32216743,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,26,1049.59355164001,-2720.91887103,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,27,1325.83410013,-2818.021313,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,28,1660.37216651001,-2931.56067757,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,29,2079.32455516,-3068.68548353,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,30,2336.65822482676,-2787.69347696807,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-05 23:30:00,31,1697.94203960874,-572.844266849226,-25.703125,-50.625,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,0,767.56232261933,1585.89544526485,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,1,-639.43073479312,2404.65561528861,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,2,-2103.33647660203,3019.89350261113,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,3,-2295.51349709,2550.65306253,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,4,-2162.40068121,1975.05362505998,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,5,-2052.32574559,1516.42642211999,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,6,-1959.06949332001,1139.42261590002,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,7,-1877.99845462001,820.801782220019,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,8,-1806.23776704,545.126624786001,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,9,-1741.34866446,301.40178460799,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,10,-1659.37499999999,-2.33626451517921e-11,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,11,-1626.26730347,-119.687499999986,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,12,-1522.71423553,-485.522292708996,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,13,-1423.98053631,-823.329106356991,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,14,-1324.40259932,-1153.44274902001,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,15,-1218.22247088,-1494.41046374001,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,16,-1097.84801088,-1866.56114659,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,17,-979.212452414,-1970.22936352,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,18,-845.142257690001,-2031.18496619,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,19,-589.264275170003,-2144.19216177,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,20,-337.438385934994,-2251.65316837,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,21,-75.1562499999957,-2359.934021,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,22,-1.06723518911167e-11,-2390.3125,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,23,214.635555831991,-2475.26607879,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
2012-08-24 12:00:00,24,556.314022991012,-2606.35265372,-75.15625,-119.6875,ABSOLUTE_PHYSICAL_PCC,kW
