timestamp,logical_evaluation_id,search_kind,ray_level,search_id,search_stage,coordinate,normalized_r,r_bin,angle_deg,quadrant,p13_abs_kw,p30_abs_kw,certified_bracket_already_available,beyond_final_certified_boundary,retry_status,retry_rescued,nonconvergence_is_physical_limit
2010-12-21 11:30:00,96,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5440.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5440.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 11:30:00,97,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5600.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5600.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 11:30:00,98,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5760.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5760.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 11:30:00,99,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5920.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5920.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 11:30:00,100,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6080.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6080.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 11:30:00,101,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6240.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6240.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 11:30:00,102,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6400.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6400.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 12:00:00,93,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,4960.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-4960.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 12:00:00,94,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5120.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5120.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 12:00:00,95,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5280.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5280.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 12:00:00,96,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5440.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5440.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 12:00:00,97,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5600.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5600.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 12:00:00,98,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5760.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5760.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 12:00:00,99,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5920.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5920.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 12:00:00,100,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6080.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6080.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 12:00:00,101,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6240.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6240.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2010-12-21 12:00:00,102,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6400.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6400.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2013-04-17 05:30:00,92,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,4960.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-4960.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2013-04-17 05:30:00,93,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5120.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5120.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2013-04-17 05:30:00,94,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5280.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5280.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2013-04-17 05:30:00,95,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5440.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5440.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2013-04-17 05:30:00,96,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5600.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5600.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2013-04-17 05:30:00,97,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5760.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5760.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2013-04-17 05:30:00,98,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5920.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5920.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2013-04-17 05:30:00,99,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6080.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6080.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2013-04-17 05:30:00,100,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6240.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6240.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2013-04-17 05:30:00,101,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6400.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6400.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 11:30:00,93,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,4960.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-4960.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 11:30:00,94,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5120.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5120.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 11:30:00,95,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5280.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5280.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 11:30:00,96,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5440.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5440.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 11:30:00,97,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5600.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5600.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 11:30:00,98,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5760.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5760.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 11:30:00,99,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5920.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5920.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 11:30:00,100,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6080.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6080.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 11:30:00,101,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6240.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6240.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 11:30:00,102,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6400.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6400.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 12:30:00,93,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,4960.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-4960.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 12:30:00,94,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5120.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5120.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 12:30:00,95,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5280.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5280.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 12:30:00,96,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5440.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5440.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 12:30:00,97,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5600.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5600.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 12:30:00,98,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5760.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5760.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 12:30:00,99,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5920.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5920.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 12:30:00,100,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6080.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6080.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 12:30:00,101,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6240.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6240.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-03-08 12:30:00,102,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6400.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6400.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-04 03:30:00,93,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,4960.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-4960.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-04 03:30:00,94,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5120.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5120.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-04 03:30:00,95,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5280.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5280.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-04 03:30:00,96,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5440.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5440.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-04 03:30:00,97,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5600.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5600.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-04 03:30:00,98,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5760.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5760.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-04 03:30:00,99,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5920.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5920.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-04 03:30:00,100,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6080.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6080.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-04 03:30:00,101,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6240.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6240.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-04 03:30:00,102,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6400.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6400.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-31 11:30:00,92,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,4960.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-4960.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-31 11:30:00,93,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5120.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5120.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-31 11:30:00,94,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5280.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5280.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-31 11:30:00,95,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5440.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5440.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-31 11:30:00,96,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5600.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5600.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-31 11:30:00,97,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5760.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5760.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-31 11:30:00,98,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5920.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5920.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-31 11:30:00,99,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6080.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6080.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-31 11:30:00,100,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6240.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6240.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-31 11:30:00,101,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6400.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6400.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-24 12:00:00,93,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,4960.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-4960.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-24 12:00:00,94,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5120.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5120.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-24 12:00:00,95,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5280.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5280.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-24 12:00:00,96,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5440.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5440.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-24 12:00:00,97,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5600.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5600.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-24 12:00:00,98,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5760.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5760.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-24 12:00:00,99,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5920.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5920.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-24 12:00:00,100,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6080.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6080.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-24 12:00:00,101,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6240.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6240.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-24 12:00:00,102,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6400.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6400.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-05 23:30:00,92,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,4800.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-4800.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-05 23:30:00,93,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,4960.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-4960.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-05 23:30:00,94,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5120.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5120.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-05 23:30:00,95,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5280.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5280.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-05 23:30:00,96,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5440.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5440.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-05 23:30:00,97,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5600.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5600.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-05 23:30:00,98,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5760.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5760.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-05 23:30:00,99,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5920.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5920.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-05 23:30:00,100,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6080.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6080.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-05 23:30:00,101,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6240.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6240.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2012-08-05 23:30:00,102,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6400.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6400.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-09-30 05:30:00,92,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,4960.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-4960.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-09-30 05:30:00,93,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5120.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5120.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-09-30 05:30:00,94,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5280.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5280.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-09-30 05:30:00,95,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5440.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5440.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-09-30 05:30:00,96,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5600.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5600.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-09-30 05:30:00,97,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5760.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5760.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-09-30 05:30:00,98,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,5920.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-5920.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
2011-09-30 05:30:00,99,AXIS,AXIS,P13_NEGATIVE,coarse_sweep,6080.0,nan,NOT_APPLICABLE,nan,P13_NEGATIVE,-6080.0,0.0,True,True,NONCONVERGED_AFTER_RETRY,False,False
