timestamp,angle_deg,axis,expected_r1_p13_kw,expected_r1_p30_kw,constructed_r1_p13_kw,constructed_r1_p30_kw,r1_p13_absolute_error_kw,r1_p30_absolute_error_kw,geometry_tolerance_kw,cardinal_r1_geometry_identity_pass,actual_boundary_status,actual_boundary_r,actual_boundary_delta_r,actual_boundary_r_equal_one_required,normal_boundary_contract_pass,ray_bracket_width_kw,guard_limited
2013-04-17 05:30:00,270.0,P30_NEGATIVE,-171.875,-2520.46875,-171.87500000000028,-2520.46875,2.8421709430404007e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.96943359375,-0.030566406249999956,False,True,0.221305847168,False
2013-04-07 02:00:00,0.0,P13_POSITIVE,1650.3125,73.359375,1650.3125,73.359375,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9849609375,-0.015039062499999978,False,True,0.309967041016,False
2013-04-07 02:00:00,90.0,P30_POSITIVE,63.28125,2350.3125,63.2812500000001,2350.3125,9.947598300641403e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.987109375,-0.012890625000000044,False,True,0.444717407226,False
2013-04-07 02:00:00,180.0,P13_NEGATIVE,-1523.75,73.359375,-1523.75,73.35937500000028,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.01279296875,0.012792968749999911,False,True,0.154983520508,False
2013-04-07 02:00:00,270.0,P30_NEGATIVE,63.28125,-2203.59375,63.28124999999971,-2203.59375,2.913225216616411e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.01123046875,0.01123046875,False,True,0.222358703613,False
2011-03-08 11:30:00,0.0,P13_POSITIVE,1509.6875,-118.75,1509.6875,-118.75,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.02431640625,0.02431640625000009,False,True,0.154708862305,False
2011-03-08 11:30:00,90.0,P30_POSITIVE,-74.53125,2151.875,-74.5312499999999,2151.875,9.947598300641403e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.0150390625,0.015039062500000089,False,True,0.443481445312,False
2011-03-08 11:30:00,180.0,P13_NEGATIVE,-1658.75,-118.75,-1658.75,-118.74999999999972,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.979296875,-0.020703125000000044,False,True,0.154708862305,False
2011-03-08 11:30:00,270.0,P30_NEGATIVE,-74.53125,-2389.375,-74.53125000000028,-2389.375,2.8421709430404007e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.98681640625,-0.01318359375,False,True,0.221740722656,False
2011-05-16 07:30:00,0.0,P13_POSITIVE,1894.0625,405.859375,1894.0625,405.859375,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9166015625,-0.08339843749999998,False,True,0.310928344726,False
2011-05-16 07:30:00,90.0,P30_POSITIVE,302.109375,2693.75,302.1093750000001,2693.75,1.1368683772161603e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.93876953125,-0.061230468750000044,False,True,0.223426818848,False
2011-05-16 07:30:00,180.0,P13_NEGATIVE,-1289.84375,405.859375,-1289.84375,405.8593750000003,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.07099609375,0.07099609375000004,False,True,0.155464172363,False
2011-05-16 07:30:00,270.0,P30_NEGATIVE,302.109375,-1882.03125,302.1093749999997,-1882.03125,2.8421709430404007e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.053515625,0.053515624999999956,False,True,0.446853637695,False
2011-03-08 12:30:00,0.0,P13_POSITIVE,1537.8125,-80.390625,1537.8125,-80.390625,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.01640625,0.016406249999999956,False,True,0.309539794922,False
2011-03-08 12:30:00,90.0,P30_POSITIVE,-47.03125,2191.5625,-47.0312499999999,2191.5625,9.947598300641403e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.0095703125,0.009570312499999956,False,True,0.221870422364,False
2011-03-08 12:30:00,180.0,P13_NEGATIVE,-1631.875,-80.390625,-1631.875,-80.39062499999972,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9859375,-0.014062499999999978,False,True,0.154769897461,False
2011-03-08 12:30:00,270.0,P30_NEGATIVE,-47.03125,-2352.34375,-47.03125000000029,-2352.34375,2.913225216616411e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9916015625,-0.008398437500000022,False,True,0.443740844726,False
2011-05-11 17:30:00,0.0,P13_POSITIVE,2237.1875,874.0625,2237.1875,874.0625,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.8203125,-0.1796875,False,True,0.312271118164,False
2011-05-11 17:30:00,90.0,P30_POSITIVE,638.359375,3177.1875,638.3593750000001,3177.1875,1.1368683772161603e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.8708984375,-0.12910156250000004,False,True,0.449829101563,False
2011-05-11 17:30:00,180.0,P13_NEGATIVE,-960.46875,874.0625,-960.46875,874.0625000000002,0.0,2.2737367544323206e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.15302734375,0.15302734375000004,False,True,0.156135559082,False
2011-05-11 17:30:00,270.0,P30_NEGATIVE,638.359375,-1429.0625,638.3593749999997,-1429.0625,3.410605131648481e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.112890625,0.11289062499999991,False,True,0.449829101563,False
2011-03-04 18:00:00,0.0,P13_POSITIVE,1729.375,181.09375,1729.375,181.09375,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.96279296875,-0.03720703125000002,False,True,0.155143737793,False
2011-03-04 18:00:00,90.0,P30_POSITIVE,140.703125,2461.5625,140.70312500000009,2461.5625,8.526512829121202e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.971484375,-0.028515625000000044,False,True,0.445404052734,False
2011-03-04 18:00:00,180.0,P13_NEGATIVE,-1447.96875,181.09375,-1447.96875,181.09375000000028,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.031640625,0.03164062500000009,False,True,0.155143737793,False
2011-03-04 18:00:00,270.0,P30_NEGATIVE,140.703125,-2099.375,140.70312499999972,-2099.375,2.8421709430404007e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.025,0.02499999999999991,False,True,0.222702026367,False
2011-05-11 18:00:00,0.0,P13_POSITIVE,2248.4375,889.765625,2248.4375,889.765625,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.81728515625,-0.18271484375000002,False,True,0.156150817871,False
2011-05-11 18:00:00,90.0,P30_POSITIVE,649.453125,3193.4375,649.4531250000001,3193.4375,1.1368683772161603e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.86865234375,-0.13134765625,False,True,0.224967956543,False
2011-05-11 18:00:00,180.0,P13_NEGATIVE,-949.53125,889.765625,-949.53125,889.7656250000002,0.0,2.2737367544323206e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.15576171875,0.15576171875,False,True,0.156150817871,False
2011-05-11 18:00:00,270.0,P30_NEGATIVE,649.453125,-1413.90625,649.4531249999997,-1413.90625,3.410605131648481e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.11494140625,0.11494140625000004,False,True,0.224967956543,False
2012-08-04 03:30:00,0.0,P13_POSITIVE,1450.0,-200.15625,1450.0,-200.15625,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.041015625,0.041015625,False,True,0.309188842774,False
2012-08-04 03:30:00,90.0,P30_POSITIVE,-133.046875,2067.8125,-133.04687499999991,2067.8125,8.526512829121202e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.026953125,0.02695312499999991,False,True,0.442962646484,False
2012-08-04 03:30:00,180.0,P13_NEGATIVE,-1716.09375,-200.15625,-1716.09375,-200.15624999999972,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9650390625,-0.034960937499999956,False,True,0.154594421387,False
2012-08-04 03:30:00,270.0,P30_NEGATIVE,-133.046875,-2468.125,-133.04687500000028,-2468.125,2.8421709430404007e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9763671875,-0.023632812500000044,False,True,0.221481323242,False
2010-07-03 00:00:00,0.0,P13_POSITIVE,1646.5625,68.28125,1646.5625,68.28125,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9861328125,-0.013867187500000044,False,True,0.154968261719,False
2010-07-03 00:00:00,90.0,P30_POSITIVE,59.6875,2345.0,59.6875000000001,2345.0,9.947598300641403e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.987890625,-0.012109374999999978,False,True,0.444671630859,False
2010-07-03 00:00:00,180.0,P13_NEGATIVE,-1527.1875,68.28125,-1527.1875,68.28125000000028,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.01201171875,0.012011718749999956,False,True,0.154968261719,False
2010-07-03 00:00:00,270.0,P30_NEGATIVE,59.6875,-2208.4375,59.68749999999971,-2208.4375,2.913225216616411e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.01064453125,0.010644531250000089,False,True,0.22233581543,False
2012-08-31 11:30:00,0.0,P13_POSITIVE,1492.5,-142.109375,1492.5,-142.109375,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.0291015625,0.029101562499999956,False,True,0.309356689453,False
2012-08-31 11:30:00,90.0,P30_POSITIVE,-91.40625,2127.8125,-91.4062499999999,2127.8125,9.947598300641403e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.0185546875,0.0185546875,False,True,0.443344116211,False
2012-08-31 11:30:00,180.0,P13_NEGATIVE,-1675.3125,-142.109375,-1675.3125,-142.10937499999972,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.97509765625,-0.02490234375,False,True,0.154678344727,False
2012-08-31 11:30:00,270.0,P30_NEGATIVE,-91.40625,-2412.03125,-91.40625000000028,-2412.03125,2.8421709430404007e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9837890625,-0.016210937500000022,False,True,0.221672058105,False
2010-07-01 07:30:00,0.0,P13_POSITIVE,2047.1875,614.6875,2047.1875,614.6875,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.8736328125,-0.12636718749999998,False,True,0.3115234375,False
2010-07-01 07:30:00,90.0,P30_POSITIVE,452.1875,2909.375,452.1875000000001,2909.375,1.1368683772161603e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.90859375,-0.09140625000000002,False,True,0.224090576172,False
2010-07-01 07:30:00,180.0,P13_NEGATIVE,-1142.8125,614.6875,-1142.8125,614.6875000000002,0.0,2.2737367544323206e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.1076171875,0.10761718750000004,False,True,0.15576171875,False
2010-07-01 07:30:00,270.0,P30_NEGATIVE,452.1875,-1680.0,452.1874999999997,-1680.0,2.8421709430404007e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.080078125,0.080078125,False,True,0.224090576172,False
2012-08-24 12:00:00,0.0,P13_POSITIVE,1509.0625,-119.6875,1509.0625,-119.6875,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.024609375,0.024609375000000044,False,True,0.154708862305,False
2012-08-24 12:00:00,90.0,P30_POSITIVE,-75.15625,2150.9375,-75.1562499999999,2150.9375,9.947598300641403e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.015234375,0.015234374999999911,False,True,0.443481445313,False
2012-08-24 12:00:00,180.0,P13_NEGATIVE,-1659.375,-119.6875,-1659.375,-119.68749999999972,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9791015625,-0.020898437499999978,False,True,0.154708862305,False
2012-08-24 12:00:00,270.0,P30_NEGATIVE,-75.15625,-2390.3125,-75.15625000000028,-2390.3125,2.8421709430404007e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.98662109375,-0.013378906250000044,False,True,0.221740722656,False
2010-07-02 17:30:00,0.0,P13_POSITIVE,2493.4375,1223.90625,2493.4375,1223.90625,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.7484375,-0.2515625,False,True,0.313262939453,False
2010-07-02 17:30:00,90.0,P30_POSITIVE,889.53125,3538.4375,889.5312500000001,3538.4375,1.1368683772161603e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.8203125,-0.1796875,False,True,0.452056884765,False
2010-07-02 17:30:00,180.0,P13_NEGATIVE,-714.375,1223.90625,-714.375,1223.9062500000002,0.0,2.2737367544323206e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.21435546875,0.21435546875,False,True,0.156631469726,False
2010-07-02 17:30:00,270.0,P30_NEGATIVE,889.53125,-1090.625,889.5312499999997,-1090.625,3.410605131648481e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.15712890625,0.1571289062500001,False,True,0.226028442383,False
2012-08-05 23:30:00,0.0,P13_POSITIVE,1559.53125,-50.625,1559.53125,-50.625,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.0103515625,0.010351562499999911,False,True,0.309616088867,False
2012-08-05 23:30:00,90.0,P30_POSITIVE,-25.703125,2222.1875,-25.703124999999904,2222.1875,9.592326932761353e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.0052734375,0.005273437500000089,False,True,0.443908691406,False
2012-08-05 23:30:00,180.0,P13_NEGATIVE,-1610.9375,-50.625,-1610.9375,-50.62499999999972,0.0,2.7711166694643907e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.99111328125,-0.008886718750000022,False,True,0.154808044433,False
2012-08-05 23:30:00,270.0,P30_NEGATIVE,-25.703125,-2323.4375,-25.70312500000029,-2323.4375,2.913225216616411e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9955078125,-0.004492187500000022,False,True,0.221954345703,False
2010-07-02 18:00:00,0.0,P13_POSITIVE,2427.8125,1134.53125,2427.8125,1134.53125,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.76689453125,-0.23310546875000004,False,True,0.15650177002,False
2010-07-02 18:00:00,90.0,P30_POSITIVE,825.234375,3446.25,825.2343750000001,3446.25,1.1368683772161603e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.833203125,-0.16679687499999996,False,True,0.451507568359,False
2010-07-02 18:00:00,180.0,P13_NEGATIVE,-777.34375,1134.53125,-777.34375,1134.5312500000002,0.0,2.2737367544323206e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.19873046875,0.19873046875,False,True,0.156501770019,False
2010-07-02 18:00:00,270.0,P30_NEGATIVE,825.234375,-1177.1875,825.2343749999997,-1177.1875,3.410605131648481e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.14580078125,0.14580078124999996,False,True,0.225753784179,False
2011-09-30 05:30:00,0.0,P13_POSITIVE,1480.3125,-158.75,1480.3125,-158.75,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.0326171875,0.03261718750000009,False,True,0.309295654297,False
2011-09-30 05:30:00,90.0,P30_POSITIVE,-103.28125,2110.625,-103.2812499999999,2110.625,9.947598300641403e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.0208984375,0.02089843750000009,False,True,0.443237304688,False
2011-09-30 05:30:00,180.0,P13_NEGATIVE,-1686.875,-158.75,-1686.875,-158.74999999999972,0.0,2.8421709430404007e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.972265625,-0.027734374999999978,False,True,0.154647827148,False
2011-09-30 05:30:00,270.0,P30_NEGATIVE,-103.28125,-2428.125,-103.28125000000028,-2428.125,2.8421709430404007e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.98154296875,-0.018457031249999978,False,True,0.221618652344,False
2011-09-11 00:00:00,0.0,P13_POSITIVE,1564.0625,-44.609375,1564.0625,-44.609375,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.0091796875,0.009179687500000089,False,True,0.154815673828,False
2011-09-11 00:00:00,90.0,P30_POSITIVE,-21.25,2228.4375,-21.249999999999904,2228.4375,9.592326932761353e-14,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.004296875,0.004296875000000089,False,True,0.443954467774,False
2011-09-11 00:00:00,180.0,P13_NEGATIVE,-1606.5625,-44.609375,-1606.5625,-44.60937499999972,0.0,2.7711166694643907e-13,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.9921875,-0.0078125,False,True,0.309631347656,False
2011-09-11 00:00:00,270.0,P30_NEGATIVE,-21.25,-2317.65625,-21.25000000000029,-2317.65625,2.913225216616411e-13,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,0.99619140625,-0.003808593749999978,False,True,0.221977233887,False
2011-09-30 11:30:00,0.0,P13_POSITIVE,1549.6875,-64.0625,1549.6875,-64.0625,0.0,0.0,1e-09,True,RAY_CERTIFIED_BOUNDARY,1.0130859375,0.013085937500000089,False,True,0.3095703125,False
