datetime,load_kw_mean,gc_customer_count,pv_shape_mean,gg_customer_count,load_multiplier,pv_profile,date,slot,rank,stress_index
2012-10-15 15:00:00,0.4347692307692307,299,0.586765384631413,299,0.15589480374638737,0.7124010920432966,2012-10-15,30,1,5.867350757807627
2012-10-15 15:30:00,0.45498996655518376,299,0.5041514904260562,299,0.1631453344046434,0.6120982623410709,2012-10-15,31,1,5.867350757807627
2012-10-15 16:00:00,0.5187491638795987,299,0.40543300832400775,299,0.1860074112271698,0.4922425989083461,2012-10-15,32,1,5.867350757807627
2012-10-15 16:30:00,0.5757591973244146,299,0.3018229601137968,299,0.20644944655641773,0.36644800804648203,2012-10-15,33,1,5.867350757807627
2012-10-15 17:00:00,0.6605351170568563,299,0.1975401481449404,299,0.23684747022917255,0.23983660411264848,2012-10-15,34,1,5.867350757807627
2012-10-15 17:30:00,0.6859397993311038,299,0.10416929360859872,299,0.24595680381834115,0.1264735795053095,2012-10-15,35,1,5.867350757807627
2012-10-15 18:00:00,0.7982943143812715,299,0.0379694212437923,299,0.28624365908355054,0.04609927215682835,2012-10-15,36,1,5.867350757807627
2012-10-15 18:30:00,0.836408026755853,299,0.004268682347035231,299,0.299910057922698,0.005182674447512112,2012-10-15,37,1,5.867350757807627
2012-10-15 19:00:00,0.8045752508361202,299,2.6755852842809364e-05,299,0.2884958086991978,3.248470220468198e-05,2012-10-15,38,1,5.867350757807627
2012-10-15 19:30:00,0.8321739130434781,299,0.00021372205515428024,299,0.29839183565783645,0.0002594833121951955,2012-10-15,39,1,5.867350757807627
2012-10-15 20:00:00,0.7951638795986625,299,7.756948933419521e-05,299,0.28512118195881875,9.417833832449817e-05,2012-10-15,40,1,5.867350757807627
2012-10-15 20:30:00,0.7877324414715718,299,7.794042320896542e-05,299,0.2824564980152783,9.462869498217344e-05,2012-10-15,41,1,5.867350757807627
2012-10-15 21:00:00,0.7432575250836122,299,0.00011320840830972642,299,0.26650916809574654,0.00013744811098390558,2012-10-15,42,1,5.867350757807627
2012-10-15 21:30:00,0.7038461538461541,299,0.00011229350359785141,299,0.25237746891002216,0.00013633731076813496,2012-10-15,43,1,5.867350757807627
2012-10-15 22:00:00,0.607030100334448,299,4.564233720243951e-05,299,0.21766222552676082,5.541508023151632e-05,2012-10-15,44,1,5.867350757807627
2012-10-15 22:30:00,0.5438193979933114,299,3.3444816053511705e-05,299,0.19499682204660218,4.0605877755852474e-05,2012-10-15,45,1,5.867350757807627
2012-10-15 23:00:00,0.4892909698996655,299,5.84956390582989e-05,299,0.17544461366879735,7.102047638866745e-05,2012-10-15,46,1,5.867350757807627
2012-10-15 23:30:00,0.42092307692307673,299,7.357859531772575e-05,299,0.15093000107930493,8.933293106287543e-05,2012-10-15,47,1,5.867350757807627
2012-10-10 00:00:00,0.4326688963210704,299,8.431033849094049e-05,299,0.15514168875244355,0.00010236250941969842,2012-10-10,0,2,5.806024584357556
2012-10-10 00:30:00,0.4065953177257523,299,4.5904649485212146e-05,299,0.14579250962380227,5.5733557704111235e-05,2012-10-10,1,2,5.806024584357556
2012-10-10 01:00:00,0.38516387959866233,299,8.621368965578652e-05,299,0.13810785853910093,0.00010467339803701172,2012-10-10,2,2,5.806024584357556
2012-10-10 01:30:00,0.3598929765886286,299,4.714126453256888e-05,299,0.12904649405782675,5.7234951503487296e-05,2012-10-10,3,2,5.806024584357556
2012-10-10 02:00:00,0.35407357859531774,299,5.578440361049056e-05,299,0.12695983786441536,6.772872274335238e-05,2012-10-10,4,2,5.806024584357556
2012-10-10 02:30:00,0.3584280936454846,299,2.6755852842809364e-05,299,0.12852123232638174,3.248470220468198e-05,2012-10-10,5,2,5.806024584357556
2012-10-10 03:00:00,0.3432240802675583,299,4.5867176301958905e-05,299,0.12306954321417005,5.5688060922311954e-05,2012-10-10,6,2,5.806024584357556
2012-10-10 03:30:00,0.3482207357859531,299,1.3558709210883125e-05,299,0.12486118939403026,1.6461842333453707e-05,2012-10-10,7,2,5.806024584357556
2012-10-10 04:00:00,0.34891638795986624,299,6.649616368286444e-05,299,0.12511062875508178,8.073403930281255e-05,2012-10-10,8,2,5.806024584357556
2012-10-10 04:30:00,0.3361270903010033,299,8.784334729567433e-05,299,0.12052478204036604,0.00010665199103639607,2012-10-10,9,2,5.806024584357556
2012-10-10 05:00:00,0.35505685618729105,299,7.974293396288282e-05,299,0.1273124108074401,9.68171516688561e-05,2012-10-10,10,2,5.806024584357556
2012-10-10 05:30:00,0.4031505016722411,299,0.0,299,0.14455730509551865,0.0,2012-10-10,11,2,5.806024584357556
2012-10-10 06:00:00,0.48670234113712363,299,0.0001296144714358881,299,0.17451641143103844,0.00015736697053720164,2012-10-10,12,2,5.806024584357556
2012-10-10 06:30:00,0.6010635451505014,299,0.010640426016427278,299,0.21552280331466536,0.012918708758987827,2012-10-10,13,2,5.806024584357556
2012-10-10 07:00:00,0.5665284280936455,299,0.06029198296295362,299,0.20313957811169614,0.07320144580656388,2012-10-10,14,2,5.806024584357556
2012-10-10 07:30:00,0.6250367892976588,299,0.13774413894192217,299,0.22411886744936269,0.1672373278570794,2012-10-10,15,2,5.806024584357556
2012-10-10 08:00:00,0.580876254180602,299,0.24093032701905795,299,0.20828426493338298,0.29251730345774146,2012-10-10,16,2,5.806024584357556
2012-10-10 08:30:00,0.5651839464882944,299,0.34646313086661246,299,0.2026574885773563,0.4206463422124995,2012-10-10,17,2,5.806024584357556
2012-10-10 09:00:00,0.5230903010033446,299,0.45055739794168653,299,0.1875640087783469,0.5470288308221715,2012-10-10,18,2,5.806024584357556
2012-10-10 09:30:00,0.4895050167224077,299,0.5401818251665264,299,0.17552136424142847,0.6558432590434927,2012-10-10,19,2,5.806024584357556
2012-10-10 10:00:00,0.5116053511705685,299,0.61240485091902,299,0.1834458608656026,0.7435303717539126,2012-10-10,20,2,5.806024584357556
2012-10-10 10:30:00,0.47923745819397967,299,0.6763326252716677,299,0.1718397352105244,0.8211460891318759,2012-10-10,21,2,5.806024584357556
2012-10-10 11:00:00,0.48727090301003323,299,0.7246569699717297,299,0.1747202801395901,0.8798174368941954,2012-10-10,22,2,5.806024584357556
2012-10-10 11:30:00,0.49361872909698984,299,0.7525509380618203,299,0.17699641430918492,0.9136839427401123,2012-10-10,23,2,5.806024584357556
2012-10-10 12:00:00,0.44782608695652176,299,0.7678935269940882,299,0.16057658867689217,0.9323116215303071,2012-10-10,24,2,5.806024584357556
2012-10-10 12:30:00,0.4753779264214047,299,0.7668612128988272,299,0.17045582644776772,0.9310582727335687,2012-10-10,25,2,5.806024584357556
2012-10-10 13:00:00,0.45891638795986633,299,0.7554634439662328,299,0.16455322772134756,0.9172200620157738,2012-10-10,26,2,5.806024584357556
2012-10-10 13:30:00,0.4770033444816054,299,0.7353695239652941,299,0.1710386511086861,0.8928237173658733,2012-10-10,27,2,5.806024584357556
2012-10-10 14:00:00,0.46354515050167233,299,0.6980009035153666,299,0.1662129588544978,0.8474538869124246,2012-10-10,28,2,5.806024584357556
2012-10-10 14:30:00,0.4485618729096993,299,0.6530781342495401,299,0.1608404187703121,0.7929124454422753,2012-10-10,29,2,5.806024584357556
2012-10-10 15:00:00,0.43238127090301,299,0.584095623795268,299,0.15503855517047027,0.7091596933770156,2012-10-10,30,2,5.806024584357556
2012-10-10 15:30:00,0.45791304347826106,299,0.5035014188341463,299,0.16419345941213873,0.6113090001860209,2012-10-10,31,2,5.806024584357556
2012-10-10 16:00:00,0.47767224080267534,299,0.4025219619072199,299,0.17127849664815858,0.48870825161958925,2012-10-10,32,2,5.806024584357556
2012-10-10 16:30:00,0.513551839464883,299,0.28703775556270716,299,0.18414381138546787,0.3484970584094372,2012-10-10,33,2,5.806024584357556
2012-10-10 17:00:00,0.6056454849498333,299,0.18333873822716476,299,0.2171657452600528,0.22259444873169823,2012-10-10,34,2,5.806024584357556
2012-10-10 17:30:00,0.6909765886287624,299,0.09008916262154575,299,0.2477628407305696,0.10937867078367425,2012-10-10,35,2,5.806024584357556
2012-10-10 18:00:00,0.7767357859531782,299,0.025431385845385564,299,0.27851343734634937,0.030876645969509328,2012-10-10,36,2,5.806024584357556
2012-10-10 18:30:00,0.8107759197324418,299,0.0019206274004688413,299,0.2907191768501088,0.0023318639669955565,2012-10-10,37,2,5.806024584357556
2012-10-10 19:00:00,0.8472709030100335,299,4.6298117909371106e-05,299,0.3038051494837326,5.621127391300362e-05,2012-10-10,38,2,5.806024584357556
2012-10-10 19:30:00,0.8243143812709027,299,8.14916825147004e-05,299,0.29557365056903356,9.894033481948889e-05,2012-10-10,39,2,5.806024584357556
2012-10-10 20:00:00,0.8325886287625418,299,5.653766523331741e-05,299,0.2985405398923095,6.864326953965538e-05,2012-10-10,40,2,5.806024584357556
2012-10-10 20:30:00,0.7979197324414716,299,0.00018072920203499965,299,0.2861093455814457,0.0002194261697539042,2012-10-10,41,2,5.806024584357556
2012-10-10 21:00:00,0.7366488294314381,299,9.364548494983278e-05,299,0.2641394941657573,0.00011369645771638692,2012-10-10,42,2,5.806024584357556
2012-10-10 21:30:00,0.7284347826086962,299,4.0133779264214046e-05,299,0.2611941909410343,4.872705330702297e-05,2012-10-10,43,2,5.806024584357556
2012-10-10 22:00:00,0.6963344481605355,299,9.972295394290278e-05,299,0.2496840035017451,0.0001210752085100147,2012-10-10,44,2,5.806024584357556
2012-10-10 22:30:00,0.6509431438127091,299,0.00017032592301134501,299,0.23340808519313574,0.00020679538489269732,2012-10-10,45,2,5.806024584357556
2012-10-10 23:00:00,0.5622943143812704,299,2.6755852842809364e-05,299,0.20162135584683455,3.248470220468198e-05,2012-10-10,46,2,5.806024584357556
2012-10-10 23:30:00,0.4527959866220739,299,7.756948933419521e-05,299,0.16235864103517353,9.417833832449817e-05,2012-10-10,47,2,5.806024584357556
2012-12-06 00:00:00,0.4524280936454846,299,7.566970808845019e-05,299,0.16222672598846338,9.187178400217342e-05,2012-12-06,0,3,5.682464696192585
2012-12-06 00:30:00,0.407859531772575,299,8.927985910083097e-05,299,0.14624581769340542,0.00010839608263677145,2012-12-06,1,3,5.682464696192585
2012-12-06 01:00:00,0.3703612040133779,299,0.00011190308467760823,299,0.13280007675057268,0.00013586329700996085,2012-12-06,2,3,5.682464696192585
2012-12-06 01:30:00,0.3470301003344481,299,9.166561198750424e-05,299,0.12443426433376908,0.00011129266277992205,2012-12-06,3,3,5.682464696192585
2012-12-06 02:00:00,0.34721739130434803,299,0.00015846092572435283,299,0.1245014210848215,0.00019238990487336445,2012-12-06,4,3,5.682464696192585
2012-12-06 02:30:00,0.35038127090301013,299,0.00015818924514576687,299,0.12563589048652676,0.0001920600532053197,2012-12-06,5,3,5.682464696192585
2012-12-06 03:00:00,0.3609832775919731,299,2.6755852842809364e-05,299,0.12943744228716705,3.248470220468198e-05,2012-12-06,6,3,5.682464696192585
2012-12-06 03:30:00,0.33373244147157205,299,0.00013448915829399795,299,0.11966613500905428,0.00016328540460308985,2012-12-06,7,3,5.682464696192585
2012-12-06 04:00:00,0.35267558528428083,299,6.514712908574801e-05,299,0.12645856068691763,7.909615515803868e-05,2012-12-06,8,3,5.682464696192585
2012-12-06 04:30:00,0.3269698996655516,299,5.7927295778958186e-05,299,0.11724129660498636,7.03304418647118e-05,2012-12-06,9,3,5.682464696192585
2012-12-06 05:00:00,0.3637525083612038,299,6.610269525870549e-05,299,0.13043040282058352,8.025632309392019e-05,2012-12-06,10,3,5.682464696192585
2012-12-06 05:30:00,0.40028093645484925,299,0.0006194236985544748,299,0.14352836773118108,0.0007520520651791724,2012-12-06,11,3,5.682464696192585
2012-12-06 06:00:00,0.44034113712374584,299,0.015310380349498413,299,0.15789271709019398,0.01858857384273342,2012-12-06,12,3,5.682464696192585
2012-12-06 06:30:00,0.46856856187290963,299,0.05505802602301534,299,0.16801419885593682,0.06684681627765625,2012-12-06,13,3,5.682464696192585
2012-12-06 07:00:00,0.5170501672240803,299,0.11950333540827529,299,0.18539820355690942,0.14509088108725138,2012-12-06,14,3,5.682464696192585
2012-12-06 07:30:00,0.5330969899665552,299,0.2039032198545085,299,0.19115209804885663,0.2475621096611628,2012-12-06,15,3,5.682464696192585
2012-12-06 08:00:00,0.5408561872909698,299,0.2987820828177686,299,0.19393430630673852,0.3627560310430653,2012-12-06,16,3,5.682464696192585
2012-12-06 08:30:00,0.5064682274247492,299,0.397142639997207,299,0.18160384712245323,0.4821771321917571,2012-12-06,17,3,5.682464696192585
2012-12-06 09:00:00,0.47335785953177256,299,0.4844385869682175,299,0.16973149291856052,0.5881645158752155,2012-12-06,18,3,5.682464696192585
2012-12-06 09:30:00,0.47486287625418033,299,0.5631799991047789,299,0.17027114538237373,0.6837657041258737,2012-12-06,19,3,5.682464696192585
2012-12-06 10:00:00,0.4546622073578593,299,0.6267654988889272,299,0.16302781009030182,0.760965860561143,2012-12-06,20,3,5.682464696192585
2012-12-06 10:30:00,0.46141137123745835,299,0.6805276753487105,299,0.1654478515835803,0.8262393654810575,2012-12-06,21,3,5.682464696192585
2012-12-06 11:00:00,0.4670769230769231,299,0.7238049169313113,299,0.167479343302913,0.8787829458823336,2012-12-06,22,3,5.682464696192585
2012-12-06 11:30:00,0.49044147157190604,299,0.7433553629821849,299,0.17585714799669008,0.902519450252517,2012-12-06,23,3,5.682464696192585
2012-12-06 12:00:00,0.48062876254180603,299,0.7698632199399467,299,0.17233861393262748,0.9347030567484924,2012-12-06,24,3,5.682464696192585
2012-12-06 12:30:00,0.4644147157190638,299,0.7764952539427908,299,0.1665247580558122,0.9427551136520576,2012-12-06,25,3,5.682464696192585
2012-12-06 13:00:00,0.4569297658862876,299,0.7668297335443326,299,0.16384088646911396,0.9310200531536375,2012-12-06,26,3,5.682464696192585
2012-12-06 13:30:00,0.46058193979933093,299,0.7568284441136611,299,0.1651504431146342,0.9188773301865574,2012-12-06,27,3,5.682464696192585
2012-12-06 14:00:00,0.46095652173913043,299,0.7253072582373139,299,0.1652847566167389,0.880606962116165,2012-12-06,28,3,5.682464696192585
2012-12-06 14:30:00,0.4612909698996652,299,0.6822456183753423,299,0.16540467938647507,0.8283251471585322,2012-12-06,29,3,5.682464696192585
2012-12-06 15:00:00,0.4331973244147156,299,0.6288820858231488,299,0.1553311667286268,0.763535642083431,2012-12-06,30,3,5.682464696192585
2012-12-06 15:30:00,0.4577725752508362,299,0.5607209616627831,299,0.16414309184884945,0.680780148050248,2012-12-06,31,3,5.682464696192585
2012-12-06 16:00:00,0.5055785953177254,299,0.4768532752845858,299,0.18128485255495458,0.5789550695301444,2012-12-06,32,3,5.682464696192585
2012-12-06 16:30:00,0.5370769230769228,299,0.37922407913868816,299,0.19257917900871838,0.4604219253274807,2012-12-06,33,3,5.682464696192585
2012-12-06 17:00:00,0.5870969899665551,299,0.27769311908864514,299,0.21051482845047798,0.33715158813591173,2012-12-06,34,3,5.682464696192585
2012-12-06 17:30:00,0.6230635451505016,299,0.18622697063279972,299,0.22341132310791856,0.22610109717031,2012-12-06,35,3,5.682464696192585
2012-12-06 18:00:00,0.6383478260869564,299,0.10271966308283659,299,0.228891793684867,0.12471356025969403,2012-12-06,36,3,5.682464696192585
2012-12-06 18:30:00,0.663632107023412,299,0.04846830922035229,299,0.2379579550769308,0.058846137353111026,2012-12-06,37,3,5.682464696192585
2012-12-06 19:00:00,0.6609565217391304,299,0.014737978168210854,299,0.23699857291904025,0.017893611342017095,2012-12-06,38,3,5.682464696192585
2012-12-06 19:30:00,0.6580535117056854,299,0.0002695795048280377,299,0.23595764327772917,0.00032730072131406315,2012-12-06,39,3,5.682464696192585
2012-12-06 20:00:00,0.7295919732441469,299,0.00011331890615778085,299,0.26160912372432155,0.00013758226816100604,2012-12-06,40,3,5.682464696192585
2012-12-06 20:30:00,0.7485150501672243,299,0.00018971355493273287,299,0.26839435403600104,0.00023033421406477993,2012-12-06,41,3,5.682464696192585
2012-12-06 21:00:00,0.7199531772575247,299,4.777830864787387e-05,299,0.25815294950052164,5.8008396794074964e-05,2012-12-06,42,3,5.682464696192585
2012-12-06 21:30:00,0.6724949832775918,299,0.00011882746409600629,299,0.24113590847494218,0.00014427029508549936,2012-12-06,43,3,5.682464696192585
2012-12-06 22:00:00,0.6642809364548491,299,0.00010997322226898521,299,0.23819060525021882,0.00013352022067416103,2012-12-06,44,3,5.682464696192585
2012-12-06 22:30:00,0.598541806020066,299,3.934684241589613e-05,299,0.2146185856308535,4.7771620889238203e-05,2012-12-06,45,3,5.682464696192585
2012-12-06 23:00:00,0.5304347826086956,299,8.398893388073007e-05,299,0.19019751280175573,0.0001019722870219585,2012-12-06,46,3,5.682464696192585
2012-12-06 23:30:00,0.47963210702341147,299,0.0001345094758796246,299,0.17198124407881335,0.00016331007250369752,2012-12-06,47,3,5.682464696192585
2012-10-24 00:00:00,0.4250367892976586,299,6.888976326316479e-05,299,0.15240505114706127,8.364014624024121e-05,2012-10-24,0,4,5.6566894520500774
2012-10-24 00:30:00,0.3923612040133779,299,2.6755852842809364e-05,299,0.14068859654382582,3.248470220468198e-05,2012-10-24,1,4,5.6566894520500774
2012-10-24 01:00:00,0.3569632107023408,299,0.00013605987737318474,299,0.1279959705949368,0.00016519243936794533,2012-10-24,2,4,5.6566894520500774
2012-10-24 01:30:00,0.32482274247491627,299,0.00010937684083464135,299,0.11647139242327942,0.00013279614458475811,2012-10-24,3,4,5.6566894520500774
2012-10-24 02:00:00,0.3303277591973244,299,3.121516164994426e-05,299,0.11844532121313878,3.7898819238795646e-05,2012-10-24,4,4,5.6566894520500774
2012-10-24 02:30:00,0.35096321070234093,299,8.721519584877169e-05,299,0.1258445561058678,0.00010588934247452986,2012-10-24,5,4,5.6566894520500774
2012-10-24 03:00:00,0.3599598662207354,299,6.605351170568562e-05,299,0.12907047861177393,8.019660856780864e-05,2012-10-24,6,4,5.6566894520500774
2012-10-24 03:30:00,0.37674247491638785,299,6.0200668896321076e-05,299,0.13508820319714107,7.309057996053446e-05,2012-10-24,7,4,5.6566894520500774
2012-10-24 04:00:00,0.35818729096989976,299,8.139175402602514e-05,299,0.12843488793217178,9.881901006802419e-05,2012-10-24,8,4,5.6566894520500774
2012-10-24 04:30:00,0.3762341137123746,299,0.00011682821913000941,299,0.13490592058714193,0.00014184298029437051,2012-10-24,9,4,5.6566894520500774
2012-10-24 05:00:00,0.36103678929765864,299,0.00011594202898550724,299,0.12945662993032486,0.00014076704288695522,2012-10-24,10,4,5.6566894520500774
2012-10-24 05:30:00,0.3816053511705684,299,5.4467271858576204e-05,299,0.1368318802691067,6.612957234524545e-05,2012-10-24,11,4,5.6566894520500774
2012-10-24 06:00:00,0.49107692307692336,299,0.001168489853523675,299,0.17608500125918927,0.0014186819289189756,2012-10-24,12,4,5.6566894520500774
2012-10-24 06:30:00,0.5856454849498329,299,0.027709348209912048,299,0.20999436362982254,0.03364235594257054,2012-10-24,13,4,5.6566894520500774
2012-10-24 07:00:00,0.6253043478260871,299,0.08543258463230119,299,0.2242148056651518,0.10372504612957771,2012-10-24,14,4,5.6566894520500774
2012-10-24 07:30:00,0.6588762541806022,299,0.17017192526724886,299,0.23625265329128062,0.2066084138069111,2012-10-24,15,4,5.6566894520500774
2012-10-24 08:00:00,0.6360869565217392,299,0.27078153274542677,299,0.22808111576144974,0.32876012233437457,2012-10-24,16,4,5.6566894520500774
2012-10-24 08:30:00,0.5641337792642139,299,0.3720722534107209,299,0.20228093108038428,0.4517387811063749,2012-10-24,17,4,5.6566894520500774
2012-10-24 09:00:00,0.5698394648829433,299,0.46722888132415724,299,0.2043268135320855,0.5672699412876677,2012-10-24,18,4,5.6566894520500774
2012-10-24 09:30:00,0.5180869565217394,299,0.560884238712623,299,0.18576996414309202,0.6809783852872395,2012-10-24,19,4,5.6566894520500774
2012-10-24 10:00:00,0.4729297658862878,299,0.6385884394929794,299,0.16957799177329813,0.7753202788995401,2012-10-24,20,4,5.6566894520500774
2012-10-24 10:30:00,0.4591638795986623,299,0.702591964817023,299,0.1646419705709524,0.8530279667245667,2012-10-24,21,4,5.6566894520500774
2012-10-24 11:00:00,0.4626354515050166,299,0.7484641143305436,299,0.16588676892081503,0.9087220657013384,2012-10-24,22,4,5.6566894520500774
2012-10-24 11:30:00,0.5045016722408027,299,0.7771410799456949,299,0.18089870123640384,0.9435392211706493,2012-10-24,23,4,5.6566894520500774
2012-10-24 12:00:00,0.4788896321070233,299,0.7886414984406976,299,0.1717150155299987,0.957502060338371,2012-10-24,24,4,5.6566894520500774
2012-10-24 12:30:00,0.4961672240802678,299,0.7926102898050271,299,0.17791022581457558,0.9623206324220266,2012-10-24,25,4,5.6566894520500774
2012-10-24 13:00:00,0.46775919732441446,299,0.7814432067545052,299,0.16772398575317493,0.9487625010657821,2012-10-24,26,4,5.6566894520500774
2012-10-24 13:30:00,0.45774581939799336,299,0.7549825783211809,299,0.16413349802727054,0.9166362354649348,2012-10-24,27,4,5.6566894520500774
2012-10-24 14:00:00,0.43765886287625383,299,0.7229001992839603,299,0.1569309364769088,0.877684513941996,2012-10-24,28,4,5.6566894520500774
2012-10-24 14:30:00,0.44787959866220717,299,0.6724377988627375,299,0.1605957763200499,0.8164173190651415,2012-10-24,29,4,5.6566894520500774
2012-10-24 15:00:00,0.4290167224080269,299,0.6079685990391237,299,0.15383213210692326,0.7381442484981884,2012-10-24,30,4,5.6566894520500774
2012-10-24 15:30:00,0.4542608695652176,299,0.5258880670871104,299,0.16288390276661843,0.6384889823054825,2012-10-24,31,4,5.6566894520500774
2012-10-24 16:00:00,0.4703545150501673,299,0.4297664715504633,299,0.16865458644632866,0.5217862397395306,2012-10-24,32,4,5.6566894520500774
2012-10-24 16:30:00,0.5114782608695652,299,0.3217402894637856,299,0.18340029021310283,0.3906299512066621,2012-10-24,33,4,5.6566894520500774
2012-10-24 17:00:00,0.588428093645485,299,0.21538993432726972,299,0.21099212107402843,0.26150831055971274,2012-10-24,34,4,5.6566894520500774
2012-10-24 17:30:00,0.7199665551839468,299,0.12051876134906482,299,0.25815774641131134,0.14632372570974383,2012-10-24,35,4,5.6566894520500774
2012-10-24 18:00:00,0.739311036789298,299,0.052699192546033,299,0.26509407941285834,0.0639829194136548,2012-10-24,36,4,5.6566894520500774
2012-10-24 18:30:00,0.7700334448160544,299,0.010993396001876713,299,0.2761101850408341,0.013347255175799105,2012-10-24,37,4,5.6566894520500774
2012-10-24 19:00:00,0.8018260869565217,299,0.00010172278289595343,299,0.2875100435319655,0.00012350323232902035,2012-10-24,38,4,5.6566894520500774
2012-10-24 19:30:00,0.8027759197324416,299,0.00010719828622641922,299,0.28785062419801666,0.0001301511271337912,2012-10-24,39,4,5.6566894520500774
2012-10-24 20:00:00,0.7889364548494986,299,6.843227000814438e-05,299,0.282888219986329,8.308469647613538e-05,2012-10-24,40,4,5.6566894520500774
2012-10-24 20:30:00,0.7878461538461542,299,0.0001022969795348312,299,0.28249727175698874,0.0001242003735089505,2012-10-24,41,4,5.6566894520500774
2012-10-24 21:00:00,0.7294180602006688,299,7.357859531772575e-05,299,0.26154676388405873,8.933293106287543e-05,2012-10-24,42,4,5.6566894520500774
2012-10-24 21:30:00,0.6691438127090307,299,0.0001128935348884198,299,0.23993428232218483,0.0001370658182054467,2012-10-24,43,4,5.6566894520500774
