datetime,load_kw_mean,gc_customer_count,pv_shape_mean,gg_customer_count,load_multiplier,pv_profile,date,slot
2012-08-19 10:00:00,0.6677391304347822,299,0.574685651611956,299,0.23943060668929203,0.6977348979901854,2012-08-19,20
2012-08-19 10:30:00,0.6609498327759192,299,0.609940213889557,299,0.23699617446364535,0.7405380171309781,2012-08-19,21
2012-08-19 11:00:00,0.6103210702341143,299,0.6307844961360684,299,0.21884226558096617,0.7658453883976069,2012-08-19,22
2012-08-19 11:30:00,0.6081739130434787,299,0.6417321086907077,299,0.21807236139925912,0.7791370571692593,2012-08-19,23
2012-08-19 12:00:00,0.6089966555183944,299,0.6035217867531861,299,0.21836737141281018,0.7327453036872168,2012-08-19,24
2012-08-19 12:30:00,0.5907491638795989,299,0.5852626964338952,299,0.21182438509599835,0.7105766546430148,2012-08-19,25
2012-08-19 13:00:00,0.6059063545150505,299,0.5431202497967602,299,0.21725928502044703,0.6594108466522616,2012-08-19,26
2012-08-19 13:30:00,0.5977190635451506,299,0.47763996215397564,299,0.2143235756173026,0.5799101984445767,2012-08-19,27
2012-08-19 14:00:00,0.5989163879598661,299,0.40100501771806984,299,0.21475289913295845,0.48686650579540763,2012-08-19,28
2012-08-19 14:30:00,0.5759598662207357,299,0.3543813505466333,299,0.2065214002182595,0.43025997739758975,2012-08-19,29
2012-08-19 15:00:00,0.5995986622073579,299,0.25963991360872335,299,0.21499754158322051,0.31523290711682395,2012-08-19,30
2012-08-19 15:30:00,0.5876923076923078,299,0.18137141330337408,299,0.21072829098060863,0.22020588856638978,2012-08-19,31
2012-08-19 16:00:00,0.6969364548494987,299,0.0963655793057919,299,0.24989986448727045,0.11699896710157048,2012-08-19,32
2012-08-19 16:30:00,0.8077725752508361,299,0.032806939315538186,299,0.28964227037787676,0.03983142156497338,2012-08-19,33
2012-08-19 17:00:00,1.0601204013377932,299,0.002282073499464879,299,0.3801263985993024,0.0027707013667193263,2012-08-19,34
2012-08-19 17:30:00,1.253224080267558,299,0.0,299,0.4493674073896411,0.0,2012-08-19,35
2012-08-19 18:00:00,1.3724882943143812,299,0.00024317597719132248,299,0.4921318670776022,0.0002952437826894252,2012-08-19,36
