timestamp,edge_id,endpoint_a_id,endpoint_b_id,boundary_class,guard_relation,edge_length_kw,edge_length_squared_kw2,angular_span_deg,inward_normal_p13,inward_normal_p30,normal_sign_category,owner_cell_count,owner_cell_ids,facet_identities,parallel_retreat_cap_kw,convexity_implication,endpoint_status_combination,endpoint_a_status,endpoint_b_status,endpoint_a_signed_turn_deg,endpoint_b_signed_turn_deg,mean_abs_endpoint_turn_deg,max_abs_endpoint_turn_deg,n_e,sorted_fractions,zero_sample_flag,low_sample_flag,g_e,h1_new_sample_count,h1_g_e,h1_gap_reduction,h2_new_sample_count,h2_midpoint_t,h2_g_e,h2_gap_reduction,h1_information_gain,h2_information_gain
2010-07-01 07:30:00,E0010,RAY:90.000000:BASE,RAY:100.000000:BASE,VMAX30,NONE,297.846504913259,88712.540489044,9.9999999999859,-0.416756639854311,-0.909018098355222,componentwise_nonpositive,1,8,C8:F1,1895.24703107788,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,REFLEX-REFLEX,REFLEX,REFLEX,-0.507388448187516,-0.636164148856348,0.571776298521932,0.636164148856348,20,0.0468417658660938;0.0939527208771355;0.141342430655863;0.189020659797241;0.236997380602588;0.285282782147426;0.333887279701427;0.382821524519846;0.432096414026921;0.4817231024129;0.531713011667603;0.582077843074759;0.632829589192796;0.683980546349281;0.735543327677869;0.787530876728341;0.839956481682231;0.89283379020851;0.946176824996006;1,False,False,0.053823175003994,14,0.0533430347874965,0.00048014021649756,1,0.973088412498003,0.0533430347874965,0.00048014021649756,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0011,RAY:100.000000:BASE,RAY:105.000000:ADAPTIVE,VMAX30,NONE,170.560022066466,29090.7211273134,5.0000000000051,-0.426823716296368,-0.904334846838801,componentwise_nonpositive,1,9,C9:F1,1882.17576950487,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,REFLEX-CONVEX,REFLEX,CONVEX,-0.636164148856348,0.0271550372169886,0.331659593036668,0.636164148856348,9,0.095522841056657;0.191961423009925;0.28934388082808;0.387699193345813;0.48705722071079;0.587448743688632;0.688905504942046;0.791460252404903;0.895146784880457,False,False,0.104853215119543,7,0.103686532475554,0.00116668264398889,1,0.947573392440229,0.103686532475554,0.00116668264398889,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0012,RAY:105.000000:ADAPTIVE,AXIS:P30_POSITIVE:AXIS,VMAX30,NONE,30.0665025121772,903.994573314757,0.82819947742,-0.426395063569761,-0.904537036147962,componentwise_nonpositive,1,9,C9:F2,1882.81931232782,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-REFLEX,CONVEX,REFLEX,0.0271550372169886,-0.509473445104127,0.268314241160558,0.509473445104127,2,1.10470346728868e-11;0.601421438484964,False,True,0.601421438473917,1,0.398578561515036,0.202842876958882,1,0.300710719248006,0.398578561515036,0.202842876958882,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0013,AXIS:P30_POSITIVE:AXIS,RAY:110.000000:BASE,VMAX30,NONE,162.296536056639,26340.1656159838,4.171800522585,-0.434421234137709,-0.900709826375992,componentwise_nonpositive,1,10,C10:F1,1870.40772790051,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,REFLEX-REFLEX,REFLEX,REFLEX,-0.509473445104127,-0.4235094088046,0.466491426954363,0.509473445104127,9,0.0391387791294861;0.153973616726005;0.270222275789715;0.387929066395115;0.507139867135969;0.62790220077093;0.750265314154955;0.874280262746256;1,False,False,0.125719737253744,6,0.125719737253744,0,1,0.937140131373128,0.1240149485913,0.00170478866244406,NEARLY_REDUNDANT,INFORMATION_GAINING
2010-07-01 07:30:00,E0014,RAY:110.000000:BASE,RAY:115.000000:ADAPTIVE,VMAX30,NONE,222.982444979602,49721.1707690815,4.99999999999399,-0.441067023007109,-0.897474167436393,componentwise_nonpositive,1,11,C11:F1,1858.77813351852,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,REFLEX-REFLEX,REFLEX,REFLEX,-0.4235094088046,-0.598939538407576,0.511224473606088,0.598939538407576,10,0.0933734271074671;0.188093262435272;0.284203583862682;0.38175020294891;0.480780755073539;0.581344795168762;0.683493899455628;0.787281773630729;0.892764367987983;1,False,False,0.107235632012017,8,0.103787874175101,0.00344775783691553,1,0.946382183993992,0.105482594357254,0.00175303765476265,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0015,RAY:115.000000:ADAPTIVE,RAY:120.000000:BASE,VMAX30,NONE,267.037758660987,71309.1645506838,5.00000000005501,-0.450424470131581,-0.892814536567749,componentwise_nonpositive,1,12,C12:F1,1839.82710032743,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,REFLEX-REFLEX,REFLEX,REFLEX,-0.598939538407576,-0.855844005700453,0.727391772054014,0.855844005700453,9,0.0920093929553635;0.185628833966465;0.280915597494465;0.377929533643959;0.476733218044579;0.577392112249179;0.679974735523826;0.784552848986699;0.891201653146,False,False,0.108798346854,8,0.102582623274648,0.00621572357935229,1,0.945600826573,0.106648804159301,0.00214954269469947,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0016,RAY:120.000000:BASE,RAY:125.000000:ADAPTIVE,VMAX30,NONE,334.164825256058,111666.130438412,4.999999999952,-0.463709959961414,-0.88598706143633,componentwise_nonpositive,1,13,C13:F1,1808.41031137794,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,REFLEX-REFLEX,REFLEX,REFLEX,-0.855844005700453,-1.11012732994888,0.982985667824664,1.11012732994888,11,0;0.0902903038197942;0.182512168860599;0.276742754431076;0.373063243842868;0.471559113121647;0.572320421496538;0.675442125747362;0.78102442072888;0.889173108652493;1,False,False,0.110826891347507,8,0.103121704250825,0.00770518709668255,1,0.944586554326246,0.108148687923613,0.00267820342389469,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0017,RAY:125.000000:ADAPTIVE,RAY:130.000000:BASE,VMAX30,ADJACENT_TO_GUARD_LIMITED_EDGE,443.322340105883,196534.697236956,5.00000000012101,-0.480788182429726,-0.876836771375334,componentwise_nonpositive,1,14,C14:F1,1760.5849088306,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,REFLEX-CONVEX,REFLEX,CONVEX,-1.11012732994888,71.2624112374641,36.1862692837065,71.2624112374641,10,0.0880096309732164;0.178358750420716;0.271156221842814;0.366517656785063;0.464565948425424;0.565431856563221;0.669254649882857;0.77618281214423;0.886374819849563;0.999999999972805,False,False,0.113625180123242,9,0.112935731283947,0.000689448839295004,1,0.943187409911184,0.110192007705333,0.00343317241790941,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0018,RAY:130.000000:BASE,RAY:145.000000:ADAPTIVE,CLASS_TRANSITION,CROSSES_GUARD_LIMITED_RAY,858.432645682602,736906.607173631,14.999999999908,0.675918518614372,-0.736976360675262,mixed_sign,1,14,C14:F2,3339.22137487467,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,71.2624112374641,60.4757108638236,65.8690610506438,71.2624112374641,30,0.0314589511991585;0.0629949945877917;0.0946132354041055;0.126318830651015;0.158116992555116;0.190012992108189;0.222012162689092;0.254119903771514;0.286341684723222;0.318683048702711;0.351149616659356;0.383747091443452;0.416481262032781;0.449358007882633;0.482383303406548;0.51556322259534;0.54890394378234;0.582411754563179;0.616093056878814;0.64995437227096;0.684002347319525;0.718243759272155;0.752685521876515;0.787334691426492;0.822198473034098;0.857284227139504;0.892599476272301;0.928151912077819;0.963949402623121;0.999999999998099,False,False,0.036050597374978,29,0.0339685313751822,0.00208206599979577,1,0.98197470131061,0.0357974905453018,0.000253106829676164,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0019,RAY:145.000000:ADAPTIVE,RAY:150.000000:BASE,VMIN18,ADJACENT_TO_GUARD_LIMITED_EDGE,528.423788544326,279231.700299539,4.999999999995,0.974365235445508,0.224971971488047,componentwise_positive,1,14,C14:F3,1760.42019686737,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,60.4757108638236,0.43062642727255,30.4531686455481,60.4757108638236,10,0.110195007930934;0.217878173963958;0.323150267381147;0.426106876279806;0.52683873914535;0.625432051338278;0.721968748678366;0.816526770099528;0.909180301156869;0.999999999996265,False,False,0.110195007930934,11,0.0952352223052887,0.0149597856256452,1,0.055097503965467,0.107683166033024,0.00251184189791029,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0020,RAY:150.000000:BASE,RAY:155.000000:ADAPTIVE,VMIN18,NONE,437.216449949721,191158.224106637,4.99999999993099,0.97264687616146,0.232288730448452,componentwise_positive,1,14,C14:F4,1742.99301463814,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,0.43062642727255,0.385847371321601,0.408236899297075,0.43062642727255,9,0.108684600345402;0.215248835326569;0.319769921196659;0.4223215305491;0.52297399646839;0.621794502793809;0.71884726158357;0.814193678774469;0.907892508944724,False,False,0.108684600345402,11,0.0887278815297372,0.0199567188156649,1,0.0543423001727011,0.106564234981167,0.00212036536423491,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0021,RAY:155.000000:ADAPTIVE,RAY:160.000000:BASE,VMIN18,NONE,371.364904229292,137911.892093231,5.00000000002899,0.971060529234458,0.238833516414457,componentwise_positive,1,15,C15:F1,3306.4719844388,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,0.385847371321601,0.335175990704804,0.360511681013202,0.385847371321601,10,1.04593766264665e-11;0.107399643872001;0.21300507692891;0.316876576754263;0.41907193784937;0.519646601814488;0.618653779491219;0.716144565650404;0.812168046753019;0.906771402269379,False,False,0.107399643861541,13,0.0883744272684673,0.0190252165930739,1,0.05369982194123,0.10560543305691,0.00179421080463132,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0022,RAY:160.000000:BASE,RAY:165.000000:ADAPTIVE,VMIN18,NONE,322.748211289892,104166.407890825,5.00000000011102,0.969646763553732,0.244510028280586,componentwise_positive,1,15,C15:F2,3282.11133492751,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,0.335175990704804,0.340731835132768,0.337953912918786,0.340731835132768,11,4.09134806152045e-12;0.106279079995073;0.21104318518858;0.314340100855774;0.416215842267212;0.516714740026951;0.615879520609855;0.71375138241628;0.810370067635112;0.905773930184846;0.999999999982801,False,False,0.106279079990981,13,0.079667782708473,0.0266112972825084,1,0.053139539999582,0.104764105193507,0.00151497479747463,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0023,RAY:165.000000:ADAPTIVE,RAY:170.000000:BASE,VMIN18,NONE,286.491704292448,82077.4966283915,4.99999999987699,0.968175551313203,0.250272055650199,componentwise_positive,1,15,C15:F3,3259.15110103009,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,0.340731835132768,0.412530789398553,0.37663131226566,0.412530789398553,9,0.105297367268228;0.209320405357777;0.312107669216813;0.413696431062321;0.514122737996464;0.613421466677364;0.711626375204482;0.808770152386023;0.904884464544461,False,False,0.105297367268228,14,0.0768600670592212,0.028437300209007,1,0.0526486836341141,0.104023038089548,0.0012743291786797,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0024,RAY:170.000000:BASE,RAY:180.000000:BASE,VMIN18,NONE,497.350048479222,247357.070722284,10.000000000031,0.96634850779567,0.257236392217513,componentwise_positive,1,15,C15:F4,3233.26124354813,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,0.412530789398553,0.551983889829726,0.48225733961414,0.551983889829726,21,3.41049825187807e-12;0.0544419065595573;0.108327946630432;0.161674673990882;0.214498150018862;0.266813964674696;0.318637256491081;0.369982731629921;0.420864682058555;0.471297002894643;0.521293208965948;0.570866450628394;0.62002952888314;0.668794909830979;0.717174738500041;0.765180852080679;0.812824792599418;0.860117819061984;0.907070919093711;0.953694820103999;1,False,False,0.0544419065561468,28,0.0380081980658799,0.0164337084902669,1,0.0272209532814839,0.0538860400708751,0.000555866485271721,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0025,RAY:180.000000:BASE,RAY:190.000000:BASE,VMIN18,NONE,434.4986160204,188789.047323643,9.99999999998801,0.963825502740699,0.266534050857743,componentwise_positive,1,15,C15:F5,3203.14892661007,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,0.551983889829726,0.451411511638816,0.501697700734271,0.551983889829726,19,0.0527812385979624;0.10520645234427;0.157287136846045;0.209034532824331;0.260459636688378;0.311573210708516;0.362385792808573;0.412907705997671;0.463149067460222;0.513119797321961;0.562829627108934;0.612288107915515;0.661504618296753;0.710488371899535;0.759248424846433;0.807793682885383;0.856132908317748;0.904274726716757;0.95222763344775,False,False,0.0527812385979624,28,0.0364723681829594,0.016308870415003,1,0.0263906192989812,0.0524252137463078,0.000356024851654549,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0026,RAY:190.000000:BASE,AXIS:P13_NEGATIVE:AXIS,VMIN18,NONE,203.709608712969,41497.6046819909,4.99598917826,0.961695691291797,0.274119312254341,componentwise_positive,1,15,C15:F6,3181.72523438851,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,0.451411511638816,0.210508192368545,0.330959852003681,0.451411511638816,10,2.46537136685746e-12;0.101538227869049;0.20270697746973;0.303523588805774;0.404005174459988;0.50416863173193;0.604030654473856;0.703607744645643;0.802916223606238;0.901972243158547,False,False,0.101538227866583,14,0.0733020750071866,0.0282361528593969,1,0.0507691139357571,0.101168749600681,0.000369478265902348,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0027,AXIS:P13_NEGATIVE:AXIS,RAY:200.000000:BASE,VMIN18,NONE,199.363959497799,39745.9883466402,5.00401082180599,0.96068207164151,0.277650782866855,componentwise_positive,1,15,C15:F7,3172.41548891427,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,0.210508192368545,0.422771424409583,0.316639808389064,0.422771424409583,11,0.000808792104471533;0.101519729737308;0.202012663421933;0.302303558521153;0.402408254832774;0.502342476767385;0.60212184337328;0.701761878222286;0.801278019169969;0.90068562800339;0.999999999989324,False,False,0.100710937632836,13,0.0768042770804322,0.0239066605524042,1,0.0511642609208898,0.100492933684625,0.000218003948211906,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0028,RAY:200.000000:BASE,RAY:210.000000:BASE,VMIN18,NONE,395.484420219911,156407.926636679,9.999999999946,0.958607221061179,0.284731796133422,componentwise_positive,1,15,C15:F8,3155.06018888506,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,0.422771424409583,0.588169614118363,0.505470519263973,0.588169614118363,20,0.049947097715093;0.0998540422676157;0.149728475117887;0.199578017879634;0.249410276981562;0.299232848314587;0.349053321865433;0.398879286342555;0.448718333800427;0.49857806426815;0.548466090388401;0.598390042072732;0.648357571179283;0.698376356219015;0.748454107096632;0.798598569892451;0.848817531691548;0.899118825466643;0.94951033502127;0.999999999999968,False,False,0.0504896649786983,24,0.0425949854184881,0.00789467956021028,1,0.974755167510619,0.0503915095546269,9.81554240714333e-05,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0029,RAY:210.000000:BASE,RAY:220.000000:BASE,VMIN18,NONE,409.834565303216,167964.370917276,10.000000000005,0.955633850420197,0.294557199761044,componentwise_positive,1,15,C15:F9,3134.6893319064,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,0.588169614118363,0.529769032924245,0.558969323521304,0.588169614118363,20,0.0486073826301927;0.0973128042356477;0.146124003413117;0.195048784707436;0.244095023714489;0.29327067227952;0.342583763798222;0.392042418628312;0.441654849619536;0.491429367770368;0.541374388019923;0.591498435183971;0.641810150044259;0.692318295600728;0.743031763496628;0.793959580626935;0.845110915940964;0.89649508745052;0.948121569455513;0.999999999999459,False,False,0.0518784305439458,22,0.0475590502468424,0.00431938029710344,1,0.974060784727486,0.0516264820049933,0.000251948538952496,INFORMATION_GAINING,INFORMATION_GAINING
2010-07-01 07:30:00,E0030,RAY:220.000000:BASE,RAY:225.000000:ADAPTIVE,VMIN18,NONE,217.651784130478,47372.2991351803,4.99999999997399,0.952869500893553,0.303380477728662,componentwise_positive,1,15,C15:F10,3119.84768080443,CONVEX_FOR_0_LE_D_LT_CAP;DEGENERATE_AT_CAP,CONVEX-CONVEX,CONVEX,CONVEX,0.529769032924245,4.75948329051764,2.64462616172094,4.75948329051764,9,0.0975808697708448;0.195647769364195;0.294219389480171;0.393314768281425;0.49295330721946;0.593154787419113;0.693939386651042;0.795327696924649;0.897340742735636,False,False,0.102659257264364,9,0.102013045810987,0.00064621145337751,1,0.948670371367818,0.102013045810987,0.00064621145337751,INFORMATION_GAINING,INFORMATION_GAINING
