scope,timestamp,component_id,approximation_id,boundary_run_classification,target_facet_budget_k,exact_irredundant_facet_count,reported_facet_count,approximation_method,selected_exact_facet_indices,approximation_vertices_p13_p30,approximation_halfspaces_normal_p13_normal_p30_rhs,containment_guarantee,true_pocket_area_kw2,approx_pocket_area_within_outer_hull_kw2,additional_removed_area_kw2,additional_removed_area_over_polygon_area,additional_removed_area_over_true_pocket_area,area_reconciliation_error_kw2,timestamp_coverage_status,scientific_status
PER_TIMESTAMP_UNION,2010-12-21 12:00:00,ALL_CONVEX_VMAX_COMPONENTS,20101221T120000_ALL_VMAX_K8,ALL_CONVEX_VMAX_COMPONENTS,8,26,16,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,330705.102767046,333861.468844663,3156.36607760975,0.000194698422858711,0.00954435250983453,6.59929355606437e-09,FULL_VMAX_COVERAGE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-01-21 18:00:00,20110121T180000_C03,20110121T180000_C03_K3,VMAX / bus 13,3,13,3,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,12;0;11,1244.0102362|2027.48196177999;1851.06862119153|-81.4608550312135;2570.80180088|-1943.65150383,-0.960980035131507|-0.276617736377563|-1756.30647130135;-0.932755958358128|-0.360508421742698|-1697.22796146505;0.948462350207838|0.316889839278929|1822.38530531825,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,146584.436213678,193708.835759284,47124.3995456039,0.0029055022563504,0.321482967515801,1.85536919161677e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-01-21 18:00:00,20110121T180000_C03,20110121T180000_C03_K4,VMAX / bus 13,4,13,4,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,12;0;6;11,1244.0102362|2027.48196177999;1580.60557376697|858.137567757816;2146.92791041094|-846.947867847687;2570.80180088|-1943.65150383,-0.960980035131508|-0.276617736377562|-1756.30647130135;-0.949023289752309|-0.315205957284606|-1770.52157494415;-0.932755958358128|-0.360508421742697|-1697.22796146505;0.948462350207838|0.316889839278929|1822.38530531825,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,146584.436213678,158232.350125398,11647.9139117194,0.000718163848847026,0.0794621462727468,1.07684172689915e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-01-21 18:00:00,20110121T180000_C03,20110121T180000_C03_K5,VMAX / bus 13,5,13,5,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,12;0;4;7;11,1244.0102362|2027.48196177999;1493.66850932351|1160.16007845136;1805.29198085336|179.102615806279;2170.83830482107|-908.812061601992;2570.80180088|-1943.65150383,-0.960980035131506|-0.276617736377566|-1756.30647130136;-0.953074760192989|-0.302735035110037|-1774.79885841455;-0.947920392979811|-0.318507344613904|-1768.31858250768;-0.932755958358127|-0.360508421742699|-1697.22796146505;0.948462350207838|0.316889839278929|1822.38530531825,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,146584.436213678,152841.276391162,6256.8401774897,0.000385771774889725,0.0426842053570341,-5.63886715099216e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-01-21 18:00:00,20110121T180000_C03,20110121T180000_C03_K8,VMAX / bus 13,8,13,8,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,12;0;2;4;6;7;9;11,1244.0102362|2027.48196177999;1396.88633368132|1496.38486203424;1589.563941967|858.260708141956;1786.74706001831|237.486000376295;1878.79209679001|-39.643544873892;2012.59631267464|-437.862760375721;2271.45937458666|-1169.15244950895;2570.80180088|-1943.65150383,-0.960980035131504|-0.276617736377573|-1756.30647130137;-0.957312620166776|-0.289054574897928|-1769.79380635063;-0.953074760192992|-0.302735035110029|-1774.79885841454;-0.949023289752291|-0.315205957284662|-1770.52157494412;-0.947920392979816|-0.318507344613891|-1768.31858250769;-0.942682126625336|-0.333692085823344|-1751.1272342563;-0.932755958358128|-0.360508421742697|-1697.22796146506;0.948462350207838|0.316889839278929|1822.38530531825,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,146584.436213678,148116.706700343,1532.27048666633,9.44736781641063e-05,0.0104531594638923,-9.31322574615479e-10,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_TIMESTAMP_UNION,2011-01-21 18:00:00,ALL_CONVEX_VMAX_COMPONENTS,20110121T180000_ALL_VMAX_K3,ALL_CONVEX_VMAX_COMPONENTS,3,13,3,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,146584.436213678,193708.835759284,47124.3995456039,0.0029055022563504,0.321482967515801,1.84809323400259e-09,PARTIAL_ONLY_CONVEX_VMAX_COMPONENTS;REPRESENTATION_UNAVAILABLE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_TIMESTAMP_UNION,2011-01-21 18:00:00,ALL_CONVEX_VMAX_COMPONENTS,20110121T180000_ALL_VMAX_K4,ALL_CONVEX_VMAX_COMPONENTS,4,13,4,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,146584.436213678,158232.350125398,11647.9139117194,0.000718163848847026,0.0794621462727468,1.07684172689915e-09,PARTIAL_ONLY_CONVEX_VMAX_COMPONENTS;REPRESENTATION_UNAVAILABLE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_TIMESTAMP_UNION,2011-01-21 18:00:00,ALL_CONVEX_VMAX_COMPONENTS,20110121T180000_ALL_VMAX_K5,ALL_CONVEX_VMAX_COMPONENTS,5,13,5,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,146584.436213678,152841.276391162,6256.8401774897,0.000385771774889725,0.0426842053570341,-5.63886715099216e-09,PARTIAL_ONLY_CONVEX_VMAX_COMPONENTS;REPRESENTATION_UNAVAILABLE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_TIMESTAMP_UNION,2011-01-21 18:00:00,ALL_CONVEX_VMAX_COMPONENTS,20110121T180000_ALL_VMAX_K8,ALL_CONVEX_VMAX_COMPONENTS,8,13,8,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,146584.436213678,148116.706700343,1532.27048666633,9.44736781641063e-05,0.0104531594638923,-9.31322574615479e-10,PARTIAL_ONLY_CONVEX_VMAX_COMPONENTS;REPRESENTATION_UNAVAILABLE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 11:30:00,20110205T113000_C02,20110205T113000_C02_K3,VMAX / bus 13,3,15,3,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,14;0;13,1674.29268826|2806.35682171;2249.24012086671|764.955912814858;2977.71233111|-1166.40173731,-0.962552140811942|-0.271096617865933|-2372.38785432102;-0.9356564360903|-0.352912217984585|-2374.47828325338;0.950167507191883|0.31173980861732|2465.71164842539,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,141676.603706443,188337.354855446,46660.7511489987,0.00287844580688935,0.329346906463688,4.81668394058943e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 11:30:00,20110205T113000_C02,20110205T113000_C02_K4,VMAX / bus 13,4,15,4,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,14;0;6;13,1674.29268826|2806.35682171;1932.56510291012|1889.33813076828;2493.57898176121|117.153949231669;2977.71233111|-1166.40173731,-0.962552140811943|-0.271096617865931|-2372.38785432101;-0.953369746689852|-0.30180478143417|-2412.66038423484;-0.935656436090299|-0.352912217984586|-2374.47828325337;0.950167507191883|0.31173980861732|2465.71164842539,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,141676.603706443,153543.568908073,11866.9652016263,0.00073205885854789,0.0837609378766234,3.56885720975697e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 11:30:00,20110205T113000_C02,20110205T113000_C02_K5,VMAX / bus 13,5,15,5,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,14;0;4;9;13,1674.29268826|2806.35682171;1847.84641264001|2190.13921537127;2196.79429654036|1038.14394290871;2609.63356665866|-190.535084367708;2977.71233111|-1166.40173731,-0.962552140811944|-0.271096617865925|-2372.387854321;-0.957057046609473|-0.289899654251525|-2403.415031568;-0.947921506411667|-0.318504030872822|-2413.04158929572;-0.935656436090299|-0.352912217984586|-2374.47828325337;0.950167507191883|0.31173980861732|2465.71164842539,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,141676.603706443,146710.001928057,5033.39822161134,0.000310504302837662,0.0355273777739666,3.31419869326055e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 11:30:00,20110205T113000_C02,20110205T113000_C02_K8,VMAX / bus 13,8,15,8,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,14;0;2;4;6;9;11;13,1674.29268826|2806.35682171;1769.4590405417|2468.46040366132;1915.2370782898|1967.65977984956;2080.80597966441|1421.06070173377;2287.21199662897|769.045676744289;2499.22387820188|138.06269795104;2687.82254566865|-397.833153728451;2977.71233111|-1166.40173731,-0.962552140811946|-0.27109661786592|-2372.38785432099;-0.960148703261223|-0.27948965566867|-2388.852951501;-0.957057046609473|-0.289899654251523|-2403.415031568;-0.953369746689847|-0.301804781434185|-2412.66038423485;-0.947921506411679|-0.318504030872786|-2413.04158929574;-0.943288845402303|-0.33197312261626|-2403.32311142655;-0.935656436090298|-0.35291221798459|-2374.47828325336;0.950167507191883|0.31173980861732|2465.71164842539,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,141676.603706443,142944.062234462,1267.45852802062,7.81879973114277e-05,0.00894613856390027,-1.48429535329342e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_TIMESTAMP_UNION,2011-02-05 11:30:00,ALL_CONVEX_VMAX_COMPONENTS,20110205T113000_ALL_VMAX_K3,ALL_CONVEX_VMAX_COMPONENTS,3,15,3,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,141676.603706443,188337.354855446,46660.7511489987,0.00287844580688935,0.329346906463688,4.81668394058943e-09,PARTIAL_ONLY_CONVEX_VMAX_COMPONENTS;REPRESENTATION_UNAVAILABLE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_TIMESTAMP_UNION,2011-02-05 11:30:00,ALL_CONVEX_VMAX_COMPONENTS,20110205T113000_ALL_VMAX_K4,ALL_CONVEX_VMAX_COMPONENTS,4,15,4,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,141676.603706443,153543.568908073,11866.9652016263,0.00073205885854789,0.0837609378766234,3.56885720975697e-09,PARTIAL_ONLY_CONVEX_VMAX_COMPONENTS;REPRESENTATION_UNAVAILABLE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_TIMESTAMP_UNION,2011-02-05 11:30:00,ALL_CONVEX_VMAX_COMPONENTS,20110205T113000_ALL_VMAX_K5,ALL_CONVEX_VMAX_COMPONENTS,5,15,5,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,141676.603706443,146710.001928057,5033.39822161134,0.000310504302837662,0.0355273777739666,3.31419869326055e-09,PARTIAL_ONLY_CONVEX_VMAX_COMPONENTS;REPRESENTATION_UNAVAILABLE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_TIMESTAMP_UNION,2011-02-05 11:30:00,ALL_CONVEX_VMAX_COMPONENTS,20110205T113000_ALL_VMAX_K8,ALL_CONVEX_VMAX_COMPONENTS,8,15,8,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,141676.603706443,142944.062234462,1267.45852802062,7.81879973114277e-05,0.00894613856390027,-1.48429535329342e-09,PARTIAL_ONLY_CONVEX_VMAX_COMPONENTS;REPRESENTATION_UNAVAILABLE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 17:30:00,20110205T173000_C02,20110205T173000_C02_K3,VMAX / bus 13,3,17,3,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,16;0;15,1899.83642578|3281.04445883;2514.45955336537|1063.56585602977;3364.17348831001|-1145.80767650001,-0.963668282734027|-0.267101929705594|-2707.1854123103;-0.933351991906651|-0.358962476038773|-2728.65606581301;0.949406570688065|0.314049619541767|2834.12794986324,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,200308.561696368,263145.199336573,62836.6376402042,0.00385489668006823,0.313699210398472,1.4915713109076e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 17:30:00,20110205T173000_C02,20110205T173000_C02_K4,VMAX / bus 13,4,17,4,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,16;0;8;15,1899.83642578|3281.04445883;2176.94709106532|2281.26598760319;2793.30910106422|338.51853727077;3364.17348831001|-1145.80767650001,-0.963668282734026|-0.267101929705596|-2707.18541231031;-0.953178475128656|-0.30240832420985|-2764.89293308542;-0.93335199190665|-0.358962476038776|-2728.65606581301;0.949406570688065|0.314049619541767|2834.12794986324,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,200308.561696368,215723.88679473,15415.3250983568,0.000945698047754977,0.0769578941998681,5.06770447827876e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 17:30:00,20110205T173000_C02,20110205T173000_C02_K5,VMAX / bus 13,5,17,5,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,16;0;5;10;15,1899.83642578|3281.04445883;2062.60025041836|2693.81419975488;2381.86408087294|1625.83742765638;2844.79099003583|204.658518950718;3364.17348831001|-1145.80767650001,-0.963668282734029|-0.267101929705586|-2707.18541231028;-0.958104650022386|-0.28641836464424|-2747.7447488124;-0.95082858627905|-0.309717612535329|-2768.29494318958;-0.933351991906651|-0.358962476038774|-2728.65606581301;0.949406570688065|0.314049619541767|2834.12794986324,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,200308.561696368,208268.777900052,7960.21620368115,0.000488342663907311,0.0397397701639305,3.5979610402137e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 17:30:00,20110205T173000_C02,20110205T173000_C02_K8,VMAX / bus 13,8,17,8,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,16;0;2;5;8;10;12;15,1899.83642578|3281.04445883;1969.70064244248|3028.98364530505;2122.37044977478|2493.8755330871;2332.48274884222|1791.0240556217;2498.2283505995|1268.60080436009;2650.34485005841|801.605353419361;2945.71269850881|-57.7518551623176;3364.17348831001|-1145.80767650001,-0.963668282734017|-0.267101929705629|-2707.1854123104;-0.961627470147282|-0.274358540341171|-2725.14577738261;-0.958104650022393|-0.286418364644216|-2747.74474881236;-0.953178475128652|-0.302408324209862|-2764.89293308542;-0.950828586279043|-0.30971761253535|-2768.29494318958;-0.945698842791018|-0.325044148914774|-2766.9851875651;-0.93335199190665|-0.358962476038775|-2728.65606581301;0.949406570688065|0.314049619541767|2834.12794986324,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,200308.561696368,202138.711942495,1830.15024612956,0.00011227590101538,0.0091366551216305,-2.34012986766174e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_TIMESTAMP_UNION,2011-02-05 17:30:00,ALL_CONVEX_VMAX_COMPONENTS,20110205T173000_ALL_VMAX_K3,ALL_CONVEX_VMAX_COMPONENTS,3,17,3,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,200308.561696368,263145.199336573,62836.6376402042,0.00385489668006823,0.313699210398472,1.4915713109076e-09,PARTIAL_ONLY_CONVEX_VMAX_COMPONENTS;REPRESENTATION_UNAVAILABLE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_TIMESTAMP_UNION,2011-02-05 17:30:00,ALL_CONVEX_VMAX_COMPONENTS,20110205T173000_ALL_VMAX_K4,ALL_CONVEX_VMAX_COMPONENTS,4,17,4,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,200308.561696368,215723.88679473,15415.3250983568,0.000945698047754977,0.0769578941998681,5.06770447827876e-09,PARTIAL_ONLY_CONVEX_VMAX_COMPONENTS;REPRESENTATION_UNAVAILABLE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_TIMESTAMP_UNION,2011-02-05 17:30:00,ALL_CONVEX_VMAX_COMPONENTS,20110205T173000_ALL_VMAX_K5,ALL_CONVEX_VMAX_COMPONENTS,5,17,5,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,200308.561696368,208268.777900052,7960.21620368115,0.000488342663907311,0.0397397701639305,3.5979610402137e-09,PARTIAL_ONLY_CONVEX_VMAX_COMPONENTS;REPRESENTATION_UNAVAILABLE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_TIMESTAMP_UNION,2011-02-05 17:30:00,ALL_CONVEX_VMAX_COMPONENTS,20110205T173000_ALL_VMAX_K8,ALL_CONVEX_VMAX_COMPONENTS,8,17,8,UNION_OF_PER_COMPONENT_APPROXIMATIONS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,SEE_PER_COMPONENT_ROWS,UNION_OF_CONTAINING_PER_COMPONENT_OUTER_APPROXIMATIONS,200308.561696368,202138.711942495,1830.15024612956,0.00011227590101538,0.0091366551216305,-2.34012986766174e-09,PARTIAL_ONLY_CONVEX_VMAX_COMPONENTS;REPRESENTATION_UNAVAILABLE,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 18:00:00,20110205T180000_C01,20110205T180000_C01_K3,VMAX / bus 30,3,14,3,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,13;0;12,-1016.22881378999|4781.46647972;433.687513288614|3963.3770763852;1845.54397617001|3376.22079193999,-0.491406799287131|-0.870930168047001|-3664.94165596574;-0.383992721351268|-0.923336119703571|-3826.06205907535;0.44076807234299|0.897621026047766|3844.02363222565,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,116557.025484941,151848.663974558,35291.6384896146,0.00216951237378005,0.30278430959251,1.51339918375015e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 18:00:00,20110205T180000_C01,20110205T180000_C01_K4,VMAX / bus 30,4,14,4,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,13;0;6;12,-1016.22881378999|4781.46647972;37.6909836149134|4186.81104883804;1293.25949448595|3605.90228772077;1845.54397617001|3376.22079193999,-0.491406799287132|-0.870930168047|-3664.94165596574;-0.419901552066426|-0.907569659349742|-3815.64917987449;-0.383992721351268|-0.923336119703571|-3826.06205907535;0.44076807234299|0.897621026047766|3844.02363222565,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,116557.025484941,126599.260668994,10042.2351840505,0.000617334712261043,0.0861572705915345,2.44472175836563e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 18:00:00,20110205T180000_C01,20110205T180000_C01_K5,VMAX / bus 30,5,14,5,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,13;0;4;8;12,-1016.22881378999|4781.46647972;-128.305669673456|4280.47169704791;772.568996962301|3843.69485030029;1450.83576754632|3540.37020181876;1845.54397617001|3376.22079193999,-0.491406799287134|-0.870930168046999|-3664.94165596573;-0.436264715423952|-0.899818369492454|-3795.67182662888;-0.408242152403563|-0.91287367417453|-3824.2030705995;-0.383992721351262|-0.923336119703574|-3826.06205907535;0.44076807234299|0.897621026047766|3844.02363222565,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,116557.025484941,120942.898843069,4385.87335812347,0.000269616456687927,0.0376285628418864,3.92537913285196e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 18:00:00,20110205T180000_C01,20110205T180000_C01_K8,VMAX / bus 30,8,14,8,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,13;0;2;4;6;8;10;12,-1016.22881378999|4781.46647972;-335.043870182486|4397.12003595014;154.184975792112|4143.50994428498;632.148789684689|3911.77568065975;973.93423351124|3753.64320360085;1284.65908334967|3614.68533342454;1635.22707013107|3463.68640643584;1845.54397617001|3376.22079193999,-0.491406799287132|-0.870930168047|-3664.94165596574;-0.460225452210275|-0.887802079935527|-3749.5765969777;-0.436264715423948|-0.899818369492456|-3795.67182662888;-0.419901552066419|-0.907569659349745|-3815.6491798745;-0.408242152403571|-0.912873674174526|-3824.2030705995;-0.39559080438701|-0.918426869970842|-3828.02345685198;-0.383992721351305|-0.923336119703556|-3826.06205907537;0.44076807234299|0.897621026047766|3844.02363222565,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,116557.025484941,117612.456378584,1055.43089364341,6.48813849802677e-05,0.00905506029561269,-8.44011083245277e-10,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
PER_COMPONENT,2011-02-05 18:00:00,20110205T180000_C02,20110205T180000_C02_K3,VMAX / bus 13,3,17,3,EXACT_HULL_CHORD_PLUS_EVENLY_INDEXED_EXACT_BOUNDARY_SUPPORT_FACETS,16;0;15,1936.73374939|3318.54064119999;2531.00404081125|1172.31314482345;3355.06287104|-992.455347037997,-0.963738063246472|-0.266850043001569|-2752.05674546787;-0.93457601663075|-0.355763501695437|-2782.48190402369;0.949910200404045|0.312522977024646|2876.84334457743,C_TRUE_SUBSET_OF_C_APPROX_BECAUSE_EVERY_APPROXIMATION_HALFSPACE_IS_A_SUPPORT_HALFSPACE_OF_C_TRUE,182758.678914033,241080.058775397,58321.3798613697,0.00358523890304505,0.319116882480876,-5.74800651520491e-09,PER_COMPONENT_ONLY,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
