timestamp,component_id,boundary_run_classification,number_of_vertices,number_of_irredundant_facets,facet_index_ccw,normal_p13,normal_p30,rhs_kw,inequality
2011-02-06 00:00:00,20110206T000000_C01,VMAX / bus 30,13,13,5,-0.429677813026546,-0.902982268371159,-2640.09440715018,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C01,VMAX / bus 30,13,13,6,-0.426054867782226,-0.904697324876707,-2644.94070983344,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C01,VMAX / bus 30,13,13,7,-0.417742473709741,-0.908565476814338,-2654.30618918216,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C01,VMAX / bus 30,13,13,8,-0.407847512163488,-0.913050057128334,-2661.88403160684,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C01,VMAX / bus 30,13,13,9,-0.397639622487074,-0.917541677869914,-2666.38379071182,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C01,VMAX / bus 30,13,13,10,-0.39094353061252,-0.920414665176635,-2667.30359896777,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C01,VMAX / bus 30,13,13,11,-0.384304747087661,-0.923206294045859,-2666.21758902527,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C01,VMAX / bus 30,13,13,12,0.432769866365398,0.901504433026303,2678.20446462416,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,0,-0.961174666129349,-0.2759406841898,-1932.23526531981,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,1,-0.959298710242219,-0.282393315302639,-1941.4322699022,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,2,-0.957625485084297,-0.288016371612908,-1947.51022239207,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,3,-0.955947780373229,-0.293536779977393,-1951.65443985033,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,4,-0.953733796252432,-0.300652367171664,-1954.57858998173,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,5,-0.951166850913084,-0.308677212835814,-1954.87092528013,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,6,-0.949036640066232,-0.315165759262958,-1952.24847878704,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,7,-0.947154153256525,-0.320778755482521,-1948.47368465241,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,8,-0.946697840288661,-0.322122956637344,-1947.53496331883,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,9,-0.944322924094982,-0.329020083017289,-1940.71063280489,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,10,-0.940576609700578,-0.339581567939378,-1926.19290082375,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,11,-0.935435790011502,-0.353496651703459,-1900.14880109132,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-02-06 00:00:00,20110206T000000_C02,VMAX / bus 13,13,13,12,0.949609933787557,0.313434161590582,1998.7897883002,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,0,-0.49338181624841,-0.869812843889661,-2072.02437736645,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,1,-0.473904799072436,-0.880576084967173,-2130.66122316578,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,2,-0.459497634815031,-0.888178992996002,-2166.99213784054,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,3,-0.449018867856124,-0.893522275217134,-2189.46900406903,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,4,-0.438822980683851,-0.898573531561964,-2208.19029545204,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,5,-0.43173039762666,-0.902002696096373,-2219.35892855665,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,6,-0.42633571918922,-0.90456500846728,-2226.64330365524,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,7,-0.419531935992068,-0.907740576752382,-2234.46016346204,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,8,-0.411954163981203,-0.911204569116369,-2241.69552103236,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,9,-0.402373832840068,-0.915475449504569,-2247.61503285526,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,10,-0.39339551588026,-0.919369331708049,-2250.27608608199,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,11,-0.385477318548887,-0.922717311468881,-2250.07552180344,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C01,VMAX / bus 30,13,13,12,0.44040863394905,0.897797435473689,2256.71687918634,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,0,-0.960961228942995,-0.276683061404867,-1630.09604195526,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,1,-0.958955465538946,-0.283556722919741,-1638.06189492931,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,2,-0.957144206727163,-0.289611753091323,-1642.8029999488,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,3,-0.954997561824871,-0.296613649228337,-1645.75405870145,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,4,-0.952552096063352,-0.304375597388021,-1646.13516977778,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,5,-0.950640904158444,-0.310293202214964,-1644.01461362901,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,6,-0.949109017310534,-0.314947730996482,-1641.3654068114,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,7,-0.94712396415186,-0.320867880176975,-1636.34516049396,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,8,-0.944471901627033,-0.32859218955571,-1627.50669331075,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,9,-0.941547455748896,-0.336880377245069,-1615.12384723091,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,10,-0.937219774832912,-0.348739291824345,-1592.31054358384,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,11,-0.930754852848233,-0.365643821087496,-1550.32592107878,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-04 18:00:00,20110304T180000_C02,VMAX / bus 13,13,13,12,0.947592071594582,0.319482809946151,1696.25243357239,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,0,-0.503063719634175,-0.864249323973024,-1757.09383638145,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,1,-0.480881741611523,-0.876785464400881,-1828.95518679954,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,2,-0.465391965255833,-0.885104693624044,-1871.086261525,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,3,-0.453891267049062,-0.891057078809543,-1897.80573159551,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,4,-0.444781164864183,-0.895639277489582,-1916.05041271137,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,5,-0.435984753097944,-0.899954051641596,-1931.27027323627,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,6,-0.426343571767912,-0.904561307381749,-1945.61596799942,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,7,-0.416532886908027,-0.909120648827242,-1956.31399619512,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,8,-0.414010153271936,-0.910272263110191,-1958.79212618024,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,9,-0.404891791623659,-0.914364608389773,-1965.46876663038,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,10,-0.394832934269234,-0.918752934153871,-1969.49121195714,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,11,-0.38741365029118,-0.921905994973492,-1969.99137182475,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C01,VMAX / bus 30,13,13,12,0.445808901096929,0.8951281604903,1972.14007988762,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,0,-0.96082608403512,-0.277152009261591,-1426.15209092702,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,1,-0.958539967786948,-0.284958120001864,-1433.7955244798,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,2,-0.956674942387711,-0.291158126466479,-1437.4063195832,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,3,-0.954357609853547,-0.298666289551776,-1438.91411335823,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,4,-0.95229642471374,-0.305174572134423,-1437.67000868502,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,5,-0.951201677098654,-0.308569877798705,-1436.01728189487,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,6,-0.948735788811829,-0.316070250146384,-1431.3088997575,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,7,-0.945687762335188,-0.325076385130426,-1421.03265500956,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,8,-0.943169530939781,-0.332311955708538,-1410.48704525834,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,9,-0.93952544409614,-0.342479108700007,-1391.8805794142,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,10,-0.934880256190327,-0.354963246809452,-1363.28016326676,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,11,-0.927152178094927,-0.37468498589326,-1306.18638058842,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 11:30:00,20110308T113000_C02,VMAX / bus 13,13,13,12,0.946111973093841,0.323839673864213,1491.11138169597,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,0,-0.501633872143547,-0.865080030007786,-1798.30708450891,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,1,-0.480219143278145,-0.877148547527273,-1867.0650680392,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,2,-0.464695437820016,-0.885470581142741,-1908.90725367619,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,3,-0.452846983901171,-0.89158825091609,-1936.15851263413,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,4,-0.443779456400429,-0.89613603547505,-1954.11697051172,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,5,-0.435524054292497,-0.900177092650455,-1968.23716435789,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,6,-0.425577223663038,-0.904922110846707,-1982.8539289427,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,7,-0.419639948750624,-0.907690648521055,-1989.26078689942,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,8,-0.413855674313415,-0.910342507432553,-1995.07250144516,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,9,-0.404509779365115,-0.91453367264305,-2001.78117154119,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,10,-0.39531653763323,-0.918544955390685,-2005.34409641627,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,11,-0.386968553677003,-0.922092912056658,-2005.81328628228,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C01,VMAX / bus 30,13,13,12,0.445124409281405,0.895468737735651,2008.58282318227,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,0,-0.960799610481285,-0.277243770893074,-1452.62280610301,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,1,-0.958762638867823,-0.284208026472176,-1459.60515196066,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,2,-0.956599750952898,-0.291405072839945,-1463.98197001035,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,3,-0.954625332095145,-0.297809461438408,-1465.44974976629,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,4,-0.952117554870276,-0.305732173164434,-1464.17827734895,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,5,-0.95147012747774,-0.307741119315397,-1463.18265541186,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,6,-0.948770680197816,-0.315965498744679,-1458.30005938513,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,7,-0.945914823422364,-0.324415084158918,-1448.97517223832,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,8,-0.943333197358482,-0.331847071346763,-1438.4409046932,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,9,-0.939892802189017,-0.34146964783605,-1421.24613499427,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,10,-0.935066540498695,-0.354472234229709,-1392.06852702617,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,11,-0.927663408805811,-0.37341746070957,-1338.20958348801,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-03-08 12:30:00,20110308T123000_C02,VMAX / bus 13,13,13,12,0.946309809323789,0.323261109287174,1517.56170284848,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,0,-0.49774038480454,-0.867326068635452,-2705.3385476415,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,1,-0.473800889802109,-0.880631998523066,-2778.59339585137,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,2,-0.457682310858009,-0.889115798041893,-2818.53873152166,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,3,-0.445690449193936,-0.89518714439904,-2843.15375716021,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,4,-0.439213894534211,-0.898382521450685,-2854.3297173716,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,5,-0.431296719550922,-0.902210141654711,-2866.49078443858,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,6,-0.429674578563834,-0.902983807460572,-2868.82100728314,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,7,-0.423617496744231,-0.905841165134457,-2876.1903631462,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,8,-0.41434658766567,-0.91011917092753,-2885.50914530827,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,9,-0.404871089043799,-0.914373775464109,-2891.71299677845,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,10,-0.396309610308634,-0.918116927617076,-2894.64745878144,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,11,-0.389698265163848,-0.920942594371814,-2894.98336342552,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,12,-0.381734432824866,-0.924272050208096,-2893.04491172316,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C01,VMAX / bus 30,14,14,13,0.441509988540654,0.897256334621735,2910.97500520593,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,0,-0.961331202757868,-0.27539484128086,-2096.93609889921,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,1,-0.959508258795859,-0.281680495069395,-2106.81066765782,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,2,-0.958089579452154,-0.286468772722605,-2112.77056570926,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,3,-0.95637613759446,-0.292138123907002,-2118.05301802512,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,4,-0.954431071578256,-0.298431448754955,-2121.89104382707,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,5,-0.952014895605956,-0.306051692601725,-2123.8403163461,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,6,-0.949663767262901,-0.313271015493032,-2122.67298926412,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,7,-0.94793146146951,-0.318474401414429,-2120.5063741401,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,8,-0.946580670301022,-0.322467106248789,-2117.67844333907,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,9,-0.945441480961304,-0.325791967484921,-2115.12986318812,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,10,-0.94246380549304,-0.334308204110486,-2105.98619312287,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,11,-0.937776263205527,-0.347240090093696,-2086.12419437572,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,12,-0.92997958587043,-0.367611166675148,-2041.83452630854,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 17:30:00,20110511T173000_C02,VMAX / bus 13,14,14,13,0.947133622731506,0.320839368986246,2182.88820132213,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 18:00:00,20110511T180000_C01,VMAX / bus 30,14,14,0,-0.497306708502994,-0.867574802353041,-2721.35622432196,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 18:00:00,20110511T180000_C01,VMAX / bus 30,14,14,1,-0.473479172476946,-0.880805014308244,-2793.94114827441,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 18:00:00,20110511T180000_C01,VMAX / bus 30,14,14,2,-0.457141183488272,-0.88939414117642,-2834.22778020462,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 18:00:00,20110511T180000_C01,VMAX / bus 30,14,14,3,-0.445293984330375,-0.895384424434097,-2858.41163747166,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 18:00:00,20110511T180000_C01,VMAX / bus 30,14,14,4,-0.438640988989644,-0.898662385313966,-2869.82216110107,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 18:00:00,20110511T180000_C01,VMAX / bus 30,14,14,5,-0.434223547568467,-0.900805145820701,-2876.6649328568,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
2011-05-11 18:00:00,20110511T180000_C01,VMAX / bus 30,14,14,6,-0.429574241365649,-0.903031544939116,-2883.33515985568,normal_p13*p13_abs_kw + normal_p30*p30_abs_kw <= rhs_kw
