scope,timestamp,component_id,target_facet_budget_k,breakdown_dimension,breakdown_group,inward_boundary_point_count,newly_excluded_count,newly_excluded_fraction,angular_coverage_retained_deg,largest_retained_angular_gap_deg,signed_axis_endpoint_count,signed_axis_endpoints_retained,all_signed_axis_endpoints_retained,delta_r_kw_count,delta_r_kw_min,delta_r_kw_q1,delta_r_kw_median,delta_r_kw_q3,delta_r_kw_max,delta_r_over_r_in_count,delta_r_over_r_in_min,delta_r_over_r_in_q1,delta_r_over_r_in_median,delta_r_over_r_in_q3,delta_r_over_r_in_max,delta_r_over_paired_boundary_bracket_count,delta_r_over_paired_boundary_bracket_min,delta_r_over_paired_boundary_bracket_q1,delta_r_over_paired_boundary_bracket_median,delta_r_over_paired_boundary_bracket_q3,delta_r_over_paired_boundary_bracket_max
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-05 18:00:00,20110205T180000_C02,4,SEARCH_KIND,AXIS,4,1,0.25,,,,,,1,6.28264742560325,6.28264742560325,6.28264742560325,6.28264742560325,6.28264742560325,1,0.00253022165817873,0.00253022165817873,0.00253022165817873,0.00253022165817873,0.00253022165817873,1,40.2089435238608,40.2089435238608,40.2089435238608,40.2089435238608,40.2089435238608
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-05 18:00:00,20110205T180000_C02,4,SEARCH_KIND,RAY,50,10,0.2,,,,,,10,0.657472697612253,1.75447637342076,4.32025201329004,6.58011078841658,29.4359329167287,10,0.000503555421420221,0.00154424820877733,0.00353841080079359,0.00674115178783216,0.0140189213847328,10,1.6274911002435,4.98380390972716,12.9170164344118,19.4107077971458,41.2062151216186
PER_TIMESTAMP_POCKET,2011-02-05 18:00:00,20110205T180000_C02,5,ALL,ALL,54,9,0.166666666666667,324.999999999884,35.0000000001163,4,3,false,9,0.657472697618921,1.19184051477759,2.9031031985194,3.49131668420326,16.9972728500335,9,0.000503555421425328,0.000989507330506623,0.00198564625499209,0.00254327300673274,0.00809498487829663,9,1.62749110026,3.65029246532384,7.64253533420342,18.8446635797591,40.2089435239084
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-05 18:00:00,20110205T180000_C02,5,PRIMARY_CLASS,VMAX_BUS_13,17,9,0.529411764705882,,,,,,9,0.657472697618921,1.19184051477759,2.9031031985194,3.49131668420326,16.9972728500335,9,0.000503555421425328,0.000989507330506623,0.00198564625499209,0.00254327300673274,0.00809498487829663,9,1.62749110026,3.65029246532384,7.64253533420342,18.8446635797591,40.2089435239084
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-05 18:00:00,20110205T180000_C02,5,BINDING_FAMILY,VMAX,31,9,0.290322580645161,,,,,,9,0.657472697618921,1.19184051477759,2.9031031985194,3.49131668420326,16.9972728500335,9,0.000503555421425328,0.000989507330506623,0.00198564625499209,0.00254327300673274,0.00809498487829663,9,1.62749110026,3.65029246532384,7.64253533420342,18.8446635797591,40.2089435239084
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-05 18:00:00,20110205T180000_C02,5,BINDING_BUS,13,17,9,0.529411764705882,,,,,,9,0.657472697618921,1.19184051477759,2.9031031985194,3.49131668420326,16.9972728500335,9,0.000503555421425328,0.000989507330506623,0.00198564625499209,0.00254327300673274,0.00809498487829663,9,1.62749110026,3.65029246532384,7.64253533420342,18.8446635797591,40.2089435239084
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-05 18:00:00,20110205T180000_C02,5,SEARCH_KIND,AXIS,4,1,0.25,,,,,,1,6.28264742561069,6.28264742561069,6.28264742561069,6.28264742561069,6.28264742561069,1,0.00253022165818173,0.00253022165818173,0.00253022165818173,0.00253022165818173,0.00253022165818173,1,40.2089435239084,40.2089435239084,40.2089435239084,40.2089435239084,40.2089435239084
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-05 18:00:00,20110205T180000_C02,5,SEARCH_KIND,RAY,50,8,0.16,,,,,,8,0.657472697618921,1.12835455849575,2.14623859929761,3.13635010254031,16.9972728500335,8,0.000503555421425328,0.000969980913800933,0.00169664734153269,0.0025894416919798,0.00809498487829663,8,1.62749110026,3.39689060426072,6.02564510901334,12.0724529297854,23.1192766945975
PER_TIMESTAMP_POCKET,2011-02-05 18:00:00,20110205T180000_C02,8,ALL,ALL,54,3,0.0555555555555556,339.999999999873,20.0000000001269,4,3,false,3,0.937896689646017,1.06670601314742,1.19551533664882,3.73908138112493,6.28264742560104,3,0.000911401663679756,0.00106132080323684,0.00121123994279393,0.00187073080048589,0.00253022165817784,3,2.63668502105947,3.21514426399872,3.79360350693797,22.0012735153923,40.2089435238467
PER_TIMESTAMP_POCKET_BREAKDOWN,2011-02-05 18:00:00,20110205T180000_C02,8,PRIMARY_CLASS,VMAX_BUS_13,17,3,0.176470588235294,,,,,,3,0.937896689646017,1.06670601314742,1.19551533664882,3.73908138112493,6.28264742560104,3,0.000911401663679756,0.00106132080323684,0.00121123994279393,0.00187073080048589,0.00253022165817784,3,2.63668502105947,3.21514426399872,3.79360350693797,22.0012735153923,40.2089435238467
