timestamp,membership_id,registered_edge_id,owner_cell_id,source_p13_abs_kw,source_p30_abs_kw,direction_p13,direction_p30,direction_norm,registered_facet_id,limiting_facet_id,co_limiting_facet_ids,raw_cap_kw,guarded_cap_kw,grid_cap_kw,grid_endpoint_p13_abs_kw,grid_endpoint_p30_abs_kw,classification,classification_detail,minimum_signed_slack_kw,source_halfspace_membership,source_polygon_membership,grid_halfspace_membership,grid_polygon_membership,source_reconstruction_error_kw,provenance_errors,geometry_detail,direction_immutable,ac_evaluated
2010-07-01 07:30:00,CAL_000022,E0001,1,1737.79826587767,957.486292796876,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F00,C1:F00,325.569690231885,325.569690131885,325.5,1426.65242336193,861.890714001787,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-3.81472631261204e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,4.09272615797818e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000023,E0001,1,1733.06699385525,972.885703921759,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F00,C1:F00,649.794069878234,649.794069778234,649.75,1111.97018533112,782.061656849227,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-2.93809421236801e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,2.95585778076202e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000024,E0001,1,1728.35451570865,988.223944473703,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F00,C1:F00,972.730543714215,972.730543614215,972.5,798.740592984961,702.611961744903,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-4.49418280368263e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,4.54747350886464e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000025,E0001,1,1723.6600060991,1003.50370077698,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F00,C1:F00,1294.43567051435,1294.43567041435,1294.25,486.484870381739,623.39747080603,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,1.74793512996985e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,2.50111042987555e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000026,E0001,1,1718.98265142373,1018.72762095777,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,1253.5267284748,1253.5267283748,1253.5,520.760489846204,650.589193862088,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,2.03215222427389e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,2.27373675443232e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000027,E0001,1,1714.32164922277,1033.89831687347,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,1168.38805029671,1168.38805019671,1168.25,597.590065446987,690.796827081264,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,1.32871491587139e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,4.77484718430787e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000028,E0001,1,1709.67620760253,1049.01836599088,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,1083.53360439673,1083.53360429673,1083.5,673.957251025546,730.806969295091,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-3.89732690564415e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,4.09272615797818e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000029,E0001,1,1705.04554467314,1064.09031321615,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,998.949108638588,998.949108538588,998.75,750.339215294956,770.769009616778,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,4.49063009000383e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,4.54747350886464e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000030,E0001,1,1700.42888800026,1079.1166726796,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,914.620453601568,914.620453501568,914.5,826.257235217933,810.538617969587,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,-2.8563817977556e-12,INSIDE,BOUNDARY,INSIDE,INTERIOR,2.72848410531878e-12,,VALID_CCW_CONVEX_CELL,true,false
2010-07-01 07:30:00,CAL_000031,E0001,1,1695.82547406973,1094.09992947783,-0.955901205885541,-0.293688414117018,1,C1:F01,C1:F02,C1:F02,830.533692803463,830.533692703463,830.5,901.949522581788,850.191701553647,GEOMETRICALLY_CERTIFIED,source and downward-snapped endpoint pass both independent membership checks,8.45545855554519e-13,INSIDE,BOUNDARY,INSIDE,INTERIOR,3.41060513164848e-12,,VALID_CCW_CONVEX_CELL,true,false
