timestamp,axis,axis_bus,baseline_status,baseline_power_flow_status,baseline_voltage_status,baseline_replay_status,axis_status,initial_step_kW,doubling_steps,bisection_steps,evaluation_count,safe_lower_kW,violating_upper_kW,axis_capacity_kW,capacity_tolerance_kW,bracket_width_kW,safe_Vmin_pu,safe_Vmin_bus,safe_Vmax_pu,safe_Vmax_bus,safe_vmax_bus_set,safe_upper_limit_near_binding_bus_set,safe_voltage_margin_pu,violating_Vmin_pu,violating_Vmin_bus,violating_Vmax_pu,violating_Vmax_bus,violating_vmax_bus_set,violating_upper_limit_near_binding_bus_set,violating_voltage_excess_pu,binding_tolerance_pu,safe_P_sub_kW,safe_Q_sub_kvar,safe_active_loss_kW,safe_reactive_loss_kvar,violating_P_sub_kW,violating_Q_sub_kvar,violating_active_loss_kW,violating_reactive_loss_kvar,safe_replay_status,violating_replay_status,monotonic_Vmax_check,monotonic_status_check,maximum_residual,maximum_primary_replay_voltage_difference,voltage_margin_tolerance_pu,power_stopping_criterion_met,voltage_stopping_criterion_met
2012-10-15 10:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,5,11,17,840.319213867,840.545959473,840.319213867,1,0.226745605469,0.99942318808,22,1.04999823041,13,13,13,1.76958877751e-06,0.999423301111,22,1.05000712563,13,13,13,7.12562913874e-06,1e-05,-788.142910567,433.83008759,69.7213451625,49.6646901058,-788.347270483,433.845993219,69.7437308519,49.6805957353,PASSED,PASSED,true,true,1.31466826358e-14,2.38919994899e-13,1e-05,true,true
2012-10-15 10:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,11,18,1825.75561523,1826.20910645,1825.75561523,1,0.453491210938,0.999960792761,22,1.04999714445,30,30,30,2.85554721957e-06,0.99996101855,22,1.05000967715,30,30,30,9.67715137024e-06,1e-05,-1734.86725994,460.005809145,108.433397155,75.8404116609,-1735.27541886,460.037584488,108.478729443,75.8721870037,PASSED,PASSED,true,true,8.881784197e-15,2.0650148258e-13,1e-05,true,true
2012-10-15 10:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,5,11,17,762.998962402,763.225708008,762.998962402,1,0.226745605469,0.999476002723,22,1.04999404209,13,13,13,5.95790904923e-06,0.999476115803,22,1.05000294126,13,13,13,2.94126019118e-06,1e-05,-803.050953428,416.662164214,69.0205154751,49.1564379017,-803.255380177,416.67801909,69.0428343322,49.1722927775,PASSED,PASSED,true,true,1.60086944405e-14,2.3669954885e-13,1e-05,true,true
2012-10-15 10:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1780.85998535,1781.08673096,1780.85998535,1,0.226745605469,1,1,1.04999964081,30,30,30,3.5918514607e-07,1,1,1.05000591424,30,30,30,5.91424310836e-06,1e-05,-1779.71608806,444.439186829,110.216403797,76.9334605166,-1779.92024893,444.454991584,110.238988531,76.949265272,PASSED,PASSED,true,true,8.45220012909e-15,2.36477504245e-13,1e-05,true,true
2012-10-15 11:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,5,11,17,747.12677002,747.353515625,747.12677002,1,0.226745605469,0.999344907894,22,1.04999340144,13,13,13,6.5985581128e-06,0.999345020856,22,1.05000229104,13,13,13,2.29104124827e-06,1e-05,-765.825598582,459.222036422,70.7564464862,50.4146683671,-766.029863809,459.238014177,70.7789268647,50.4306461221,PASSED,PASSED,true,true,1.28096285312e-14,2.42916797788e-13,1e-05,true,true
2012-10-15 11:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,11,18,1803.98803711,1804.44152832,1803.98803711,1,0.453491210938,0.999920407985,22,1.04999110088,30,30,30,8.89912136914e-06,0.999920633641,22,1.05000364104,30,30,30,3.64104247841e-06,1e-05,-1779.71035017,488.214702298,113.732961991,79.4073342427,-1780.118298,488.246574021,113.77850537,79.4392059658,PASSED,PASSED,true,true,8.91478023073e-15,2.04281036531e-13,1e-05,true,true
2012-10-15 11:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,5,11,17,716.742858887,716.969604492,716.742858887,1,0.226745605469,0.99937001067,22,1.04999263921,13,13,13,7.36078643193e-06,0.999370123655,22,1.05000153066,13,13,13,1.53066434638e-06,1e-05,-772.938481804,451.064219543,70.4149171697,50.1674370707,-773.142778325,451.080173512,70.4373662545,50.1833910395,PASSED,PASSED,true,true,1.38712359454e-14,2.42028619368e-13,1e-05,true,true
2012-10-15 11:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,11,18,1785.39489746,1785.84838867,1785.39489746,1,0.453491210938,0.999951456972,22,1.04999094144,30,30,30,9.05855711864e-06,0.999951682691,22,1.05000348746,30,30,30,3.48745819467e-06,1e-05,-1797.52735328,480.767302409,114.478084269,79.870519937,-1797.93537814,480.799099535,114.523550621,79.902317063,PASSED,PASSED,true,true,9.54791801178e-15,2.37809771875e-13,1e-05,true,true
2012-10-15 12:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,5,11,17,704.952087402,705.178833008,704.952087402,1,0.226745605469,0.999362019185,22,1.04999628579,13,13,13,3.7142149838e-06,0.999362132162,22,1.05000517657,13,13,13,5.17657317367e-06,1e-05,-770.740119504,453.681271082,70.5324775647,50.2524392497,-770.944404702,453.697233586,70.5549379712,50.2684017538,PASSED,PASSED,true,true,1.44688300913e-14,2.42916797788e-13,1e-05,true,true
2012-10-15 12:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,11,18,1782.22045898,1782.6739502,1782.22045898,1,0.453491210938,0.999947975955,22,1.04999032561,30,30,30,9.67438925548e-06,0.999948201661,22,1.0500028727,30,30,30,2.87270400579e-06,1e-05,-1803.35336595,483.778973667,115.187602705,80.3501418348,-1803.76136967,483.810778899,115.233090192,80.3819470664,PASSED,PASSED,true,true,9.6777845574e-15,2.38475905689e-13,1e-05,true,true
2012-10-15 12:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,5,11,17,691.800842285,692.027587891,691.800842285,1,0.226745605469,0.999413128449,22,1.04999882055,13,13,13,1.17945030076e-06,0.99941324147,22,1.05000771502,13,13,13,7.71501951013e-06,1e-05,-785.298897304,437.099556388,69.8558867618,49.7622016448,-785.503244571,437.115471628,69.8782851003,49.7781168841,PASSED,PASSED,true,true,1.00761364944e-14,2.39586128714e-13,1e-05,true,true
2012-10-15 12:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,11,18,1764.98779297,1765.44128418,1764.98779297,1,0.453491210938,0.999996618736,22,1.04999262614,30,30,30,7.37386034433e-06,0.999996844552,22,1.05000517847,30,30,30,5.17846890857e-06,1e-05,-1813.70596356,467.264564071,114.635771186,79.9272093272,-1814.11411529,467.296253545,114.681110671,79.9588988015,PASSED,PASSED,true,true,9.99200722163e-15,2.00728322852e-13,1e-05,true,true
2012-10-15 13:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,5,11,17,681.370544434,681.597290039,681.370544434,1,0.226745605469,0.9995041068,22,1.04999770143,13,13,13,2.29856883305e-06,0.999504219904,22,1.05000660258,13,13,13,6.60257632235e-06,1e-05,-811.09632437,407.563964889,68.6690719885,48.9011037719,-811.300784319,407.57979443,68.691357645,48.9169333127,PASSED,PASSED,true,true,9.75931438401e-15,2.35145236616e-13,1e-05,true,true
2012-10-15 13:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,11,18,1739.59228516,1740.04577637,1739.59228516,1,0.453491210938,1,1,1.049990474,30,30,30,9.52600482518e-06,1,1,1.05000303406,30,30,30,3.03405595226e-06,1e-05,-1824.9247397,437.444819202,113.062397377,78.7819580845,-1825.333158,437.476308459,113.107470292,78.8134473417,PASSED,PASSED,true,true,9.68600060861e-15,2.26263452419e-13,1e-05,true,true
2012-10-15 13:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,5,11,17,702.684631348,702.911376953,702.684631348,1,0.226745605469,0.999512144732,22,1.04999392661,13,13,13,6.07339224978e-06,0.999512257844,22,1.05000282842,13,13,13,2.82842189758e-06,1e-05,-813.303775491,404.933698427,68.5564383394,48.8194360117,-813.508246861,404.949519357,68.5787125744,48.8352569419,PASSED,PASSED,true,true,1.3241898681e-14,2.34479102801e-13,1e-05,true,true
2012-10-15 13:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,11,18,1746.84814453,1747.30163574,1746.84814453,1,0.453491210938,1,1,1.04999350529,30,30,30,6.49470819925e-06,1,1,1.05000606291,30,30,30,6.0629147256e-06,1e-05,-1814.08506481,434.141415638,111.938662202,78.0271532231,-1814.49350131,434.172904731,111.983716918,78.0586423164,PASSED,PASSED,true,true,9.38339172123e-15,1.98729921408e-13,1e-05,true,true
2012-10-15 14:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,5,10,16,723.318481445,723.771972656,723.318481445,1,0.453491210938,0.999556635761,22,1.04999023753,13,13,13,9.76247093187e-06,0.999556862063,22,1.05000804764,13,13,13,8.04763872031e-06,1e-05,-825.853827411,390.478981293,67.9848045343,48.4040775307,-826.262879398,390.510540002,68.0292437586,48.4356362402,PASSED,PASSED,true,true,1.19777529616e-14,2.32258656752e-13,1e-05,true,true
2012-10-15 14:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1745.4876709,1745.7144165,1745.4876709,1,0.226745605469,1,1,1.04999745434,30,30,30,2.54565561364e-06,1,1,1.05000373327,30,30,30,3.73326819392e-06,1e-05,-1805.91698933,418.829052575,110.090832068,76.7541488126,-1806.12127047,418.844757735,110.113296534,76.7698539727,PASSED,PASSED,true,true,8.9388575403e-15,1.98729921408e-13,1e-05,true,true
2012-10-15 14:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,5,11,17,777.964172363,778.190917969,777.964172363,1,0.226745605469,0.99953118053,22,1.04999626287,13,13,13,3.73712856772e-06,0.999531293658,22,1.05000516603,13,13,13,5.16602703682e-06,1e-05,-818.749549676,398.771685923,68.3210405324,48.6482853927,-818.954043586,398.787489655,68.3432922279,48.6640891253,PASSED,PASSED,true,true,1.47812203281e-14,2.33590924381e-13,1e-05,true,true
2012-10-15 14:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1774.5111084,1774.737854,1774.5111084,1,0.226745605469,1,1,1.04999968858,30,30,30,3.11421515686e-07,1,1,1.05000596289,30,30,30,5.96288709964e-06,1e-05,-1775.17205324,425.826493858,108.445473005,75.7030933277,-1775.37629322,425.842245676,108.467978625,75.7188451459,PASSED,PASSED,true,true,8.31010694413e-15,2.01394456667e-13,1e-05,true,true
2012-10-15 15:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,5,11,17,853.470458984,853.69720459,853.470458984,1,0.226745605469,0.999504442681,22,1.0499979642,13,13,13,2.03580498215e-06,0.999504555785,22,1.05000686536,13,13,13,6.8653590708e-06,1e-05,-811.196711774,407.4565324,68.6654795296,48.8984837829,-811.401172032,407.4723617,68.687764877,48.9143130829,PASSED,PASSED,true,true,1.18755677369e-14,2.34923192011e-13,1e-05,true,true
2012-10-15 15:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,11,18,1812.60437012,1813.05786133,1812.60437012,1,0.453491210938,1,1,1.04999371636,30,30,30,6.28363524258e-06,1,1,1.05000625295,30,30,30,6.25294737899e-06,1e-05,-1732.73759187,432.876162111,106.258510571,74.3181134945,-1733.14598823,432.907773064,106.303605419,74.3497244475,PASSED,PASSED,true,true,7.86263334156e-15,2.04947170346e-13,1e-05,true,true
2012-10-15 15:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,951.197814941,951.424560547,951.197814941,1,0.226745605469,0.999451461434,22,1.04999271603,13,13,13,7.28397141603e-06,0.999451574492,22,1.05000161343,13,13,13,1.61343217409e-06,1e-05,-796.060780837,424.619435401,69.3356397811,49.3851662705,-796.265177841,424.635312933,69.3579883824,49.401043802,PASSED,PASSED,true,true,1.71659876894e-14,2.59348098552e-13,1e-05,true,true
2012-10-15 15:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,1867.02331543,1867.25006104,1867.02331543,1,0.226745605469,0.999951757446,22,1.04999940297,30,30,30,5.97033103622e-07,0.999951870355,22,1.05000566273,30,30,30,5.66272611513e-06,1e-05,-1676.83972314,448.449686237,104.382197964,73.2154171061,-1677.04383901,448.465581727,104.404827706,73.2313125967,PASSED,PASSED,true,true,1.87847636042e-14,2.10498285469e-13,1e-05,true,true
2012-10-15 16:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1092.91381836,1093.14056396,1092.91381836,1,0.226745605469,0.999284567086,22,1.04999467499,13,13,13,5.32501458972e-06,0.999284679994,22,1.05000356015,13,13,13,3.56014668812e-06,1e-05,-748.713492223,478.833879074,71.5890024992,51.016833252,-748.91768243,478.84991386,71.6115578981,51.0328680371,PASSED,PASSED,true,true,1.34327254689e-14,2.26707541628e-13,1e-05,true,true
2012-10-15 16:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,1966.79138184,1967.24487305,1966.79138184,1,0.453491210938,0.999762364348,22,1.04999741291,30,30,30,2.5870899345e-06,0.999762589778,22,1.05000990158,30,30,30,9.90157604419e-06,1e-05,-1589.70792492,501.46047548,104.472133279,73.643429658,-1590.11565933,501.492715257,104.517890075,73.675669435,PASSED,PASSED,true,true,1.77442156852e-14,2.22044604925e-13,1e-05,true,true
2012-10-15 16:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1235.5368042,1235.7635498,1235.5368042,1,0.226745605469,0.999135254526,22,1.04999699658,13,13,13,3.00342347592e-06,0.999135367299,22,1.05000587078,13,13,13,5.87077506986e-06,1e-05,-706.331262624,527.393475809,73.7266544578,52.5597487292,-706.535267393,527.409651554,73.7493952939,52.575924474,PASSED,PASSED,true,true,1.36934038777e-14,3.13526982154e-13,1e-05,true,true
2012-10-15 16:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2063.83850098,2064.06524658,2063.83850098,1,0.226745605469,0.999587682585,22,1.0499986615,30,30,30,1.33849924522e-06,0.999587795125,22,1.05000489098,30,30,30,4.89097543044e-06,1e-05,-1502.94681643,549.537163199,105.412797431,74.7034361193,-1503.15046295,549.55348746,105.435896515,74.7197603808,PASSED,PASSED,true,true,1.6812829674e-14,3.9945824426e-13,1e-05,true,true
2012-10-15 17:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1396.29943848,1396.52618408,1396.29943848,1,0.226745605469,0.998529577398,25,1.04999854516,13,13,13,1.45484379099e-06,0.998530294461,25,1.05000740308,13,13,13,7.40308353087e-06,1e-05,-643.158269786,599.745654596,77.1139302851,54.9964730691,-643.361998983,599.762039787,77.1369466935,55.01285826,PASSED,PASSED,true,true,1.91098901804e-14,2.22044604925e-13,1e-05,true,true
2012-10-15 17:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2186.28112793,2186.73461914,2186.28112793,1,0.453491210938,0.999343195139,22,1.04999416047,30,30,30,5.83953419664e-06,0.999343419714,22,1.05000658219,30,30,30,6.58219068939e-06,1e-05,-1401.27980123,622.463255627,108.974088291,77.7140741002,-1401.68644092,622.496477732,109.020939812,77.7472962053,PASSED,PASSED,true,true,1.59359444707e-14,3.80140363632e-13,1e-05,true,true
2012-10-15 17:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1508.53851318,1508.76525879,1508.53851318,1,0.226745605469,0.998315075294,25,1.04999627346,13,13,13,3.72654246106e-06,0.998315792048,25,1.05000512656,13,13,13,5.12656286933e-06,1e-05,-624.139699551,621.45640264,78.1718300273,55.7557538574,-624.343347086,621.472849937,78.1949280977,55.7722011554,PASSED,PASSED,true,true,1.455158847e-14,2.32036612147e-13,1e-05,true,true
2012-10-15 17:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2252.49084473,2252.94433594,2252.49084473,1,0.453491210938,0.999249344571,22,1.04999628609,30,30,30,3.71391015874e-06,0.999249568982,22,1.05000868772,30,30,30,8.68772072571e-06,1e-05,-1335.48649825,645.044236937,110.777362873,79.3435881547,-1335.89294206,645.077670974,110.824410273,79.3770221916,PASSED,PASSED,true,true,1.66262978586e-14,3.7103653483e-13,1e-05,true,true
2012-10-15 18:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1647.53356934,1647.76031494,1647.53356934,1,0.226745605469,0.997365969024,25,1.04999805827,13,13,13,1.94172560763e-06,0.997366684383,25,1.0500068898,13,13,13,6.88980023122e-06,1e-05,-540.162993731,717.686396195,83.1597634425,59.325980303,-540.366274847,717.703121831,83.1832279319,59.3427059392,PASSED,PASSED,true,true,1.16716815801e-14,2.24265050974e-13,1e-05,true,true
2012-10-15 18:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2383.09631348,2383.54980469,2383.09631348,1,0.453491210938,0.998947809929,22,1.04999126141,30,30,30,8.73858630013e-06,0.998948033687,22,1.05000362398,30,30,30,3.62397530695e-06,1e-05,-1240.86008493,743.330808398,118.025416382,84.9703925059,-1241.2656673,743.364952619,118.073325225,85.0045367267,PASSED,PASSED,true,true,1.62947923495e-14,3.52606832621e-13,1e-05,true,true
2012-10-15 18:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1706.26068115,1706.48742676,1706.26068115,1,0.226745605469,0.997043228961,25,1.04999554481,13,13,13,4.45519125081e-06,0.997043943851,25,1.05000436907,13,13,13,4.36907343726e-06,1e-05,-511.552763119,750.395266729,84.9473261312,60.6021335071,-511.755920856,750.412086117,84.9709139993,60.6189528949,PASSED,PASSED,true,true,1.4710985303e-14,2.28927987678e-13,1e-05,true,true
2012-10-15 18:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2433.20709229,2433.43383789,2433.20709229,1,0.226745605469,0.998841710776,22,1.04999525871,30,30,30,4.74128845629e-06,0.998841822543,22,1.05000143252,30,30,30,1.43252083529e-06,1e-05,-1202.41887227,777.104402956,121.027628116,87.3112697338,-1202.62151663,777.121599591,121.051729359,87.3284663691,PASSED,PASSED,true,true,1.60393849667e-14,3.46389583683e-13,1e-05,true,true
2012-10-15 19:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1690.61523438,1690.84197998,1690.61523438,1,0.226745605469,0.997312739165,25,1.04999687399,13,13,13,3.12600978014e-06,0.997313454448,25,1.05000570434,13,13,13,5.70433533231e-06,1e-05,-535.432249997,723.072703736,83.4486670574,59.5323437282,-535.635511085,723.089444608,83.4721515746,59.5490845999,PASSED,PASSED,true,true,1.46089343835e-14,2.25153229394e-13,1e-05,true,true
2012-10-15 19:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2407.13134766,2407.35809326,2407.13134766,1,0.226745605469,0.998919603851,22,1.04999956867,30,30,30,4.31326074635e-07,0.998919715708,22,1.05000574633,30,30,30,5.74633498296e-06,1e-05,-1216.2177255,749.477195691,119.179304836,85.9368356826,-1216.42049157,749.494299415,119.203284372,85.9539394072,PASSED,PASSED,true,true,1.6099579707e-14,3.50608431177e-13,1e-05,true,true
2012-10-15 19:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1707.84790039,1708.074646,1707.84790039,1,0.226745605469,0.997079298431,25,1.04999832455,13,13,13,1.67545318286e-06,0.997080013368,25,1.05000714957,13,13,13,7.14956731085e-06,1e-05,-514.789976157,746.764566927,84.7528155804,60.4633449137,-514.993146651,746.78137657,84.776390692,60.4801545571,PASSED,PASSED,true,true,1.45452192968e-14,2.28483898468e-13,1e-05,true,true
2012-10-15 19:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2431.39312744,2431.61987305,2431.39312744,1,0.226745605469,0.998850888647,22,1.04999527158,30,30,30,4.72841757482e-06,0.998851000426,22,1.05000144566,30,30,30,1.44566226212e-06,1e-05,-1202.23387444,773.49339874,120.854144348,87.1921767267,-1202.43653533,773.510583908,120.878229068,87.2093618954,PASSED,PASSED,true,true,1.60514179768e-14,3.46167539078e-13,1e-05,true,true
2012-10-15 20:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1684.49310303,1684.71984863,1684.49310303,1,0.226745605469,0.99739190026,25,1.04999129098,13,13,13,8.70902495964e-06,0.99739261567,25,1.05000012324,13,13,13,1.23239450645e-07,1e-05,-542.35119374,714.988285688,82.9967698977,59.2095671827,-542.554487653,715.005001744,83.0202215905,59.2262832389,PASSED,PASSED,true,true,1.4628058977e-14,2.24265050974e-13,1e-05,true,true
2012-10-15 20:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,12,20,2398.51501465,2398.96850586,2398.51501465,1,0.453491210938,0.998942926425,22,1.04999306648,30,30,30,6.93352161862e-06,0.998943150195,22,1.0500054244,30,30,30,5.42439820972e-06,1e-05,-1220.78852966,741.267995405,118.581345596,85.4892768999,-1221.19413722,741.302144645,118.629229252,85.5234261399,PASSED,PASSED,true,true,1.61236782929e-14,3.50608431177e-13,1e-05,true,true
2012-10-15 20:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1679.95819092,1680.18493652,1679.95819092,1,0.226745605469,0.997455207388,25,1.04999689681,13,13,13,3.10319136498e-06,0.99745592288,25,1.05000573038,13,13,13,5.73038414209e-06,1e-05,-548.043933106,708.625145576,82.6688020754,58.9752001405,-548.247249099,708.641844746,82.6922316884,58.9918993106,PASSED,PASSED,true,true,1.59703372822e-14,2.22932783345e-13,1e-05,true,true
2012-10-15 20:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2392.1661377,2392.3928833,2392.1661377,1,0.226745605469,0.998961541825,22,1.04999976127,30,30,30,2.38731116653e-07,0.99896165373,22,1.05000594116,30,30,30,5.94116180364e-06,1e-05,-1224.76246653,734.820943543,118.158215431,85.170998108,-1224.96529768,734.83799688,118.182129884,85.1880514445,PASSED,PASSED,true,true,1.61297047764e-14,3.52162743411e-13,1e-05,true,true
2012-10-15 21:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1651.84173584,1652.06848145,1651.84173584,1,0.226745605469,0.997830830159,25,1.04999291349,13,13,13,7.0865073083e-06,0.99783154621,25,1.05000175568,13,13,13,1.75567885963e-06,1e-05,-581.228761652,670.501270275,80.6482456069,57.5301836546,-581.432224042,670.517858318,80.6715288218,57.5467716978,PASSED,PASSED,true,true,1.61662126203e-14,2.03614902716e-13,1e-05,true,true
2012-10-15 21:00:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2352.71240234,2352.93914795,2352.71240234,1,0.226745605469,0.999072206917,22,1.04999971935,30,30,30,2.8065153157e-07,0.999072318949,22,1.05000590514,30,30,30,5.90513526477e-06,1e-05,-1247.23448416,696.1571266,115.513189603,83.18603998,-1247.43748728,696.174046814,115.536932084,83.2029601941,PASSED,PASSED,true,true,1.72240511355e-14,3.57713858534e-13,1e-05,true,true
2012-10-15 21:30:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1627.12646484,1627.35321045,1627.12646484,1,0.226745605469,0.998163817383,25,1.04999471168,13,13,13,5.28832246194e-06,0.998164533917,25,1.05000356138,13,13,13,3.56138269364e-06,1e-05,-610.728591487,636.76866047,78.9314630703,56.3004819768,-610.932181411,636.785151578,78.9546187512,56.3169730846,PASSED,PASSED,true,true,1.62681076426e-14,2.08055794815e-13,1e-05,true,true
2012-10-15 21:30:00,P30_VPP,30,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,7,13,21,2317.7935791,2318.02032471,2317.7935791,1,0.226745605469,0.99917021526,22,1.04999926658,30,30,30,7.33424197152e-07,0.999170327405,22,1.05000545759,30,30,30,5.45758880754e-06,1e-05,-1267.09691361,661.939324854,113.230255204,81.4711463608,-1267.30006917,661.956127059,113.25384525,81.4879485659,PASSED,PASSED,true,true,1.63047884089e-14,3.63042929052e-13,1e-05,true,true
2012-10-15 22:00:00,P13_VPP,13,SAFE,CONVERGED,WITHIN_LIMITS,PASSED,VALID_REFINED_BOUND,58.046875,6,12,19,1566.58538818,1566.81213379,1566.58538818,1,0.226745605469,0.998980579959,25,1.04999863812,13,13,13,1.3618836523e-06,0.998981297681,25,1.05000750629,13,13,13,7.50629223312e-06,1e-05,-683.068252921,554.063294804,74.9490702486,53.4401760924,-683.272155708,554.079548047,74.971913067,53.4564293353,PASSED,PASSED,true,true,1.51747390881e-14,2.37365682665e-13,1e-05,true,true
