displayed_timestamp,canonical_timestamp,timezone_dst_offset,source_file,source_row_identifier,pv_factor,reference_pv_850_kw,load_multiplier,active_load_multiplier,reactive_load_multiplier,raw_source_values,source_sha256
2012-10-15 12:30:00,2012-10-15 12:30:00,timezone-naive local wall-clock; UTC offset and DST offset are not encoded,data_processed/ausgrid/ausgrid_halfhour_normalized.csv,data_row=40202;file_line=40203;date=2012-10-15;slot=25,0.92822114525223509,788.98797346439983,0.16840754554067183,0.16840754554067183,0.16840754554067183,load_kw_mean=0.46966555183946473;gc_customer_count=299;pv_shape_mean=0.76452442788203523;gg_customer_count=299;stored_load_multiplier=0.16840754554067183;stored_pv_profile=0.92822114525223509;slot=25,504dfa1c4d037d7497caa330611b5bb45f9774a2b9a984443753c88cba3de500
2012-10-15 13:00:00,2012-10-15 13:00:00,timezone-naive local wall-clock; UTC offset and DST offset are not encoded,data_processed/ausgrid/ausgrid_halfhour_normalized.csv,data_row=40203;file_line=40204;date=2012-10-15;slot=26,0.91495687390211622,777.71334281679879,0.15594037439888725,0.15594037439888725,0.15594037439888725,load_kw_mean=0.43489632107023429;gc_customer_count=299;pv_shape_mean=0.75359938106847013;gg_customer_count=299;stored_load_multiplier=0.15594037439888725;stored_pv_profile=0.91495687390211622;slot=26,504dfa1c4d037d7497caa330611b5bb45f9774a2b9a984443753c88cba3de500
2012-10-15 13:30:00,2012-10-15 13:30:00,timezone-naive local wall-clock; UTC offset and DST offset are not encoded,data_processed/ausgrid/ausgrid_halfhour_normalized.csv,data_row=40204;file_line=40205;date=2012-10-15;slot=27,0.88750297932589728,754.37753242701274,0.15483228800652382,0.15483228800652382,0.15483228800652382,load_kw_mean=0.43180602006688951;gc_customer_count=299;pv_shape_mean=0.73098712627188944;gg_customer_count=299;stored_load_multiplier=0.15483228800652382;stored_pv_profile=0.88750297932589728;slot=27,504dfa1c4d037d7497caa330611b5bb45f9774a2b9a984443753c88cba3de500
